trade_id,industry_imports_total,source_share,import_intensity,supplier_count,import_concentration_hhi
97596,13849.87,0.271933,0.078319,48,0.081733
97579,4851.71,0.501963,0.027436,48,0.260363
41133,4956.17,0.210483,0.028026,48,0.101318
42468,5172.52,0.183504,0.02925,48,0.054723
27043,4956.17,0.166368,0.028026,48,0.101318
15352,2947.5,0.24954,0.016668,48,0.092189
15723,5431.53,0.127209,0.030714,48,0.031862
18381,4956.17,0.120692,0.028026,48,0.101318
97600,8272.35,0.0721,0.046779,48,0.012671
15828,2424.41,0.225655,0.01371,48,0.089304
14940,13849.87,0.038519,0.078319,48,0.081733
24880,13849.87,0.038192,0.078319,48,0.081733
18333,1887.41,0.279054,0.010673,48,0.13177
41791,6444.87,0.078254,0.036445,48,0.025422
95197,5172.52,0.09438,0.02925,48,0.054723
15711,3943.45,0.12131,0.0223,48,0.031424
97048,4956.17,0.08761,0.028026,48,0.101318
71980,6444.87,0.067323,0.036445,48,0.025422
94527,6444.87,0.065595,0.036445,48,0.025422
102744,10890.82,0.037864,0.061586,48,0.009575
97611,2011.05,0.205012,0.011372,48,0.054254
15858,13849.87,0.028948,0.078319,48,0.081733
12557,2947.5,0.135671,0.016668,48,0.092189
16151,5431.53,0.071772,0.030714,48,0.031862
51784,10890.82,0.035786,0.061586,48,0.009575
16253,2424.41,0.157614,0.01371,48,0.089304
17556,2910.04,0.128558,0.016456,48,0.05176
114007,6139.46,0.05864,0.034718,48,0.013867
24961,1260.92,0.27863,0.00713,48,0.096995
66837,5172.52,0.067543,0.02925,48,0.054723
14925,4851.71,0.071103,0.027436,48,0.260363
17938,13849.87,0.02436,0.078319,48,0.081733
25756,2910.04,0.11105,0.016456,48,0.05176
115575,10890.82,0.029407,0.061586,48,0.009575
102707,6705.9,0.046149,0.037921,48,0.011217
107787,1887.41,0.161057,0.010673,48,0.13177
15733,1854.84,0.162251,0.010489,48,0.037885
104178,1563.9,0.191604,0.008844,48,0.056446
97587,982.39,0.296522,0.005555,48,0.09614
103259,13849.87,0.020683,0.078319,48,0.081733
107282,13849.87,0.020586,0.078319,48,0.081733
16139,3943.45,0.071191,0.0223,48,0.031424
41173,1110.98,0.250788,0.006282,43,0.14053
52946,8272.35,0.033166,0.046779,48,0.012671
101393,10890.82,0.024282,0.061586,48,0.009575
102493,1887.41,0.138158,0.010673,48,0.13177
23002,6444.87,0.039832,0.036445,48,0.025422
25069,3541.01,0.072361,0.020024,48,0.022433
99688,6139.46,0.041007,0.034718,48,0.013867
100632,683.11,0.367525,0.003863,48,0.140569
102749,3679.9,0.067687,0.020809,48,0.017715
17214,3943.45,0.062268,0.0223,48,0.031424
104382,13849.87,0.017693,0.078319,48,0.081733
65665,10890.82,0.022476,0.061586,48,0.009575
106519,2910.04,0.084092,0.016456,48,0.05176
52950,4869.62,0.049813,0.027537,48,0.013035
115541,6705.9,0.035843,0.037921,48,0.011217
97671,6139.46,0.038169,0.034718,48,0.013867
52942,13849.87,0.016811,0.078319,48,0.081733
25014,5431.53,0.042691,0.030714,48,0.031862
43181,1093.94,0.211657,0.006186,48,0.065009
97754,296.52,0.774113,0.001677,48,0.600184
98342,1140.42,0.200286,0.006449,48,0.056644
24951,2290.62,0.099095,0.012953,48,0.019327
104227,3679.9,0.061466,0.020809,48,0.017715
27083,1110.98,0.19823,0.006282,43,0.14053
25121,2094.66,0.105115,0.011845,48,0.04121
111586,471.36,0.466628,0.002665,47,0.251351
104186,6705.9,0.032574,0.037921,48,0.011217
92791,6139.46,0.035124,0.034718,48,0.013867
15283,1173.77,0.176696,0.006637,48,0.050014
26452,13849.87,0.014649,0.078319,48,0.081733
113961,6705.9,0.030246,0.037921,48,0.011217
113965,3015.82,0.066231,0.017054,48,0.018087
103591,13849.87,0.014413,0.078319,48,0.081733
102701,3230.56,0.061612,0.018268,48,0.020912
24987,5530.08,0.035801,0.031272,48,0.008074
25055,4278.07,0.045731,0.024192,48,0.012392
63488,3541.01,0.055092,0.020024,48,0.022433
53044,5530.08,0.035162,0.031272,48,0.008074
115580,3679.9,0.052569,0.020809,48,0.017715
