trade_id,factor_id,level
77267,909,2
77268,909,1
77269,909,2
77270,909,1
77271,909,1
77272,909,1
77273,909,2
77274,909,1
77276,909,1
77278,909,4
77280,909,107
77281,909,33
77282,909,6
77283,909,4
77284,909,3
77286,909,14
77287,909,10
77288,909,7
77289,909,38
77290,909,1
77299,909,2
77305,909,2
77308,909,2
77356,909,1
77364,909,1
77369,909,3
77370,909,1
77374,909,7
77375,909,2
77397,909,2
77399,909,1
77404,909,1
77406,909,1
77407,909,1
77408,909,1
77412,909,1
77419,909,2
77420,909,5
77421,909,14
77422,909,1
77437,909,12
77452,909,2
77481,909,2
77484,909,1
77499,909,5
77500,909,4
77522,909,3
77586,909,2
77631,909,1
77647,909,4
77649,909,5
77656,909,1
77657,909,2
77661,909,2
77668,909,3
77675,909,7
77676,909,10
77690,909,1
77691,909,1
77700,909,1
77701,909,1
77702,909,17
77715,909,1
77721,909,13
77722,909,2
77723,909,2
77725,909,4
77726,909,2
77727,909,2
77729,909,20
77730,909,10
77731,909,1
77732,909,2
77733,909,1
77734,909,1
77735,909,2
77736,909,8
77741,909,1
77747,909,1
77748,909,4
77749,909,2
77750,909,2
77751,909,1
77755,909,1
77757,909,4
77758,909,2
77760,909,1
77761,909,1
77763,909,4
77764,909,1
77765,909,5
77766,909,2
77769,909,1
77829,909,1
77830,909,1
77832,909,1
77834,909,2
77835,909,1
77837,909,1
77839,909,24
77844,909,1
77845,909,1
77848,909,1
77855,909,5
77857,909,1
77858,909,8
77859,909,1
77860,909,1
77861,909,1
77863,909,2
77864,909,9
77865,909,15
77866,909,4
77868,909,1
77871,909,5
77873,909,1
77874,909,5
77875,909,1
77877,909,2
77878,909,1
77882,909,14
77883,909,1
77884,909,1
77886,909,61
77887,909,12
77888,909,1
77889,909,1
77891,909,13
77892,909,6
77893,909,1
77895,909,1
77898,909,1
77906,909,93
77908,909,49
77909,909,71
77912,909,12
77913,909,35
77914,909,23
77916,909,2
77917,909,27
77918,909,4
77920,909,7
77925,909,6
77926,909,8
77927,909,2
77928,909,1
77930,909,1
77932,909,5
77937,909,18
77941,909,2
77942,909,1
77943,909,3
77946,909,1
77947,909,3
77949,909,1
77952,909,27
77953,909,1
77954,909,72
77955,909,10
77956,909,19
77957,909,8
77958,909,111
77960,909,3
77961,909,12
77966,909,8
77970,909,1
77979,909,1
77981,909,4
77983,909,1
77986,909,1
77991,909,6
77992,909,1
77993,909,2
77995,909,2
77996,909,1
77997,909,2
78000,909,4
78001,909,1
78003,909,1
78005,909,3
78006,909,3
78009,909,13
78010,909,3
78011,909,1
78014,909,1
78015,909,3
78022,909,6
78023,909,3
78024,909,2
78025,909,1
78027,909,8
78028,909,1
78029,909,9
78030,909,33
78031,909,1
78039,909,1
78040,909,2
78042,909,1
78045,909,11
78046,909,1
78047,909,9
78048,909,2
78049,909,1
78050,909,1
78051,909,1
78054,909,1
78056,909,1
78060,909,1
78061,909,1
78069,909,23
78072,909,1
78079,909,1
78080,909,17
78087,909,1
78088,909,1
78089,909,1
78093,909,4
78097,909,35
78105,909,5
78122,909,2
78123,909,6
78125,909,1
78126,909,3
78127,909,2
78128,909,2
78143,909,30
78148,909,1
78149,909,7
78151,909,3
78162,909,1
78163,909,2
78164,909,1
78165,909,68
78166,909,1
78167,909,42
78168,909,2
78169,909,8
78172,909,8
78173,909,3
78174,909,2
78175,909,77
78177,909,1
78190,909,1
78202,909,1
78203,909,1
78206,909,5
78207,909,4
78208,909,1
78209,909,6
78210,909,1
78211,909,3
78214,909,1
78216,909,2
78217,909,3
78225,909,1
78226,909,3
78237,909,1
78248,909,1
78252,909,10
78254,909,7
78255,909,1
78256,909,17
78257,909,1
78258,909,5
78260,909,3
78265,909,3
78266,909,6
78276,909,4
78289,909,1
78290,909,8
78292,909,1
78302,909,1
78304,909,1
78305,909,1
78309,909,1
78310,909,1
78311,909,1
78321,909,1
78324,909,1
78325,909,3
78326,909,8
78328,909,1
78329,909,2
78330,909,10
78337,909,41
78338,909,3
78339,909,4
78342,909,3
78343,909,1
78344,909,6
78360,909,30
78366,909,1
78367,909,1
78371,909,1
78376,909,10
78378,909,3
78379,909,5
78381,909,1
78385,909,1
78389,909,7
78403,909,2
78404,909,21
78406,909,17
78407,909,2
78417,909,2
78419,909,1
78421,909,4
78422,909,2
78423,909,1
78426,909,2
78427,909,1
78428,909,4
78441,909,1
78443,909,2
78444,909,2
78447,909,3
78448,909,6
78449,909,7
78451,909,2
78452,909,3
78453,909,44
78455,909,5
78458,909,2
78459,909,2
78460,909,29
78461,909,1
78462,909,4
78465,909,20
78466,909,7
78467,909,2
78480,909,36
78482,909,1
78485,909,3
78486,909,3
78489,909,2
78490,909,5
78492,909,1
78495,909,1
78496,909,1
78497,909,1
78499,909,4
78501,909,8
78527,909,4
78552,909,1
78556,909,1
78557,909,1
78564,909,1
78578,909,2
78606,909,2
78608,909,1
78610,909,2
78616,909,2
78621,909,78
78622,909,1
78623,909,1
78624,909,1
78632,909,1
78640,909,5
78642,909,1
78644,909,1
78647,909,1
78654,909,2
78656,909,3
78661,909,1
78688,909,2
78705,909,1
78724,909,1
78725,909,1
78732,909,1
78735,909,6
78739,909,1
78746,909,2
78749,909,1
78762,909,1
78763,909,1
78768,909,1
78781,909,2
78809,909,3
78816,909,6
78818,909,1
78821,909,1
78826,909,4
78830,909,4
78831,909,1
