interstate_id,state_industry_exports_total,state_destination_share,state_export_intensity,state_destination_count,state_export_concentration
10624-US-CA-US-AK-33DG-21,1327975.99,2e-05,0.060729,39,0.034801
17070-US-CA-US-AK-33DG-22,1327975.99,0.0,0.060729,39,0.034801
5556-US-CA-US-AK-33DG-22,1327975.99,9e-06,0.060729,39,0.034801
6797-US-CA-US-AK-33DG-22,1327975.99,0.0,0.060729,39,0.034801
17006-US-CA-US-AK-33DG-31ND,1327975.99,1e-06,0.060729,39,0.034801
1593-US-CA-US-AK-33DG-31ND,1327975.99,0.0,0.060729,39,0.034801
5494-US-CA-US-AK-33DG-31ND,1327975.99,7.8e-05,0.060729,39,0.034801
6639-US-CA-US-AK-33DG-31ND,1327975.99,6e-06,0.060729,39,0.034801
16571-US-CA-US-AK-44RT-21,769790.34,3e-06,0.035203,39,0.035562
1705-US-CA-US-AK-44RT-21,769790.34,0.000142,0.035203,39,0.035562
16616-US-CA-US-AK-44RT-22,769790.34,0.0,0.035203,39,0.035562
1769-US-CA-US-AK-44RT-22,769790.34,2e-06,0.035203,39,0.035562
16555-US-CA-US-AK-44RT-31ND,769790.34,0.000298,0.035203,39,0.035562
1766-US-CA-US-AK-44RT-31ND,769790.34,1.8e-05,0.035203,39,0.035562
15218-US-CA-US-AK-48TW-21,192686.36,6e-06,0.008812,39,0.003512
1705-US-CA-US-AK-48TW-21,192686.36,0.000574,0.008812,39,0.003512
8342-US-CA-US-AK-48TW-21,192686.36,2.6e-05,0.008812,39,0.003512
15185-US-CA-US-AK-48TW-22,192686.36,1.6e-05,0.008812,39,0.003512
1769-US-CA-US-AK-48TW-22,192686.36,7e-06,0.008812,39,0.003512
221-US-CA-US-AK-48TW-22,192686.36,3e-06,0.008812,39,0.003512
15179-US-CA-US-AK-48TW-31ND,192686.36,1.5e-05,0.008812,39,0.003512
1766-US-CA-US-AK-48TW-31ND,192686.36,7.3e-05,0.008812,39,0.003512
142-US-CA-US-AK-48TW-31ND,192686.36,2.1e-05,0.008812,39,0.003512
2661-US-CA-US-AK-51-21,263237.13,6.5e-05,0.012038,39,0.008948
12483-US-CA-US-AK-51-21,263237.13,3.8e-05,0.012038,39,0.008948
2725-US-CA-US-AK-51-22,263237.13,5e-06,0.012038,39,0.008948
12547-US-CA-US-AK-51-22,263237.13,3e-06,0.012038,39,0.008948
2640-US-CA-US-AK-51-31ND,263237.13,2.3e-05,0.012038,39,0.008948
12513-US-CA-US-AK-51-31ND,263237.13,1.3e-05,0.012038,39,0.008948
607-US-CA-US-AK-52-21,575200.58,5e-05,0.026304,39,0.017873
615-US-CA-US-AK-52-22,575200.58,5e-06,0.026304,39,0.017873
609-US-CA-US-AK-52-31ND,575200.58,1.8e-05,0.026304,39,0.017873
13735-US-CA-US-AK-53-21,556284.11,7.7e-05,0.025439,39,0.005633
1705-US-CA-US-AK-53-21,556284.11,0.000209,0.025439,39,0.005633
13799-US-CA-US-AK-53-22,556284.11,3e-06,0.025439,39,0.005633
1769-US-CA-US-AK-53-22,556284.11,5e-06,0.025439,39,0.005633
13715-US-CA-US-AK-53-31ND,556284.11,1.7e-05,0.025439,39,0.005633
1766-US-CA-US-AK-53-31ND,556284.11,3.4e-05,0.025439,39,0.005633
2661-US-CA-US-AK-54-21,669989.22,3.8e-05,0.030639,39,0.005829
1705-US-CA-US-AK-54-21,669989.22,0.001331,0.030639,39,0.005829
2725-US-CA-US-AK-54-22,669989.22,3e-06,0.030639,39,0.005829
1769-US-CA-US-AK-54-22,669989.22,1.8e-05,0.030639,39,0.005829
2640-US-CA-US-AK-54-31ND,669989.22,1.3e-05,0.030639,39,0.005829
1766-US-CA-US-AK-54-31ND,669989.22,0.000275,0.030639,39,0.005829
1705-US-CA-US-AK-55-21,60102.86,0.001819,0.002749,39,0.008543
1769-US-CA-US-AK-55-22,60102.86,2.2e-05,0.002749,39,0.008543
1766-US-CA-US-AK-55-31ND,60102.86,0.000229,0.002749,39,0.008543
11378-US-CA-US-AK-56-21,512977.37,3e-06,0.023459,39,0.006065
15218-US-CA-US-AK-56-21,512977.37,1.1e-05,0.023459,39,0.006065
1705-US-CA-US-AK-56-21,512977.37,0.001493,0.023459,39,0.006065
11540-US-CA-US-AK-56-21,512977.37,1e-06,0.023459,39,0.006065
14569-US-CA-US-AK-56-21,512977.37,4e-06,0.023459,39,0.006065
11386-US-CA-US-AK-56-22,512977.37,1e-06,0.023459,39,0.006065
15185-US-CA-US-AK-56-22,512977.37,8e-06,0.023459,39,0.006065
1769-US-CA-US-AK-56-22,512977.37,1.8e-05,0.023459,39,0.006065
11548-US-CA-US-AK-56-22,512977.37,0.0,0.023459,39,0.006065
14577-US-CA-US-AK-56-22,512977.37,1e-06,0.023459,39,0.006065
11358-US-CA-US-AK-56-31ND,512977.37,3e-06,0.023459,39,0.006065
15179-US-CA-US-AK-56-31ND,512977.37,1.3e-05,0.023459,39,0.006065
1766-US-CA-US-AK-56-31ND,512977.37,0.000188,0.023459,39,0.006065
11520-US-CA-US-AK-56-31ND,512977.37,1e-06,0.023459,39,0.006065
14549-US-CA-US-AK-56-31ND,512977.37,3e-06,0.023459,39,0.006065
3725-US-CA-US-AK-61-21,8636.4,7e-06,0.000395,39,0.019809
3733-US-CA-US-AK-61-22,8636.4,6e-06,0.000395,39,0.019809
3727-US-CA-US-AK-61-31ND,8636.4,8.1e-05,0.000395,39,0.019809
1705-US-CA-US-AK-71-21,73877.28,0.001485,0.003378,39,0.007116
1769-US-CA-US-AK-71-22,73877.28,1.8e-05,0.003378,39,0.007116
1766-US-CA-US-AK-71-31ND,73877.28,0.000191,0.003378,39,0.007116
7370-US-CA-US-AK-72-21,62200.69,0.000297,0.002844,39,0.007986
7434-US-CA-US-AK-72-22,62200.69,2e-05,0.002844,39,0.007986
7350-US-CA-US-AK-72-31ND,62200.69,7.4e-05,0.002844,39,0.007986
9596-US-CA-US-AK-81-21,99733.65,3.7e-05,0.004561,39,0.013225
27-US-CA-US-AK-81-21,99733.65,3e-06,0.004561,39,0.013225
9657-US-CA-US-AK-81-22,99733.65,2e-06,0.004561,39,0.013225
81-US-CA-US-AK-81-22,99733.65,0.0,0.004561,39,0.013225
14215-US-CA-US-AK-81-31ND,99733.65,2.5e-05,0.004561,39,0.013225
29-US-CA-US-AK-81-31ND,99733.65,1e-06,0.004561,39,0.013225
12483-US-CA-US-AK-G-21,26492.69,4.8e-05,0.001212,39,0.013425
12547-US-CA-US-AK-G-22,26492.69,4e-06,0.001212,39,0.013425
12513-US-CA-US-AK-G-31ND,26492.69,3.6e-05,0.001212,39,0.013425
14494-US-CA-US-AK-Used-31ND,5191.85,8e-06,0.000237,38,0.061112
3106-US-CA-US-AL-11-21,119518.66,6e-06,0.005466,39,0.038437
3145-US-CA-US-AL-11-22,119518.66,0.0,0.005466,39,0.038437
3094-US-CA-US-AL-11-31ND,119518.66,7e-06,0.005466,39,0.038437
15137-US-CA-US-AL-11-56,119518.66,7e-06,0.005466,39,0.038437
14402-US-CA-US-AL-21-21,19935.28,0.000458,0.000912,39,0.027059
14419-US-CA-US-AL-21-22,19935.28,6e-06,0.000912,39,0.027059
7552-US-CA-US-AL-21-31ND,19935.28,2.9e-05,0.000912,39,0.027059
14922-US-CA-US-AL-21-56,19935.28,1e-06,0.000912,39,0.027059
7517-US-CA-US-AL-22-21,20133.35,2e-06,0.000921,39,0.006824
3578-US-CA-US-AL-22-21,20133.35,3.1e-05,0.000921,39,0.006824
7528-US-CA-US-AL-22-22,20133.35,0.0,0.000921,39,0.006824
6040-US-CA-US-AL-22-22,20133.35,2.5e-05,0.000921,39,0.006824
7552-US-CA-US-AL-22-31ND,20133.35,5e-06,0.000921,39,0.006824
3558-US-CA-US-AL-22-31ND,20133.35,2.8e-05,0.000921,39,0.006824
3678-US-CA-US-AL-22-56,20133.35,2.5e-05,0.000921,39,0.006824
2827-US-CA-US-AL-23-21,77211.85,0.000444,0.003531,39,0.039645
2830-US-CA-US-AL-23-22,77211.85,0.000845,0.003531,39,0.039645
2886-US-CA-US-AL-23-31ND,77211.85,7.5e-05,0.003531,39,0.039645
2934-US-CA-US-AL-23-56,77211.85,0.0,0.003531,39,0.039645
16029-US-CA-US-AL-31ND-21,677651.01,0.0,0.030989,39,0.017134
9021-US-CA-US-AL-31ND-21,677651.01,2.1e-05,0.030989,39,0.017134
2187-US-CA-US-AL-31ND-21,677651.01,3.9e-05,0.030989,39,0.017134
16059-US-CA-US-AL-31ND-22,677651.01,0.0,0.030989,39,0.017134
9029-US-CA-US-AL-31ND-22,677651.01,3e-06,0.030989,39,0.017134
2251-US-CA-US-AL-31ND-22,677651.01,1.2e-05,0.030989,39,0.017134
16021-US-CA-US-AL-31ND-31ND,677651.01,1e-06,0.030989,39,0.017134
14049-US-CA-US-AL-31ND-31ND,677651.01,7e-06,0.030989,39,0.017134
11912-US-CA-US-AL-31ND-31ND,677651.01,0.000197,0.030989,39,0.017134
9338-US-CA-US-AL-31ND-56,677651.01,0.0,0.030989,39,0.017134
9131-US-CA-US-AL-31ND-56,677651.01,2e-06,0.030989,39,0.017134
12887-US-CA-US-AL-31ND-56,677651.01,6e-06,0.030989,39,0.017134
17050-US-CA-US-AL-33DG-21,1327975.99,0.0,0.060729,39,0.034801
1620-US-CA-US-AL-33DG-21,1327975.99,0.0,0.060729,39,0.034801
5492-US-CA-US-AL-33DG-21,1327975.99,3.4e-05,0.060729,39,0.034801
10624-US-CA-US-AL-33DG-21,1327975.99,4e-06,0.060729,39,0.034801
17070-US-CA-US-AL-33DG-22,1327975.99,0.0,0.060729,39,0.034801
819-US-CA-US-AL-33DG-22,1327975.99,2e-05,0.060729,39,0.034801
6797-US-CA-US-AL-33DG-22,1327975.99,0.0,0.060729,39,0.034801
17006-US-CA-US-AL-33DG-31ND,1327975.99,0.0,0.060729,39,0.034801
1593-US-CA-US-AL-33DG-31ND,1327975.99,0.0,0.060729,39,0.034801
5494-US-CA-US-AL-33DG-31ND,1327975.99,1.7e-05,0.060729,39,0.034801
6639-US-CA-US-AL-33DG-31ND,1327975.99,1e-06,0.060729,39,0.034801
17114-US-CA-US-AL-33DG-56,1327975.99,0.0,0.060729,39,0.034801
1660-US-CA-US-AL-33DG-56,1327975.99,0.0,0.060729,39,0.034801
9131-US-CA-US-AL-33DG-56,1327975.99,4e-06,0.060729,39,0.034801
9545-US-CA-US-AL-33DG-56,1327975.99,1e-06,0.060729,39,0.034801
16571-US-CA-US-AL-44RT-21,769790.34,1e-06,0.035203,39,0.035562
1705-US-CA-US-AL-44RT-21,769790.34,3.1e-05,0.035203,39,0.035562
16616-US-CA-US-AL-44RT-22,769790.34,0.0,0.035203,39,0.035562
1769-US-CA-US-AL-44RT-22,769790.34,1e-06,0.035203,39,0.035562
16555-US-CA-US-AL-44RT-31ND,769790.34,6.4e-05,0.035203,39,0.035562
1766-US-CA-US-AL-44RT-31ND,769790.34,4e-06,0.035203,39,0.035562
16659-US-CA-US-AL-44RT-56,769790.34,0.0,0.035203,39,0.035562
1817-US-CA-US-AL-44RT-56,769790.34,2e-06,0.035203,39,0.035562
15218-US-CA-US-AL-48TW-21,192686.36,1e-06,0.008812,39,0.003512
1705-US-CA-US-AL-48TW-21,192686.36,0.000124,0.008812,39,0.003512
8342-US-CA-US-AL-48TW-21,192686.36,6e-06,0.008812,39,0.003512
15185-US-CA-US-AL-48TW-22,192686.36,1.1e-05,0.008812,39,0.003512
1769-US-CA-US-AL-48TW-22,192686.36,5e-06,0.008812,39,0.003512
221-US-CA-US-AL-48TW-22,192686.36,3e-06,0.008812,39,0.003512
15179-US-CA-US-AL-48TW-31ND,192686.36,3e-06,0.008812,39,0.003512
1766-US-CA-US-AL-48TW-31ND,192686.36,1.6e-05,0.008812,39,0.003512
142-US-CA-US-AL-48TW-31ND,192686.36,4e-06,0.008812,39,0.003512
15286-US-CA-US-AL-48TW-56,192686.36,3e-06,0.008812,39,0.003512
1817-US-CA-US-AL-48TW-56,192686.36,1.2e-05,0.008812,39,0.003512
260-US-CA-US-AL-48TW-56,192686.36,7e-06,0.008812,39,0.003512
2661-US-CA-US-AL-51-21,263237.13,1.4e-05,0.012038,39,0.008948
12483-US-CA-US-AL-51-21,263237.13,8e-06,0.012038,39,0.008948
2725-US-CA-US-AL-51-22,263237.13,4e-06,0.012038,39,0.008948
12547-US-CA-US-AL-51-22,263237.13,2e-06,0.012038,39,0.008948
2640-US-CA-US-AL-51-31ND,263237.13,5e-06,0.012038,39,0.008948
12513-US-CA-US-AL-51-31ND,263237.13,3e-06,0.012038,39,0.008948
2772-US-CA-US-AL-51-56,263237.13,8e-06,0.012038,39,0.008948
12593-US-CA-US-AL-51-56,263237.13,1.9e-05,0.012038,39,0.008948
607-US-CA-US-AL-52-21,575200.58,1.1e-05,0.026304,39,0.017873
615-US-CA-US-AL-52-22,575200.58,6e-06,0.026304,39,0.017873
609-US-CA-US-AL-52-31ND,575200.58,4e-06,0.026304,39,0.017873
5766-US-CA-US-AL-52-56,575200.58,7.4e-05,0.026304,39,0.017873
13735-US-CA-US-AL-53-21,556284.11,1.7e-05,0.025439,39,0.005633
1705-US-CA-US-AL-53-21,556284.11,4.5e-05,0.025439,39,0.005633
13799-US-CA-US-AL-53-22,556284.11,1e-06,0.025439,39,0.005633
1769-US-CA-US-AL-53-22,556284.11,5e-06,0.025439,39,0.005633
13715-US-CA-US-AL-53-31ND,556284.11,4e-06,0.025439,39,0.005633
1766-US-CA-US-AL-53-31ND,556284.11,7e-06,0.025439,39,0.005633
13845-US-CA-US-AL-53-56,556284.11,9e-06,0.025439,39,0.005633
1817-US-CA-US-AL-53-56,556284.11,1.7e-05,0.025439,39,0.005633
2661-US-CA-US-AL-54-21,669989.22,8e-06,0.030639,39,0.005829
1705-US-CA-US-AL-54-21,669989.22,0.000288,0.030639,39,0.005829
2725-US-CA-US-AL-54-22,669989.22,2e-06,0.030639,39,0.005829
13900-US-CA-US-AL-54-22,669989.22,0.000101,0.030639,39,0.005829
2640-US-CA-US-AL-54-31ND,669989.22,3e-06,0.030639,39,0.005829
1766-US-CA-US-AL-54-31ND,669989.22,5.9e-05,0.030639,39,0.005829
2772-US-CA-US-AL-54-56,669989.22,5e-06,0.030639,39,0.005829
1817-US-CA-US-AL-54-56,669989.22,2.3e-05,0.030639,39,0.005829
1705-US-CA-US-AL-55-21,60102.86,0.000393,0.002749,39,0.008543
1769-US-CA-US-AL-55-22,60102.86,1.6e-05,0.002749,39,0.008543
1766-US-CA-US-AL-55-31ND,60102.86,4.9e-05,0.002749,39,0.008543
1817-US-CA-US-AL-55-56,60102.86,3.1e-05,0.002749,39,0.008543
11378-US-CA-US-AL-56-21,512977.37,1e-06,0.023459,39,0.006065
15218-US-CA-US-AL-56-21,512977.37,2e-06,0.023459,39,0.006065
1705-US-CA-US-AL-56-21,512977.37,0.000322,0.023459,39,0.006065
11540-US-CA-US-AL-56-21,512977.37,0.0,0.023459,39,0.006065
14569-US-CA-US-AL-56-21,512977.37,1e-06,0.023459,39,0.006065
11386-US-CA-US-AL-56-22,512977.37,1e-06,0.023459,39,0.006065
15185-US-CA-US-AL-56-22,512977.37,6e-06,0.023459,39,0.006065
1769-US-CA-US-AL-56-22,512977.37,1.4e-05,0.023459,39,0.006065
11548-US-CA-US-AL-56-22,512977.37,0.0,0.023459,39,0.006065
14577-US-CA-US-AL-56-22,512977.37,1e-06,0.023459,39,0.006065
11358-US-CA-US-AL-56-31ND,512977.37,1e-06,0.023459,39,0.006065
15179-US-CA-US-AL-56-31ND,512977.37,3e-06,0.023459,39,0.006065
1766-US-CA-US-AL-56-31ND,512977.37,4.1e-05,0.023459,39,0.006065
11520-US-CA-US-AL-56-31ND,512977.37,0.0,0.023459,39,0.006065
14549-US-CA-US-AL-56-31ND,512977.37,1e-06,0.023459,39,0.006065
11486-US-CA-US-AL-56-56,512977.37,0.0,0.023459,39,0.006065
15286-US-CA-US-AL-56-56,512977.37,1e-06,0.023459,39,0.006065
1817-US-CA-US-AL-56-56,512977.37,2.5e-05,0.023459,39,0.006065
11648-US-CA-US-AL-56-56,512977.37,0.0,0.023459,39,0.006065
14679-US-CA-US-AL-56-56,512977.37,0.0,0.023459,39,0.006065
3725-US-CA-US-AL-61-21,8636.4,2e-06,0.000395,39,0.019809
3728-US-CA-US-AL-61-22,8636.4,1e-05,0.000395,39,0.019809
3727-US-CA-US-AL-61-31ND,8636.4,1.7e-05,0.000395,39,0.019809
3821-US-CA-US-AL-61-56,8636.4,5e-06,0.000395,39,0.019809
7151-US-CA-US-AL-62-22,8008.81,0.0,0.000366,31,0.068538
7176-US-CA-US-AL-62-56,8008.81,0.0,0.000366,31,0.068538
1705-US-CA-US-AL-71-21,73877.28,0.000321,0.003378,39,0.007116
1769-US-CA-US-AL-71-22,73877.28,1.5e-05,0.003378,39,0.007116
1766-US-CA-US-AL-71-31ND,73877.28,4.1e-05,0.003378,39,0.007116
1817-US-CA-US-AL-71-56,73877.28,3.6e-05,0.003378,39,0.007116
7370-US-CA-US-AL-72-21,62200.69,6.4e-05,0.002844,39,0.007986
7434-US-CA-US-AL-72-22,62200.69,2.5e-05,0.002844,39,0.007986
7350-US-CA-US-AL-72-31ND,62200.69,1.6e-05,0.002844,39,0.007986
7480-US-CA-US-AL-72-56,62200.69,4.3e-05,0.002844,39,0.007986
9596-US-CA-US-AL-81-21,99733.65,8e-06,0.004561,39,0.013225
27-US-CA-US-AL-81-21,99733.65,1e-06,0.004561,39,0.013225
9657-US-CA-US-AL-81-22,99733.65,2e-06,0.004561,39,0.013225
81-US-CA-US-AL-81-22,99733.65,0.0,0.004561,39,0.013225
14215-US-CA-US-AL-81-31ND,99733.65,5e-06,0.004561,39,0.013225
29-US-CA-US-AL-81-31ND,99733.65,0.0,0.004561,39,0.013225
14339-US-CA-US-AL-81-56,99733.65,1.5e-05,0.004561,39,0.013225
115-US-CA-US-AL-81-56,99733.65,3e-06,0.004561,39,0.013225
12483-US-CA-US-AL-G-21,26492.69,1e-05,0.001212,39,0.013425
12547-US-CA-US-AL-G-22,26492.69,4e-06,0.001212,39,0.013425
12513-US-CA-US-AL-G-31ND,26492.69,8e-06,0.001212,39,0.013425
12593-US-CA-US-AL-G-56,26492.69,2.4e-05,0.001212,39,0.013425
14494-US-CA-US-AL-Used-31ND,5191.85,2e-06,0.000237,38,0.061112
1842-US-CA-US-AZ-11-11,119518.66,2e-06,0.005466,39,0.038437
443-US-CA-US-AZ-11-11,119518.66,0.0,0.005466,39,0.038437
3106-US-CA-US-AZ-11-21,119518.66,2.3e-05,0.005466,39,0.038437
3145-US-CA-US-AZ-11-22,119518.66,0.0,0.005466,39,0.038437
3104-US-CA-US-AZ-11-23,119518.66,0.000558,0.005466,39,0.038437
13323-US-CA-US-AZ-11-31ND,119518.66,0.000634,0.005466,39,0.038437
475-US-CA-US-AZ-11-31ND,119518.66,8e-06,0.005466,39,0.038437
6584-US-CA-US-AZ-11-33DG,119518.66,1.5e-05,0.005466,39,0.038437
475-US-CA-US-AZ-11-33DG,119518.66,1e-06,0.005466,39,0.038437
3096-US-CA-US-AZ-11-44RT,119518.66,5.9e-05,0.005466,39,0.038437
444-US-CA-US-AZ-11-44RT,119518.66,0.0,0.005466,39,0.038437
3096-US-CA-US-AZ-11-48TW,119518.66,6e-05,0.005466,39,0.038437
472-US-CA-US-AZ-11-48TW,119518.66,0.0,0.005466,39,0.038437
12035-US-CA-US-AZ-11-51,119518.66,0.000102,0.005466,39,0.038437
470-US-CA-US-AZ-11-51,119518.66,0.0,0.005466,39,0.038437
16097-US-CA-US-AZ-11-52,119518.66,0.0,0.005466,39,0.038437
3096-US-CA-US-AZ-11-53,119518.66,0.000138,0.005466,39,0.038437
444-US-CA-US-AZ-11-53,119518.66,0.0,0.005466,39,0.038437
3096-US-CA-US-AZ-11-54,119518.66,0.00059,0.005466,39,0.038437
453-US-CA-US-AZ-11-54,119518.66,0.0,0.005466,39,0.038437
3096-US-CA-US-AZ-11-55,119518.66,5.9e-05,0.005466,39,0.038437
444-US-CA-US-AZ-11-55,119518.66,0.0,0.005466,39,0.038437
3096-US-CA-US-AZ-11-56,119518.66,0.000438,0.005466,39,0.038437
444-US-CA-US-AZ-11-56,119518.66,0.0,0.005466,39,0.038437
16109-US-CA-US-AZ-11-61,119518.66,0.000146,0.005466,39,0.038437
448-US-CA-US-AZ-11-61,119518.66,0.0,0.005466,39,0.038437
16120-US-CA-US-AZ-11-62,119518.66,1.5e-05,0.005466,39,0.038437
453-US-CA-US-AZ-11-62,119518.66,0.0,0.005466,39,0.038437
3096-US-CA-US-AZ-11-71,119518.66,0.000157,0.005466,39,0.038437
470-US-CA-US-AZ-11-71,119518.66,0.0,0.005466,39,0.038437
3086-US-CA-US-AZ-11-81,119518.66,5.2e-05,0.005466,39,0.038437
16154-US-CA-US-AZ-11-G,119518.66,0.0,0.005466,39,0.038437
11112-US-CA-US-AZ-11-G,119518.66,0.0,0.005466,39,0.038437
6624-US-CA-US-AZ-11-Used,119518.66,1.5e-05,0.005466,39,0.038437
473-US-CA-US-AZ-11-Used,119518.66,0.0,0.005466,39,0.038437
14895-US-CA-US-AZ-21-11,19935.28,3e-06,0.000912,39,0.027059
14402-US-CA-US-AZ-21-21,19935.28,0.001745,0.000912,39,0.027059
7557-US-CA-US-AZ-21-22,19935.28,1.9e-05,0.000912,39,0.027059
14857-US-CA-US-AZ-21-23,19935.28,0.015131,0.000912,39,0.027059
7561-US-CA-US-AZ-21-31ND,19935.28,0.000317,0.000912,39,0.027059
14892-US-CA-US-AZ-21-33DG,19935.28,0.000708,0.000912,39,0.027059
14374-US-CA-US-AZ-21-44RT,19935.28,7.3e-05,0.000912,39,0.027059
14374-US-CA-US-AZ-21-48TW,19935.28,0.00015,0.000912,39,0.027059
14916-US-CA-US-AZ-21-51,19935.28,4.1e-05,0.000912,39,0.027059
14840-US-CA-US-AZ-21-52,19935.28,0.0,0.000912,39,0.027059
14374-US-CA-US-AZ-21-53,19935.28,0.000929,0.000912,39,0.027059
14374-US-CA-US-AZ-21-54,19935.28,0.000777,0.000912,39,0.027059
14374-US-CA-US-AZ-21-55,19935.28,7.3e-05,0.000912,39,0.027059
14374-US-CA-US-AZ-21-56,19935.28,0.000534,0.000912,39,0.027059
7538-US-CA-US-AZ-21-61,19935.28,0.0,0.000912,39,0.027059
14397-US-CA-US-AZ-21-62,19935.28,6.7e-05,0.000912,39,0.027059
14374-US-CA-US-AZ-21-71,19935.28,0.000128,0.000912,39,0.027059
14362-US-CA-US-AZ-21-81,19935.28,8.4e-05,0.000912,39,0.027059
7601-US-CA-US-AZ-21-G,19935.28,1e-06,0.000912,39,0.027059
14450-US-CA-US-AZ-21-Used,19935.28,2e-06,0.000912,39,0.027059
7588-US-CA-US-AZ-22-11,20133.35,0.0,0.000921,39,0.006824
3642-US-CA-US-AZ-22-11,20133.35,0.000111,0.000921,39,0.006824
7557-US-CA-US-AZ-22-21,20133.35,2e-05,0.000921,39,0.006824
3578-US-CA-US-AZ-22-21,20133.35,0.000119,0.000921,39,0.006824
7557-US-CA-US-AZ-22-22,20133.35,3e-06,0.000921,39,0.006824
6040-US-CA-US-AZ-22-22,20133.35,4.5e-05,0.000921,39,0.006824
7530-US-CA-US-AZ-22-23,20133.35,9.8e-05,0.000921,39,0.006824
3575-US-CA-US-AZ-22-23,20133.35,0.000461,0.000921,39,0.006824
7561-US-CA-US-AZ-22-31ND,20133.35,5.1e-05,0.000921,39,0.006824
3650-US-CA-US-AZ-22-31ND,20133.35,0.002256,0.000921,39,0.006824
7551-US-CA-US-AZ-22-33DG,20133.35,1e-06,0.000921,39,0.006824
3549-US-CA-US-AZ-22-33DG,20133.35,0.000573,0.000921,39,0.006824
7519-US-CA-US-AZ-22-44RT,20133.35,0.0,0.000921,39,0.006824
3563-US-CA-US-AZ-22-44RT,20133.35,9.2e-05,0.000921,39,0.006824
7620-US-CA-US-AZ-22-48TW,20133.35,0.0,0.000921,39,0.006824
3563-US-CA-US-AZ-22-48TW,20133.35,0.001611,0.000921,39,0.006824
7594-US-CA-US-AZ-22-51,20133.35,0.0,0.000921,39,0.006824
3656-US-CA-US-AZ-22-51,20133.35,0.000383,0.000921,39,0.006824
3591-US-CA-US-AZ-22-52,20133.35,0.000368,0.000921,39,0.006824
7519-US-CA-US-AZ-22-53,20133.35,0.0,0.000921,39,0.006824
4489-US-CA-US-AZ-22-53,20133.35,0.002816,0.000921,39,0.006824
7554-US-CA-US-AZ-22-54,20133.35,0.0,0.000921,39,0.006824
3563-US-CA-US-AZ-22-54,20133.35,0.000932,0.000921,39,0.006824
7519-US-CA-US-AZ-22-55,20133.35,0.0,0.000921,39,0.006824
3563-US-CA-US-AZ-22-55,20133.35,9.2e-05,0.000921,39,0.006824
7519-US-CA-US-AZ-22-56,20133.35,0.0,0.000921,39,0.006824
3563-US-CA-US-AZ-22-56,20133.35,0.000744,0.000921,39,0.006824
7538-US-CA-US-AZ-22-61,20133.35,0.0,0.000921,39,0.006824
2507-US-CA-US-AZ-22-61,20133.35,0.002282,0.000921,39,0.006824
7554-US-CA-US-AZ-22-62,20133.35,0.0,0.000921,39,0.006824
4427-US-CA-US-AZ-22-62,20133.35,0.000865,0.000921,39,0.006824
7605-US-CA-US-AZ-22-71,20133.35,0.0,0.000921,39,0.006824
3563-US-CA-US-AZ-22-71,20133.35,0.000273,0.000921,39,0.006824
7599-US-CA-US-AZ-22-81,20133.35,0.0,0.000921,39,0.006824
