trade_id,region1,region2,industry1,industry2,amount,total_materials_value,materials_count
8420,FR,BE,HOTEL,CONST,5700.24,0,0
38530,FR,DE,MOTO1,MOTO1,4521.63,0,0
9377,FR,BE,MOTO1,MOTO1,3335.22,0,0
30056,FR,CN,TRANS,TRANS,2657.73,0,0
139660,FR,US,TRANS,TRANS,2570.55,0,0
48627,FR,ES,HOTEL,CONST,2114.45,0,0
145823,FR,WA,TRANS,PRIVA,1967.85,0,0
100128,FR,NL,HOTEL,BUSIN,1798.9,0,0
78431,FR,IT,HOTEL,FABRI,1712.17,0,0
49625,FR,ES,MOTO1,MOTO1,1642.97,0,0
41227,FR,DE,TRANS,TRANS,1332.36,0,0
37579,FR,DE,HOTEL,SUPPO,1330.1,0,0
38305,FR,DE,MACHI,MACHI,1310.6,0,0
35131,FR,DE,BUSIN,BUSIN,1299.58,0,0
55708,FR,GB,BUSIN,BUSIN,1205.38,0,0
69779,FR,IE,CHEM1,CHEM1,1171.91,0,0
134771,FR,TW,SEACO,93197,1155.89,0,0
34876,FR,DE,BASIC,BASIC,1105.51,0,0
26271,FR,CN,CHEM1,PLAST,1059.88,0,0
135529,FR,US,BUSIN,BUSIN,1026.37,0,0
57390,FR,GB,HOTEL,BUSIN,1004.87,0,0
134670,FR,TW,RETA1,STONE,980.97,0,0
38313,FR,DE,MACHI,MOTO1,971.04,0,0
30235,FR,CN,WHEAT,PIGS9,937.02,0,0
26196,FR,CN,CHEM1,CHEM1,896.17,0,0
10733,FR,BE,REALE,CONST,794.0,0,0
128357,FR,SK,MOTO1,MOTO1,780.12,0,0
91312,FR,LU,FINAN,FINAN,779.95,0,0
135576,FR,US,BUSIN,HEALT,775.01,0,0
52052,FR,ES,TRANS,TRANS,743.56,0,0
100733,FR,NL,MACHI,MACHI,740.66,0,0
128894,FR,SK,RENTI,DIST1,735.97,0,0
139645,FR,US,TRANS,PUBLI,724.65,0,0
10279,FR,BE,POSTT,POSTT,694.35,0,0
46209,FR,ES,BUSIN,BUSIN,676.91,0,0
12451,FR,BE,WHOLE,RETA1,656.7,0,0
98795,FR,NL,BUSIN,BUSIN,634.33,0,0
69636,FR,IE,BUSIN,COMPU,626.79,0,0
9154,FR,BE,MACHI,MACHI,616.34,0,0
37543,FR,DE,HOTEL,MOTO1,567.32,0,0
134777,FR,TW,SEACO,SEACO,561.26,0,0
40493,FR,DE,RUBBE,MOTO1,557.12,0,0
72566,FR,IE,WHOLE,WHOLE,550.17,0,0
40438,FR,DE,RUBBE,CONST,544.57,0,0
76215,FR,IT,CATTL,MEATC,529.18,0,0
140428,FR,WA,BEVER,HOTEL,528.94,0,0
140775,FR,WA,CHEM1,HEALT,519.18,0,0
122377,FR,SE,HOTEL,CONST,519.0,0,0
79114,FR,IT,MACHI,MACHI,516.68,0,0
34912,FR,DE,BASIC,FABRI,484.36,0,0
135635,FR,US,BUSIN,REALE,479.73,0,0
27908,FR,CN,LEATH,LEATH,476.7,0,0
7874,FR,BE,FOOD5,FOOD5,471.13,0,0
26166,FR,CN,CEREA,FOOD5,465.53,0,0
6994,FR,BE,DAIRY,DAIRY,464.09,0,0
58720,FR,GB,POSTT,POSTT,464.09,0,0
35200,FR,DE,BUSIN,MOTO1,459.35,0,0
138647,FR,US,REALE,CEREA,457.91,0,0
58091,FR,GB,MOTO1,MOTO1,456.89,0,0
91749,FR,LU,HOTEL,FINAN,450.18,0,0
5860,FR,BE,BASIC,BASIC,445.99,0,0
135668,FR,US,BUSIN,WHOLE,434.77,0,0
27015,FR,CN,FOOD5,POULT,434.09,0,0
11310,FR,BE,RUBBE,CONST,431.43,0,0
135563,FR,US,BUSIN,FINAN,415.46,0,0
75827,FR,IT,BASIC,BASIC,412.86,0,0
87347,FR,KR,MACHI,MACHI,411.54,0,0
45902,FR,ES,BASIC,BASIC,409.8,0,0
27983,FR,CN,MACHI,CONST,395.67,0,0
70563,FR,IE,HOTEL,COMPU,389.09,0,0
5617,FR,BE,AIRTR,CONST,387.3,0,0
46826,FR,ES,CONST,CONST,384.1,0,0
39281,FR,DE,PAPER,PAPER,378.34,0,0
100923,FR,NL,MOTO1,MOTO1,377.59,0,0
152606,FR,WF,MACHI,CONST,373.68,0,0
5878,FR,BE,BASIC,FABRI,372.55,0,0
71535,FR,IE,REALE,COMPU,371.67,0,0
20425,FR,CH,BUSIN,BUSIN,368.78,0,0
137169,FR,US,INSUR,INSUR,364.49,0,0
142881,FR,WA,LEATH,WHOLE,361.69,0,0
151159,FR,WF,FABRI,CONST,358.77,0,0
135540,FR,US,BUSIN,CONST,356.0,0,0
37737,FR,DE,INSUR,INSUR,354.99,0,0
131369,FR,TR,MOTO1,MOTO1,353.79,0,0
45932,FR,ES,BASIC,FABRI,352.49,0,0
135641,FR,US,BUSIN,RETA1,348.5,0,0
112624,FR,PT,MOTO1,MOTO1,343.9,0,0
29714,FR,CN,SEACO,SEACO,342.77,0,0
135640,FR,US,BUSIN,RESEA,339.46,0,0
15213,FR,BR,CONST,CONST,332.71,0,0
6177,FR,BE,BUSIN,CHEM1,330.11,0,0
26268,FR,CN,CHEM1,PFERT,326.68,0,0
135539,FR,US,BUSIN,COMPU,326.41,0,0
145336,FR,WA,SEACO,SEACO,323.12,0,0
42789,FR,DK,HOTEL,SEACO,320.93,0,0
92063,FR,LU,MACHI,FINAN,316.36,0,0
28699,FR,CN,PLAST,RUBBE,315.36,0,0
28123,FR,CN,MEAT4,WEARI,314.87,0,0
134946,FR,TW,WHOLE,FOOD5,311.63,0,0
35888,FR,DE,COPP1,COPP1,310.87,0,0
161827,FR,WM,CHEM1,PUBLI,309.76,0,0
81738,FR,IT,TRANS,TRANS,309.67,0,0
28020,FR,CN,MACHI,MACHI,306.84,0,0
70168,FR,IE,FINAN,COMPU,302.42,0,0
109640,FR,PL,RUBBE,CONST,301.91,0,0
139054,FR,US,RESEA,PUBLI,298.54,0,0
136941,FR,US,HOTEL,BUSIN,294.8,0,0
29913,FR,CN,TEXTI,TEXTI,294.22,0,0
155629,FR,WF,WHEAT,CATTL,294.05,0,0
22272,FR,CH,HOTEL,BUSIN,291.02,0,0
57419,FR,GB,HOTEL,INSUR,290.94,0,0
154556,FR,WF,RUBBE,CONST,286.74,0,0
26306,FR,CN,CHEM1,WOODW,286.43,0,0
135630,FR,US,BUSIN,PUBLI,283.17,0,0
117560,FR,RU,BUSIN,BUSIN,281.23,0,0
11892,FR,BE,SUPPO,SUPPO,276.18,0,0
8897,FR,BE,LANDT,LANDT,275.83,0,0
34935,FR,DE,BASIC,MACHI,274.1,0,0
12454,FR,BE,WHOLE,SALEM,272.67,0,0
80059,FR,IT,PLAST,RUBBE,272.47,0,0
76681,FR,IT,DAIRY,DAIRY,272.09,0,0
10199,FR,BE,PLAST,RUBBE,270.81,0,0
6894,FR,BE,COPP1,COPP1,270.77,0,0
49654,FR,ES,MOTO1,SALEM,268.5,0,0
160516,FR,WL,TRANS,PUBLI,261.23,0,0
138321,FR,US,PLAST,RUBBE,260.13,0,0
38558,FR,DE,MOTO1,SALEM,258.65,0,0
166413,FR,WM,TRANS,AIRTR,257.59,0,0
36555,FR,DE,FABRI,CONST,257.43,0,0
58663,FR,GB,PLAST,RUBBE,252.41,0,0
10694,FR,BE,RAILW,RAILW,251.35,0,0
57462,FR,GB,HOTEL,SUPPO,250.92,0,0
145851,FR,WA,TRANS,TRANS,250.1,0,0
150026,FR,WF,BASIC,CONST,250.02,0,0
30335,FR,CN,WHOLE,STEAM,247.62,0,0
26170,FR,CN,CEREA,POULT,247.6,0,0
9940,FR,BE,PAPER,PAPER,246.89,0,0
26297,FR,CN,CHEM1,TEXTI,246.44,0,0
134209,FR,TW,LANDT,SANDC,245.99,0,0
161241,FR,WM,BASIC,CONST,243.65,0,0
34726,FR,DE,ALUM1,ALUM1,241.13,0,0
1192,FR,AT,HOTEL,CONST,239.26,0,0
71869,FR,IE,RUBBE,CHEM1,236.97,0,0
11586,FR,BE,SEACO,CONST,236.64,0,0
128268,FR,SK,MACHI,REALE,235.48,0,0
12449,FR,BE,WHOLE,RENTI,234.55,0,0
69582,FR,IE,BEVER,LANDT,234.08,0,0
8971,FR,BE,LANDT,WHOLE,230.63,0,0
29444,FR,CN,RUBBE,CONST,228.9,0,0
69838,FR,IE,CHEM1,PLAST,226.69,0,0
29917,FR,CN,TEXTI,WEARI,225.4,0,0
46462,FR,ES,CEREA,FOOD5,224.53,0,0
11650,FR,BE,SEACO,SEACO,223.97,0,0
40769,FR,DE,SEACO,SEACO,223.73,0,0
26203,FR,CN,CHEM1,CONST,223.73,0,0
145723,FR,WA,TRANS,AIRTR,223.51,0,0
6387,FR,BE,CEREA,FOOD5,223.42,0,0
135581,FR,US,BUSIN,INSUR,222.85,0,0
79119,FR,IT,MACHI,MOTO1,222.15,0,0
87475,FR,KR,MOTO1,MOTO1,220.88,0,0
28446,FR,CN,OFFIC,OFFIC,218.55,0,0
35404,FR,DE,CEREA,FOOD5,218.07,0,0
41192,FR,DE,TRANS,FURNI,218.05,0,0
30037,FR,CN,TRANS,PUBLI,217.9,0,0
134772,FR,TW,SEACO,EDUCA,215.46,0,0
24294,FR,CH,RESEA,CHEM1,214.52,0,0
28147,FR,CN,MEATP,MEATP,212.82,0,0
81101,FR,IT,RUBBE,RUBBE,212.35,0,0
36607,FR,DE,FABRI,MOTO1,212.33,0,0
122915,FR,SE,MOTO1,MOTO1,211.35,0,0
139651,FR,US,TRANS,RESEA,210.93,0,0
134775,FR,TW,SEACO,PUBLI,207.13,0,0
29655,FR,CN,SEACO,COKEO,205.24,0,0
35029,FR,DE,BEVER,HOTEL,204.63,0,0
150832,FR,WF,CONST,CONST,203.8,0,0
8483,FR,BE,HOTEL,PREC1,201.14,0,0
29686,FR,CN,SEACO,MACHI,200.69,0,0
155414,FR,WF,TRANS,PUBLI,200.4,0,0
6567,FR,BE,CHEM1,WHOLE,199.62,0,0
40989,FR,DE,SUPPO,SUPPO,199.1,0,0
76073,FR,IT,BUSIN,BUSIN,198.57,0,0
51464,FR,ES,RUBBE,RUBBE,198.32,0,0
39124,FR,DE,OILSE,FOOD5,197.09,0,0
22367,FR,CH,HOTEL,RETA1,195.49,0,0
52016,FR,ES,TRANS,FURNI,194.22,0,0
133528,FR,TW,BUSIN,CONST,194.11,0,0
26032,FR,CN,BUSIN,BUSIN,193.83,0,0
66102,FR,HU,MOTO1,MOTO1,193.0,0,0
52026,FR,ES,TRANS,MOTO1,192.16,0,0
139278,FR,US,SEACO,MOTO1,191.06,0,0
87399,FR,KR,MACHI,TRANS,189.75,0,0
33012,FR,CZ,MOTO1,MOTO1,188.42,0,0
6298,FR,BE,BUSIN,WHOLE,186.89,0,0
142858,FR,WA,LEATH,RETA1,186.69,0,0
29683,FR,CN,SEACO,LANDT,185.82,0,0
12260,FR,BE,WHEAT,FOOD5,185.35,0,0
55814,FR,GB,BUSIN,RETA1,184.71,0,0
142847,FR,WA,LEATH,PUBLI,183.77,0,0
135858,FR,US,CHEM1,RESEA,182.7,0,0
55758,FR,GB,BUSIN,INSUR,181.99,0,0
51427,FR,ES,RUBBE,MOTO1,181.9,0,0
6256,FR,BE,BUSIN,PLAST,181.66,0,0
20447,FR,CH,BUSIN,FINAN,180.97,0,0
102926,FR,NL,WHEAT,FOOD5,180.15,0,0
35689,FR,DE,COMPU,COMPU,179.61,0,0
27968,FR,CN,MACHI,BITUM,179.16,0,0
22357,FR,CH,HOTEL,PUBLI,179.0,0,0
29717,FR,CN,SEACO,SUPPO,178.7,0,0
75873,FR,IT,BASIC,MACHI,178.68,0,0
8505,FR,BE,HOTEL,SUPPO,178.45,0,0
47677,FR,ES,FABRI,MOTO1,175.85,0,0
38554,FR,DE,MOTO1,RESEA,175.61,0,0
136195,FR,US,DAIRY,DAIRY,175.28,0,0
55600,FR,GB,BEVER,HOTEL,175.26,0,0
59265,FR,GB,RUBBE,RUBBE,174.88,0,0
27014,FR,CN,FOOD5,PIGS9,174.6,0,0
4095,FR,AU,HOTEL,BUSIN,174.58,0,0
129474,FR,TR,AIRTR,RADIO,174.56,0,0
28028,FR,CN,MACHI,MOTO1,173.83,0,0
137491,FR,US,MACHI,CONST,172.97,0,0
150886,FR,WF,CONST,REALE,172.2,0,0
101912,FR,NL,REALE,BUSIN,170.96,0,0
6272,FR,BE,BUSIN,RESEA,170.77,0,0
139223,FR,US,SEACO,BUSIN,170.39,0,0
21585,FR,CH,FABRI,CONST,168.48,0,0
26733,FR,CN,FABRI,CONST,167.23,0,0
15210,FR,BR,CONST,CHEM1,166.23,0,0
39451,FR,DE,PLAST,RUBBE,165.99,0,0
136265,FR,US,FABRI,CONST,164.8,0,0
155735,FR,WF,WHEAT,WHEAT,164.79,0,0
150251,FR,WF,BUSIN,CONST,164.74,0,0
50622,FR,ES,POSTT,POSTT,164.17,0,0
69631,FR,IE,BUSIN,BUSIN,163.93,0,0
22312,FR,CH,HOTEL,HOTEL,163.89,0,0
79844,FR,IT,PAPER,PAPER,163.71,0,0
6163,FR,BE,BUSIN,AUXIL,163.67,0,0
139231,FR,US,SEACO,CONST,163.41,0,0
6794,FR,BE,CONST,CONST,161.94,0,0
133599,FR,TW,BUSIN,REALE,161.88,0,0
90411,FR,LU,AUXIL,AUXIL,161.86,0,0
41214,FR,DE,TRANS,PUBLI,161.37,0,0
37959,FR,DE,LANDT,MOTO1,160.7,0,0
136542,FR,US,FOOD5,FOOD5,160.33,0,0
141224,FR,WA,DAIRY,HOTEL,159.47,0,0
98805,FR,NL,BUSIN,COMPU,158.47,0,0
55810,FR,GB,BUSIN,RECRE,157.93,0,0
35168,FR,DE,BUSIN,FOOD5,157.02,0,0
108886,FR,PL,PLAST,RUBBE,156.61,0,0
55739,FR,GB,BUSIN,FINAN,153.88,0,0
6454,FR,BE,CHEM1,CHEM1,153.79,0,0
35236,FR,DE,BUSIN,REALE,153.37,0,0
29690,FR,CN,SEACO,MOTO1,153.18,0,0
136392,FR,US,FINAN,FINAN,152.9,0,0
56070,FR,GB,COMPU,BUSIN,152.83,0,0
35978,FR,DE,DAIRY,DAIRY,151.87,0,0
69704,FR,IE,BUSIN,RENTI,151.27,0,0
35192,FR,DE,BUSIN,MACHI,150.79,0,0
155898,FR,WF,WHOLE,WHOLE,150.45,0,0
26182,FR,CN,CHEM1,BASIC,149.92,0,0
152676,FR,WF,MACHI,PUBLI,149.55,0,0
17323,FR,CA,AIRTR,LANDT,148.29,0,0
84224,FR,JP,MOTO1,MOTO1,148.28,0,0
36970,FR,DE,FOOD5,FOOD5,147.76,0,0
28196,FR,CN,MOTO1,MOTO1,147.28,0,0
135843,FR,US,CHEM1,PLAST,146.51,0,0
142742,FR,WA,LEATH,93197,145.77,0,0
29723,FR,CN,SEACO,WHOLE,145.74,0,0
36571,FR,DE,FABRI,FABRI,145.48,0,0
142838,FR,WA,LEATH,PIGS9,144.83,0,0
8785,FR,BE,KEROS,CONST,144.3,0,0
76221,FR,IT,CATTL,RETA1,143.44,0,0
12128,FR,BE,VEGET,FOOD5,142.05,0,0
142931,FR,WA,MACHI,CONST,142.01,0,0
166753,FR,WM,WHEAT,FOOD5,141.65,0,0
133997,FR,TW,HOTEL,PUBLI,141.56,0,0
75084,FR,IN,SEACO,BASIC,140.53,0,0
27998,FR,CN,MACHI,ELECT,140.39,0,0
26044,FR,CN,BUSIN,CONST,140.26,0,0
36192,FR,DE,ELEC3,DISTR,139.59,0,0
51941,FR,ES,TEXTI,WEARI,139.5,0,0
39288,FR,DE,PAPER,PRINT,138.96,0,0
57567,FR,GB,INSUR,INSUR,138.27,0,0
145828,FR,WA,TRANS,RAILW,137.24,0,0
14860,FR,BR,BUSIN,BUSIN,137.14,0,0
8957,FR,BE,LANDT,SUPPO,137.1,0,0
6486,FR,BE,CHEM1,HEALT,137.01,0,0
1655,FR,AT,MOTO1,MOTO1,136.99,0,0
29722,FR,CN,SEACO,WEARI,136.98,0,0
21226,FR,CH,ELEC3,DISTR,136.75,0,0
87603,FR,KR,NUCLE,PLAST,136.49,0,0
26178,FR,CN,CHEM1,ALUM1,136.23,0,0
12072,FR,BE,TRAN2,TRAN2,135.82,0,0
55838,FR,GB,BUSIN,WHOLE,135.71,0,0
3605,FR,AU,CONST,PREC1,135.59,0,0
155801,FR,WF,WHOLE,CONST,134.56,0,0
142778,FR,WA,LEATH,EDUCA,134.25,0,0
27962,FR,CN,MACHI,BASIC,133.48,0,0
150317,FR,WF,BUSIN,REALE,133.07,0,0
78454,FR,IT,HOTEL,MACHI,133.0,0,0
26231,FR,CN,CHEM1,HEALT,132.99,0,0
9394,FR,BE,MOTO1,SALEM,132.82,0,0
88906,FR,KR,TRANS,TRANS,132.42,0,0
153725,FR,WF,POSTT,POSTT,132.41,0,0
150336,FR,WF,BUSIN,WHOLE,132.22,0,0
45732,FR,ES,ALUM1,FABRI,132.13,0,0
25867,FR,CN,BASIC,BASIC,131.88,0,0
22391,FR,CH,HOTEL,WHOLE,131.86,0,0
146268,FR,WA,WHOLE,WHOLE,131.15,0,0
35210,FR,DE,BUSIN,OFFIC,130.99,0,0
49576,FR,ES,MOTO1,BUSIN,130.59,0,0
37847,FR,DE,KEROS,AIRTR,129.68,0,0
131718,FR,TR,PLAST,RUBBE,128.95,0,0
29464,FR,CN,RUBBE,FURNI,128.85,0,0
129589,FR,TR,BASIC,BASIC,128.12,0,0
120610,FR,RU,WHOLE,MACHI,128.0,0,0
102475,FR,NL,SEACO,SEACO,127.86,0,0
76210,FR,IT,CATTL,FOOD5,127.72,0,0
8410,FR,BE,HOTEL,BUSIN,127.38,0,0
44165,FR,DK,SEACO,SEACO,127.12,0,0
70684,FR,IE,INSUR,INSUR,127.06,0,0
91828,FR,LU,INSUR,INSUR,126.94,0,0
59706,FR,GB,TRANS,PUBLI,126.79,0,0
134774,FR,TW,SEACO,POSTT,126.29,0,0
29712,FR,CN,SEACO,RUBBE,126.26,0,0
155718,FR,WF,WHEAT,RESEA,125.95,0,0
56077,FR,GB,COMPU,COMPU,125.62,0,0
100528,FR,NL,LANDT,LANDT,125.61,0,0
150312,FR,WF,BUSIN,PUBLI,125.4,0,0
99004,FR,NL,CEREA,RECRE,125.25,0,0
140827,FR,WA,CHEM1,PUBLI,125.18,0,0
139150,FR,US,RUBBE,MOTO1,125.15,0,0
16898,FR,BR,SEACO,CRUDE,125.03,0,0
90595,FR,LU,BUSIN,CONST,123.9,0,0
29687,FR,CN,SEACO,MEATP,123.72,0,0
34777,FR,DE,ALUM1,MACHI,123.04,0,0
39962,FR,DE,RAILW,SUPPO,122.88,0,0
139628,FR,US,TRANS,HEALT,122.14,0,0
89030,FR,KR,WHOLE,MACHI,122.06,0,0
142861,FR,WA,LEATH,SALEM,121.68,0,0
50879,FR,ES,PUBLI,OFFIC,121.46,0,0
20506,FR,CH,BUSIN,PUBLI,121.28,0,0
20538,FR,CH,BUSIN,WHOLE,120.87,0,0
22363,FR,CH,HOTEL,RECRE,120.68,0,0
165701,FR,WM,RUBBE,CONST,120.63,0,0
56430,FR,GB,ELEC3,DISTR,119.03,0,0
10995,FR,BE,RESEA,CHEM1,119.0,0,0
85448,FR,JP,TRANS,TRANS,118.78,0,0
5806,FR,BE,AUXIL,FINAN,118.56,0,0
69637,FR,IE,BUSIN,CONST,118.48,0,0
12406,FR,BE,WHOLE,LANDT,118.09,0,0
134926,FR,TW,WHOLE,BEVER,117.62,0,0
39859,FR,DE,RAILW,BASIC,117.57,0,0
53721,FR,FI,HOTEL,REALE,117.52,0,0
135578,FR,US,BUSIN,HOTEL,116.34,0,0
22287,FR,CH,HOTEL,EDUCA,116.29,0,0
133573,FR,TW,BUSIN,MOTOR,116.25,0,0
57922,FR,GB,MACHI,MOTO1,115.66,0,0
58836,FR,GB,PUBLI,ELEC2,115.64,0,0
37396,FR,DE,GLASS,WOODW,115.52,0,0
137229,FR,US,KEROS,AIRTR,115.48,0,0
156662,FR,WL,CHEM1,HEALT,115.47,0,0
40530,FR,DE,RUBBE,RUBBE,115.27,0,0
46715,FR,ES,COMPU,COMPU,114.95,0,0
22351,FR,CH,HOTEL,POSTT,114.94,0,0
78439,FR,IT,HOTEL,FURNI,114.8,0,0
9121,FR,BE,MACHI,CONST,114.78,0,0
25969,FR,CN,BEVER,HOTEL,113.93,0,0
139292,FR,US,SEACO,PLAST,113.75,0,0
22281,FR,CH,HOTEL,CONST,113.73,0,0
11988,FR,BE,TEXTI,TEXTI,112.53,0,0
25995,FR,CN,BEVER,RETA1,112.41,0,0
105971,FR,PL,BASIC,FABRI,111.78,0,0
22372,FR,CH,HOTEL,SEACO,111.74,0,0
155715,FR,WF,WHEAT,REALE,110.82,0,0
17191,FR,BR,TRANS,TRANS,110.73,0,0
150307,FR,WF,BUSIN,POSTT,110.49,0,0
140285,FR,WA,BASIC,BASIC,110.39,0,0
29721,FR,CN,SEACO,TRANS,110.37,0,0
135799,FR,US,CHEM1,HEALT,109.83,0,0
39840,FR,DE,PULP5,PAPER,109.58,0,0
69418,FR,IE,AIRTR,SUPPO,109.52,0,0
29513,FR,CN,RUBBE,RUBBE,109.39,0,0
27123,FR,CN,FORES,WOODW,109.21,0,0
55532,FR,GB,BASIC,MOTO1,109.12,0,0
136984,FR,US,HOTEL,HEALT,108.96,0,0
129604,FR,TR,BASIC,CONST,108.79,0,0
41245,FR,DE,VEGET,FOOD5,108.59,0,0
155646,FR,WF,WHEAT,EDUCA,108.59,0,0
50298,FR,ES,PAPER,MEATP,107.93,0,0
20433,FR,CH,BUSIN,COMPU,107.64,0,0
120041,FR,RU,RETA1,RETA1,107.44,0,0
59552,FR,GB,SUPPO,RETA1,107.42,0,0
38524,FR,DE,MOTO1,MACHI,107.0,0,0
91294,FR,LU,FINAN,AUXIL,106.84,0,0
162339,FR,WM,FABRI,CONST,106.42,0,0
142876,FR,WA,LEATH,VEGE1,106.36,0,0
137480,FR,US,MACHI,BUSIN,106.25,0,0
6276,FR,BE,BUSIN,SALEM,106.13,0,0
69868,FR,IE,CHEM1,WHOLE,105.82,0,0
38259,FR,DE,MACHI,CONST,105.43,0,0
76130,FR,IT,BUSIN,MACHI,105.42,0,0
80574,FR,IT,REALE,RESEA,105.22,0,0
86161,FR,KR,BUSIN,PUBLI,104.95,0,0
135767,FR,US,CHEM1,CHEM1,104.93,0,0
70970,FR,IE,MEATA,PLAST,104.92,0,0
76082,FR,IT,BUSIN,CONST,104.74,0,0
93076,FR,LU,RUBBE,RUBBE,104.31,0,0
154869,FR,WF,SEACO,SEACO,104.21,0,0
56717,FR,GB,FINAN,BUSIN,103.98,0,0
12350,FR,BE,WHOLE,AUXIL,103.82,0,0
152322,FR,WF,KEROS,AIRTR,103.68,0,0
59235,FR,GB,RUBBE,MOTO1,103.58,0,0
98564,FR,NL,BASIC,FABRI,103.41,0,0
101592,FR,NL,POSTT,BUSIN,103.38,0,0
139111,FR,US,RUBBE,CONST,103.3,0,0
121100,FR,SE,BUSIN,COMPU,102.98,0,0
127603,FR,SK,FABRI,OFFIC,102.86,0,0
137005,FR,US,HOTEL,MEATP,102.31,0,0
18790,FR,CA,MACHI,MACHI,102.01,0,0
35143,FR,DE,BUSIN,CONST,101.7,0,0
6211,FR,BE,BUSIN,GASDI,101.32,0,0
133547,FR,TW,BUSIN,FOOD5,101.06,0,0
6245,FR,BE,BUSIN,OFFIC,100.76,0,0
136989,FR,US,HOTEL,INSUR,100.68,0,0
98806,FR,NL,BUSIN,CONST,100.49,0,0
76605,FR,IT,COPP1,COPP1,100.36,0,0
91805,FR,LU,INSUR,BUSIN,100.23,0,0
29671,FR,CN,SEACO,FABRI,100.14,0,0
150242,FR,WF,BUSIN,BUSIN,99.86,0,0
166522,FR,WM,TRANS,TRANS,99.64,0,0
40108,FR,DE,RECRE,RECRE,99.64,0,0
80560,FR,IT,REALE,OFFIC,99.42,0,0
11531,FR,BE,SALEM,WHOLE,99.37,0,0
76115,FR,IT,BUSIN,HEALT,99.35,0,0
49355,FR,ES,MACHI,MOTO1,99.24,0,0
38288,FR,DE,MACHI,FURNI,99.16,0,0
27522,FR,CN,HOTEL,PUBLI,98.59,0,0
29333,FR,CN,RETA1,PFERT,97.95,0,0
142831,FR,WA,LEATH,OFFIC,97.82,0,0
166823,FR,WM,WHEAT,WHEAT,97.74,0,0
155330,FR,WF,TRANS,AIRTR,97.72,0,0
6672,FR,BE,COMPU,BUSIN,97.1,0,0
98897,FR,NL,BUSIN,RENTI,96.96,0,0
27427,FR,CN,HOTEL,BUSIN,96.73,0,0
48708,FR,ES,HOTEL,REALE,96.71,0,0
133513,FR,TW,BUSIN,BASIC,96.56,0,0
135441,FR,US,BEVER,BEVER,96.51,0,0
6183,FR,BE,BUSIN,COMPU,96.03,0,0
