trade_id,industry_imports_total,source_share,import_intensity,supplier_count,import_concentration_hhi
93474,4942.37,1.2e-05,0.035831,46,0.158026
93475,1812.18,2.2e-05,0.013138,44,0.425901
93476,3112.49,3e-06,0.022565,47,0.057968
93477,52.84,0.000757,0.000383,38,0.02344
93478,1544.68,6e-06,0.011198,47,0.015697
93479,2288.19,2.2e-05,0.016589,47,0.027989
93480,6893.9,1.5e-05,0.049979,48,0.011597
93481,4991.29,2e-06,0.036185,48,0.136213
93482,1544.68,1.3e-05,0.011198,47,0.015697
93483,6893.9,1e-05,0.049979,48,0.011597
93484,1487.45,7e-06,0.010784,47,0.041743
93485,550.84,3.6e-05,0.003993,46,0.030696
93486,314.86,3.2e-05,0.002283,43,0.042895
93487,804.73,2.5e-05,0.005834,43,0.061732
93488,1621.76,6e-06,0.011757,44,0.057714
93489,2245.82,4e-06,0.016282,48,0.082629
93490,819.48,0.000366,0.005941,46,0.034253
93491,247.2,0.000162,0.001792,41,0.039251
93492,583.44,0.000583,0.00423,47,0.040428
93493,404.45,0.000272,0.002932,44,0.030125
93494,179.45,0.00195,0.001301,43,0.019989
93495,68.37,0.002486,0.000496,39,0.024163
93496,1677.76,6e-06,0.012163,47,0.048603
93497,760.75,1.3e-05,0.005515,47,0.026131
93498,1021.47,2e-05,0.007405,43,0.073774
93499,2753.83,7e-06,0.019964,47,0.169872
93500,486.17,4.1e-05,0.003525,43,0.019775
93501,4991.29,2e-06,0.036185,48,0.136213
93502,275.14,7.3e-05,0.001995,44,0.017116
93503,263.55,7.6e-05,0.001911,42,0.014054
93504,472.47,6.3e-05,0.003425,43,0.035212
93505,1544.68,1.9e-05,0.011198,47,0.015697
93506,2644.19,8e-06,0.01917,48,0.050717
93507,7849.76,9e-06,0.056908,48,0.076331
93508,2288.19,7.9e-05,0.016589,47,0.027989
93509,6893.9,1.2e-05,0.049979,48,0.011597
93510,1583.64,6e-06,0.011481,47,0.021212
93511,1537.82,1.3e-05,0.011149,46,0.02121
93512,1000.18,3e-05,0.007251,45,0.037976
93513,1947.64,0.000185,0.01412,47,0.026684
93514,550.84,0.000327,0.003993,46,0.030696
93515,314.86,0.000318,0.002283,43,0.042895
93516,210.79,0.000285,0.001528,42,0.022912
93517,64.51,0.000155,0.000468,31,0.148321
93518,1677.76,6e-05,0.012163,47,0.048603
93519,789.83,2.5e-05,0.005726,44,0.399802
93520,760.75,0.000145,0.005515,47,0.026131
93521,428.92,4.7e-05,0.00311,45,0.023466
93522,1021.47,2.9e-05,0.007405,43,0.073774
93523,4942.37,1.8e-05,0.035831,46,0.158026
93524,479.03,8.4e-05,0.003473,47,0.015787
93525,5513.75,7e-06,0.039973,48,0.037125
93526,1776.77,1.7e-05,0.012881,47,0.0408
93527,1583.64,3.2e-05,0.011481,47,0.021212
93528,1202.82,0.000241,0.00872,46,0.052016
93529,1487.45,4.7e-05,0.010784,47,0.041743
93530,1000.18,8e-05,0.007251,45,0.037976
93531,1947.64,3.1e-05,0.01412,47,0.026684
93532,550.84,3.6e-05,0.003993,46,0.030696
93533,4942.37,6e-06,0.035831,46,0.158026
93534,479.03,0.004008,0.003473,47,0.015787
93535,1776.77,1.1e-05,0.012881,47,0.0408
93536,1583.64,1.3e-05,0.011481,47,0.021212
93537,1202.82,0.015439,0.00872,46,0.052016
93538,4573.92,2e-06,0.03316,45,0.279602
93539,1889.09,5e-06,0.013695,48,0.020753
93540,1537.82,5.2e-05,0.011149,46,0.02121
93541,172.05,5.8e-05,0.001247,39,0.026921
93542,1487.45,7.4e-05,0.010784,47,0.041743
93543,1000.18,5e-05,0.007251,45,0.037976
93544,1947.64,3.6e-05,0.01412,47,0.026684
93545,550.84,1.8e-05,0.003993,46,0.030696
93546,314.86,0.000127,0.002283,43,0.042895
93547,656.54,0.000274,0.00476,44,0.061048
93548,622.98,0.000626,0.004516,46,0.18078
93549,4991.29,2e-06,0.036185,48,0.136213
93550,7849.76,1e-06,0.056908,48,0.076331
93551,2288.19,9e-06,0.016589,47,0.027989
93552,6893.9,1e-06,0.049979,48,0.011597
93553,1583.64,6e-06,0.011481,47,0.021212
93554,1202.82,1.7e-05,0.00872,46,0.052016
93555,2534.95,4e-06,0.018378,48,0.044953
93556,1947.64,1e-05,0.01412,47,0.026684
93557,5899.72,5.4e-05,0.042771,48,0.072137
93558,51.12,0.000978,0.000371,37,0.146637
93559,52.55,0.000761,0.000381,37,0.108004
93560,1092.07,1.8e-05,0.007917,44,0.143613
93561,2753.83,4e-06,0.019964,47,0.169872
93562,290.12,0.000862,0.002103,40,0.139432
93563,7849.76,3e-06,0.056908,48,0.076331
93564,1974.24,2e-05,0.014313,46,0.06092
93565,2245.82,9e-06,0.016282,48,0.082629
93566,479.03,2.1e-05,0.003473,47,0.015787
93567,5513.75,0.000109,0.039973,48,0.037125
93568,225.73,0.000133,0.001636,42,0.04719
93569,1044.37,0.000172,0.007571,46,0.018194
93570,726.24,5.5e-05,0.005265,44,0.017845
93571,1544.68,1.3e-05,0.011198,47,0.015697
93572,2644.19,8e-06,0.01917,48,0.050717
93573,7849.76,3e-06,0.056908,48,0.076331
93574,2288.19,0.000127,0.016589,47,0.027989
93575,446.78,2.2e-05,0.003239,44,0.069348
93576,6893.9,5.5e-05,0.049979,48,0.011597
93577,1776.77,6e-06,0.012881,47,0.0408
93578,1583.64,1.3e-05,0.011481,47,0.021212
93579,1537.82,2e-05,0.011149,46,0.02121
93580,210.79,4.7e-05,0.001528,42,0.022912
93581,1974.24,2.5e-05,0.014313,46,0.06092
93582,1812.18,1.7e-05,0.013138,44,0.425901
93583,2245.82,4e-06,0.016282,48,0.082629
93584,819.48,1.2e-05,0.005941,46,0.034253
93585,583.44,3.4e-05,0.00423,47,0.040428
93586,3040.05,1e-05,0.022039,48,0.03685
93587,51.12,0.000587,0.000371,37,0.146637
93588,52.55,0.001713,0.000381,37,0.108004
93589,1677.76,3.6e-05,0.012163,47,0.048603
93590,789.83,1.3e-05,0.005726,44,0.399802
93591,760.75,9.2e-05,0.005515,47,0.026131
93592,428.92,0.000583,0.00311,45,0.023466
93593,1021.47,2.9e-05,0.007405,43,0.073774
93594,4942.37,1.4e-05,0.035831,46,0.158026
93595,479.03,0.000292,0.003473,47,0.015787
93596,140.21,0.002211,0.001016,40,0.022097
93597,656.54,6.1e-05,0.00476,44,0.061048
93598,622.98,3.2e-05,0.004516,46,0.18078
93599,1092.07,0.000165,0.007917,44,0.143613
93600,5513.75,0.000319,0.039973,48,0.037125
93601,1044.37,0.001446,0.007571,46,0.018194
93602,232.25,0.001033,0.001684,42,0.021218
93603,6518.48,3e-06,0.047257,46,0.098762
93604,2753.83,0.000153,0.019964,47,0.169872
93605,345.85,5.8e-05,0.002507,42,0.057044
93606,4921.26,7.1e-05,0.035678,48,0.055643
93607,281.43,3.6e-05,0.00204,41,0.039963
93608,486.17,6.2e-05,0.003525,43,0.019775
93609,4991.29,8e-05,0.036185,48,0.136213
93610,275.14,0.000109,0.001995,44,0.017116
93611,263.55,0.000569,0.001911,42,0.014054
93612,192.12,0.00026,0.001393,39,0.044085
93613,472.47,4.2e-05,0.003425,43,0.035212
93614,726.24,0.000138,0.005265,44,0.017845
93615,923.77,1.1e-05,0.006697,39,0.657118
93616,259.85,0.010814,0.001884,39,0.073491
93617,1544.68,0.00022,0.011198,47,0.015697
