trade_id,region1,region2,industry1,industry2,amount,total_level,factor_count,unique_factors,air_emissions,employment,land,material,water,impact_intensity
4942895,WM,CN,CRUDE,MOTOR,33800.74,11629281153.174,7,7,11629249609.223,285.0,4164.0,23735.0,3359.951,344054.040035
4942899,WM,CN,CRUDE,GASDI,26214.03,9019042118.807,7,7,9019017654.011,221.0,3230.0,18408.0,2605.796,344054.009201
4944601,WM,CN,PLAST,RUBBE,5764.92,7149535986.969,7,7,7149520498.785,197.0,4509.0,10075.0,707.184,1240179.56658
4954810,WM,IN,PFERT,PFERT,3426.03,4707812278.006,7,7,4707761166.299,209.0,19458.0,30281.0,1163.707,1374130.488643
4953372,WM,IN,CRUDE,GASDI,13545.2,4660281677.769,7,7,4660269036.313,114.0,1669.0,9512.0,1346.456,344054.106087
4942897,WM,CN,CRUDE,KEROS,11816.63,4065559693.826,7,7,4065548665.198,100.0,1456.0,8298.0,1174.628,344054.074116
4953368,WM,IN,CRUDE,MOTOR,11682.37,4019367786.176,7,7,4019356883.894,98.0,1439.0,8204.0,1161.282,344054.14194
4886544,WM,DK,SEACO,SEACO,2064.35,3998736930.312,7,7,3998732930.759,88.0,588.0,3189.0,134.553,1937044.072135
4964735,WM,CH,FURNI,HEALT,513.05,3754362773.555,7,7,3754361270.889,17.0,645.0,816.0,24.666,7317732.723039
4942992,WM,CN,NATU1,PLAST,1368.84,3676482630.215,7,7,3676481068.341,16.0,211.0,1160.0,174.874,2685838.103953
4939545,WM,JP,CRUDE,MOTOR,9966.97,3429177264.256,7,7,3429167962.493,84.0,1228.0,6999.0,990.763,344054.137241
4964732,WM,CH,FURNI,BUSIN,450.48,3296493524.405,7,7,3296492204.748,15.0,566.0,717.0,21.657,7317735.580725
4964711,WM,CH,FURNI,CONST,430.5,3150306800.432,7,7,3150305539.735,14.0,541.0,685.0,20.697,7317785.831433
4964728,WM,CH,FURNI,REALE,410.3,3002475805.095,7,7,3002474602.369,14.0,516.0,653.0,19.726,7317757.26321
4940456,WM,JP,GASDI,CONST,1298.99,2925434208.307,7,7,2925429886.873,43.0,1219.0,2806.0,253.434,2252083.702189
4948785,WM,KR,CRUDE,GASDI,8383.27,2884299058.414,7,7,2884291234.078,71.0,1033.0,5887.0,833.336,344054.176761
4976523,WM,WA,GASDI,LANDT,1251.41,2818271593.288,7,7,2818267431.137,41.0,1174.0,2703.0,244.151,2252076.931851
4944759,WM,CN,CHEM1,PLAST,1367.19,2801681562.928,7,7,2801666945.38,69.0,8888.0,5411.0,249.548,2049226.196014
