trade_id,region1,region2,industry1,industry2,amount
16386,WM,CN,CRUDE,MOTOR,33800.74
16375,WM,CN,CRUDE,GASDI,26214.03
54344,WM,IN,CRUDE,GASDI,13545.20
16379,WM,CN,CRUDE,KEROS,11816.63
54351,WM,IN,CRUDE,MOTOR,11682.37
62324,WM,JP,CRUDE,MOTOR,9966.97
65342,WM,KR,CRUDE,GASDI,8383.27
104231,WM,WA,CRUDE,KEROS,7554.97
62313,WM,JP,CRUDE,GASDI,7478.11
16382,WM,CN,CRUDE,LIQUE,7110.81
16387,WM,CN,CRUDE,NAPHT,6385.40
104237,WM,WA,CRUDE,MOTOR,6268.80
18579,WM,CN,PLAST,RUBBE,5764.92
104225,WM,WA,CRUDE,GASDI,5571.76
16377,WM,CN,CRUDE,HEAVY,5318.00
65352,WM,KR,CRUDE,MOTOR,5251.06
103032,WM,WA,BASIC,BASIC,4266.99
55909,WM,IN,PFERT,PFERT,3426.03
54352,WM,IN,CRUDE,NAPHT,3154.79
62316,WM,JP,CRUDE,HEAVY,3056.17
54348,WM,IN,CRUDE,LIQUE,2937.32
98567,WM,US,CRUDE,MOTOR,2542.76
65343,WM,KR,CRUDE,HEAVY,2531.98
15599,WM,CN,BASIC,BASIC,2377.22
65353,WM,KR,CRUDE,NAPHT,2370.47
16389,WM,CN,CRUDE,NONSP,2292.81
101622,WM,US,RESEA,PUBLI,2130.71
65335,WM,KR,CRUDE,CHEM1,2095.49
29776,WM,DK,SEACO,SEACO,2064.35
39780,WM,FR,PRIVA,DIST1,2058.96
104234,WM,WA,CRUDE,LIQUE,2054.52
18776,WM,CN,RADIO,OFFIC,1903.30
104227,WM,WA,CRUDE,HEAVY,1845.41
62320,WM,JP,CRUDE,KERO1,1746.70
98538,WM,US,CRUDE,GASDI,1705.27
54347,WM,IN,CRUDE,KEROS,1663.59
62321,WM,JP,CRUDE,KEROS,1628.42
16361,WM,CN,CRUDE,BITU1,1461.55
62325,WM,JP,CRUDE,NAPHT,1376.67
18017,WM,CN,NATU1,PLAST,1368.84
16015,WM,CN,CHEM1,PLAST,1367.19
65346,WM,KR,CRUDE,KEROS,1320.76
18548,WM,CN,PLAST,ELECT,1315.97
62834,WM,JP,GASDI,CONST,1298.99
11242,WM,BR,PFERT,PFERT,1290.68
105414,WM,WA,GASDI,LANDT,1251.41
57864,WM,IT,CRUDE,GASDI,1249.95
