trade_id,region1,region2,industry1,industry2,amount,total_level,factor_count,unique_factors,impact_intensity
75381,WA,JP,SEACO,SEACO,7995.0,14592442043.079,6,6,1825196.002887
81867,WM,JP,CRUDE,MOTOR,34479.05,12264443263.18,6,6,355707.110932
75348,WA,JP,SEACO,LANDT,6449.94,11772412866.592,6,6,1825197.267973
68732,US,JP,CEREA,FOOD5,5167.48,11405068589.852,6,6,2207085.192367
1731,AU,JP,BITUM,ELEC1,14942.67,10824580807.229,6,6,724407.405586
14221,CN,JP,FABRI,CONST,5293.01,8249850668.763,6,6,1558631.226611
81861,WM,JP,CRUDE,GASDI,21231.52,7552204816.596,6,6,355707.213454
14153,CN,JP,ELECT,MOTO1,6439.09,6716639166.462,6,6,1043103.787408
36402,ID,JP,COPP1,COPP1,832.03,5046494951.346,6,6,6065280.039597
72855,WA,JP,FABRI,CONST,7066.13,4735957842.611,6,6,670233.613394
16055,CN,JP,RUBBE,MOTO1,3091.88,4720931832.894,6,6,1526880.678711
1717,AU,JP,BITUM,BASIC,5916.16,4285710037.347,6,6,724407.392185
74067,WA,JP,MOTO1,MOTO1,9240.29,4146342171.856,6,6,448724.246951
13762,CN,JP,CHEM1,PLAST,3102.0,3794795920.399,6,6,1223338.465635
13729,CN,JP,CHEM1,HEALT,3072.26,3758417034.794,6,6,1223339.507331
15074,CN,JP,MOTO1,MOTO1,4623.49,3393288019.836,6,6,733923.51229
82299,WM,JP,GASDI,LANDT,1949.81,3263529808.976,6,6,1673768.115343
81862,WM,JP,CRUDE,HEAVY,6747.16,2400012644.36,6,6,355707.089258
14477,CN,JP,FURNI,FURNI,3131.46,2229344593.156,6,6,711918.591697
75757,WA,JP,WOODW,CONST,5475.25,2215325809.589,6,6,404607.24343
1726,AU,JP,BITUM,COKEO,2876.63,2083851240.397,6,6,724407.115408
81863,WM,JP,CRUDE,KERO1,5719.17,2034350427.366,6,6,355707.283988
45092,KR,JP,BASIC,BASIC,2353.28,1946781915.544,6,6,827263.188207
81868,WM,JP,CRUDE,NAPHT,5342.98,1900536070.815,6,6,355707.12801
