trade_id,region1,region2,industry1,industry2,amount,total_employment_value,employment_count
81867,WM,JP,CRUDE,MOTOR,34479.05,0,0
81861,WM,JP,CRUDE,GASDI,21231.52,0,0
1731,AU,JP,BITUM,ELEC1,14942.67,0,0
74067,WA,JP,MOTO1,MOTO1,9240.29,0,0
75381,WA,JP,SEACO,SEACO,7995.0,0,0
72855,WA,JP,FABRI,CONST,7066.13,0,0
81862,WM,JP,CRUDE,HEAVY,6747.16,0,0
68603,US,JP,BUSIN,CONST,6654.93,0,0
75348,WA,JP,SEACO,LANDT,6449.94,0,0
14153,CN,JP,ELECT,MOTO1,6439.09,0,0
19804,DE,JP,MOTO1,MOTO1,6353.16,0,0
68182,TW,JP,WHOLE,WHOLE,6054.01,0,0
1717,AU,JP,BITUM,BASIC,5916.16,0,0
81863,WM,JP,CRUDE,KERO1,5719.17,0,0
75757,WA,JP,WOODW,CONST,5475.25,0,0
81868,WM,JP,CRUDE,NAPHT,5342.98,0,0
14221,CN,JP,FABRI,CONST,5293.01,0,0
68732,US,JP,CEREA,FOOD5,5167.48,0,0
15074,CN,JP,MOTO1,MOTO1,4623.49,0,0
81864,WM,JP,CRUDE,KEROS,4228.76,0,0
72144,WA,JP,BUSIN,CONST,3976.66,0,0
16263,CN,JP,TEXTI,WEARI,3592.99,0,0
75742,WA,JP,WHOLE,WHOLE,3579.69,0,0
14477,CN,JP,FURNI,FURNI,3131.46,0,0
13762,CN,JP,CHEM1,PLAST,3102.0,0,0
16055,CN,JP,RUBBE,MOTO1,3091.88,0,0
13729,CN,JP,CHEM1,HEALT,3072.26,0,0
68818,US,JP,CHEM1,PLAST,2964.35,0,0
68785,US,JP,CHEM1,HEALT,2935.94,0,0
1726,AU,JP,BITUM,COKEO,2876.63,0,0
16258,CN,JP,TEXTI,TEXTI,2756.57,0,0
81865,WM,JP,CRUDE,LIQUE,2636.79,0,0
75253,WA,JP,RUBBE,MOTO1,2616.84,0,0
70245,US,JP,MOTO1,MOTO1,2374.02,0,0
