trade_id,import_price_index,export_price_index,exchange_rate,price_year,currency_adjustment_factor
78430,1.0,1.0,1.0,2020,1.0
78431,1.0,1.0,1.0,2020,1.0
78432,1.0,1.0,1.0,2020,1.0
78433,1.0,1.0,1.0,2020,1.0
78434,1.0,1.0,1.0,2020,1.0
78435,1.0,1.0,1.0,2020,1.0
78436,1.0,1.0,1.0,2020,1.0
78437,1.0,1.0,1.0,2020,1.0
78438,1.0,1.0,1.0,2020,1.0
78439,1.0,1.0,1.0,2020,1.0
78440,1.0,1.0,1.0,2020,1.0
78441,1.0,1.0,1.0,2020,1.0
78442,1.0,1.0,1.0,2020,1.0
78443,1.0,1.0,1.0,2020,1.0
78444,1.0,1.0,1.0,2020,1.0
78445,1.0,1.0,1.0,2020,1.0
78446,1.0,1.0,1.0,2020,1.0
78447,1.0,1.0,1.0,2020,1.0
78448,1.0,1.0,1.0,2020,1.0
78449,1.0,1.0,1.0,2020,1.0
78450,1.0,1.0,1.0,2020,1.0
78451,1.0,1.0,1.0,2020,1.0
78452,1.0,1.0,1.0,2020,1.0
78453,1.0,1.0,1.0,2020,1.0
78454,1.0,1.0,1.0,2020,1.0
78455,1.0,1.0,1.0,2020,1.0
78456,1.0,1.0,1.0,2020,1.0
78457,1.0,1.0,1.0,2020,1.0
78458,1.0,1.0,1.0,2020,1.0
78459,1.0,1.0,1.0,2020,1.0
78460,1.0,1.0,1.0,2020,1.0
78461,1.0,1.0,1.0,2020,1.0
78462,1.0,1.0,1.0,2020,1.0
78463,1.0,1.0,1.0,2020,1.0
78464,1.0,1.0,1.0,2020,1.0
78465,1.0,1.0,1.0,2020,1.0
78466,1.0,1.0,1.0,2020,1.0
78467,1.0,1.0,1.0,2020,1.0
78468,1.0,1.0,1.0,2020,1.0
78469,1.0,1.0,1.0,2020,1.0
78470,1.0,1.0,1.0,2020,1.0
78471,1.0,1.0,1.0,2020,1.0
78472,1.0,1.0,1.0,2020,1.0
78473,1.0,1.0,1.0,2020,1.0
78474,1.0,1.0,1.0,2020,1.0
78475,1.0,1.0,1.0,2020,1.0
78476,1.0,1.0,1.0,2020,1.0
78477,1.0,1.0,1.0,2020,1.0
78478,1.0,1.0,1.0,2020,1.0
78479,1.0,1.0,1.0,2020,1.0
78480,1.0,1.0,1.0,2020,1.0
78481,1.0,1.0,1.0,2020,1.0
78482,1.0,1.0,1.0,2020,1.0
78483,1.0,1.0,1.0,2020,1.0
78484,1.0,1.0,1.0,2020,1.0
78485,1.0,1.0,1.0,2020,1.0
78486,1.0,1.0,1.0,2020,1.0
78487,1.0,1.0,1.0,2020,1.0
78488,1.0,1.0,1.0,2020,1.0
78489,1.0,1.0,1.0,2020,1.0
78490,1.0,1.0,1.0,2020,1.0
78491,1.0,1.0,1.0,2020,1.0
78492,1.0,1.0,1.0,2020,1.0
78493,1.0,1.0,1.0,2020,1.0
78494,1.0,1.0,1.0,2020,1.0
78495,1.0,1.0,1.0,2020,1.0
78496,1.0,1.0,1.0,2020,1.0
78497,1.0,1.0,1.0,2020,1.0
78498,1.0,1.0,1.0,2020,1.0
78499,1.0,1.0,1.0,2020,1.0
78500,1.0,1.0,1.0,2020,1.0
78501,1.0,1.0,1.0,2020,1.0
78502,1.0,1.0,1.0,2020,1.0
78503,1.0,1.0,1.0,2020,1.0
78504,1.0,1.0,1.0,2020,1.0
78505,1.0,1.0,1.0,2020,1.0
78506,1.0,1.0,1.0,2020,1.0
78507,1.0,1.0,1.0,2020,1.0
78508,1.0,1.0,1.0,2020,1.0
78509,1.0,1.0,1.0,2020,1.0
78510,1.0,1.0,1.0,2020,1.0
78511,1.0,1.0,1.0,2020,1.0
78512,1.0,1.0,1.0,2020,1.0
78513,1.0,1.0,1.0,2020,1.0
78514,1.0,1.0,1.0,2020,1.0
78515,1.0,1.0,1.0,2020,1.0
78516,1.0,1.0,1.0,2020,1.0
78517,1.0,1.0,1.0,2020,1.0
78518,1.0,1.0,1.0,2020,1.0
78519,1.0,1.0,1.0,2020,1.0
78520,1.0,1.0,1.0,2020,1.0
78521,1.0,1.0,1.0,2020,1.0
78522,1.0,1.0,1.0,2020,1.0
78523,1.0,1.0,1.0,2020,1.0
78524,1.0,1.0,1.0,2020,1.0
78525,1.0,1.0,1.0,2020,1.0
78526,1.0,1.0,1.0,2020,1.0
78527,1.0,1.0,1.0,2020,1.0
78528,1.0,1.0,1.0,2020,1.0
78529,1.0,1.0,1.0,2020,1.0
78530,1.0,1.0,1.0,2020,1.0
78531,1.0,1.0,1.0,2020,1.0
78532,1.0,1.0,1.0,2020,1.0
78533,1.0,1.0,1.0,2020,1.0
78534,1.0,1.0,1.0,2020,1.0
78535,1.0,1.0,1.0,2020,1.0
78536,1.0,1.0,1.0,2020,1.0
78537,1.0,1.0,1.0,2020,1.0
78538,1.0,1.0,1.0,2020,1.0
78539,1.0,1.0,1.0,2020,1.0
78540,1.0,1.0,1.0,2020,1.0
78541,1.0,1.0,1.0,2020,1.0
78542,1.0,1.0,1.0,2020,1.0
78543,1.0,1.0,1.0,2020,1.0
78544,1.0,1.0,1.0,2020,1.0
78545,1.0,1.0,1.0,2020,1.0
78546,1.0,1.0,1.0,2020,1.0
78547,1.0,1.0,1.0,2020,1.0
78548,1.0,1.0,1.0,2020,1.0
78549,1.0,1.0,1.0,2020,1.0
78550,1.0,1.0,1.0,2020,1.0
78551,1.0,1.0,1.0,2020,1.0
78552,1.0,1.0,1.0,2020,1.0
78553,1.0,1.0,1.0,2020,1.0
78554,1.0,1.0,1.0,2020,1.0
78555,1.0,1.0,1.0,2020,1.0
78556,1.0,1.0,1.0,2020,1.0
78557,1.0,1.0,1.0,2020,1.0
78558,1.0,1.0,1.0,2020,1.0
78559,1.0,1.0,1.0,2020,1.0
78560,1.0,1.0,1.0,2020,1.0
78561,1.0,1.0,1.0,2020,1.0
78562,1.0,1.0,1.0,2020,1.0
78563,1.0,1.0,1.0,2020,1.0
78564,1.0,1.0,1.0,2020,1.0
78565,1.0,1.0,1.0,2020,1.0
78566,1.0,1.0,1.0,2020,1.0
78567,1.0,1.0,1.0,2020,1.0
78568,1.0,1.0,1.0,2020,1.0
78569,1.0,1.0,1.0,2020,1.0
78570,1.0,1.0,1.0,2020,1.0
78571,1.0,1.0,1.0,2020,1.0
78572,1.0,1.0,1.0,2020,1.0
78573,1.0,1.0,1.0,2020,1.0
78574,1.0,1.0,1.0,2020,1.0
78575,1.0,1.0,1.0,2020,1.0
78576,1.0,1.0,1.0,2020,1.0
78577,1.0,1.0,1.0,2020,1.0
78578,1.0,1.0,1.0,2020,1.0
78579,1.0,1.0,1.0,2020,1.0
78580,1.0,1.0,1.0,2020,1.0
78581,1.0,1.0,1.0,2020,1.0
78582,1.0,1.0,1.0,2020,1.0
78583,1.0,1.0,1.0,2020,1.0
78584,1.0,1.0,1.0,2020,1.0
78585,1.0,1.0,1.0,2020,1.0
78586,1.0,1.0,1.0,2020,1.0
78587,1.0,1.0,1.0,2020,1.0
78588,1.0,1.0,1.0,2020,1.0
78589,1.0,1.0,1.0,2020,1.0
78590,1.0,1.0,1.0,2020,1.0
78591,1.0,1.0,1.0,2020,1.0
78592,1.0,1.0,1.0,2020,1.0
78593,1.0,1.0,1.0,2020,1.0
78594,1.0,1.0,1.0,2020,1.0
78595,1.0,1.0,1.0,2020,1.0
78596,1.0,1.0,1.0,2020,1.0
78597,1.0,1.0,1.0,2020,1.0
78598,1.0,1.0,1.0,2020,1.0
78599,1.0,1.0,1.0,2020,1.0
78600,1.0,1.0,1.0,2020,1.0
78601,1.0,1.0,1.0,2020,1.0
78602,1.0,1.0,1.0,2020,1.0
78603,1.0,1.0,1.0,2020,1.0
78604,1.0,1.0,1.0,2020,1.0
78605,1.0,1.0,1.0,2020,1.0
78606,1.0,1.0,1.0,2020,1.0
78607,1.0,1.0,1.0,2020,1.0
78608,1.0,1.0,1.0,2020,1.0
78609,1.0,1.0,1.0,2020,1.0
78610,1.0,1.0,1.0,2020,1.0
78611,1.0,1.0,1.0,2020,1.0
78612,1.0,1.0,1.0,2020,1.0
78613,1.0,1.0,1.0,2020,1.0
78614,1.0,1.0,1.0,2020,1.0
78615,1.0,1.0,1.0,2020,1.0
78616,1.0,1.0,1.0,2020,1.0
78617,1.0,1.0,1.0,2020,1.0
78618,1.0,1.0,1.0,2020,1.0
78619,1.0,1.0,1.0,2020,1.0
78620,1.0,1.0,1.0,2020,1.0
78621,1.0,1.0,1.0,2020,1.0
78622,1.0,1.0,1.0,2020,1.0
78623,1.0,1.0,1.0,2020,1.0
78624,1.0,1.0,1.0,2020,1.0
78625,1.0,1.0,1.0,2020,1.0
78626,1.0,1.0,1.0,2020,1.0
78627,1.0,1.0,1.0,2020,1.0
78628,1.0,1.0,1.0,2020,1.0
78629,1.0,1.0,1.0,2020,1.0
78630,1.0,1.0,1.0,2020,1.0
78631,1.0,1.0,1.0,2020,1.0
78632,1.0,1.0,1.0,2020,1.0
78633,1.0,1.0,1.0,2020,1.0
78634,1.0,1.0,1.0,2020,1.0
78635,1.0,1.0,1.0,2020,1.0
78636,1.0,1.0,1.0,2020,1.0
78637,1.0,1.0,1.0,2020,1.0
78638,1.0,1.0,1.0,2020,1.0
78639,1.0,1.0,1.0,2020,1.0
78640,1.0,1.0,1.0,2020,1.0
78641,1.0,1.0,1.0,2020,1.0
78642,1.0,1.0,1.0,2020,1.0
78643,1.0,1.0,1.0,2020,1.0
78644,1.0,1.0,1.0,2020,1.0
78645,1.0,1.0,1.0,2020,1.0
78646,1.0,1.0,1.0,2020,1.0
78647,1.0,1.0,1.0,2020,1.0
78648,1.0,1.0,1.0,2020,1.0
78649,1.0,1.0,1.0,2020,1.0
78650,1.0,1.0,1.0,2020,1.0
78651,1.0,1.0,1.0,2020,1.0
78652,1.0,1.0,1.0,2020,1.0
78653,1.0,1.0,1.0,2020,1.0
78654,1.0,1.0,1.0,2020,1.0
78655,1.0,1.0,1.0,2020,1.0
78656,1.0,1.0,1.0,2020,1.0
78657,1.0,1.0,1.0,2020,1.0
78658,1.0,1.0,1.0,2020,1.0
78659,1.0,1.0,1.0,2020,1.0
78660,1.0,1.0,1.0,2020,1.0
78661,1.0,1.0,1.0,2020,1.0
78662,1.0,1.0,1.0,2020,1.0
78663,1.0,1.0,1.0,2020,1.0
78664,1.0,1.0,1.0,2020,1.0
78665,1.0,1.0,1.0,2020,1.0
78666,1.0,1.0,1.0,2020,1.0
78667,1.0,1.0,1.0,2020,1.0
78668,1.0,1.0,1.0,2020,1.0
78669,1.0,1.0,1.0,2020,1.0
78670,1.0,1.0,1.0,2020,1.0
78671,1.0,1.0,1.0,2020,1.0
78672,1.0,1.0,1.0,2020,1.0
78673,1.0,1.0,1.0,2020,1.0
78674,1.0,1.0,1.0,2020,1.0
78675,1.0,1.0,1.0,2020,1.0
78676,1.0,1.0,1.0,2020,1.0
78677,1.0,1.0,1.0,2020,1.0
78678,1.0,1.0,1.0,2020,1.0
78679,1.0,1.0,1.0,2020,1.0
78680,1.0,1.0,1.0,2020,1.0
78681,1.0,1.0,1.0,2020,1.0
78682,1.0,1.0,1.0,2020,1.0
78683,1.0,1.0,1.0,2020,1.0
78684,1.0,1.0,1.0,2020,1.0
78685,1.0,1.0,1.0,2020,1.0
78686,1.0,1.0,1.0,2020,1.0
78687,1.0,1.0,1.0,2020,1.0
78688,1.0,1.0,1.0,2020,1.0
78689,1.0,1.0,1.0,2020,1.0
78690,1.0,1.0,1.0,2020,1.0
78691,1.0,1.0,1.0,2020,1.0
78692,1.0,1.0,1.0,2020,1.0
78693,1.0,1.0,1.0,2020,1.0
78694,1.0,1.0,1.0,2020,1.0
78695,1.0,1.0,1.0,2020,1.0
78696,1.0,1.0,1.0,2020,1.0
78697,1.0,1.0,1.0,2020,1.0
78698,1.0,1.0,1.0,2020,1.0
78699,1.0,1.0,1.0,2020,1.0
78700,1.0,1.0,1.0,2020,1.0
78701,1.0,1.0,1.0,2020,1.0
78702,1.0,1.0,1.0,2020,1.0
78703,1.0,1.0,1.0,2020,1.0
78704,1.0,1.0,1.0,2020,1.0
78705,1.0,1.0,1.0,2020,1.0
78706,1.0,1.0,1.0,2020,1.0
78707,1.0,1.0,1.0,2020,1.0
78708,1.0,1.0,1.0,2020,1.0
78709,1.0,1.0,1.0,2020,1.0
78710,1.0,1.0,1.0,2020,1.0
78711,1.0,1.0,1.0,2020,1.0
78712,1.0,1.0,1.0,2020,1.0
78713,1.0,1.0,1.0,2020,1.0
78714,1.0,1.0,1.0,2020,1.0
78715,1.0,1.0,1.0,2020,1.0
78716,1.0,1.0,1.0,2020,1.0
78717,1.0,1.0,1.0,2020,1.0
78718,1.0,1.0,1.0,2020,1.0
78719,1.0,1.0,1.0,2020,1.0
78720,1.0,1.0,1.0,2020,1.0
78721,1.0,1.0,1.0,2020,1.0
78722,1.0,1.0,1.0,2020,1.0
78723,1.0,1.0,1.0,2020,1.0
78724,1.0,1.0,1.0,2020,1.0
78725,1.0,1.0,1.0,2020,1.0
78726,1.0,1.0,1.0,2020,1.0
78727,1.0,1.0,1.0,2020,1.0
78728,1.0,1.0,1.0,2020,1.0
78729,1.0,1.0,1.0,2020,1.0
78730,1.0,1.0,1.0,2020,1.0
78731,1.0,1.0,1.0,2020,1.0
78732,1.0,1.0,1.0,2020,1.0
78733,1.0,1.0,1.0,2020,1.0
78734,1.0,1.0,1.0,2020,1.0
78735,1.0,1.0,1.0,2020,1.0
78736,1.0,1.0,1.0,2020,1.0
78737,1.0,1.0,1.0,2020,1.0
78738,1.0,1.0,1.0,2020,1.0
78739,1.0,1.0,1.0,2020,1.0
78740,1.0,1.0,1.0,2020,1.0
78741,1.0,1.0,1.0,2020,1.0
78742,1.0,1.0,1.0,2020,1.0
78743,1.0,1.0,1.0,2020,1.0
78744,1.0,1.0,1.0,2020,1.0
78745,1.0,1.0,1.0,2020,1.0
78746,1.0,1.0,1.0,2020,1.0
78747,1.0,1.0,1.0,2020,1.0
78748,1.0,1.0,1.0,2020,1.0
78749,1.0,1.0,1.0,2020,1.0
78750,1.0,1.0,1.0,2020,1.0
78751,1.0,1.0,1.0,2020,1.0
78752,1.0,1.0,1.0,2020,1.0
78753,1.0,1.0,1.0,2020,1.0
78754,1.0,1.0,1.0,2020,1.0
78755,1.0,1.0,1.0,2020,1.0
78756,1.0,1.0,1.0,2020,1.0
78757,1.0,1.0,1.0,2020,1.0
78758,1.0,1.0,1.0,2020,1.0
78759,1.0,1.0,1.0,2020,1.0
78760,1.0,1.0,1.0,2020,1.0
78761,1.0,1.0,1.0,2020,1.0
78762,1.0,1.0,1.0,2020,1.0
78763,1.0,1.0,1.0,2020,1.0
78764,1.0,1.0,1.0,2020,1.0
78765,1.0,1.0,1.0,2020,1.0
78766,1.0,1.0,1.0,2020,1.0
78767,1.0,1.0,1.0,2020,1.0
78768,1.0,1.0,1.0,2020,1.0
78769,1.0,1.0,1.0,2020,1.0
78770,1.0,1.0,1.0,2020,1.0
78771,1.0,1.0,1.0,2020,1.0
78772,1.0,1.0,1.0,2020,1.0
78773,1.0,1.0,1.0,2020,1.0
78774,1.0,1.0,1.0,2020,1.0
78775,1.0,1.0,1.0,2020,1.0
78776,1.0,1.0,1.0,2020,1.0
78777,1.0,1.0,1.0,2020,1.0
78778,1.0,1.0,1.0,2020,1.0
78779,1.0,1.0,1.0,2020,1.0
78780,1.0,1.0,1.0,2020,1.0
78781,1.0,1.0,1.0,2020,1.0
78782,1.0,1.0,1.0,2020,1.0
78783,1.0,1.0,1.0,2020,1.0
78784,1.0,1.0,1.0,2020,1.0
78785,1.0,1.0,1.0,2020,1.0
78786,1.0,1.0,1.0,2020,1.0
78787,1.0,1.0,1.0,2020,1.0
78788,1.0,1.0,1.0,2020,1.0
78789,1.0,1.0,1.0,2020,1.0
78790,1.0,1.0,1.0,2020,1.0
78791,1.0,1.0,1.0,2020,1.0
78792,1.0,1.0,1.0,2020,1.0
78793,1.0,1.0,1.0,2020,1.0
78794,1.0,1.0,1.0,2020,1.0
78795,1.0,1.0,1.0,2020,1.0
78796,1.0,1.0,1.0,2020,1.0
78797,1.0,1.0,1.0,2020,1.0
78798,1.0,1.0,1.0,2020,1.0
78799,1.0,1.0,1.0,2020,1.0
78800,1.0,1.0,1.0,2020,1.0
78801,1.0,1.0,1.0,2020,1.0
78802,1.0,1.0,1.0,2020,1.0
78803,1.0,1.0,1.0,2020,1.0
78804,1.0,1.0,1.0,2020,1.0
78805,1.0,1.0,1.0,2020,1.0
78806,1.0,1.0,1.0,2020,1.0
78807,1.0,1.0,1.0,2020,1.0
78808,1.0,1.0,1.0,2020,1.0
78809,1.0,1.0,1.0,2020,1.0
78810,1.0,1.0,1.0,2020,1.0
78811,1.0,1.0,1.0,2020,1.0
78812,1.0,1.0,1.0,2020,1.0
78813,1.0,1.0,1.0,2020,1.0
78814,1.0,1.0,1.0,2020,1.0
78815,1.0,1.0,1.0,2020,1.0
78816,1.0,1.0,1.0,2020,1.0
78817,1.0,1.0,1.0,2020,1.0
78818,1.0,1.0,1.0,2020,1.0
78819,1.0,1.0,1.0,2020,1.0
78820,1.0,1.0,1.0,2020,1.0
78821,1.0,1.0,1.0,2020,1.0
78822,1.0,1.0,1.0,2020,1.0
78823,1.0,1.0,1.0,2020,1.0
78824,1.0,1.0,1.0,2020,1.0
78825,1.0,1.0,1.0,2020,1.0
78826,1.0,1.0,1.0,2020,1.0
78827,1.0,1.0,1.0,2020,1.0
78828,1.0,1.0,1.0,2020,1.0
78829,1.0,1.0,1.0,2020,1.0
78830,1.0,1.0,1.0,2020,1.0
78831,1.0,1.0,1.0,2020,1.0
78832,1.0,1.0,1.0,2020,1.0
78833,1.0,1.0,1.0,2020,1.0
78834,1.0,1.0,1.0,2020,1.0
78835,1.0,1.0,1.0,2020,1.0
78836,1.0,1.0,1.0,2020,1.0
78837,1.0,1.0,1.0,2020,1.0
78838,1.0,1.0,1.0,2020,1.0
78839,1.0,1.0,1.0,2020,1.0
78840,1.0,1.0,1.0,2020,1.0
78841,1.0,1.0,1.0,2020,1.0
78842,1.0,1.0,1.0,2020,1.0
78843,1.0,1.0,1.0,2020,1.0
78844,1.0,1.0,1.0,2020,1.0
78845,1.0,1.0,1.0,2020,1.0
78846,1.0,1.0,1.0,2020,1.0
78847,1.0,1.0,1.0,2020,1.0
78848,1.0,1.0,1.0,2020,1.0
78849,1.0,1.0,1.0,2020,1.0
78850,1.0,1.0,1.0,2020,1.0
78851,1.0,1.0,1.0,2020,1.0
78852,1.0,1.0,1.0,2020,1.0
78853,1.0,1.0,1.0,2020,1.0
78854,1.0,1.0,1.0,2020,1.0
78855,1.0,1.0,1.0,2020,1.0
78856,1.0,1.0,1.0,2020,1.0
78857,1.0,1.0,1.0,2020,1.0
78858,1.0,1.0,1.0,2020,1.0
78859,1.0,1.0,1.0,2020,1.0
78860,1.0,1.0,1.0,2020,1.0
78861,1.0,1.0,1.0,2020,1.0
78862,1.0,1.0,1.0,2020,1.0
78863,1.0,1.0,1.0,2020,1.0
78864,1.0,1.0,1.0,2020,1.0
78865,1.0,1.0,1.0,2020,1.0
78866,1.0,1.0,1.0,2020,1.0
78867,1.0,1.0,1.0,2020,1.0
78868,1.0,1.0,1.0,2020,1.0
78869,1.0,1.0,1.0,2020,1.0
78870,1.0,1.0,1.0,2020,1.0
78871,1.0,1.0,1.0,2020,1.0
78872,1.0,1.0,1.0,2020,1.0
78873,1.0,1.0,1.0,2020,1.0
78874,1.0,1.0,1.0,2020,1.0
78875,1.0,1.0,1.0,2020,1.0
78876,1.0,1.0,1.0,2020,1.0
78877,1.0,1.0,1.0,2020,1.0
78878,1.0,1.0,1.0,2020,1.0
78879,1.0,1.0,1.0,2020,1.0
78880,1.0,1.0,1.0,2020,1.0
78881,1.0,1.0,1.0,2020,1.0
78882,1.0,1.0,1.0,2020,1.0
78883,1.0,1.0,1.0,2020,1.0
78884,1.0,1.0,1.0,2020,1.0
78885,1.0,1.0,1.0,2020,1.0
78886,1.0,1.0,1.0,2020,1.0
78887,1.0,1.0,1.0,2020,1.0
78888,1.0,1.0,1.0,2020,1.0
78889,1.0,1.0,1.0,2020,1.0
78890,1.0,1.0,1.0,2020,1.0
78891,1.0,1.0,1.0,2020,1.0
78892,1.0,1.0,1.0,2020,1.0
78893,1.0,1.0,1.0,2020,1.0
78894,1.0,1.0,1.0,2020,1.0
78895,1.0,1.0,1.0,2020,1.0
78896,1.0,1.0,1.0,2020,1.0
78897,1.0,1.0,1.0,2020,1.0
78898,1.0,1.0,1.0,2020,1.0
78899,1.0,1.0,1.0,2020,1.0
78900,1.0,1.0,1.0,2020,1.0
78901,1.0,1.0,1.0,2020,1.0
78902,1.0,1.0,1.0,2020,1.0
78903,1.0,1.0,1.0,2020,1.0
78904,1.0,1.0,1.0,2020,1.0
78905,1.0,1.0,1.0,2020,1.0
78906,1.0,1.0,1.0,2020,1.0
78907,1.0,1.0,1.0,2020,1.0
78908,1.0,1.0,1.0,2020,1.0
78909,1.0,1.0,1.0,2020,1.0
78910,1.0,1.0,1.0,2020,1.0
78911,1.0,1.0,1.0,2020,1.0
78912,1.0,1.0,1.0,2020,1.0
78913,1.0,1.0,1.0,2020,1.0
78914,1.0,1.0,1.0,2020,1.0
78915,1.0,1.0,1.0,2020,1.0
78916,1.0,1.0,1.0,2020,1.0
78917,1.0,1.0,1.0,2020,1.0
78918,1.0,1.0,1.0,2020,1.0
78919,1.0,1.0,1.0,2020,1.0
78920,1.0,1.0,1.0,2020,1.0
78921,1.0,1.0,1.0,2020,1.0
78922,1.0,1.0,1.0,2020,1.0
78923,1.0,1.0,1.0,2020,1.0
78924,1.0,1.0,1.0,2020,1.0
78925,1.0,1.0,1.0,2020,1.0
78926,1.0,1.0,1.0,2020,1.0
78927,1.0,1.0,1.0,2020,1.0
78928,1.0,1.0,1.0,2020,1.0
78929,1.0,1.0,1.0,2020,1.0
78930,1.0,1.0,1.0,2020,1.0
78931,1.0,1.0,1.0,2020,1.0
78932,1.0,1.0,1.0,2020,1.0
78933,1.0,1.0,1.0,2020,1.0
78934,1.0,1.0,1.0,2020,1.0
78935,1.0,1.0,1.0,2020,1.0
78936,1.0,1.0,1.0,2020,1.0
78937,1.0,1.0,1.0,2020,1.0
78938,1.0,1.0,1.0,2020,1.0
78939,1.0,1.0,1.0,2020,1.0
78940,1.0,1.0,1.0,2020,1.0
78941,1.0,1.0,1.0,2020,1.0
78942,1.0,1.0,1.0,2020,1.0
78943,1.0,1.0,1.0,2020,1.0
78944,1.0,1.0,1.0,2020,1.0
78945,1.0,1.0,1.0,2020,1.0
78946,1.0,1.0,1.0,2020,1.0
78947,1.0,1.0,1.0,2020,1.0
78948,1.0,1.0,1.0,2020,1.0
78949,1.0,1.0,1.0,2020,1.0
78950,1.0,1.0,1.0,2020,1.0
78951,1.0,1.0,1.0,2020,1.0
78952,1.0,1.0,1.0,2020,1.0
78953,1.0,1.0,1.0,2020,1.0
78954,1.0,1.0,1.0,2020,1.0
78955,1.0,1.0,1.0,2020,1.0
78956,1.0,1.0,1.0,2020,1.0
78957,1.0,1.0,1.0,2020,1.0
78958,1.0,1.0,1.0,2020,1.0
78959,1.0,1.0,1.0,2020,1.0
78960,1.0,1.0,1.0,2020,1.0
78961,1.0,1.0,1.0,2020,1.0
78962,1.0,1.0,1.0,2020,1.0
78963,1.0,1.0,1.0,2020,1.0
78964,1.0,1.0,1.0,2020,1.0
78965,1.0,1.0,1.0,2020,1.0
78966,1.0,1.0,1.0,2020,1.0
78967,1.0,1.0,1.0,2020,1.0
78968,1.0,1.0,1.0,2020,1.0
78969,1.0,1.0,1.0,2020,1.0
78970,1.0,1.0,1.0,2020,1.0
78971,1.0,1.0,1.0,2020,1.0
78972,1.0,1.0,1.0,2020,1.0
78973,1.0,1.0,1.0,2020,1.0
78974,1.0,1.0,1.0,2020,1.0
78975,1.0,1.0,1.0,2020,1.0
78976,1.0,1.0,1.0,2020,1.0
78977,1.0,1.0,1.0,2020,1.0
78978,1.0,1.0,1.0,2020,1.0
78979,1.0,1.0,1.0,2020,1.0
78980,1.0,1.0,1.0,2020,1.0
78981,1.0,1.0,1.0,2020,1.0
78982,1.0,1.0,1.0,2020,1.0
78983,1.0,1.0,1.0,2020,1.0
78984,1.0,1.0,1.0,2020,1.0
78985,1.0,1.0,1.0,2020,1.0
78986,1.0,1.0,1.0,2020,1.0
78987,1.0,1.0,1.0,2020,1.0
78988,1.0,1.0,1.0,2020,1.0
78989,1.0,1.0,1.0,2020,1.0
78990,1.0,1.0,1.0,2020,1.0
