trade_id,industry_imports_total,source_share,import_intensity,supplier_count,import_concentration_hhi
62790,2639.28,0.98883,0.018689,36,0.977806
51678,3592.95,0.580186,0.025441,48,0.346408
65707,7941.96,0.25997,0.056237,48,0.103574
64247,7188.22,0.282423,0.050899,47,0.102481
62653,7387.39,0.180815,0.05231,48,0.042916
50623,4482.36,0.295748,0.031739,48,0.104743
61663,2018.7,0.473315,0.014294,47,0.248864
50570,4133.41,0.190859,0.029268,48,0.05891
50568,1995.95,0.392815,0.014133,41,0.22876
50658,1510.28,0.509806,0.010694,42,0.295565
46320,7941.96,0.088209,0.056237,48,0.103574
64789,4542.13,0.152882,0.032163,44,0.088359
4970,7941.96,0.083527,0.056237,48,0.103574
53031,7941.96,0.080879,0.056237,48,0.103574
64155,7188.22,0.088703,0.050899,47,0.102481
51694,4542.13,0.139822,0.032163,44,0.088359
58961,4542.13,0.138952,0.032163,44,0.088359
63610,12320.55,0.050934,0.087241,48,0.016581
51170,4542.13,0.135707,0.032163,44,0.088359
53149,3483.69,0.172676,0.024668,48,0.069759
7611,12320.55,0.048752,0.087241,48,0.016581
59488,7941.96,0.075235,0.056237,48,0.103574
64782,3858.22,0.154154,0.02732,44,0.089727
63279,3483.69,0.169148,0.024668,48,0.069759
65704,2495.14,0.235686,0.017668,44,0.091189
51668,3858.22,0.140977,0.02732,44,0.089727
58954,3858.22,0.140109,0.02732,44,0.089727
18299,12320.55,0.043716,0.087241,48,0.016581
51163,3858.22,0.136838,0.02732,44,0.089727
7369,7941.96,0.062921,0.056237,48,0.103574
6392,12320.55,0.037843,0.087241,48,0.016581
62676,1584.99,0.286822,0.011223,47,0.095307
10268,2885.29,0.1563,0.020431,48,0.040727
38600,12320.55,0.036197,0.087241,48,0.016581
1505,4133.41,0.106469,0.029268,48,0.05891
1503,1995.95,0.219129,0.014133,41,0.22876
6548,7188.22,0.060609,0.050899,47,0.102481
38059,4482.36,0.096297,0.031739,48,0.104743
60291,7188.22,0.056579,0.050899,47,0.102481
53970,12320.55,0.032456,0.087241,48,0.016581
60538,505.6,0.782773,0.00358,38,0.615347
6043,7387.39,0.052523,0.05231,48,0.042916
7864,1546.25,0.249753,0.010949,46,0.111346
65733,1959.19,0.196546,0.013873,46,0.06752
7567,1230.82,0.298313,0.008715,43,0.132063
65668,1352.67,0.259184,0.009578,42,0.10452
57405,12320.55,0.028096,0.087241,48,0.016581
7793,792.94,0.425253,0.005615,45,0.207602
51437,1759.83,0.191223,0.012461,47,0.070287
51722,1161.86,0.285981,0.008227,47,0.101837
60090,1660.1,0.197627,0.011755,47,0.073872
58462,7941.96,0.040987,0.056237,48,0.103574
60120,4133.41,0.07652,0.029268,48,0.05891
60118,1995.95,0.157494,0.014133,41,0.22876
10236,3064.15,0.102426,0.021697,48,0.031718
62642,3592.95,0.084282,0.025441,48,0.346408
51833,12320.55,0.024411,0.087241,48,0.016581
6417,2540.24,0.117284,0.017987,48,0.026509
6407,1779.13,0.167222,0.012598,47,0.060839
53628,2018.7,0.142106,0.014294,47,0.248864
60087,7188.22,0.039523,0.050899,47,0.102481
54509,1546.25,0.182868,0.010949,46,0.111346
50546,1660.1,0.169773,0.011755,47,0.073872
61153,2077.79,0.131361,0.014713,44,0.051209
50719,1578.27,0.165352,0.011176,47,0.045231
6528,12320.55,0.020384,0.087241,48,0.016581
38092,1510.28,0.165996,0.010694,42,0.295565
60539,1779.13,0.140653,0.012598,47,0.060839
50543,7188.22,0.033953,0.050899,47,0.102481
60532,568.99,0.42774,0.004029,43,0.197762
15306,12320.55,0.019604,0.087241,48,0.016581
6474,1230.82,0.193237,0.008715,43,0.132063
52546,4542.13,0.051018,0.032163,44,0.088359
6379,4482.36,0.051629,0.031739,48,0.104743
50636,12320.55,0.017654,0.087241,48,0.016581
63180,7941.96,0.027119,0.056237,48,0.103574
7866,2290.73,0.093289,0.016221,47,0.023251
5448,7188.22,0.029693,0.050899,47,0.102481
30309,2885.29,0.073026,0.020431,48,0.040727
53693,3724.13,0.056542,0.02637,48,0.018739
61662,12320.55,0.017041,0.087241,48,0.016581
51327,7188.22,0.028747,0.050899,47,0.102481
51654,3064.15,0.06655,0.021697,48,0.031718
52165,674.89,0.301308,0.004779,47,0.109401
50708,7941.96,0.025414,0.056237,48,0.103574
6421,2326.05,0.086335,0.016471,47,0.027187
46317,2495.14,0.079967,0.017668,44,0.091189
52536,3858.22,0.051443,0.02732,44,0.089727
10371,7387.39,0.026712,0.05231,48,0.042916
50653,1759.83,0.112062,0.012461,47,0.070287
60531,12320.55,0.015798,0.087241,48,0.016581
60665,2077.79,0.092324,0.014713,44,0.051209
50666,2326.05,0.082363,0.016471,47,0.027187
4967,2495.14,0.075723,0.017668,44,0.091189
6236,7941.96,0.023602,0.056237,48,0.103574
6437,2885.29,0.063924,0.020431,48,0.040727
60540,2038.87,0.090378,0.014437,47,0.021174
53028,2495.14,0.073323,0.017668,44,0.091189
51076,12320.55,0.014658,0.087241,48,0.016581
50640,3064.15,0.058235,0.021697,48,0.031718
61076,413.64,0.429649,0.002929,37,0.264315
6277,3724.13,0.047708,0.02637,48,0.018739
63688,3483.69,0.05092,0.024668,48,0.069759
50903,7941.96,0.021631,0.056237,48,0.103574
59485,2495.14,0.068205,0.017668,44,0.091189
34811,7387.39,0.023024,0.05231,48,0.042916
7689,3483.69,0.048739,0.024668,48,0.069759
50730,1686.02,0.100343,0.011939,47,0.018838
62737,1263.22,0.132819,0.008945,44,0.038227
63389,2077.79,0.080177,0.014713,44,0.051209
51506,1250.93,0.133101,0.008858,47,0.027452
52571,4542.13,0.036335,0.032163,44,0.088359
50944,3724.13,0.04372,0.02637,48,0.018739
61166,3724.13,0.043215,0.02637,48,0.018739
11383,12320.55,0.013061,0.087241,48,0.016581
62085,2077.79,0.076254,0.014713,44,0.051209
10254,2540.24,0.061624,0.017987,48,0.026509
54511,2290.73,0.068306,0.016221,47,0.023251
51650,12320.55,0.012602,0.087241,48,0.016581
64785,1013.75,0.151586,0.007178,42,0.086833
60916,7387.39,0.02065,0.05231,48,0.042916
61556,7188.22,0.021207,0.050899,47,0.102481
29022,4482.36,0.033978,0.031739,48,0.104743
9519,1759.83,0.086491,0.012461,47,0.070287
37264,7387.39,0.020534,0.05231,48,0.042916
6445,7387.39,0.020302,0.05231,48,0.042916
52505,7387.39,0.020105,0.05231,48,0.042916
20454,1546.25,0.095793,0.010949,46,0.111346
30280,3064.15,0.047853,0.021697,48,0.031718
6982,7387.39,0.01969,0.05231,48,0.042916
55654,7188.22,0.020079,0.050899,47,0.102481
55448,7188.22,0.020019,0.050899,47,0.102481
7366,2495.14,0.057043,0.017668,44,0.091189
52564,3858.22,0.036639,0.02732,44,0.089727
6232,2495.14,0.056562,0.017668,44,0.091189
6739,2540.24,0.055538,0.017987,48,0.026509
6220,4542.13,0.031034,0.032163,44,0.088359
51677,1013.75,0.138742,0.007178,42,0.086833
58957,1013.75,0.137776,0.007178,42,0.086833
7787,588.42,0.234373,0.004167,44,0.070561
63707,3724.13,0.036801,0.02637,48,0.018739
7813,1779.13,0.076936,0.012598,47,0.060839
62788,3064.15,0.044577,0.021697,48,0.031718
51166,1013.75,0.13456,0.007178,42,0.086833
51739,563.51,0.238416,0.00399,44,0.079379
51501,1578.27,0.084409,0.011176,47,0.045231
34147,7387.39,0.018028,0.05231,48,0.042916
50741,1309.59,0.1012,0.009273,46,0.032128
21326,7188.22,0.018333,0.050899,47,0.102481
6004,4133.41,0.03179,0.029268,48,0.05891
7708,3724.13,0.035224,0.02637,48,0.018739
56766,7941.96,0.016485,0.056237,48,0.103574
46344,1959.19,0.066691,0.013873,46,0.06752
56461,7387.39,0.017607,0.05231,48,0.042916
9744,7188.22,0.018036,0.050899,47,0.102481
50899,2495.14,0.051833,0.017668,44,0.091189
50887,4542.13,0.02844,0.032163,44,0.088359
10233,12320.55,0.010362,0.087241,48,0.016581
6171,12320.55,0.010344,0.087241,48,0.016581
64786,1060.58,0.11935,0.00751,44,0.056072
63653,7387.39,0.016938,0.05231,48,0.042916
53104,3064.15,0.040837,0.021697,48,0.031718
51421,12320.55,0.010103,0.087241,48,0.016581
