trade_id,region1,region2,industry1,industry2,amount,total_materials_value,materials_count,unique_materials_factors,natural_resource/in_ground,materials_intensity
65707,WM,BR,PFERT,PFERT,2064.67,43821.0,1.0,1.0,43821.0,21.224215
65704,WM,BR,PFERT,OILSE,588.07,12481.0,1.0,1.0,12481.0,21.223664
65733,WM,BR,PFERT,VEGET,385.07,8173.0,1.0,1.0,8173.0,21.224712
65668,WM,BR,PFERT,CEREA,350.59,7441.0,1.0,1.0,7441.0,21.224222
59488,WF,BR,PFERT,PFERT,597.51,5142.0,1.0,1.0,5142.0,8.605714
63180,WL,BR,PFERT,PFERT,215.38,4190.0,1.0,1.0,4190.0,19.453988
60538,WL,BR,COPP1,ELEC6,395.77,3120.0,1.0,1.0,3120.0,7.883367
64247,WL,BR,WHEAT,FOOD5,2030.12,2655.0,1.0,1.0,2655.0,1.307804
6088,CN,BR,BRICK,CONST,3.57,2568.0,1.0,1.0,2568.0,719.327731
7864,CN,BR,TRANS,TRANS,386.18,2343.0,1.0,1.0,2343.0,6.067119
65709,WM,BR,PFERT,PLANT,96.55,2049.0,1.0,1.0,2049.0,21.222165
60539,WL,BR,COPP1,ELECT,250.24,1973.0,1.0,1.0,1973.0,7.884431
60532,WL,BR,COPP1,COPP1,243.38,1919.0,1.0,1.0,1919.0,7.884789
65736,WM,BR,PFERT,WOODW,88.62,1881.0,1.0,1.0,1881.0,21.225457
65701,WM,BR,PFERT,NFERT,87.41,1855.0,1.0,1.0,1855.0,21.221828
63279,WL,BR,PLAST,RUBBE,589.26,1758.0,1.0,1.0,1758.0,2.983403
54558,US,BR,WHEAT,FOOD5,122.0,1563.0,1.0,1.0,1563.0,12.811475
60531,WL,BR,COPP1,CONST,194.64,1535.0,1.0,1.0,1535.0,7.886354
65664,WM,BR,PFERT,BUSIN,70.98,1507.0,1.0,1.0,1507.0,21.231333
59485,WF,BR,PFERT,OILSE,170.18,1465.0,1.0,1.0,1465.0,8.608532
53031,US,BR,PFERT,PFERT,642.34,1460.0,1.0,1.0,1460.0,2.27294
60540,WL,BR,COPP1,FABRI,184.27,1453.0,1.0,1.0,1453.0,7.885169
