trade_id,industry_exports_total,destination_share,export_intensity,destination_count,export_concentration_hhi
17142,361258.35,0.14295,0.453524,25,0.053044
17133,361258.35,0.091547,0.453524,25,0.053044
53167,361258.35,0.079784,0.453524,25,0.053044
17137,361258.35,0.059746,0.453524,25,0.053044
53174,361258.35,0.050457,0.453524,25,0.053044
61156,361258.35,0.041497,0.453524,25,0.053044
17134,361258.35,0.039459,0.453524,25,0.053044
17139,361258.35,0.037391,0.453524,25,0.053044
17143,361258.35,0.034446,0.453524,25,0.053044
61150,361258.35,0.030057,0.453524,25,0.053044
63557,361258.35,0.029941,0.453524,25,0.053044
103619,361258.35,0.028902,0.453524,25,0.053044
103632,361258.35,0.027177,0.453524,25,0.053044
103625,361258.35,0.025537,0.453524,25,0.053044
19107,17460.24,0.466656,0.02192,11,0.224294
102339,40860.54,0.131351,0.051296,47,0.052575
53172,361258.35,0.014832,0.453524,25,0.053044
63563,361258.35,0.012405,0.453524,25,0.053044
17145,361258.35,0.01224,0.453524,25,0.053044
63564,361258.35,0.012183,0.453524,25,0.053044
16510,40860.54,0.106571,0.051296,47,0.052575
103621,361258.35,0.011463,0.453524,25,0.053044
98371,361258.35,0.01068,0.453524,25,0.053044
61151,361258.35,0.010651,0.453524,25,0.053044
53171,361258.35,0.010647,0.453524,25,0.053044
63560,361258.35,0.010387,0.453524,25,0.053044
16526,40860.54,0.08635,0.051296,47,0.052575
54750,37685.38,0.087466,0.04731,46,0.025416
63558,361258.35,0.008261,0.453524,25,0.053044
61157,361258.35,0.007788,0.453524,25,0.053044
103628,361258.35,0.007767,0.453524,25,0.053044
18687,18601.36,0.144639,0.023352,14,0.063492
17127,361258.35,0.007331,0.453524,25,0.053044
98990,12798.37,0.202692,0.016067,47,0.050654
102378,40860.54,0.061206,0.051296,47,0.052575
100661,37685.38,0.063996,0.04731,46,0.025416
61152,361258.35,0.00654,0.453524,25,0.053044
114720,6796.52,0.341257,0.008532,42,0.145529
98377,361258.35,0.006326,0.453524,25,0.053044
61153,361258.35,0.006308,0.453524,25,0.053044
101650,10583.53,0.20671,0.013287,47,0.052687
52571,40860.54,0.053369,0.051296,47,0.052575
49238,40860.54,0.05328,0.051296,47,0.052575
18326,8380.97,0.244591,0.010521,23,0.079644
54429,18601.36,0.109698,0.023352,14,0.063492
63915,34802.35,0.056926,0.043691,35,0.017945
16532,40860.54,0.04545,0.051296,47,0.052575
11776,37685.38,0.049201,0.04731,46,0.025416
97511,40860.54,0.045062,0.051296,47,0.052575
29375,6104.73,0.300901,0.007664,48,0.164962
17799,34802.35,0.05122,0.043691,35,0.017945
104944,34802.35,0.050968,0.043691,35,0.017945
101185,11046.07,0.159965,0.013867,48,0.053858
18681,18601.36,0.092629,0.023352,14,0.063492
17130,361258.35,0.004699,0.453524,25,0.053044
54747,37685.38,0.044287,0.04731,46,0.025416
107670,37685.38,0.042635,0.04731,46,0.025416
55639,11533.93,0.128011,0.01448,47,0.038732
61563,34802.35,0.042118,0.043691,35,0.017945
103613,361258.35,0.004057,0.453524,25,0.053044
101291,11046.07,0.131981,0.013867,48,0.053858
18618,12294.59,0.117883,0.015435,37,0.041542
118619,19854.66,0.072262,0.024926,47,0.012476
39330,6104.73,0.226578,0.007664,48,0.164962
53696,34802.35,0.039326,0.043691,35,0.017945
19311,6354.26,0.212775,0.007977,22,0.086407
17059,8126.47,0.16481,0.010202,40,0.061111
63559,361258.35,0.003662,0.453524,25,0.053044
115785,15167.27,0.085131,0.019041,47,0.016381
54435,18601.36,0.069376,0.023352,14,0.063492
56971,361258.35,0.003547,0.453524,25,0.053044
53169,361258.35,0.003523,0.453524,25,0.053044
56957,361258.35,0.003514,0.453524,25,0.053044
53175,361258.35,0.00332,0.453524,25,0.053044
98389,361258.35,0.003297,0.453524,25,0.053044
103633,361258.35,0.003264,0.453524,25,0.053044
98390,361258.35,0.003202,0.453524,25,0.053044
54374,12294.59,0.092159,0.015435,37,0.041542
18684,18601.36,0.060451,0.023352,14,0.063492
16857,16979.8,0.065864,0.021316,39,0.020856
114360,40860.54,0.027196,0.051296,47,0.052575
31471,361258.35,0.003047,0.453524,25,0.053044
102413,40860.54,0.02683,0.051296,47,0.052575
63568,361258.35,0.003027,0.453524,25,0.053044
19969,11533.93,0.094313,0.01448,47,0.038732
107632,37685.38,0.027486,0.04731,46,0.025416
105624,7840.23,0.130806,0.009843,36,0.073893
116755,7840.23,0.130744,0.009843,36,0.073893
63945,34802.35,0.02895,0.043691,35,0.017945
116322,34802.35,0.028851,0.043691,35,0.017945
105312,10947.51,0.091544,0.013744,36,0.016532
100672,37685.38,0.026538,0.04731,46,0.025416
38858,3674.84,0.269976,0.004613,22,0.102959
54764,37685.38,0.02584,0.04731,46,0.025416
61154,361258.35,0.002685,0.453524,25,0.053044
18874,5747.64,0.166221,0.007216,47,0.040965
98375,361258.35,0.002602,0.453524,25,0.053044
64649,12294.59,0.076444,0.015435,37,0.041542
16920,16979.8,0.055347,0.021316,39,0.020856
106634,12294.59,0.075711,0.015435,37,0.041542
55657,11533.93,0.079062,0.01448,47,0.038732
44366,361258.35,0.0025,0.453524,25,0.053044
16895,16979.8,0.052926,0.021316,39,0.020856
106740,18601.36,0.046646,0.023352,14,0.063492
101170,11046.07,0.07793,0.013867,48,0.053858
52810,16979.8,0.050646,0.021316,39,0.020856
101489,6104.73,0.140113,0.007664,48,0.164962
53184,361258.35,0.002363,0.453524,25,0.053044
3954,37685.38,0.022573,0.04731,46,0.025416
