trade_id,region1,region2,industry1,industry2,amount,total_employment_value,employment_count,unique_employment_factors,economic/employment,employment_intensity
17142,WM,CN,CRUDE,MOTOR,51641.97,351.0,1.0,1.0,351.0,0.006797
17133,WM,CN,CRUDE,GASDI,33072.19,225.0,1.0,1.0,225.0,0.006803
19107,WM,CN,PLAST,RUBBE,8147.92,218.0,1.0,1.0,218.0,0.026755
53167,WM,IN,CRUDE,GASDI,28822.58,196.0,1.0,1.0,196.0,0.0068
54750,WM,IN,PFERT,PFERT,3296.2,170.0,1.0,1.0,170.0,0.051575
38858,WM,FR,PRIVA,REALE,992.12,152.0,1.0,1.0,152.0,0.153207
17137,WM,CN,CRUDE,KEROS,21583.76,147.0,1.0,1.0,147.0,0.006811
55639,WM,IN,VEGET,FOOD5,1476.47,134.0,1.0,1.0,134.0,0.090757
100661,WM,US,PFERT,PFERT,2411.71,125.0,1.0,1.0,125.0,0.05183
53174,WM,IN,CRUDE,MOTOR,18228.0,124.0,1.0,1.0,124.0,0.006803
102339,WM,WA,BASIC,BASIC,5367.09,109.0,1.0,1.0,109.0,0.020309
61156,WM,JP,CRUDE,MOTOR,14991.1,102.0,1.0,1.0,102.0,0.006804
19969,WM,CN,VEGET,FOOD5,1087.8,99.0,1.0,1.0,99.0,0.091009
17134,WM,CN,CRUDE,HEAVY,14255.04,97.0,1.0,1.0,97.0,0.006805
11776,WM,BR,PFERT,PFERT,1854.14,96.0,1.0,1.0,96.0,0.051776
17139,WM,CN,CRUDE,LIQUE,13507.75,92.0,1.0,1.0,92.0,0.006811
16510,WM,CN,BASIC,BASIC,4354.56,88.0,1.0,1.0,88.0,0.020209
54747,WM,IN,PFERT,PADDY,1668.97,86.0,1.0,1.0,86.0,0.051529
17143,WM,CN,CRUDE,NAPHT,12444.05,85.0,1.0,1.0,85.0,0.006831
107670,WM,WA,PFERT,VEGET,1606.72,83.0,1.0,1.0,83.0,0.051658
55657,WM,IN,VEGET,VEGET,911.89,83.0,1.0,1.0,83.0,0.09102
101650,WM,US,TEXTI,RETA1,2187.72,79.0,1.0,1.0,79.0,0.036111
28903,WM,DK,PRIVA,EDUCA,491.06,75.0,1.0,1.0,75.0,0.152731
18326,WM,CN,LIQUE,PFERT,2049.91,74.0,1.0,1.0,74.0,0.036099
98990,WM,US,FURNI,REALE,2594.13,74.0,1.0,1.0,74.0,0.028526
61150,WM,JP,CRUDE,GASDI,10858.22,74.0,1.0,1.0,74.0,0.006815
63557,WM,KR,CRUDE,GASDI,10816.61,74.0,1.0,1.0,74.0,0.006841
16526,WM,CN,BASIC,CONST,3528.3,72.0,1.0,1.0,72.0,0.020406
103619,WM,WA,CRUDE,GASDI,10441.01,71.0,1.0,1.0,71.0,0.0068
63915,WM,KR,GASDI,LANDT,1981.17,68.0,1.0,1.0,68.0,0.034323
114720,WM,WF,CEMEN,CONST,2319.36,68.0,1.0,1.0,68.0,0.029318
101185,WM,US,RESEA,EDUCA,1766.98,68.0,1.0,1.0,68.0,0.038484
103632,WM,WA,CRUDE,MOTOR,9818.06,67.0,1.0,1.0,67.0,0.006824
103625,WM,WA,CRUDE,KEROS,9225.56,63.0,1.0,1.0,63.0,0.006829
17799,WM,CN,GASDI,LANDT,1782.57,61.0,1.0,1.0,61.0,0.03422
104944,WM,WA,GASDI,LANDT,1773.81,61.0,1.0,1.0,61.0,0.034389
101291,WM,US,RESEA,WHOLE,1457.87,56.0,1.0,1.0,56.0,0.038412
29375,WM,DK,SEACO,SEACO,1836.92,56.0,1.0,1.0,56.0,0.030486
107632,WM,WA,PFERT,PADDY,1035.81,54.0,1.0,1.0,54.0,0.052133
16857,WM,CN,CHEM1,HEALT,1118.36,53.0,1.0,1.0,53.0,0.047391
100672,WM,US,PFERT,REALE,1000.1,52.0,1.0,1.0,52.0,0.051995
102378,WM,WA,BASIC,FABRI,2500.93,51.0,1.0,1.0,51.0,0.020392
54764,WM,IN,PFERT,WHEAT,973.8,50.0,1.0,1.0,50.0,0.051345
61563,WM,JP,GASDI,LANDT,1465.81,50.0,1.0,1.0,50.0,0.034111
18618,WM,CN,MOTOR,LANDT,1449.32,50.0,1.0,1.0,50.0,0.034499
17059,WM,CN,COPP1,CONST,1339.32,49.0,1.0,1.0,49.0,0.036586
53696,WM,IN,GASDI,LANDT,1368.63,47.0,1.0,1.0,47.0,0.034341
3954,WM,AU,PFERT,BITUM,850.68,44.0,1.0,1.0,44.0,0.051723
16920,WM,CN,CHEM1,TEXTI,939.78,44.0,1.0,1.0,44.0,0.046819
49238,WM,ID,BASIC,CONST,2177.07,44.0,1.0,1.0,44.0,0.020211
52571,WM,IN,BASIC,CONST,2180.67,44.0,1.0,1.0,44.0,0.020177
108038,WM,WA,PREC1,FURNI,836.01,44.0,1.0,1.0,44.0,0.052631
95812,WM,TR,VEGET,FOOD5,468.98,43.0,1.0,1.0,43.0,0.091688
118619,WM,WF,RUBBE,CONST,1434.73,43.0,1.0,1.0,43.0,0.029971
39330,WM,FR,SEACO,SEACO,1383.2,42.0,1.0,1.0,42.0,0.030364
16895,WM,CN,CHEM1,PLAST,898.68,42.0,1.0,1.0,42.0,0.046735
52810,WM,IN,CHEM1,CHEM1,859.96,41.0,1.0,1.0,41.0,0.047677
19311,WM,CN,RADIO,OFFIC,1352.03,39.0,1.0,1.0,39.0,0.028846
94994,WM,TR,PFERT,VEGET,754.92,39.0,1.0,1.0,39.0,0.051661
54803,WM,IN,PLANT,TEXTI,352.5,39.0,1.0,1.0,39.0,0.110638
54374,WM,IN,MOTOR,LANDT,1133.06,39.0,1.0,1.0,39.0,0.03442
16532,WM,CN,BASIC,FABRI,1857.13,38.0,1.0,1.0,38.0,0.020462
54751,WM,IN,PFERT,PLANT,732.55,38.0,1.0,1.0,38.0,0.051874
16831,WM,CN,CHEM1,CHEM1,784.86,37.0,1.0,1.0,37.0,0.047142
115785,WM,WF,FABRI,CONST,1291.2,37.0,1.0,1.0,37.0,0.028656
116755,WM,WF,KEROS,AIRTR,1025.06,37.0,1.0,1.0,37.0,0.036095
105624,WM,WA,KEROS,AIRTR,1025.55,37.0,1.0,1.0,37.0,0.036078
54746,WM,IN,PFERT,OILSE,713.58,37.0,1.0,1.0,37.0,0.051851
97511,WM,US,BASIC,BASIC,1841.26,37.0,1.0,1.0,37.0,0.020095
105312,WM,WA,HEAVY,SEACO,1002.18,36.0,1.0,1.0,36.0,0.035922
