flow_uuid,flowable,context,unit,compartment,flow_class,preferred,external_reference,cas_number,formula,synonyms,trade_relevance
23249817-09cc-5f8a-adef-d016652a1a1e,Water Withdrawal Blue - Electricity - tower - Electricity by nuclear,resource/water,Mm3,water,resource,True,Exiobase,,,factor_id:699; extension:water,14
7244243c-2375-5f98-b60d-d4de4c019abe,Water Withdrawal Blue - Electricity - tower - Electricity by petroleum and other oil derivatives,resource/water,Mm3,water,resource,True,Exiobase,,,factor_id:702; extension:water,14
2492aef1-3f22-599e-b8c3-3f4d90a84847,Water Withdrawal Blue - Electricity - tower - Electricity by solar photovoltaic,resource/water,Mm3,water,resource,True,Exiobase,,,factor_id:704; extension:water,14
ce5cfb2a-b684-5984-97ef-616bf340989d,Water Withdrawal Blue - Electricity - tower - Electricity by solar thermal,resource/water,Mm3,water,resource,True,Exiobase,,,factor_id:705; extension:water,14
5899bc87-cbd4-54ac-853a-b25ad4a09fca,"Water Withdrawal Blue - Electricity - tower - Electricity by tide, wave, ocean",resource/water,Mm3,water,resource,True,Exiobase,,,factor_id:706; extension:water,14
e94ccfd5-ca65-56e4-a38f-7f50a483b155,Water Withdrawal Blue - Electricity - tower - Electricity by wind,resource/water,Mm3,water,resource,True,Exiobase,,,factor_id:701; extension:water,14
77f4c017-05ef-53c5-8140-acc46799d33d,Water Withdrawal Blue - Electricity - tower - Electricity nec,resource/water,Mm3,water,resource,True,Exiobase,,,factor_id:708; extension:water,14
c28da57d-3fbc-5477-9c12-a6bc1977f979,Water Withdrawal Blue - Manufacturing - Aluminium and aluminium products,resource/water,Mm3,water,resource,True,Exiobase,,,factor_id:680; extension:water,14
6ba6d945-6153-5eb0-95a9-9973098561db,"Water Withdrawal Blue - Manufacturing - Ash for treatment, Re-processing of ash into clinker",resource/water,Mm3,water,resource,True,Exiobase,,,factor_id:674; extension:water,14
f67293d0-508c-5a6d-833f-c8d13caec8fc,Water Withdrawal Blue - Manufacturing - Basic iron and steel and of ferro-alloys and first products thereof,resource/water,Mm3,water,resource,True,Exiobase,,,factor_id:676; extension:water,14
61251d29-a564-54ec-aae5-1192776e9472,Water Withdrawal Blue - Manufacturing - Beverages,resource/water,Mm3,water,resource,True,Exiobase,,,factor_id:653; extension:water,14
96f4d938-b7a0-5cdd-96f5-bdb8ea7393c5,"Water Withdrawal Blue - Manufacturing - Bricks, tiles and construction products, in baked clay",resource/water,Mm3,water,resource,True,Exiobase,,,factor_id:672; extension:water,14
456a2aac-3e0f-50b8-b2ba-5492c9f514e1,"Water Withdrawal Blue - Manufacturing - Cement, lime and plaster",resource/water,Mm3,water,resource,True,Exiobase,,,factor_id:673; extension:water,14
9a605355-e378-5b0b-be44-6cfba768631c,Water Withdrawal Blue - Manufacturing - Ceramic goods,resource/water,Mm3,water,resource,True,Exiobase,,,factor_id:671; extension:water,14
1d51f08c-ec69-554d-9281-9a16d4fe3c0a,Water Withdrawal Blue - Manufacturing - Chemicals nec,resource/water,Mm3,water,resource,True,Exiobase,,,factor_id:667; extension:water,14
9ba154da-f2f8-5830-a58b-36cd7aaedebc,Water Withdrawal Blue - Manufacturing - Copper products,resource/water,Mm3,water,resource,True,Exiobase,,,factor_id:684; extension:water,14
bc496a06-c57d-5efb-867e-037baf55e535,Water Withdrawal Blue - Manufacturing - Dairy products,resource/water,Mm3,water,resource,True,Exiobase,,,factor_id:649; extension:water,14
82c4535a-1797-5495-96ad-eafac254ed1c,Water Withdrawal Blue - Manufacturing - Electrical machinery and apparatus n.e.c. (31),resource/water,Mm3,water,resource,True,Exiobase,,,factor_id:691; extension:water,14
054d6288-0450-567c-b138-fa74f267f54a,"Water Withdrawal Blue - Manufacturing - Fabricated metal products, except machinery and equipment (28)",resource/water,Mm3,water,resource,True,Exiobase,,,factor_id:688; extension:water,14
0c44921c-7faf-5b0c-9ab1-1b31ac4b26d4,Water Withdrawal Blue - Manufacturing - Fish products,resource/water,Mm3,water,resource,True,Exiobase,,,factor_id:654; extension:water,14
52219b49-0d96-5b17-bdcd-532d93b7e553,Water Withdrawal Blue - Manufacturing - Food products nec,resource/water,Mm3,water,resource,True,Exiobase,,,factor_id:652; extension:water,14
bd164283-4d6c-5c36-b26a-ccddfff806ff,Water Withdrawal Blue - Manufacturing - Furniture; other manufactured goods n.e.c. (36),resource/water,Mm3,water,resource,True,Exiobase,,,factor_id:696; extension:water,14
45940909-576a-5a63-a64d-97e9d62391d3,Water Withdrawal Blue - Manufacturing - Glass and glass products,resource/water,Mm3,water,resource,True,Exiobase,,,factor_id:669; extension:water,14
5dc78f87-fc35-561e-a370-c5286ff7c120,"Water Withdrawal Blue - Manufacturing - Lead, zinc and tin and products thereof",resource/water,Mm3,water,resource,True,Exiobase,,,factor_id:682; extension:water,14
22f558eb-a3ca-5790-af57-4cc73bc73c12,Water Withdrawal Blue - Manufacturing - Leather and leather products (19),resource/water,Mm3,water,resource,True,Exiobase,,,factor_id:658; extension:water,14
dc90b4a6-8bb9-5e59-9cb1-e0beb39ada3a,Water Withdrawal Blue - Manufacturing - Machinery and equipment n.e.c. (29),resource/water,Mm3,water,resource,True,Exiobase,,,factor_id:689; extension:water,14
20b8a963-2b34-5987-a159-3b840d326ac0,Water Withdrawal Blue - Manufacturing - Meat products nec,resource/water,Mm3,water,resource,True,Exiobase,,,factor_id:647; extension:water,14
4fcbfc02-75aa-5b69-a0c8-2ccedfb1d4a9,"Water Withdrawal Blue - Manufacturing - Medical, precision and optical instruments, watches and clocks (33)",resource/water,Mm3,water,resource,True,Exiobase,,,factor_id:693; extension:water,14
d9756d10-61d9-5d27-8191-b90d652a1551,"Water Withdrawal Blue - Manufacturing - Motor vehicles, trailers and semi-trailers (34)",resource/water,Mm3,water,resource,True,Exiobase,,,factor_id:694; extension:water,14
bcf5ad5b-8fa7-5fba-8c70-2f3bd312787a,Water Withdrawal Blue - Manufacturing - N-fertiliser,resource/water,Mm3,water,resource,True,Exiobase,,,factor_id:665; extension:water,14
2663c404-cd36-581d-807e-4c3136e78fe6,Water Withdrawal Blue - Manufacturing - Office machinery and computers (30),resource/water,Mm3,water,resource,True,Exiobase,,,factor_id:690; extension:water,14
93332c56-1278-5937-b7d1-8c322c9495d9,Water Withdrawal Blue - Manufacturing - Other non-ferrous metal products,resource/water,Mm3,water,resource,True,Exiobase,,,factor_id:686; extension:water,14
dcd35706-ed51-5455-b4fa-1afa5d4be123,Water Withdrawal Blue - Manufacturing - Other non-metallic mineral products,resource/water,Mm3,water,resource,True,Exiobase,,,factor_id:675; extension:water,14
8c495652-b226-505e-91a9-b3d317e8a431,Water Withdrawal Blue - Manufacturing - Other transport equipment (35),resource/water,Mm3,water,resource,True,Exiobase,,,factor_id:695; extension:water,14
ddb60678-c7e0-599e-958c-5aa12e87c948,Water Withdrawal Blue - Manufacturing - P- and other fertiliser,resource/water,Mm3,water,resource,True,Exiobase,,,factor_id:666; extension:water,14
251c99cc-ecf3-5fbf-a274-6bbc2a87962f,Water Withdrawal Blue - Manufacturing - Paper and paper products,resource/water,Mm3,water,resource,True,Exiobase,,,factor_id:661; extension:water,14
92875974-ef0c-5429-a67e-6cf74a44cfc2,"Water Withdrawal Blue - Manufacturing - Plastics, basic",resource/water,Mm3,water,resource,True,Exiobase,,,factor_id:663; extension:water,14
3e598363-0acc-51cf-a164-d176b1800587,Water Withdrawal Blue - Manufacturing - Precious metals,resource/water,Mm3,water,resource,True,Exiobase,,,factor_id:678; extension:water,14
3dfe5b73-b4f8-5fa1-b9c1-ca0e76be01da,Water Withdrawal Blue - Manufacturing - Printed matter and recorded media (22),resource/water,Mm3,water,resource,True,Exiobase,,,factor_id:662; extension:water,14
e6eecad5-398c-59b6-a7e7-c5c622d1fbcc,Water Withdrawal Blue - Manufacturing - Processed rice,resource/water,Mm3,water,resource,True,Exiobase,,,factor_id:650; extension:water,14
5658f01c-eb91-5e61-9ed0-67f3e82129fb,Water Withdrawal Blue - Manufacturing - Products of meat cattle,resource/water,Mm3,water,resource,True,Exiobase,,,factor_id:644; extension:water,14
64779f86-bcfc-5869-a43a-a68e0fe13d68,Water Withdrawal Blue - Manufacturing - Products of meat pigs,resource/water,Mm3,water,resource,True,Exiobase,,,factor_id:645; extension:water,14
3a47be7c-b751-5982-8e27-8ce8a07f65b9,Water Withdrawal Blue - Manufacturing - Products of meat poultry,resource/water,Mm3,water,resource,True,Exiobase,,,factor_id:646; extension:water,14
5bc8dcbb-8148-5b61-9a96-78f456febd10,Water Withdrawal Blue - Manufacturing - Pulp,resource/water,Mm3,water,resource,True,Exiobase,,,factor_id:659; extension:water,14
7c7e9b24-4fb7-5d28-bc21-eb5b450880f5,"Water Withdrawal Blue - Manufacturing - Radio, television and communication equipment and apparatus (32)",resource/water,Mm3,water,resource,True,Exiobase,,,factor_id:692; extension:water,14
c840d83f-6556-56d0-8faa-ebf93ec6e2f1,Water Withdrawal Blue - Manufacturing - Rubber and plastic products (25),resource/water,Mm3,water,resource,True,Exiobase,,,factor_id:668; extension:water,14
2b20e3f2-c882-5e57-8e8f-208f7982326d,"Water Withdrawal Blue - Manufacturing - Secondary aluminium for treatment, Re-processing of secondary aluminium into new aluminium",resource/water,Mm3,water,resource,True,Exiobase,,,factor_id:681; extension:water,14
ce3b7503-6643-5e12-85ac-e3dc05e2431e,"Water Withdrawal Blue - Manufacturing - Secondary copper for treatment, Re-processing of secondary copper into new copper",resource/water,Mm3,water,resource,True,Exiobase,,,factor_id:685; extension:water,14
f70fba41-0843-5fa8-a0dc-1c7894cbae9c,"Water Withdrawal Blue - Manufacturing - Secondary glass for treatment, Re-processing of secondary glass into new glass",resource/water,Mm3,water,resource,True,Exiobase,,,factor_id:670; extension:water,14
e61dcef8-6553-5f44-93ba-ababa4f69939,"Water Withdrawal Blue - Manufacturing - Secondary lead for treatment, Re-processing of secondary lead into new lead",resource/water,Mm3,water,resource,True,Exiobase,,,factor_id:683; extension:water,14
4bffaf2e-a4e0-5f3e-b168-d63d4bbe6210,"Water Withdrawal Blue - Manufacturing - Secondary other non-ferrous metals for treatment, Re-processing of secondary other non-ferrous metals into new other non-ferrous metals",resource/water,Mm3,water,resource,True,Exiobase,,,factor_id:687; extension:water,14
a69801f7-7d8a-5c84-97e9-26312b52266b,"Water Withdrawal Blue - Manufacturing - Secondary paper for treatment, Re-processing of secondary paper into new pulp",resource/water,Mm3,water,resource,True,Exiobase,,,factor_id:660; extension:water,14
4c1e853b-8060-5fe0-8850-b6724e87d30b,"Water Withdrawal Blue - Manufacturing - Secondary plastic for treatment, Re-processing of secondary plastic into new plastic",resource/water,Mm3,water,resource,True,Exiobase,,,factor_id:664; extension:water,14
61ad7145-fbf5-54a4-b82f-aed51f8ee6e1,"Water Withdrawal Blue - Manufacturing - Secondary preciuos metals for treatment, Re-processing of secondary preciuos metals into new preciuos metals",resource/water,Mm3,water,resource,True,Exiobase,,,factor_id:679; extension:water,14
21ee1da1-faf7-5b16-93e6-fe84fb1d4362,"Water Withdrawal Blue - Manufacturing - Secondary steel for treatment, Re-processing of secondary steel into new steel",resource/water,Mm3,water,resource,True,Exiobase,,,factor_id:677; extension:water,14
b6fdfa96-4929-5d40-9037-16d47c673bdc,Water Withdrawal Blue - Manufacturing - Sugar,resource/water,Mm3,water,resource,True,Exiobase,,,factor_id:651; extension:water,14
4d9bbb53-3f10-53db-ba5f-f65ff09d9297,Water Withdrawal Blue - Manufacturing - Textiles (17),resource/water,Mm3,water,resource,True,Exiobase,,,factor_id:656; extension:water,14
828fe58f-b81e-5c7b-9f79-f82b15effbed,Water Withdrawal Blue - Manufacturing - Tobacco products (16),resource/water,Mm3,water,resource,True,Exiobase,,,factor_id:655; extension:water,14
75d56c89-2aa2-5119-91fa-5b33e1d0306c,Water Withdrawal Blue - Manufacturing - Wearing apparel; furs (18),resource/water,Mm3,water,resource,True,Exiobase,,,factor_id:657; extension:water,14
29b3343a-60ac-595a-8d8a-b754bb2a85f7,Water Withdrawal Blue - Manufacturing - products of Vegetable oils and fats,resource/water,Mm3,water,resource,True,Exiobase,,,factor_id:648; extension:water,14
b6f010fb-a764-3063-af2d-bcb8309a97b7,Carbon dioxide,emission/air,kg,air,Chemicals,False,https://ofmpub.epa.gov/sor_internet/registry/substreg/searchandretrieve/substancesearch/search.do?details=displayDetails&selectedSubstanceId=46795,124-38-9,CO2,,13
aab83476-ec6c-3742-af85-15d320b7ce80,Methane,emission/air,kg,air,Chemicals,False,https://ofmpub.epa.gov/sor_internet/registry/substreg/searchandretrieve/substancesearch/search.do?details=displayDetails&selectedSubstanceId=48548,74-82-8,CH4,,13
dd6b162e-67fc-5da3-8ef7-1b876753ea02,Domestic Extraction Used - Fossil Fuels - Anthracite,resource/natural,kt,natural resources,resource,True,Exiobase,,,factor_id:489; extension:material,9
998effe4-1c8c-5910-ab79-3e890356c548,Domestic Extraction Used - Fossil Fuels - Coking Coal,resource/natural,kt,natural resources,resource,True,Exiobase,,,factor_id:490; extension:material,9
e9f0dddb-69f1-56bb-96a3-5f8d97d4ea9e,Domestic Extraction Used - Fossil Fuels - Crude oil,resource/natural,kt,natural resources,resource,True,Exiobase,,,factor_id:495; extension:material,9
28f2b31a-5d1d-5b32-8bd1-e012e1f190bb,Domestic Extraction Used - Fossil Fuels - Lignite (brown coal),resource/natural,kt,natural resources,resource,True,Exiobase,,,factor_id:493; extension:material,9
099f9889-148e-5460-824b-7900648c5d7e,Domestic Extraction Used - Fossil Fuels - Natural gas,resource/natural,kt,natural resources,resource,True,Exiobase,,,factor_id:497; extension:material,9
273ea95e-0bf0-5953-83d9-b8ee3c373a25,Domestic Extraction Used - Fossil Fuels - Natural gas liquids,resource/natural,kt,natural resources,resource,True,Exiobase,,,factor_id:498; extension:material,9
40f7850a-3521-5593-935d-39ce0cd551d0,Domestic Extraction Used - Fossil Fuels - Oil shale and tar sands,resource/natural,kt,natural resources,resource,True,Exiobase,,,factor_id:496; extension:material,9
6824b7e5-eaa2-5f67-ab7d-d1c9ce254d92,Domestic Extraction Used - Fossil Fuels - Other Bituminous Coal,resource/natural,kt,natural resources,resource,True,Exiobase,,,factor_id:491; extension:material,9
be5d463d-aafe-51df-8cd1-b4a94c5af1ef,Domestic Extraction Used - Fossil Fuels - Other Sub-Bituminous Coal,resource/natural,kt,natural resources,resource,True,Exiobase,,,factor_id:492; extension:material,9
e1cb0f88-0802-581c-9c29-48bfff7471ce,Domestic Extraction Used - Fossil Fuels - Peat,resource/natural,kt,natural resources,resource,True,Exiobase,,,factor_id:494; extension:material,9
e542a0db-40bd-541c-abf4-32d15417dee5,Domestic Extraction Used - Non-Metallic Minerals - Chalk,resource/natural,kt,natural resources,resource,True,Exiobase,,,factor_id:515; extension:material,9
c039e2df-19c0-5211-a644-7f87adf8818b,Domestic Extraction Used - Non-Metallic Minerals - Chemical minerals n.e.c.,resource/natural,kt,natural resources,resource,True,Exiobase,,,factor_id:524; extension:material,9
3077e5fd-4c91-55fd-a525-d99b3db23993,Domestic Extraction Used - Non-Metallic Minerals - Dolomite,resource/natural,kt,natural resources,resource,True,Exiobase,,,factor_id:516; extension:material,9
2b175d7c-34dd-57e2-9e69-96ff9aaced46,Domestic Extraction Used - Non-Metallic Minerals - Fertilizer minerals n.e.c.,resource/natural,kt,natural resources,resource,True,Exiobase,,,factor_id:523; extension:material,9
2707f852-f7e7-5564-b0bc-6500830d7243,Domestic Extraction Used - Non-Metallic Minerals - Gypsum,resource/natural,kt,natural resources,resource,True,Exiobase,,,factor_id:518; extension:material,9
898a949e-e5fa-58e3-bf80-4ed52f9fceba,Domestic Extraction Used - Non-Metallic Minerals - Industrial minerals n.e.c,resource/natural,kt,natural resources,resource,True,Exiobase,,,factor_id:525; extension:material,9
3bde20e7-70c5-509d-9295-8c101f2eeefd,Domestic Extraction Used - Non-Metallic Minerals - Industrial sand and gravel,resource/natural,kt,natural resources,resource,True,Exiobase,,,factor_id:521; extension:material,9
bf077951-1c98-5289-a641-f065a806078a,Domestic Extraction Used - Non-Metallic Minerals - Limestone,resource/natural,kt,natural resources,resource,True,Exiobase,,,factor_id:517; extension:material,9
54f7e9b0-52c6-5ab5-8929-2341f33e3967,Domestic Extraction Used - Non-Metallic Minerals - Ornamental or building stone,resource/natural,kt,natural resources,resource,True,Exiobase,,,factor_id:514; extension:material,9
09da0778-21ae-51fe-b046-ec21d174eca7,Domestic Extraction Used - Non-Metallic Minerals - Other non-metallic minerals n.e.c.,resource/natural,kt,natural resources,resource,True,Exiobase,,,factor_id:527; extension:material,9
2635b61d-2f2d-5d53-92d2-4176cf963380,Domestic Extraction Used - Non-Metallic Minerals - Salt,resource/natural,kt,natural resources,resource,True,Exiobase,,,factor_id:526; extension:material,9
1aac81b7-69f7-5b81-a2ba-61ff816b78b4,Domestic Extraction Used - Non-Metallic Minerals - Sand gravel and crushed rock for construction,resource/natural,kt,natural resources,resource,True,Exiobase,,,factor_id:522; extension:material,9
2464493f-cc4e-5058-a502-82fd51cbe1d2,Domestic Extraction Used - Non-Metallic Minerals - Specialty clays,resource/natural,kt,natural resources,resource,True,Exiobase,,,factor_id:520; extension:material,9
b8a7a901-c118-5176-85ed-2b92d8dd75ae,Domestic Extraction Used - Non-Metallic Minerals - Structural clays,resource/natural,kt,natural resources,resource,True,Exiobase,,,factor_id:519; extension:material,9
4382ba18-dd21-3837-80b2-94283ef5490e,Nitrogen oxides,emission/air,kg,air,Groups,False,https://ofmpub.epa.gov/sor_internet/registry/substreg/searchandretrieve/substancesearch/search.do?details=displayDetails&selectedSubstanceId=38802,11104-93-1,-,,8
0418b561-ecf8-33c8-9c81-225789f15bd3,Particulate matter,emission/air,kg,air,Groups,False,https://ofmpub.epa.gov/sor_internet/registry/substreg/searchandretrieve/substancesearch/search.do?details=displayDetails&selectedSubstanceId=79627,,,Particulates,8
5a939c2b-cebf-3060-8862-4a8650caf6dd,"Particulate matter, ≤ 10μm",emission/air,kg,air,Groups,False,https://ofmpub.epa.gov/sor_internet/registry/substreg/searchandretrieve/substancesearch/search.do?details=displayDetails&selectedSubstanceId=79583,n.a.,,,8
49a9c581-7c83-36b0-b1bd-455ea4c665a6,"Particulate matter, ≤ 2.5μm",emission/air,kg,air,Groups,False,https://ofmpub.epa.gov/sor_internet/registry/substreg/searchandretrieve/substancesearch/search.do?details=displayDetails&selectedSubstanceId=79581,n.a.,,,8
f4973035-59f5-3bdc-b257-b274dcc04e0f,Sulfur dioxide,emission/air,kg,air,Chemicals,False,https://ofmpub.epa.gov/sor_internet/registry/substreg/searchandretrieve/substancesearch/search.do?details=displayDetails&selectedSubstanceId=36802,7446-09-5,O2S,,8
8334c424-1603-3274-bec1-15a7bd5c8e86,Sulfur hexafluoride,emission/air,kg,air,Chemicals,False,https://ofmpub.epa.gov/sor_internet/registry/substreg/searchandretrieve/substancesearch/search.do?details=displayDetails&selectedSubstanceId=39886,2551-62-4,F6S,"Sulfur fluoride (SF6); Sulfur fluoride (SF6), (OC-6-11)-",8
42e4c3cb-8468-3004-bd4b-19e6cbb81687,Sulfur oxides,emission/air,kg,air,Groups,False,,n.a.,,,8
b81db912-264e-5dfc-88e6-ac84ffd544d0,B(b)F - combustion - air,emission/air,kg,air,environmental,True,Exiobase,,,factor_id:3; extension:air_emissions,5
856fac54-0c8c-5eb4-a144-20f6378f377d,B(b)F - non combustion - Primary aluminium production - air,emission/air,kg,air,environmental,True,Exiobase,,,factor_id:41; extension:air_emissions,5
e0579b8e-0155-5d60-850a-a86ef40952be,B(b)F - non combustion - Production of coke oven coke - air,emission/air,kg,air,environmental,True,Exiobase,,,factor_id:42; extension:air_emissions,5
63a63eec-6ef5-5166-84a2-1470693aa5f8,B(b)F - non combustion - Production of gascoke - air,emission/air,kg,air,environmental,True,Exiobase,,,factor_id:43; extension:air_emissions,5
09cfc4a9-0f4f-534a-a4c2-439e72a6c512,HFC - air,emission/air,kg CO2-eq,air,environmental,True,Exiobase,,,factor_id:404; extension:air_emissions,5
a38160f8-eae2-5e8a-b4ae-671e5a9329b2,NMVOC - combustion - air,emission/air,kg,air,environmental,True,Exiobase,,,factor_id:17; extension:air_emissions,5
a1d922ca-5adb-5f12-8a56-f3562bd1fd48,NMVOC - non combustion - Beef and veal - air,emission/air,kg,air,environmental,True,Exiobase,,,factor_id:121; extension:air_emissions,5
762904d7-742c-59bc-890b-d7d48df57891,NMVOC - non combustion - Coil coating (coating of aluminum and steel) - air,emission/air,kg,air,environmental,True,Exiobase,,,factor_id:122; extension:air_emissions,5
56175e90-962c-5568-bff5-44e2abbd0d88,NMVOC - non combustion - Decorative paint applicatoin - air,emission/air,kg,air,environmental,True,Exiobase,,,factor_id:123; extension:air_emissions,5
c599bd09-70a2-5a88-a02c-5259d284ba8a,NMVOC - non combustion - Degreasing - air,emission/air,kg,air,environmental,True,Exiobase,,,factor_id:124; extension:air_emissions,5
3c0978c2-1e06-5fc6-a578-19237f7d49f2,NMVOC - non combustion - Diesel distribution - transport and depots (used in mobile sources) - air,emission/air,kg,air,environmental,True,Exiobase,,,factor_id:125; extension:air_emissions,5
c96f4189-354e-5306-a481-ff409776536e,NMVOC - non combustion - Diesel distribution - transport and depots (used in stationary sources) - air,emission/air,kg,air,environmental,True,Exiobase,,,factor_id:126; extension:air_emissions,5
9692ede6-ece0-5bc9-b554-26cee9a77ca5,NMVOC - non combustion - Dry cleaning - air,emission/air,kg,air,environmental,True,Exiobase,,,factor_id:127; extension:air_emissions,5
cbe066a6-15ed-5497-8a8c-89444f011e6c,"NMVOC - non combustion - Extraction, proc. and distribution of gaseous fuels - air",emission/air,kg,air,environmental,True,Exiobase,,,factor_id:128; extension:air_emissions,5
650096ee-94cd-51c0-9467-966db7fe2bcb,"NMVOC - non combustion - Extraction, proc. and distribution of liquid fuels - air",emission/air,kg,air,environmental,True,Exiobase,,,factor_id:129; extension:air_emissions,5
32cf6623-a0d5-5ab3-aba1-539c75350bb7,NMVOC - non combustion - Extraction/production of (natural) gas - air,emission/air,kg,air,environmental,True,Exiobase,,,factor_id:130; extension:air_emissions,5
b7a44be2-0cf2-545b-a101-78fb4ef3bb43,NMVOC - non combustion - Extraction/production of crude oil - air,emission/air,kg,air,environmental,True,Exiobase,,,factor_id:131; extension:air_emissions,5
91e6b5fb-8e77-52a5-bf30-97938e9886d7,"NMVOC - non combustion - Fat, edible and non-edible oil extraction - air",emission/air,kg,air,environmental,True,Exiobase,,,factor_id:132; extension:air_emissions,5
f0ae4911-1159-5cf3-8b25-b464721a3656,"NMVOC - non combustion - Fish, dried, salted or in brine; smoked fish; edible fish meal - air",emission/air,kg,air,environmental,True,Exiobase,,,factor_id:133; extension:air_emissions,5
9538e65a-232d-526c-b533-a63f25880a10,"NMVOC - non combustion - Fish, fish fillets, other fish meat and fish livers and roes, frozen - air",emission/air,kg,air,environmental,True,Exiobase,,,factor_id:134; extension:air_emissions,5
1fee3b98-16e5-5c51-99e2-5bea542447b9,"NMVOC - non combustion - Fish, otherwise prepared or preserved; caviar - air",emission/air,kg,air,environmental,True,Exiobase,,,factor_id:135; extension:air_emissions,5
2cc7defb-c40e-51b7-9b0e-79fec9e8bf7c,NMVOC - non combustion - Flexography and rotogravure in packaging - air,emission/air,kg,air,environmental,True,Exiobase,,,factor_id:136; extension:air_emissions,5
bb3b9203-9439-51a3-8796-9d47fa05a2c1,NMVOC - non combustion - Gasoline distribution - service stations - air,emission/air,kg,air,environmental,True,Exiobase,,,factor_id:137; extension:air_emissions,5
9d10e991-f218-5ed9-b7f7-03f2db7163fb,NMVOC - non combustion - Gasoline distribution - transport and depots (used in mobile sources) - air,emission/air,kg,air,environmental,True,Exiobase,,,factor_id:138; extension:air_emissions,5
98dc299b-8496-53a1-a3d5-29fc3eb56653,NMVOC - non combustion - Gasoline distribution - transport and depots (used in stationary sources) - air,emission/air,kg,air,environmental,True,Exiobase,,,factor_id:139; extension:air_emissions,5
648ee420-74e2-5cc6-b204-fcbcbf0017ba,NMVOC - non combustion - Industrial application of adhesives (use of high performance solvent based adhesives) - air,emission/air,kg,air,environmental,True,Exiobase,,,factor_id:140; extension:air_emissions,5
3fa080f1-2318-534a-9f4c-c76990a0a144,NMVOC - non combustion - Industrial application of adhesives (use of traditional solvent based adhesives) - air,emission/air,kg,air,environmental,True,Exiobase,,,factor_id:141; extension:air_emissions,5
f3da24b1-cd48-5c2e-971c-5d17a1bbcb8c,"NMVOC - non combustion - Industrial paint application, general industry (continuous processes) - air",emission/air,kg,air,environmental,True,Exiobase,,,factor_id:142; extension:air_emissions,5
c6f288ad-c707-5bf2-95be-f31921408869,"NMVOC - non combustion - Industrial paint application, general industry (plastic parts) - air",emission/air,kg,air,environmental,True,Exiobase,,,factor_id:143; extension:air_emissions,5
289eb8b3-6e98-5f17-bd7f-3da0425c3b13,"NMVOC - non combustion - Industrial paint application, general industry - air",emission/air,kg,air,environmental,True,Exiobase,,,factor_id:144; extension:air_emissions,5
e5c3a511-2be9-59d0-a94f-8cc1a1b37e3a,"NMVOC - non combustion - Inorganic chemical industry, fertilizers and other - air",emission/air,kg,air,environmental,True,Exiobase,,,factor_id:145; extension:air_emissions,5
3c40d4a3-d29f-5301-8b18-76b758150894,NMVOC - non combustion - Leather coating - air,emission/air,kg,air,environmental,True,Exiobase,,,factor_id:146; extension:air_emissions,5
273c0d57-c7b5-5e47-a911-0cfd57019031,NMVOC - non combustion - Manufacture of automobiles - air,emission/air,kg,air,environmental,True,Exiobase,,,factor_id:147; extension:air_emissions,5
90d51b05-ba75-5420-b1b0-566fd293495e,NMVOC - non combustion - Mutton and lamb - air,emission/air,kg,air,environmental,True,Exiobase,,,factor_id:148; extension:air_emissions,5
e59bfd01-1201-5355-a4cc-e8d5334b286d,NMVOC - non combustion - Oil refinery - air,emission/air,kg,air,environmental,True,Exiobase,,,factor_id:149; extension:air_emissions,5
69f2d001-1819-5bd5-85f3-f2c06f97f9b9,NMVOC - non combustion - Organic chemical industry - downstream units - air,emission/air,kg,air,environmental,True,Exiobase,,,factor_id:150; extension:air_emissions,5
c420adb0-184a-5929-8833-56483971322e,"NMVOC - non combustion - Organic chemical industry, storage - air",emission/air,kg,air,environmental,True,Exiobase,,,factor_id:151; extension:air_emissions,5
7e1003f1-a8f4-520b-8ea9-330e6c40d401,NMVOC - non combustion - Other industrial use of solvents - air,emission/air,kg,air,environmental,True,Exiobase,,,factor_id:152; extension:air_emissions,5
52218137-b0b3-52d6-8ef6-c47c15c7ebb1,NMVOC - non combustion - Pharmaceutical industry - air,emission/air,kg,air,environmental,True,Exiobase,,,factor_id:153; extension:air_emissions,5
a72a71c8-4441-549e-8e8a-b3f0eecfd197,NMVOC - non combustion - Polystyrene processing - air,emission/air,kg,air,environmental,True,Exiobase,,,factor_id:154; extension:air_emissions,5
b8d01757-7a96-53d5-95ea-eedb724082ca,NMVOC - non combustion - Polyvinylchloride produceduction by suspension process - air,emission/air,kg,air,environmental,True,Exiobase,,,factor_id:155; extension:air_emissions,5
a702d693-89a7-5787-95e6-6cba9d12a057,NMVOC - non combustion - Pork - air,emission/air,kg,air,environmental,True,Exiobase,,,factor_id:156; extension:air_emissions,5
c2857534-cdb2-5af7-981a-93fbd418526e,"NMVOC - non combustion - Poultry, dressed - air",emission/air,kg,air,environmental,True,Exiobase,,,factor_id:157; extension:air_emissions,5
492fdeac-b4a6-5d96-9912-fb7099d35daf,"NMVOC - non combustion - Printing, offset - air",emission/air,kg,air,environmental,True,Exiobase,,,factor_id:158; extension:air_emissions,5
e8206f33-457a-50e2-acb5-c435857d57bd,NMVOC - non combustion - Products incorporating solvents - air,emission/air,kg,air,environmental,True,Exiobase,,,factor_id:159; extension:air_emissions,5
