bea_detail,country,region,import_value_usd,cntry_cntrb_to_national_detail,cntry_cntrb_to_region_detail
311940,BR,ROW,38051001.0,0.0315974150526695,1.0
311940,FR,EU,31007231.0,0.02574829365306317,0.12785712222510887
311940,DE,EU,24585207.0,0.02041546790673905,0.10137615372132398
311940,GB,EU,15508477.0,0.012878183798733145,0.06394860732047598
311940,AU,APAC,8679367.0,0.007207315294897049,0.030349923634302795
311940,RU,EU,719035.0,0.0005970840907022712,0.002964913115883555
311990,CA,CA,851327606.0,0.37194152371635897,1.0
311990,CN,CN,336159635.0,0.1468667596030418,1.0
311990,IN,APAC,268613070.0,0.1173559436364959,0.5680686910936302
311990,DE,EU,160155607.0,0.06997132488065748,0.34607638565230203
311990,KR,APAC,145440113.0,0.06354218617773735,0.3075798754856555
311990,IT,EU,122665551.0,0.053592073867796956,0.26506502850148805
311990,JP,JP,98438504.0,0.04300737684538201,1.0
311990,GB,EU,94940301.0,0.04147902636676598,0.20515420495282213
311990,FR,EU,84254897.0,0.03681061738146535,0.18206437335201747
311990,BR,ROW,67320662.0,0.029412119876533156,1.0
311990,AU,APAC,58799967.0,0.025689463335048512,0.12435143342071424
311990,RU,EU,758955.0,0.0003315843127165657,0.0016400075413703303
312110,IT,EU,387528071.0,0.31222851436214444,0.5108270741315656
312110,CA,CA,293448443.0,0.2364292505658885,1.0
312110,FR,EU,284305392.0,0.22906276167361075,0.37476224930087143
312110,KR,APAC,94309350.0,0.07598434912076217,0.8216923286176151
312110,GB,EU,71172598.0,0.057343238334944084,0.09381743598822319
312110,JP,JP,38881811.0,0.031326788928897197,1.0
312110,CN,CN,18170059.0,0.014639482793602613,1.0
312110,AU,APAC,18090721.0,0.0145755607509786,0.15761964921677005
312110,BR,ROW,17264571.0,0.013909937776945616,1.0
312110,DE,EU,13362282.0,0.01076589225286863,0.017613731568314916
312110,IN,APAC,2374458.0,0.0019130833331433912,0.02068802216561481
312110,RU,EU,2260341.0,0.0018211401062139933,0.002979509011024951
312120,CA,CA,160166089.0,0.4441997189450881,1.0
312120,DE,EU,112287211.0,0.31141390714315187,0.6652349216189362
312120,IT,EU,29160725.0,0.08087346035673633,0.1727599468983725
312120,GB,EU,22618766.0,0.06273019190775592,0.13400273186166373
312120,CN,CN,9960022.0,0.027622819541325592,1.0
312120,JP,JP,8352967.0,0.02316586249263785,1.0
312120,KR,APAC,5231255.0,0.014508202174619414,0.5204786578334537
312120,IN,APAC,4340326.0,0.012037327010776035,0.4318365384672785
312120,FR,EU,4085483.0,0.011330553250600601,0.024204056179474402
312120,BR,ROW,3248991.0,0.009010651992976619,1.0
312120,RU,EU,641135.0,0.0017781041454153197,0.003798343441553256
312120,AU,APAC,479273.0,0.0013292010389163538,0.047684803699267746
312130,FR,EU,4088972802.0,0.5838382794869328,0.6378331758847239
312130,IT,EU,2173490491.0,0.3103388088387311,0.3390397563788388
312130,AU,APAC,368769421.0,0.05265422753086642,0.9871232425637952
312130,CA,CA,140170642.0,0.020014069650898792,1.0
312130,DE,EU,112345457.0,0.01604108941271779,0.01752461146219448
312130,JP,JP,73057755.0,0.010431449669099037,1.0
312130,GB,EU,35849015.0,0.005118651615550963,0.005592037951097408
312130,KR,APAC,4712297.0,0.0006728387558767223,0.012613892664824954
312130,CN,CN,3634214.0,0.0005189061781016278,1.0
312130,BR,ROW,2438102.0,0.00034812099415222516,1.0
312130,IN,APAC,98201.0,1.4021492844328362e-05,0.0002628647713797486
312130,RU,EU,66789.0,9.536374228163123e-06,1.0418323145443319e-05
312140,GB,EU,2103405739.0,0.5360416407488624,0.632433424538339
312140,FR,EU,879930475.0,0.22424554940511449,0.26456970870701674
312140,CA,CA,442936602.0,0.1128800109657806,1.0
312140,IT,EU,179516110.0,0.04574871521982344,0.05397531541445564
312140,DE,EU,140497232.0,0.03580496399984082,0.04224346445596415
312140,JP,JP,70847348.0,0.018055065630219636,1.0
312140,CN,CN,43307315.0,0.011036636326790882,1.0
312140,RU,EU,22543190.0,0.005745010737233397,0.006778086884224498
312140,KR,APAC,17857787.0,0.004550960980155292,0.6081260544768664
312140,BR,ROW,11610311.0,0.0029588253196472644,1.0
312140,AU,APAC,8882774.0,0.0022637271835271606,0.3024924815952667
312140,IN,APAC,2624711.0,0.0006688934830046061,0.0893814639278669
312200,CA,CA,101760878.0,0.41585424244944796,1.0
312200,KR,APAC,66226450.0,0.2706398641221064,0.7949471588076272
312200,CN,CN,27043705.0,0.1105163366986805,1.0
312200,DE,EU,21883448.0,0.08942851977183106,0.7352167528019254
312200,IN,APAC,17082798.0,0.06981026658601495,0.2050528411923728
312200,FR,EU,3493851.0,0.014277911014449446,0.1173826805992255
312200,GB,EU,2132092.0,0.00871297025849687,0.07163175368502088
312200,BR,ROW,1638319.0,0.006695126064414825,1.0
312200,IT,EU,1390439.0,0.005682143947472309,0.0467144869743176
312200,JP,JP,1186463.0,0.004848579156906443,1.0
312200,RU,EU,864791.0,0.0035340399301792636,0.029054325939510534
313100,CN,CN,85014921.0,0.2594399462859479,1.0
313100,CA,CA,65840760.0,0.20092617903892412,1.0
313100,IN,APAC,57224642.0,0.17463238067012496,0.5847495405229572
313100,KR,APAC,33411676.0,0.10196237701336563,0.34141694043454074
313100,IT,EU,29788336.0,0.09090503409145989,0.4357011368471109
313100,GB,EU,14312424.0,0.043677209483988254,0.20934164996117524
313100,DE,EU,13631968.0,0.041600662614175235,0.19938891366954628
313100,FR,EU,10635454.0,0.032456203946677434,0.1555601964032215
313100,JP,JP,8820768.0,0.026918328561651057,1.0
313100,AU,APAC,7225481.0,0.022049992877487205,0.07383351904250197
313100,BR,ROW,1779335.0,0.005429994774972586,1.0
313100,RU,EU,554.0,1.6906412257021936e-06,8.1031189460633e-06
313200,CN,CN,1514468585.0,0.35234392736468717,1.0
313200,IN,APAC,517521201.0,0.12040226800401387,0.5083352251060008
313200,KR,APAC,480213246.0,0.11172250302450787,0.47168948447445996
313200,CA,CA,447120114.0,0.10402332443924985,1.0
313200,DE,EU,411018536.0,0.09562422530799743,0.40492998725041346
313200,IT,EU,376185010.0,0.08752014082822597,0.37061246138810794
313200,JP,JP,282881194.0,0.06581283485095993,1.0
313200,GB,EU,127831865.0,0.029740320665979675,0.1259382507864477
313200,FR,EU,99063381.0,0.02304727946507014,0.09759592352134905
313200,BR,ROW,20691227.0,0.004813852367346566,1.0
313200,AU,APAC,20336258.0,0.0047312681706247065,0.01997529041953918
313200,RU,EU,937261.0,0.000218055511336839,0.0009233770536818558
313300,CN,CN,311223994.0,0.2915378707096215,1.0
313300,CA,CA,190082821.0,0.17805934619815375,1.0
313300,JP,JP,148982775.0,0.13955903732766384,1.0
313300,IN,APAC,117373982.0,0.10994962293617194,0.5335014450548881
313300,KR,APAC,96828931.0,0.09070412600266566,0.44011776486904947
313300,DE,EU,86602706.0,0.08112474934992114,0.4652693988699282
313300,IT,EU,65354470.0,0.06122054659177671,0.35111414382782397
313300,FR,EU,17436640.0,0.016333704971121906,0.09367761569842106
313300,GB,EU,16736429.0,0.015677785029462606,0.08991576152434813
313300,BR,ROW,11094099.0,0.01039235426013375,1.0
313300,AU,APAC,5803955.0,0.0054368323619497705,0.026380790076062536
313300,RU,EU,4296.0,4.024261357459907e-06,2.3080079478639056e-05
314110,IN,APAC,981842961.0,0.5869144212682836,0.9604336821574045
314110,CN,CN,516532164.0,0.30876646077061826,1.0
314110,CA,CA,58906937.0,0.035212689005612016,1.0
314110,KR,APAC,40017612.0,0.023921252705827286,0.0391450201009348
314110,GB,EU,30109143.0,0.01799828581622738,0.41172112753156215
314110,DE,EU,19785266.0,0.011827001267292326,0.2705494482533721
314110,IT,EU,15822599.0,0.009458245263159883,0.21636279387825047
314110,FR,EU,7396763.0,0.004421549115127438,0.1011454760583435
314110,JP,JP,1329817.0,0.0007949222084892302,1.0
314110,BR,ROW,699356.0,0.0004180527215701064,1.0
314110,AU,APAC,430689.0,0.00025745215398210287,0.0004212977416606345
314110,RU,EU,16173.0,9.667703810295943e-06,0.00022115427847175706
314120,CN,CN,8214655065.0,0.7434172032331122,1.0
314120,IN,APAC,2573016597.0,0.23285515791941774,0.9881253055084777
314120,IT,EU,79672775.0,0.007210298070418252,0.5885052000309141
314120,CA,CA,77737743.0,0.007035179813324815,1.0
314120,KR,APAC,29905776.0,0.0027064396713577564,0.011484828384287372
314120,GB,EU,20382503.0,0.0018445939915007884,0.15055593338057707
314120,FR,EU,18783337.0,0.0016998712361545806,0.138743648610621
314120,DE,EU,13500578.0,0.0012217873860039532,0.09972240023550025
314120,JP,JP,11249759.0,0.0010180907544687675,1.0
314120,BR,ROW,6896993.0,0.0006241702428412741,1.0
314120,RU,EU,3042406.0,0.00027533438004674637,0.022472817742387574
314120,AU,APAC,1015187.0,9.187330135311208e-05,0.00038986610723492157
314900,CN,CN,4691801741.0,0.804762344913599,1.0
314900,IN,APAC,466607047.0,0.0800348782889737,0.7735869361476131
314900,CA,CA,208724221.0,0.03580146877570807,1.0
314900,KR,APAC,133798222.0,0.022949770008619443,0.2218238178879844
314900,JP,JP,82831034.0,0.01420761166673902,1.0
314900,DE,EU,76889716.0,0.013188525765522255,0.370089164815845
314900,GB,EU,54290741.0,0.009312231514911506,0.26131472502672987
314900,FR,EU,41769088.0,0.007164452178368905,0.20104492118347184
314900,BR,ROW,35755960.0,0.006133049050811725,1.0
314900,IT,EU,34682041.0,0.005948844853704483,0.16693321624180396
314900,AU,APAC,2768111.0,0.000474800859523601,0.004589245964402474
314900,RU,EU,128390.0,2.2022123518253107e-05,0.0006179727321493337
315000,CN,CN,28032663107.0,0.7786772898640806,1.0
315000,IN,APAC,4448076220.0,0.1235564356792619,0.9486143211927247
315000,IT,EU,1892015103.0,0.05255544887628108,0.8041108995824741
315000,CA,CA,810249128.0,0.022506694875815338,1.0
315000,FR,EU,279418721.0,0.0077615534269819975,0.11875361816469301
315000,KR,APAC,225468059.0,0.006262938931734747,0.048084209703341416
315000,GB,EU,144328540.0,0.004009085970471922,0.06133997130932262
315000,JP,JP,91983088.0,0.0025550601954504927,1.0
315000,DE,EU,34276770.0,0.000952122966948137,0.014567708426734244
315000,BR,ROW,23512109.0,0.0006531075997034725,1.0
315000,AU,APAC,15480671.0,0.0004300143334062102,0.003301469103933857
315000,RU,EU,2888931.0,8.024727986413097e-05,0.0012278025167760493
316000,CN,CN,17975608813.0,0.7524075147608242,1.0
316000,IT,EU,3107797261.0,0.13008349468744676,0.7151109105532368
316000,IN,APAC,935285750.0,0.03914838346058046,0.8548974561979125
316000,FR,EU,893499639.0,0.03739933650166509,0.20559621068032033
316000,BR,ROW,328913257.0,0.01376736714988382,1.0
316000,DE,EU,255822461.0,0.01070799571260162,0.058865304800099674
316000,KR,APAC,146094798.0,0.006115109926244512,0.13353787457357055
316000,CA,CA,129592434.0,0.0054243682209655876,1.0
316000,GB,EU,85766739.0,0.0035899501158181027,0.01973511322348508
316000,JP,JP,16745876.0,0.0007009344203430141,1.0
316000,AU,APAC,12652126.0,0.0005295817671119013,0.011564669228517026
316000,RU,EU,3009362.0,0.00012596327651490395,0.0006924607428580618
321100,CA,CA,4798407231.0,0.8641779782194452,1.0
321100,DE,EU,347247345.0,0.06253814945206974,0.876700059385806
321100,BR,ROW,249332981.0,0.04490408192784905,1.0
321100,CN,CN,89946997.0,0.016199169906254772,1.0
321100,RU,EU,25455687.0,0.004584488782804398,0.06426831659319523
321100,FR,EU,18323160.0,0.0032999432105497778,0.046260729394880254
321100,IN,APAC,10291953.0,0.0018535482103331203,0.8001623500437052
321100,JP,JP,5934195.0,0.0010687297660626463,1.0
321100,IT,EU,4241552.0,0.0007638901109084803,0.010708703590773269
321100,AU,APAC,2522086.0,0.0004542197182212373,0.1960831205479007
321100,GB,EU,816802.0,0.00014710345891557347,0.0020621910353452668
321100,KR,APAC,48292.0,8.697236586040282e-06,0.0037545294083941704
321200,CA,CA,2830322866.0,0.621505261007436,1.0
321200,CN,CN,797028421.0,0.1750179680115511,1.0
321200,BR,ROW,402861056.0,0.08846349961227755,1.0
321200,RU,EU,213205754.0,0.04681744947894478,0.4225182993246065
321200,DE,EU,199417455.0,0.04378970290211888,0.39519348029528906
321200,IT,EU,76748397.0,0.016853035772840808,0.15209534249403855
321200,FR,EU,10642607.0,0.0023369900023747204,0.02109087642175057
321200,IN,APAC,9411747.0,0.0020667077760064116,0.6208879252655667
321200,GB,EU,4592935.0,0.0010085539357562424,0.009102001464315364
321200,JP,JP,4002524.0,0.0008789066976037802,1.0
321200,AU,APAC,3707007.0,0.0008140146768299445,0.24454927285815614
321200,KR,APAC,2039774.0,0.00044791012625984333,0.13456280187627717
321910,BR,ROW,510297836.0,0.32878511501530355,1.0
321910,CN,CN,488330440.0,0.31463151233287573,1.0
321910,CA,CA,471151847.0,0.30356333748114833,1.0
321910,IT,EU,40400981.0,0.026030369419038833,0.49892682704420055
321910,DE,EU,25364677.0,0.01634247229057625,0.3132378843625359
321910,RU,EU,7511186.0,0.004839460367437924,0.09275844560108133
321910,FR,EU,5754717.0,0.0037077666359641836,0.07106715288292927
321910,GB,EU,1944203.0,0.001252650828345073,0.024009690109252937
321910,IN,APAC,800105.0,0.0005155079953137788,0.7006891248928305
321910,AU,APAC,260352.0,0.00016774490547607243,0.2280023434975387
321910,JP,JP,173211.0,0.00011159992173064152,1.0
321910,KR,APAC,81426.0,5.246280678963355e-05,0.07130853160963076
3219A0,CN,CN,1700617458.0,0.5395267484601738,1.0
3219A0,CA,CA,702143762.0,0.2227575279092861,1.0
3219A0,FR,EU,259834729.0,0.08243346310184735,0.7861200435769363
3219A0,IN,APAC,213605406.0,0.0677670510852155,0.9727924223355575
3219A0,BR,ROW,183388010.0,0.058180478082497634,1.0
3219A0,IT,EU,43980768.0,0.013953050194914125,0.13306213295570327
3219A0,DE,EU,16027836.0,0.00508488619898251,0.04849160534950656
3219A0,JP,JP,15797102.0,0.0050116850424298705,1.0
3219A0,GB,EU,7747000.0,0.0024577624442574473,0.023438252465437466
3219A0,KR,APAC,3064521.0,0.0009722298468359722,0.013956307860898357
3219A0,RU,EU,2937722.0,0.000932002427167791,0.008887965652416403
3219A0,AU,APAC,2909709.0,0.0009231152063918798,0.013251269803544078
322110,CA,CA,1884317067.0,0.5710397262972318,1.0
322110,BR,ROW,1384499097.0,0.4195705697599801,1.0
322110,FR,EU,16193112.0,0.004907300584557312,0.6466574693093408
322110,DE,EU,6972757.0,0.002113084532613378,0.27845082500071583
322110,CN,CN,5866724.0,0.0017779027351034447,1.0
322110,IT,EU,841796.0,0.0002551051337678642,0.03361637164213561
322110,GB,EU,729013.0,0.00022092639889416437,0.02911248323815771
322110,RU,EU,304573.0,9.230043372394227e-05,0.012162850809650044
322110,IN,APAC,39155.0,1.1865869536895784e-05,1.0
322110,JP,JP,37018.0,1.1218254591158424e-05,1.0
322120,CA,CA,2844123654.0,0.6602526112352833,1.0
322120,KR,APAC,376330838.0,0.08736378888745122,0.7792720765193157
322120,DE,EU,357402532.0,0.08296965382754132,0.5126688651895861
322120,BR,ROW,169814641.0,0.03942183033727977,1.0
322120,FR,EU,155335782.0,0.03606061766672214,0.2228182845701746
322120,IT,EU,108749036.0,0.02524567976759277,0.15599286486471073
322120,JP,JP,76647677.0,0.01779346998967316,1.0
322120,GB,EU,74524141.0,0.01730049909261661,0.10689965340172439
322120,AU,APAC,68017269.0,0.015789953226254025,0.14084404757922836
322120,IN,APAC,38578010.0,0.00895573995277523,0.07988387590145596
322120,CN,CN,36976363.0,0.008583923624557609,1.0
322120,RU,EU,1129600.0,0.0002622323922528637,0.0016203319738041378
322130,CA,CA,1036510771.0,0.6485916315416075,1.0
322130,KR,APAC,184328687.0,0.11534278966142292,0.6538634063974227
322130,DE,EU,147008841.0,0.09199007545598459,0.7433998483130738
322130,AU,APAC,87766625.0,0.05491954362300634,0.31133181342796196
322130,JP,JP,39731364.0,0.02486170999966723,1.0
322130,CN,CN,32680491.0,0.020449660119615697,1.0
322130,IT,EU,21984734.0,0.013756841600701756,0.11117323155281034
322130,FR,EU,15902756.0,0.00995107310857659,0.08041765595689462
322130,IN,APAC,9811712.0,0.006139631610539597,0.0348047801746153
322130,BR,ROW,9512884.0,0.005952641426266523,1.0
322130,GB,EU,7701256.0,0.004819023915342983,0.0389440016211008
322130,RU,EU,5154459.0,0.0032253779372682684,0.026065262556120405
322210,CN,CN,794900073.0,0.47386646845581465,1.0
322210,CA,CA,724956078.0,0.43217051820227737,1.0
322210,DE,EU,41679154.0,0.02484633501122605,0.42786163839923447
322210,KR,APAC,39409173.0,0.023493123561801763,0.7301573447060675
322210,IT,EU,22738890.0,0.013555411386791052,0.23342841197736328
322210,GB,EU,18207250.0,0.010853949509943159,0.18690839587925565
322210,FR,EU,14743877.0,0.008789317252128257,0.15135478444636352
322210,IN,APAC,14049586.0,0.008375427210567454,0.2603050921159787
322210,JP,JP,5595937.0,0.0033359248463564126,1.0
322210,BR,ROW,638624.0,0.0003807050846139829,1.0
322210,AU,APAC,514776.0,0.0003068751575845061,0.009537563177953788
322210,RU,EU,43521.0,2.5944320895370593e-05,0.0004467692977830856
322220,CN,CN,835875231.0,0.3037317527510954,1.0
322220,CA,CA,781141831.0,0.2838432922494744,1.0
322220,DE,EU,373201718.0,0.13561020560718112,0.5691746679847259
322220,JP,JP,273358732.0,0.09933028724974498,1.0
322220,GB,EU,118535117.0,0.04307207285696705,0.18077940858515995
322220,FR,EU,95499070.0,0.03470147079546558,0.1456468414759551
322220,KR,APAC,78770853.0,0.028622943185869897,0.49712690958455036
322220,IN,APAC,75680386.0,0.027499961042223367,0.4776228132040905
322220,IT,EU,68193267.0,0.024779368670793202,0.10400241540023877
322220,BR,ROW,47500678.0,0.017260308298099807,1.0
322220,AU,APAC,4000962.0,0.0014538284613323205,0.025250277211359154
322220,RU,EU,260090.0,9.450883175294423e-05,0.0003966665539201708
322230,CN,CN,147968357.0,0.6321573734143245,1.0
322230,IN,APAC,40835967.0,0.17446133864657315,0.9264564163681268
322230,CA,CA,28302763.0,0.12091639510769271,1.0
322230,DE,EU,4065377.0,0.017368294805483353,0.43997286598587043
322230,BR,ROW,3451601.0,0.014746092113696012,1.0
322230,KR,APAC,3132185.0,0.013381468057036992,0.07106071200669746
322230,IT,EU,2620088.0,0.011193663170798002,0.28355737401357545
322230,FR,EU,1437476.0,0.006141252568656484,0.1555699349668936
322230,GB,EU,1107302.0,0.004730667678471474,0.11983706171700345
322230,JP,JP,1028487.0,0.004393950528968693,1.0
322230,AU,APAC,109439.0,0.00046755044248474194,0.0024828716251757044
322230,RU,EU,9820.0,4.195346581383388e-05,0.0010627633166570402
322291,CA,CA,1091205375.0,0.5488624504756122,1.0
322291,CN,CN,808019438.0,0.40642351928719833,1.0
322291,DE,EU,30536795.0,0.015359620212071831,0.5294881465782564
322291,KR,APAC,21181494.0,0.01065402257716562,0.9721820413281328
322291,IT,EU,13624827.0,0.006853115010110983,0.2362456307441362
322291,JP,JP,9112629.0,0.0045835366996933346,1.0
322291,GB,EU,8551452.0,0.004301271792988167,0.14827661088967992
322291,FR,EU,4917631.0,0.0024735059623353078,0.08526852028006794
322291,IN,APAC,606086.0,0.00030485356357318335,0.027817958671867184
322291,BR,ROW,324435.0,0.00016318668620932632,1.0
322291,RU,EU,41587.0,2.0917733041710215e-05,0.0007210915078596148
322299,CN,CN,657069634.0,0.5614833468733611,1.0
322299,CA,CA,246354078.0,0.21051606264206246,1.0
322299,GB,EU,101207516.0,0.0864844939895963,0.44652655274584835
322299,DE,EU,77879048.0,0.06654970228368694,0.34360158423973625
322299,FR,EU,32426846.0,0.027709595876145847,0.1430669216385125
322299,JP,JP,16439662.0,0.014048125135587704,1.0
322299,IT,EU,15076432.0,0.012883209115502423,0.0665170678496565
322299,IN,APAC,11280593.0,0.009639564491510513,0.6061214511117284
322299,KR,APAC,7040208.0,0.006016043575869482,0.37827985541969283
322299,BR,ROW,5109290.0,0.004366023174564471,1.0
322299,AU,APAC,290309.0,0.00024807670376600995,0.015598693468578714
322299,RU,EU,65248.0,5.5756138346811904e-05,0.0002878735262464214
323110,CN,CN,3211635971.0,0.6406633190373723,1.0
323110,CA,CA,689328459.0,0.13750856648686388,1.0
323110,GB,EU,432204994.0,0.0862170832749611,0.5856758632546677
323110,DE,EU,126133553.0,0.0251613636902301,0.17092208226231967
323110,IN,APAC,124444658.0,0.024824459668113075,0.43473526610641644
323110,KR,APAC,114868346.0,0.02291415853639823,0.40128135484541183
323110,IT,EU,110907033.0,0.02212394820208824,0.15028880553214735
323110,JP,JP,66529038.0,0.013271340426596393,1.0
323110,FR,EU,64624021.0,0.012891323972345945,0.087571244690807
323110,AU,APAC,46940879.0,0.009363856803891703,0.16398337904817173
323110,BR,ROW,21278840.0,0.004244743919535953,1.0
323110,RU,EU,4089774.0,0.0008158359816031435,0.005542004260058354
323120,DE,EU,8158711.0,0.33945894177925223,0.6471207184238281
323120,CA,CA,6334289.0,0.26355033789822413,1.0
323120,CN,CN,3360963.0,0.13983936228887395,1.0
323120,GB,EU,2339907.0,0.09735635372816427,0.1855933245931795
323120,IT,EU,1500065.0,0.06241310392047151,0.11897996392842444
323120,IN,APAC,662435.0,0.02756188864853026,0.6123785638151831
323120,FR,EU,560098.0,0.02330395994816775,0.044425034806080184
323120,JP,JP,393266.0,0.016362592105267536,1.0
323120,KR,APAC,341395.0,0.014204398884667912,0.315597726257949
323120,BR,ROW,256486.0,0.010671595812278839,1.0
323120,AU,APAC,77911.0,0.0032416377553958365,0.0720237099268679
323120,RU,EU,48930.0,0.0020358272307057835,0.0038809582484877706
324110,CA,CA,12667887445.0,0.3134223298509793,1.0
324110,RU,EU,10223840566.0,0.2529529840025094,0.6672573301430628
324110,KR,APAC,4997799076.0,0.12365296402639386,0.5620614420544594
324110,IN,APAC,3850055184.0,0.09525607731069644,0.4329841067640965
324110,GB,EU,2511347721.0,0.062134468529118435,0.16390270999999917
324110,BR,ROW,1779158700.0,0.04401902585175989,1.0
324110,JP,JP,1467339037.0,0.03630414476403901,1.0
324110,IT,EU,1364382066.0,0.03375683655141701,0.08904617876004504
324110,FR,EU,900139162.0,0.022270778341617014,0.05874743939090236
324110,DE,EU,322475951.0,0.00797853346283266,0.02104634170599068
324110,CN,CN,289468612.0,0.007161882925284322,1.0
324110,AU,APAC,44054528.0,0.0010899743833526934,0.004954451181444126
324121,CA,CA,76983273.0,0.8387295115143253,1.0
324121,KR,APAC,9828701.0,0.10708328273533343,0.8984334387189699
324121,IT,EU,2270064.0,0.02473225150905516,0.6299641929567549
324121,IN,APAC,1108573.0,0.012077856065797178,0.10133374211515893
324121,DE,EU,928277.0,0.010113538752242754,0.2576056318876109
324121,GB,EU,221087.0,0.002408733537637035,0.06135372990727577
324121,CN,CN,177249.0,0.0019311203771032526,1.0
324121,FR,EU,176885.0,0.0019271546124599226,0.04908725757122072
324121,JP,JP,81754.0,0.0008907063809087741,1.0
324121,RU,EU,7168.0,7.809505759172753e-05,0.0019891876771377455
324121,AU,APAC,2547.0,2.7749457545498052e-05,0.00023281916587117833
324122,CA,CA,217769611.0,0.9313360663065591,1.0
324122,IT,EU,7680501.0,0.03284722581702914,0.5537708106546052
324122,FR,EU,3510005.0,0.015011250809537214,0.2530744171834256
324122,DE,EU,1730075.0,0.007399017877270857,0.12473991413363089
324122,IN,APAC,1069216.0,0.0045727198524133554,0.8960896813783417
324122,CN,CN,973053.0,0.004161459209879363,1.0
324122,RU,EU,536547.0,0.00229465245437108,0.03868550595127798
324122,GB,EU,412330.0,0.001763413170720976,0.029729352077060258
324122,KR,APAC,123986.0,0.0005302513651323234,0.10391031862165837
324122,BR,ROW,13490.0,5.769273075698098e-05,1.0
324122,JP,JP,6138.0,2.625040632960335e-05,1.0
324190,DE,EU,21598127.0,0.5191455613291471,0.5934821164484313
324190,GB,EU,13006233.0,0.3126256333043452,0.3573905592768035
324190,CA,CA,3092367.0,0.0743299917650605,1.0
324190,FR,EU,1411927.0,0.0339379259586157,0.03879750425722954
324190,KR,APAC,1027926.0,0.024707847132986342,0.986966874699952
324190,JP,JP,579904.0,0.013938921073897645,1.0
324190,CN,CN,468334.0,0.011257157498866674,1.0
324190,IT,EU,189005.0,0.0045430377744799565,0.005193556247693874
324190,RU,EU,186920.0,0.004492921461367654,0.005136263769841745
324190,BR,ROW,28903.0,0.000694729879081475,1.0
324190,IN,APAC,13574.0,0.0003262728221517469,0.013033125300048007
325110,CA,CA,941821670.0,0.8361023303669632,1.0
325110,BR,ROW,65670935.0,0.058299382505052545,1.0
325110,KR,APAC,53150262.0,0.04718415315057961,0.9102988408159273
325110,JP,JP,13856460.0,0.012301074466291067,1.0
325110,GB,EU,12825687.0,0.011386005579227398,0.37656454186323435
325110,CN,CN,12646560.0,0.01122698555781332,1.0
325110,DE,EU,11168388.0,0.00991473814065292,0.3279059367791249
325110,IT,EU,6205188.0,0.005508656587998358,0.18218546705492183
325110,IN,APAC,5237445.0,0.004649542592993002,0.08970115918407277
325110,FR,EU,3493816.0,0.0031016356838268356,0.10257908378665703
325110,RU,EU,366652.0,0.0003254953686016885,0.010764970516061914
325120,CA,CA,88408533.0,0.706536230290231,1.0
325120,CN,CN,9914927.0,0.07923731916446153,1.0
325120,DE,EU,7417826.0,0.05928118747303344,0.36618602923593574
325120,RU,EU,6441272.0,0.05147684146228303,0.31797777636043423
325120,FR,EU,6030602.0,0.04819488186124215,0.2977047722988235
325120,JP,JP,3793298.0,0.03031497501816338,1.0
325120,KR,APAC,1339942.0,0.010708441112664462,0.4862323166162572
325120,IN,APAC,896289.0,0.0071628906149884975,0.32524144838184676
325120,AU,APAC,519534.0,0.004151970193506151,0.18852623500189603
325120,GB,EU,353041.0,0.0028214047763680623,0.01742810925296495
325120,IT,EU,14247.0,0.00011385803305824475,0.0007033128518415473
325130,CN,CN,413213306.0,0.22780840126283097,1.0
325130,DE,EU,379445656.0,0.20919197664822084,0.763160537362158
325130,CA,CA,375825368.0,0.2071960776550964,1.0
325130,IN,APAC,276076972.0,0.1522038441250083,0.7748395282523811
325130,JP,JP,148157274.0,0.08168050552902378,1.0
325130,KR,APAC,62950844.0,0.03470539530444326,0.17667827169608785
325130,IT,EU,47634570.0,0.026261388679827292,0.09580508687709244
325130,GB,EU,39675218.0,0.02187332269095491,0.07979683048167711
325130,FR,EU,30344965.0,0.016729466023116306,0.06103134778181748
325130,BR,ROW,23162327.0,0.012769609803893644,1.0
325130,AU,APAC,17274311.0,0.0095234909299531,0.048482200051530984
325130,RU,EU,102522.0,5.652134763121098e-05,0.00020619749725489853
325180,CA,CA,2018855290.0,0.28174643982329955,1.0
325180,JP,JP,1141607099.0,0.15931985685821745,1.0
325180,DE,EU,994392825.0,0.13877499770158533,0.39173773960264735
325180,CN,CN,917365083.0,0.12802519696865233,1.0
325180,RU,EU,796915524.0,0.11121555509157828,0.31394221496521685
325180,GB,EU,348087703.0,0.04857825697181103,0.1371279905973755
325180,FR,EU,296530323.0,0.04138303682226926,0.11681713256093025
325180,BR,ROW,220832889.0,0.030818890576175914,1.0
325180,KR,APAC,139239886.0,0.01943197333470201,0.42395716036659487
325180,IN,APAC,137802022.0,0.01923130859911807,0.41957915664980533
325180,IT,EU,102488295.0,0.014303012396599299,0.04037492227383007
325180,AU,APAC,51387233.0,0.007171474855991473,0.1564636829835998
325190,CN,CN,6926478198.0,0.3158803947139241,1.0
325190,DE,EU,3109831743.0,0.14182313874262636,0.5804221168081675
325190,CA,CA,3074445902.0,0.14020937586012835,1.0
325190,IN,APAC,2455272211.0,0.11197210659881286,0.7302799756620119
325190,JP,JP,1949603207.0,0.08891119165588578,1.0
325190,BR,ROW,1257030419.0,0.057326573991928906,1.0
325190,KR,APAC,884373942.0,0.04033166378179496,0.2630423534899355
