trade_id,region1,region2,industry1,industry2,amount
90303,AT,AU,OILSE,OILSE,0.02
90304,AT,AU,OILSE,FOOD5,0.12
90305,AT,AU,SANDC,CEMEN,0.01
90306,AT,AU,SANDC,CONST,0.02
90307,AT,AU,CHEMI,COKIN,0.03
90308,AT,AU,CHEMI,BITUM,0.45
90309,AT,AU,CHEMI,PRECI,0.01
90310,AT,AU,CHEMI,FOOD5,0.01
90311,AT,AU,CHEMI,PFERT,0.14
90312,AT,AU,CHEMI,CHEM1,0.02
90313,AT,AU,CHEMI,FOUND,0.01
90314,AT,AU,DAIRY,WHEAT,0.01
90315,AT,AU,DAIRY,CEREA,0.03
90316,AT,AU,DAIRY,CATTL,0.03
90317,AT,AU,DAIRY,PIGS9,0.02
90318,AT,AU,DAIRY,MEATA,0.02
90319,AT,AU,DAIRY,WOOLS,0.02
90320,AT,AU,DAIRY,BITUM,0.03
90321,AT,AU,DAIRY,CRUDE,0.02
90322,AT,AU,DAIRY,NATUR,0.02
90323,AT,AU,DAIRY,VEGE1,0.04
90324,AT,AU,DAIRY,DAIRY,4.93
90325,AT,AU,DAIRY,PROCE,0.03
90326,AT,AU,DAIRY,SUGA1,0.09
90327,AT,AU,DAIRY,FOOD5,1.29
90328,AT,AU,DAIRY,BEVER,0.07
90329,AT,AU,DAIRY,FISH5,0.03
90330,AT,AU,DAIRY,PRINT,0.04
90331,AT,AU,DAIRY,KEROS,0.02
90332,AT,AU,DAIRY,CHEM1,0.15
90333,AT,AU,DAIRY,OFFIC,0.02
90334,AT,AU,DAIRY,ELECT,0.11
90335,AT,AU,DAIRY,RADIO,0.08
90336,AT,AU,DAIRY,MEDIC,0.09
90337,AT,AU,DAIRY,FURNI,0.04
90338,AT,AU,DAIRY,DIST1,0.02
90339,AT,AU,DAIRY,CONST,0.09
90340,AT,AU,DAIRY,SALEM,0.19
90341,AT,AU,DAIRY,WHOLE,0.05
90342,AT,AU,DAIRY,RETA1,0.01
90343,AT,AU,DAIRY,HOTEL,3.35
90344,AT,AU,DAIRY,LANDT,0.02
90345,AT,AU,DAIRY,SEACO,0.03
90346,AT,AU,DAIRY,POSTT,0.33
90347,AT,AU,DAIRY,FINAN,0.18
90348,AT,AU,DAIRY,REALE,0.43
90349,AT,AU,DAIRY,COMPU,0.23
90350,AT,AU,DAIRY,RESEA,4.24
90351,AT,AU,DAIRY,BUSIN,0.11
90352,AT,AU,DAIRY,PUBLI,0.95
90353,AT,AU,DAIRY,EDUCA,0.54
90354,AT,AU,DAIRY,HEALT,4.28
90355,AT,AU,DAIRY,RECRE,0.07
90356,AT,AU,DAIRY,93197,0.41
90357,AT,AU,SUGA1,FOOD5,0.03
90358,AT,AU,SUGA1,BEVER,0.01
90359,AT,AU,SUGA1,HOTEL,0.04
90360,AT,AU,FOOD5,VEGET,0.04
90361,AT,AU,FOOD5,SUGAR,0.01
90362,AT,AU,FOOD5,PLANT,0.01
90363,AT,AU,FOOD5,CROPS,0.02
90364,AT,AU,FOOD5,CATTL,0.31
90365,AT,AU,FOOD5,PIGS9,0.08
90366,AT,AU,FOOD5,POULT,0.33
90367,AT,AU,FOOD5,MEATA,0.12
90368,AT,AU,FOOD5,ANIMA,0.02
90369,AT,AU,FOOD5,RAWMI,0.07
90370,AT,AU,FOOD5,WOOLS,0.07
90371,AT,AU,FOOD5,FISHF,0.03
90372,AT,AU,FOOD5,BITUM,0.03
