trade_id,industry_imports_total,source_share,import_intensity,supplier_count,import_concentration_hhi
90303,825.03,2.4e-05,0.003174,43,0.328692
90304,2250.89,5.3e-05,0.008659,48,0.023988
90305,901.23,1.1e-05,0.003467,48,0.077758
90306,35732.15,1e-06,0.137451,48,0.038329
90307,849.79,3.5e-05,0.003269,48,0.03691
90308,11668.85,3.9e-05,0.044887,48,0.036601
90309,986.13,1e-05,0.003793,48,0.035351
90310,2250.89,4e-06,0.008659,48,0.023988
90311,692.48,0.000202,0.002664,48,0.040556
90312,1456.71,1.4e-05,0.005604,48,0.037597
90313,26.78,0.000373,0.000103,26,0.195929
90314,398.96,2.5e-05,0.001535,48,0.165171
90315,492.5,6.1e-05,0.001895,46,0.162058
90316,894.43,3.4e-05,0.003441,48,0.080888
90317,81.92,0.000244,0.000315,43,0.038143
90318,338.43,5.9e-05,0.001302,45,0.055687
90319,318.39,6.3e-05,0.001225,47,0.079983
90320,11668.85,3e-06,0.044887,48,0.036601
90321,5111.99,4e-06,0.019664,48,0.029685
90322,11158.05,2e-06,0.042922,48,0.039497
90323,62.45,0.000641,0.00024,40,0.033714
90324,739.47,0.006667,0.002845,48,0.015922
90325,362.02,8.3e-05,0.001393,48,0.018319
90326,108.69,0.000828,0.000418,45,0.01214
90327,2250.89,0.000573,0.008659,48,0.023988
90328,1277.42,5.5e-05,0.004914,48,0.026599
90329,323.5,9.3e-05,0.001244,48,0.134426
90330,889.46,4.5e-05,0.003421,48,0.039239
90331,2576.95,8e-06,0.009913,46,0.731715
90332,1456.71,0.000103,0.005604,48,0.037597
90333,586.66,3.4e-05,0.002257,48,0.04801
90334,1065.71,0.000103,0.004099,48,0.01886
90335,569.64,0.00014,0.002191,48,0.027261
90336,697.51,0.000129,0.002683,48,0.024238
90337,1199.26,3.3e-05,0.004613,48,0.016872
90338,2966.99,7e-06,0.011413,48,0.033761
90339,35732.15,3e-06,0.137451,48,0.038329
90340,3504.91,5.4e-05,0.013482,48,0.015991
