trade_id,region1,region2,industry1,industry2,amount,total_level,factor_count,unique_factors,air_emissions,employment,land,material,water,impact_intensity
4442275,WA,CN,CEMEN,CONST,3612.96,27653104795.381,7.0,7.0,27653076414.474,273.0,2211.0,24628.0,1268.907,7653864.088
4442428,WA,CN,BASIC,BASIC,8352.42,19072224305.038,7.0,7.0,19072174900.306,450.0,5069.0,42776.0,1109.732,2283436.932654
4439122,WA,CN,NATUR,BASIC,11096.34,12605923549.205,7.0,7.0,12605911365.29,369.0,2509.0,8624.0,681.915,1136043.375492
4942895,WM,CN,CRUDE,MOTOR,33800.74,11629281153.174,7.0,7.0,11629249609.223,285.0,4164.0,23735.0,3359.951,344054.040035
4263481,ID,CN,BASIC,BASIC,2021.37,10035421582.142,7.0,7.0,10035420401.571,217.0,233.0,704.0,26.571,4964663.363037
3783516,RU,CN,CRUDE,MOTOR,11718.65,10017836235.546,7.0,7.0,10017818098.344,192.0,6976.0,10879.0,90.202,854862.653595
4942899,WM,CN,CRUDE,GASDI,26214.03,9019042118.807,7.0,7.0,9019017654.011,221.0,3230.0,18408.0,2605.796,344054.009201
3424139,KR,CN,PLAST,RUBBE,8049.45,8303984377.315,7.0,7.0,8303978236.979,126.0,3089.0,2780.0,145.336,1031621.33777
4442435,WA,CN,BASIC,FABRI,3594.28,8207309175.493,7.0,7.0,8207287914.944,194.0,2181.0,18408.0,477.549,2283436.230759
4441606,WA,CN,PLAST,RUBBE,13640.94,8031991126.126,7.0,7.0,8031936619.273,1235.0,19488.0,32764.0,1019.853,588815.076243
3783520,RU,CN,CRUDE,GASDI,9088.35,7769292507.786,7.0,7.0,7769278441.83,149.0,5410.0,8437.0,69.956,854862.81974
4442436,WA,CN,BASIC,MACHI,3269.07,7464712323.778,7.0,7.0,7464692987.438,176.0,1984.0,16742.0,434.34,2283436.060953
4944601,WM,CN,PLAST,RUBBE,5764.92,7149535986.969,7.0,7.0,7149520498.785,197.0,4509.0,10075.0,707.184,1240179.56658
