trade_id,region1,region2,industry1,industry2,amount,total_materials_value,materials_count
49985,US,BR,GASDI,LANDT,2991.16,0,0
48905,US,BR,BUSIN,BUSIN,2361.88,0,0
62260,WL,BR,WHEAT,FOOD5,1643.54,0,0
50430,US,BR,KEROS,AIRTR,1455.84,0,0
60851,WL,BR,NATUR,ELEC2,1433.0,0,0
63754,WM,BR,PFERT,PFERT,1290.68,0,0
63751,WM,BR,PFERT,OILSE,991.03,0,0
60735,WL,BR,MOTO1,MOTO1,940.79,0,0
50062,US,BR,GASDI,WOODW,894.1,0,0
36699,NL,BR,BUSIN,BUSIN,782.99,0,0
48832,US,BR,BITUM,BASIC,768.91,0,0
51402,US,BR,PLAST,RUBBE,644.57,0,0
59810,WL,BR,FISHF,CROPS,597.59,0,0
62178,WL,BR,VEGET,FOOD5,575.28,0,0
57715,WF,BR,PFERT,PFERT,569.47,0,0
59289,WL,BR,ELEC4,SUGAR,489.45,0,0
61341,WL,BR,PLAST,RUBBE,481.25,0,0
6062,CN,BR,ELECT,CONST,477.06,0,0
1411,AU,BR,BITUM,BASIC,465.03,0,0
49449,US,BR,CRUDE,MOTOR,456.92,0,0
58781,WL,BR,DAIRY,MEATP,443.47,0,0
57712,WF,BR,PFERT,OILSE,437.26,0,0
4679,CA,BR,PFERT,PFERT,436.39,0,0
7288,CN,BR,RADIO,RADIO,404.41,0,0
37232,NL,BR,FOOD2,CONST,390.2,0,0
61015,WL,BR,OILSE,FOOD5,389.33,0,0
9968,DE,BR,MACHI,MACHI,378.67,0,0
7326,CN,BR,RUBBE,CONST,378.41,0,0
62843,WM,BR,CRUDE,MOTOR,366.18,0,0
58409,WL,BR,CEREA,FOOD5,359.92,0,0
44610,RU,BR,PFERT,PFERT,358.87,0,0
51292,US,BR,PFERT,PFERT,354.43,0,0
6076,CN,BR,ELECT,ELECT,353.76,0,0
59007,WL,BR,ELEC2,CROPS,347.55,0,0
48432,US,BR,AIRTR,ELEC2,343.45,0,0
7430,CN,BR,RUBBE,WOODW,339.82,0,0
60759,WL,BR,MOTO1,SALEM,338.23,0,0
4676,CA,BR,PFERT,OILSE,335.07,0,0
17810,FR,BR,CONST,CONST,332.71,0,0
50806,US,BR,NATU1,MOTOR,329.41,0,0
58225,WL,BR,BITUM,BASIC,323.82,0,0
48513,US,BR,AIRTR,SUPPO,323.06,0,0
49733,US,BR,FINAN,FINAN,319.51,0,0
6087,CN,BR,ELECT,FURNI,316.75,0,0
51895,US,BR,REALE,ELEC5,312.53,0,0
6200,CN,BR,FABRI,CONST,301.82,0,0
52752,US,BR,TRANS,TRANS,298.67,0,0
28000,IT,BR,BUSIN,BUSIN,295.84,0,0
7086,CN,BR,PFERT,PFERT,282.33,0,0
49442,US,BR,CRUDE,GASDI,278.22,0,0
50000,US,BR,GASDI,MOTOR,276.39,0,0
44607,RU,BR,PFERT,OILSE,275.56,0,0
51289,US,BR,PFERT,OILSE,272.15,0,0
7519,CN,BR,TEXTI,WEARI,271.93,0,0
63779,WM,BR,PFERT,VEGET,270.96,0,0
9936,DE,BR,MACHI,CRUDE,266.27,0,0
50135,US,BR,HEALT,CONST,265.78,0,0
7573,CN,BR,TRANS,TRANS,265.63,0,0
58189,WL,BR,BEVER,HOTEL,263.57,0,0
11255,DE,BR,SEACO,CRUDE,257.6,0,0
57209,WF,BR,CRUDE,MOTOR,257.31,0,0
6145,CN,BR,ELECT,RADIO,250.62,0,0
6049,CN,BR,ELECT,BUSIN,239.12,0,0
61633,WL,BR,RUBBE,CONST,235.29,0,0
56701,WE,BR,PFERT,PFERT,233.76,0,0
63717,WM,BR,PFERT,CEREA,225.58,0,0
62836,WM,BR,CRUDE,GASDI,222.96,0,0
14940,ES,BR,PRIVA,CONST,220.84,0,0
7083,CN,BR,PFERT,OILSE,216.79,0,0
55710,WA,BR,RUBBE,CONST,212.99,0,0
50779,US,BR,MOTOR,MOTOR,211.9,0,0
61733,WL,BR,RUBBE,WOODW,211.3,0,0
5708,CN,BR,BASIC,MOTO1,211.19,0,0
60725,WL,BR,MOTO1,LANDT,210.75,0,0
10067,DE,BR,MOTO1,MOTO1,203.52,0,0
50799,US,BR,NATU1,GASDI,200.57,0,0
6667,CN,BR,MOTO1,MOTO1,200.42,0,0
12587,DK,BR,SEACO,CRUDE,199.64,0,0
6106,CN,BR,ELECT,MACHI,196.98,0,0
31042,JP,BR,BUSIN,BUSIN,192.95,0,0
29248,IT,BR,MACHI,MACHI,192.88,0,0
55810,WA,BR,RUBBE,WOODW,191.27,0,0
52804,US,BR,WHEAT,FOOD5,184.97,0,0
8850,DE,BR,BUSIN,BUSIN,184.55,0,0
5893,CN,BR,CHEM1,MOTOR,180.82,0,0
56698,WE,BR,PFERT,OILSE,179.49,0,0
54770,WA,BR,MOTO1,MOTO1,179.33,0,0
52238,US,BR,RUBBE,CONST,178.69,0,0
6091,CN,BR,ELECT,HEALT,178.44,0,0
51945,US,BR,REALE,WOODW,175.16,0,0
8562,DE,BR,AIRTR,ELEC2,174.72,0,0
5905,CN,BR,CHEM1,OILSE,173.74,0,0
59304,WL,BR,ELEC4,WOODW,170.83,0,0
50733,US,BR,MOTO1,MOTO1,168.66,0,0
58636,WL,BR,COPP1,ELECT,168.35,0,0
49974,US,BR,GASDI,GASDI,168.26,0,0
49000,US,BR,BUSIN,PUBLI,167.76,0,0
17807,FR,BR,CONST,CHEM1,166.23,0,0
8640,DE,BR,AIRTR,SUPPO,164.34,0,0
6114,CN,BR,ELECT,MOTO1,161.53,0,0
52337,US,BR,RUBBE,WOODW,160.47,0,0
57202,WF,BR,CRUDE,GASDI,156.67,0,0
50030,US,BR,GASDI,RAILW,156.4,0,0
49165,US,BR,CHEM1,MOTOR,156.15,0,0
5911,CN,BR,CHEM1,PFERT,153.93,0,0
48810,US,BR,BEVER,HOTEL,153.25,0,0
48934,US,BR,BUSIN,FINAN,152.1,0,0
49177,US,BR,CHEM1,OILSE,150.04,0,0
48989,US,BR,BUSIN,PFERT,147.86,0,0
33496,KR,BR,MOTO1,MOTO1,147.78,0,0
49803,US,BR,FINAN,REALE,145.96,0,0
35956,MX,BR,MOTO1,MOTO1,145.91,0,0
9192,DE,BR,COMPU,FINAN,145.7,0,0
7407,CN,BR,RUBBE,RUBBE,144.69,0,0
59209,WL,BR,ELEC4,DISTR,144.28,0,0
59421,WL,BR,ELEC6,CONST,141.87,0,0
5670,CN,BR,BASIC,BASIC,141.18,0,0
6489,CN,BR,GLASS,CONST,139.94,0,0
7159,CN,BR,PLAST,RUBBE,139.06,0,0
48921,US,BR,BUSIN,CRUDE,137.61,0,0
6422,CN,BR,FURNI,FURNI,137.41,0,0
17457,FR,BR,BUSIN,BUSIN,137.14,0,0
61261,WL,BR,PFERT,PFERT,136.73,0,0
29220,IT,BR,MACHI,CRUDE,135.63,0,0
5952,CN,BR,CHEM1,VEGET,133.36,0,0
58595,WL,BR,COKEO,CONST,133.35,0,0
49183,US,BR,CHEM1,PFERT,132.93,0,0
49011,US,BR,BUSIN,RETA1,132.3,0,0
48917,US,BR,BUSIN,CONST,132.06,0,0
5915,CN,BR,CHEM1,PLAST,131.14,0,0
50769,US,BR,MOTOR,GASDI,129.02,0,0
5958,CN,BR,CHEM1,WOODW,128.53,0,0
7513,CN,BR,TEXTI,TEXTI,128.08,0,0
39133,NL,BR,RENTI,POSTT,126.91,0,0
58627,WL,BR,COPP1,COPP1,126.68,0,0
19495,FR,BR,SEACO,CRUDE,125.03,0,0
6267,CN,BR,FABRI,PAPER,123.58,0,0
58634,WL,BR,COPP1,ELEC2,122.19,0,0
7370,CN,BR,RUBBE,MOTO1,121.98,0,0
49446,US,BR,CRUDE,LIQUE,120.66,0,0
57739,WF,BR,PFERT,VEGET,119.55,0,0
31905,JP,BR,MOTO1,MOTO1,119.12,0,0
48947,US,BR,BUSIN,HEALT,118.99,0,0
7321,CN,BR,RUBBE,CHEM1,117.05,0,0
58637,WL,BR,COPP1,FABRI,115.67,0,0
49224,US,BR,CHEM1,VEGET,115.17,0,0
49798,US,BR,FINAN,PUBLI,114.76,0,0
5842,CN,BR,CHEM1,CONST,114.49,0,0
59867,WL,BR,FOOD5,FOOD5,113.42,0,0
49187,US,BR,CHEM1,PLAST,113.25,0,0
55089,WA,BR,PFERT,PFERT,112.99,0,0
9933,DE,BR,MACHI,CONST,111.69,0,0
9972,DE,BR,MACHI,MEDIC,111.42,0,0
60326,WL,BR,KEROS,AIRTR,111.31,0,0
49230,US,BR,CHEM1,WOODW,111.0,0,0
19788,FR,BR,TRANS,TRANS,110.73,0,0
63167,WM,BR,GASDI,LANDT,108.75,0,0
5866,CN,BR,CHEM1,GASDI,108.27,0,0
6061,CN,BR,ELECT,COMPU,108.05,0,0
53930,WA,BR,FABRI,CONST,107.74,0,0
9395,DE,BR,FABRI,CONST,107.58,0,0
5684,CN,BR,BASIC,CONST,107.01,0,0
61258,WL,BR,PFERT,OILSE,104.98,0,0
14309,ES,BR,KEROS,AIRTR,103.84,0,0
49591,US,BR,FABRI,CONST,103.47,0,0
49359,US,BR,CONST,CONST,102.44,0,0
5687,CN,BR,BASIC,CRUDE,101.54,0,0
51371,US,BR,PLAST,LEATH,101.53,0,0
5690,CN,BR,BASIC,FABRI,100.47,0,0
57682,WF,BR,PFERT,CEREA,99.53,0,0
49718,US,BR,FINAN,CONST,99.51,0,0
49266,US,BR,COMPU,FINAN,99.12,0,0
49114,US,BR,CHEM1,CONST,98.87,0,0
49022,US,BR,BUSIN,SUPPO,98.63,0,0
60849,WL,BR,NATUR,CRUDE,97.29,0,0
49956,US,BR,GASDI,CRUDE,96.91,0,0
48971,US,BR,BUSIN,MOTO1,96.75,0,0
62840,WM,BR,CRUDE,LIQUE,96.7,0,0
5935,CN,BR,CHEM1,RUBBE,96.23,0,0
6072,CN,BR,ELECT,ELEC4,95.36,0,0
6315,CN,BR,FABRI,WOODW,93.6,0,0
11077,DE,BR,RUBBE,CONST,93.51,0,0
49138,US,BR,CHEM1,GASDI,93.5,0,0
7596,CN,BR,VEGET,FOOD5,93.48,0,0
59105,WL,BR,ELEC2,WOODW,92.9,0,0
51359,US,BR,PLAST,CRUDE,91.83,0,0
59674,WL,BR,FABRI,CONST,91.62,0,0
