trade_id,factor_id,level
88597,901,27452.717
88597,902,0.895
88597,903,0.26
88598,901,67036.832
88598,902,2.187
88598,903,0.634
88599,901,9463.687
88599,902,0.584
88599,903,0.209
88600,901,8124.661
88600,902,0.516
88600,903,0.152
88601,901,5930.395
88601,902,0.376
88601,903,0.111
88602,901,14093.505
88602,902,0.894
88602,903,0.264
88603,901,7410.434
88603,902,0.47
88603,903,0.139
88604,901,156135.223
88604,902,9.907
88604,903,2.922
88605,901,24857.336
88605,902,1.577
88605,903,0.465
88606,901,173510.078
88606,902,11.01
88606,903,3.248
88607,901,55562.183
88607,902,3.526
88607,903,1.04
88608,901,197930.652
88608,902,12.559
88608,903,3.705
88609,901,117940.854
88609,902,7.484
88609,903,2.207
88610,901,6196.055
88610,902,0.393
88610,903,0.116
88611,901,5654.431
88611,902,0.359
88611,903,0.106
88612,901,6584.673
88612,902,0.418
88612,903,0.123
88613,901,5652.884
88613,902,0.359
88613,903,0.106
88614,901,17068.14
88614,902,1.083
88614,903,0.319
88615,901,7628.293
88615,902,0.484
88615,903,0.143
88616,901,14965.1
88616,902,0.95
88616,903,0.28
88617,901,15114.768
88617,902,0.959
88617,903,0.283
88618,901,19621.537
88618,902,1.245
88618,903,0.367
88619,901,36228.799
88619,902,2.299
88619,903,0.678
88620,901,13733.64
88620,902,0.871
88620,903,0.257
88621,901,5589.593
88621,902,0.355
88621,903,0.105
88622,901,59202.4
88622,902,3.757
88622,903,1.108
88623,901,55607.216
88623,902,3.528
88623,903,1.041
88624,901,7248.957
88624,902,0.46
88624,903,0.136
88625,901,10507.272
88625,902,0.667
88625,903,0.197
88626,901,6359.013
88626,902,0.404
88626,903,0.119
88627,901,4758.458
88627,902,0.302
88627,903,0.089
88628,901,17320.213
88628,902,1.099
88628,903,0.324
88629,901,625834.695
88629,902,39.712
88629,903,11.714
88630,901,83879.415
88630,902,5.322
88630,903,1.57
88631,901,57616.141
88631,902,3.656
88631,903,1.078
88632,901,31107.721
88632,902,1.974
88632,903,0.582
88633,901,20327.887
88633,902,1.828
88633,903,0.579
88634,901,1801.325
88634,902,0.162
88634,903,0.051
88635,901,23359.439
88635,902,2.1
88635,903,0.665
88636,901,4548.678
88636,902,0.409
88636,903,0.13
88637,901,7861.382
88637,902,0.707
88637,903,0.224
88638,901,556107.25
88638,902,49.999
88638,903,15.832
88639,901,7173.543
88639,902,0.645
88639,903,0.204
88640,901,7633.513
88640,902,0.686
88640,903,0.217
88641,901,2539.952
88641,902,0.228
88641,903,0.072
88642,901,4593.881
88642,902,0.413
88642,903,0.131
88643,901,10799.307
88643,902,0.971
88643,903,0.307
88644,901,2735.943
88644,902,0.246
88644,903,0.078
88645,901,9134.432
88645,902,0.821
88645,903,0.26
88646,901,15212.102
88646,902,1.368
88646,903,0.433
88647,901,65029.244
88647,902,5.847
88647,903,1.851
88648,901,3012.285
88648,902,0.271
88648,903,0.086
88649,901,13563.563
88649,902,1.219
88649,903,0.386
88650,901,13791.006
88650,902,1.24
88650,903,0.393
88651,901,8841.324
88651,902,0.795
88651,903,0.252
88652,901,2469.754
88652,902,0.222
88652,903,0.07
88653,901,1131830.737
88653,902,83.08
88653,903,25.591
88654,901,6906.006
88654,902,0.507
88654,903,0.156
88655,901,369344.229
88655,902,27.111
88655,903,8.351
88656,901,3645.719
88656,902,0.268
88656,903,0.082
88657,901,5529.534
88657,902,0.406
88657,903,0.125
88658,901,13916.406
88658,902,1.022
88658,903,0.315
88659,901,29866.45
88659,902,2.192
88659,903,0.675
88660,901,5648913.484
88660,902,414.648
88660,903,127.726
88661,901,2728.12
88661,902,0.2
88661,903,0.062
88662,901,26643.032
88662,902,1.956
88662,903,0.602
88663,901,8192.125
88663,902,0.601
88663,903,0.185
88664,901,21832.734
88664,902,1.603
88664,903,0.494
88665,901,8245.378
88665,902,0.605
88665,903,0.186
88666,901,11175.735
88666,902,0.82
88666,903,0.253
88667,901,2109.17
88667,902,0.155
88667,903,0.048
88668,901,6533.785
88668,902,0.48
88668,903,0.148
88669,901,26306.941
88669,902,1.602
88669,903,0.534
88670,901,55851.125
88670,902,3.401
88670,903,1.135
88671,901,1885.626
88671,902,0.115
88671,903,0.038
88672,901,3879.745
88672,902,0.236
88672,903,0.079
88673,901,1869.409
88673,902,0.114
88673,903,0.038
88674,901,2249.024
88674,902,0.137
88674,903,0.046
88675,901,2223.19
88675,902,0.135
88675,903,0.045
88676,901,2119.285
88676,902,0.124
88676,903,0.047
88677,901,8636.414
88677,902,0.545
88677,903,0.191
88678,901,4777.486
88678,902,0.301
88678,903,0.105
88679,901,86506.73
88679,902,5.458
88679,903,1.91
88680,901,6548.354
88680,902,0.413
88680,903,0.145
88681,901,36785.252
88681,902,2.321
88681,903,0.812
88682,901,7723.74
88682,902,0.487
88682,903,0.171
88683,901,3811.141
88683,902,0.24
88683,903,0.084
88684,901,4480.869
88684,902,0.283
88684,903,0.099
88685,901,3345.879
88685,902,0.211
88685,903,0.074
88686,901,72962.483
88686,902,4.604
88686,903,1.611
88687,901,80027.611
88687,902,5.049
88687,903,1.767
88688,901,4059.949
88688,902,0.256
88688,903,0.09
88689,901,6360.344
88689,902,0.401
88689,903,0.14
88690,901,7913.387
88690,902,0.37
88690,903,0.1
88691,901,5296.299
88691,902,0.247
88691,903,0.067
88692,901,4069.455
88692,902,0.19
88692,903,0.052
88693,901,5243.362
88693,902,0.245
88693,903,0.066
88694,901,11486.58
88694,902,0.537
88694,903,0.145
88695,901,12977.015
88695,902,0.606
88695,903,0.164
88696,901,14437.678
88696,902,0.675
88696,903,0.183
88697,901,47417.209
88697,902,2.215
88697,903,0.6
88698,901,4357.892
88698,902,0.204
88698,903,0.055
88699,901,13511.07
88699,902,0.631
88699,903,0.171
88700,901,27193.449
88700,902,1.27
88700,903,0.344
88701,901,61315.228
88701,902,2.865
88701,903,0.776
88702,901,7639.474
88702,902,0.357
88702,903,0.097
88703,901,3925.439
88703,902,0.183
88703,903,0.05
88704,901,33397.06
88704,902,1.56
88704,903,0.423
88705,901,327666.507
88705,902,15.308
88705,903,4.147
88706,901,607787.013
88706,902,28.395
88706,903,7.692
88707,901,39648.989
88707,902,1.852
88707,903,0.502
88708,901,23385.88
88708,902,1.093
88708,903,0.296
88709,901,58746.996
88709,902,2.745
88709,903,0.744
88710,901,6538.323
88710,902,0.305
88710,903,0.083
88711,901,3823.996
88711,902,0.179
88711,903,0.048
88712,901,7466.853
88712,902,0.349
88712,903,0.095
88713,901,74025.988
88713,902,3.458
88713,903,0.937
88714,901,4186.173
88714,902,0.196
88714,903,0.053
88715,901,28614.064
88715,902,1.337
88715,903,0.362
88716,901,8532.135
88716,902,0.399
88716,903,0.108
88717,901,3886.452
88717,902,0.182
88717,903,0.049
88718,901,24073.18
88718,902,1.125
88718,903,0.305
88719,901,94392.175
88719,902,4.41
88719,903,1.195
88720,901,52225.921
88720,902,2.44
88720,903,0.661
88721,901,8846.285
88721,902,0.413
88721,903,0.112
88722,901,3846.81
88722,902,0.18
88722,903,0.049
88723,901,31136.196
88723,902,1.455
88723,903,0.394
88724,901,64368.558
88724,902,3.007
88724,903,0.815
88725,901,8531.553
88725,902,0.399
88725,903,0.108
88726,901,15030.949
88726,902,0.702
88726,903,0.19
88727,901,5704.421
88727,902,0.267
88727,903,0.072
88728,901,17520.25
88728,902,0.819
88728,903,0.222
88729,901,26023.512
88729,902,1.216
88729,903,0.329
88730,901,50129.38
88730,902,2.342
88730,903,0.634
88731,901,8715.691
88731,902,0.407
88731,903,0.11
88732,901,16229.344
88732,902,0.758
88732,903,0.205
88733,901,31564.543
88733,902,1.475
88733,903,0.399
88734,901,3584.103
88734,902,0.167
88734,903,0.045
88735,901,20261.534
88735,902,0.947
88735,903,0.256
88736,901,8492.682
88736,902,0.397
88736,903,0.107
88737,901,104697.462
88737,902,4.891
88737,903,1.325
88738,901,17854.667
88738,902,0.834
88738,903,0.226
88739,901,32414.661
88739,902,1.514
88739,903,0.41
88740,901,30034.418
88740,902,1.403
88740,903,0.38
88741,901,8566.58
88741,902,0.4
88741,903,0.108
88742,901,3799.764
88742,902,0.178
88742,903,0.048
88743,901,2604.718
88743,902,0.154
88743,903,0.054
88744,901,4709.125
88744,902,0.278
88744,903,0.097
