trade_id,region1,region2,industry1,industry2,amount,total_materials_value,materials_count,unique_materials_factors,natural_resource/in_ground,materials_intensity
9729,AU,CN,IRONO,BASIC,116.13,142931.0,1.0,1.0,142931.0,1230.784466
10626,AU,CN,PREC1,PREC1,3077.71,54830.0,1.0,1.0,54830.0,17.815194
65101,AU,WA,IRONO,BASIC,40.91,50356.0,1.0,1.0,50356.0,1230.897091
61699,AU,WA,BASIC,BASIC,929.87,48552.0,1.0,1.0,48552.0,52.21375
8207,AU,CN,ALUMI,ALUM1,56.54,42655.0,1.0,1.0,42655.0,754.421648
58066,AU,US,BASIC,BASIC,767.82,40090.0,1.0,1.0,40090.0,52.212758
8212,AU,CN,ALUMI,FABRI,44.58,33629.0,1.0,1.0,33629.0,754.351727
61734,AU,WA,BASIC,FABRI,433.3,22624.0,1.0,1.0,22624.0,52.213247
11044,AU,CN,SANDC,CERAM,33.65,20907.0,1.0,1.0,20907.0,621.307578
10644,AU,CN,PRECI,PREC1,944.0,20439.0,1.0,1.0,20439.0,21.651483
11043,AU,CN,SANDC,CEMEN,26.84,16675.0,1.0,1.0,16675.0,621.274218
11056,AU,CN,SANDC,GLASS,21.55,13390.0,1.0,1.0,13390.0,621.345708
38777,AU,KR,PRECI,PREC1,601.79,13029.0,1.0,1.0,13029.0,21.65041
38197,AU,KR,IRONO,BASIC,9.69,11929.0,1.0,1.0,11929.0,1231.062951
68777,AU,WA,SANDC,CHEM1,17.83,11080.0,1.0,1.0,11080.0,621.424565
67380,AU,WA,PREC1,FURNI,592.85,10562.0,1.0,1.0,10562.0,17.815636
30979,AU,IN,COPPE,COPP1,177.79,10231.0,1.0,1.0,10231.0,57.545419
61765,AU,WA,BASIC,MOTO1,189.94,9917.0,1.0,1.0,9917.0,52.211225
67472,AU,WA,PRECI,CHEM1,369.82,8007.0,1.0,1.0,8007.0,21.651073
10614,AU,CN,PREC1,CONST,437.34,7791.0,1.0,1.0,7791.0,17.814515
37572,AU,KR,COPPE,COPP1,132.32,7615.0,1.0,1.0,7615.0,57.549879
65107,AU,WA,IRONO,CHEM1,5.98,7359.0,1.0,1.0,7359.0,1230.602007
67423,AU,WA,PREC1,PREC1,387.68,6907.0,1.0,1.0,6907.0,17.81624
9777,AU,CN,LEADZ,LEAD1,103.55,6443.0,1.0,1.0,6443.0,62.221149
34868,AU,JP,BITUM,ELEC1,12045.65,5820.0,1.0,1.0,5820.0,0.483162
68932,AU,WA,STONE,CHEM1,1.53,5788.0,1.0,1.0,5788.0,3783.006536
27921,AU,ID,BASIC,CONST,105.35,5501.0,1.0,1.0,5501.0,52.216421
11045,AU,CN,SANDC,CHEM1,8.65,5376.0,1.0,1.0,5376.0,621.50289
