trade_id,region1,region2,industry1,industry2,amount,total_materials_value,materials_count,unique_materials_factors,natural_resource/in_ground,materials_intensity
151611,WM,FR,SEACO,SEACO,2578.53,4459.0,1.0,1.0,4459.0,1.72928
146431,WL,FR,PFERT,VEGET,234.45,3249.0,1.0,1.0,3249.0,13.857965
132810,WA,FR,CRUDE,GASDI,2684.39,3094.0,1.0,1.0,3094.0,1.15259
132829,WA,FR,CRUDE,MOTOR,2541.35,2929.0,1.0,1.0,2929.0,1.152537
150931,WM,FR,PRIVA,REALE,1348.13,2669.0,1.0,1.0,2669.0,1.979779
142607,WF,FR,PRIVA,REALE,1600.82,2624.0,1.0,1.0,2624.0,1.63916
43167,ES,FR,CEMEN,CONST,283.45,2225.0,1.0,1.0,2225.0,7.849709
24960,CN,FR,ELECT,CONST,765.02,2015.0,1.0,1.0,2015.0,2.633918
24860,CN,FR,COPP1,CONST,59.43,1886.0,1.0,1.0,1886.0,31.734814
140240,WF,FR,CRUDE,GASDI,2777.87,1546.0,1.0,1.0,1546.0,0.556542
140259,WF,FR,CRUDE,MOTOR,2629.85,1464.0,1.0,1.0,1464.0,0.556686
25094,CN,FR,FABRI,CONST,620.89,1402.0,1.0,1.0,1402.0,2.258049
43164,ES,FR,CEMEN,CEMEN,177.25,1391.0,1.0,1.0,1391.0,7.847673
142416,WF,FR,PFERT,VEGET,236.09,1285.0,1.0,1.0,1285.0,5.44284
132813,WA,FR,CRUDE,HEAVY,1092.8,1260.0,1.0,1.0,1260.0,1.153001
24861,CN,FR,COPP1,COPP1,38.42,1219.0,1.0,1.0,1219.0,31.728267
146432,WL,FR,PFERT,WHEAT,78.83,1093.0,1.0,1.0,1093.0,13.86528
146398,WL,FR,PFERT,CEREA,78.28,1085.0,1.0,1.0,1085.0,13.860501
70261,IN,FR,ELECT,CONST,93.34,1039.0,1.0,1.0,1039.0,11.131348
144817,WL,FR,COPP1,CONST,442.87,1003.0,1.0,1.0,1003.0,2.264773
27595,CN,FR,TRANS,TRANS,618.19,1000.0,1.0,1.0,1000.0,1.617626
32467,DE,FR,CEMEN,CONST,182.05,967.0,1.0,1.0,967.0,5.311728
24564,CN,FR,CHEM1,DIST1,537.88,896.0,1.0,1.0,896.0,1.665799
