trade_id,region1,region2,industry1,industry2,amount,total_level,factor_count,unique_factors,material,impact_intensity
3480286,CN,CN,SANDC,RAILW,9.26,3139051.0,1.0,1.0,3139051.0,338990.388769
3480270,CN,CN,SANDC,COPP1,8.07,2733794.0,1.0,1.0,2733794.0,338760.099133
3480274,CN,CN,SANDC,ELEC5,6.59,2233680.0,1.0,1.0,2233680.0,338949.924127
3480273,CN,CN,SANDC,ELEC3,5.59,1894779.0,1.0,1.0,1894779.0,338958.676208
3480271,CN,CN,SANDC,RADIO,5.05,1710607.0,1.0,1.0,1710607.0,338734.059406
3486159,CN,CN,DISTR,DISTR,103073.75,1706826.0,1.0,1.0,1706826.0,16.559269
3483790,CN,CN,PREC1,PREC1,39762.89,1436135.0,1.0,1.0,1436135.0,36.11747
3483928,CN,CN,COPP1,CONST,64852.02,1411245.0,1.0,1.0,1411245.0,21.761003
3480291,CN,CN,SANDC,93197,3.74,1265757.0,1.0,1.0,1265757.0,338437.700535
3484301,CN,CN,OFFIC,OFFIC,1079050.5,1255579.0,1.0,1.0,1255579.0,1.163596
3480272,CN,CN,SANDC,ELEC2,3.39,1148410.0,1.0,1.0,1148410.0,338764.011799
3483490,CN,CN,CERAM,CONST,473994.43,1094528.0,1.0,1.0,1094528.0,2.309158
3483881,CN,CN,LEAD1,LEAD1,41272.68,830184.0,1.0,1.0,830184.0,20.114613
3483917,CN,CN,COPP1,COPP1,35561.1,773845.0,1.0,1.0,773845.0,21.760997
3480140,CN,CN,IRONO,RESEA,240.44,735207.0,1.0,1.0,735207.0,3057.756613
3483755,CN,CN,BASIC,CONST,503304.39,694566.0,1.0,1.0,694566.0,1.380012
3480249,CN,CN,STONE,ELEC3,4.06,689206.0,1.0,1.0,689206.0,169755.172414
3480268,CN,CN,SANDC,PREC1,1.95,661185.0,1.0,1.0,661185.0,339069.230769
3480269,CN,CN,SANDC,LEAD1,1.95,660891.0,1.0,1.0,660891.0,338918.461538
3480285,CN,CN,SANDC,STEAM,1.78,603688.0,1.0,1.0,603688.0,339150.561798
3486158,CN,CN,DISTR,TRAN1,35867.88,593946.0,1.0,1.0,593946.0,16.559273
3483921,CN,CN,COPP1,ELECT,25800.77,561451.0,1.0,1.0,561451.0,21.761017
3484657,CN,CN,MOTO1,MOTO1,489048.08,538773.0,1.0,1.0,538773.0,1.101677
3480290,CN,CN,SANDC,MEMBE,1.52,515685.0,1.0,1.0,515685.0,339266.447368
3483889,CN,CN,LEAD1,CONST,24332.93,489447.0,1.0,1.0,489447.0,20.114594
3483733,CN,CN,BASIC,BASIC,351292.09,484787.0,1.0,1.0,484787.0,1.380011
3484181,CN,CN,FABRI,FABRI,257186.53,483042.0,1.0,1.0,483042.0,1.878178
3487003,CN,CN,RAILW,PUBLI,35238.27,459802.0,1.0,1.0,459802.0,13.04837
3484515,CN,CN,RADIO,RADIO,59499.17,441080.0,1.0,1.0,441080.0,7.413213
3483663,CN,CN,NONME,CONST,198897.05,430828.0,1.0,1.0,430828.0,2.166085
3483572,CN,CN,CEMEN,CONST,237011.02,427440.0,1.0,1.0,427440.0,1.80346
3480999,CN,CN,TEXTI,TEXTI,586512.52,397071.0,1.0,1.0,397071.0,0.677003
3483007,CN,CN,CHEM1,CHEM1,223876.98,374869.0,1.0,1.0,374869.0,1.674442
3485114,CN,CN,ELEC2,DISTR,5398.06,357751.0,1.0,1.0,357751.0,66.273995
3485234,CN,CN,ELEC3,DISTR,2677.44,351648.0,1.0,1.0,351648.0,131.337397
3480288,CN,CN,SANDC,SUPPO,1.03,350007.0,1.0,1.0,350007.0,339812.621359
3484441,CN,CN,ELECT,CONST,195475.86,349820.0,1.0,1.0,349820.0,1.789582
3480248,CN,CN,STONE,ELEC2,2.05,348533.0,1.0,1.0,348533.0,170016.097561
3488084,CN,CN,RESEA,MOTO1,133890.33,346313.0,1.0,1.0,346313.0,2.586542
3483742,CN,CN,BASIC,ELECT,233697.29,322505.0,1.0,1.0,322505.0,1.380012
3482815,CN,CN,PLAST,RUBBE,323891.13,317354.0,1.0,1.0,317354.0,0.979817
3480263,CN,CN,STONE,MEMBE,1.83,310528.0,1.0,1.0,310528.0,169687.431694
3484416,CN,CN,ELECT,ELECT,173046.59,309681.0,1.0,1.0,309681.0,1.789582
3487002,CN,CN,RAILW,BUSIN,23475.51,306317.0,1.0,1.0,306317.0,13.048364
3481495,CN,CN,PAPER,PAPER,214147.8,306158.0,1.0,1.0,306158.0,1.429657
3485468,CN,CN,ELEC5,DISTR,3337.58,299126.0,1.0,1.0,299126.0,89.62362
