trade_id,region1,region2,industry1,industry2,amount,total_materials_value,materials_count
92745,NO,GB,CRUDE,MOTOR,7777.99,0,0
120932,US,GB,FINAN,REALE,6506.26,0,0
92735,NO,GB,CRUDE,GASDI,6297.77,0,0
120566,US,GB,CRUDE,MOTOR,3079.16,0,0
92740,NO,GB,CRUDE,KEROS,2872.65,0,0
119869,US,GB,BUSIN,BUSIN,2779.58,0,0
23131,CN,GB,RUBBE,CONST,2540.4,0,0
120124,US,GB,CHEM1,HEALT,2511.23,0,0
120556,US,GB,CRUDE,GASDI,2493.17,0,0
59950,IE,GB,CHEM1,HEALT,2490.47,0,0
80596,LU,GB,FINAN,REALE,2450.3,0,0
32778,DE,GB,RUBBE,CONST,2354.71,0,0
59259,IE,GB,AIRTR,FINAN,2119.15,0,0
20339,CN,GB,CHEM1,HEALT,2058.78,0,0
29596,DE,GB,FINAN,REALE,1957.02,0,0
119893,US,GB,BUSIN,FINAN,1886.38,0,0
22287,CN,GB,OFFIC,EDUCA,1825.71,0,0
20748,CN,GB,ELECT,CONST,1804.84,0,0
94399,NO,GB,NATUR,ELEC2,1756.69,0,0
92762,NO,GB,CRUDE,RENTI,1676.52,0,0
60187,IE,GB,CONST,CONST,1646.67,0,0
20874,CN,GB,FABRI,CONST,1574.26,0,0
86189,NL,GB,BUSIN,BUSIN,1470.01,0,0
120446,US,GB,COPP1,COPP1,1428.47,0,0
59336,IE,GB,AIRTR,SUPPO,1379.23,0,0
132946,WF,GB,CRUDE,MOTOR,1349.59,0,0
17281,CH,GB,CHEM1,HEALT,1303.99,0,0
64719,IE,GB,WHOLE,HEALT,1218.11,0,0
112022,SE,GB,WOODW,CONST,1197.14,0,0
92744,NO,GB,CRUDE,MACHI,1185.37,0,0
28533,DE,GB,BUSIN,BUSIN,1176.79,0,0
120561,US,GB,CRUDE,KEROS,1137.23,0,0
46331,FR,GB,BUSIN,BUSIN,1127.7,0,0
63320,IE,GB,PLAST,RUBBE,1115.12,0,0
29384,DE,GB,FABRI,CONST,1109.66,0,0
132936,WF,GB,CRUDE,GASDI,1092.75,0,0
28134,DE,GB,ALUM1,FABRI,1080.98,0,0
31183,DE,GB,MOTO1,MOTO1,1077.22,0,0
128639,WA,GB,RUBBE,CONST,1076.59,0,0
125349,WA,GB,CONST,CONST,1075.14,0,0
59311,IE,GB,AIRTR,POSTT,1072.15,0,0
59224,IE,GB,AIRTR,AIRTR,1027.27,0,0
124149,US,GB,WOODW,CONST,1024.01,0,0
86212,NL,GB,BUSIN,FINAN,997.63,0,0
