trade_id,region1,region2,industry1,industry2,amount,total_level,factor_count,unique_factors,material,impact_intensity
7498,BR,CA,PREC1,FURNI,340.95,18245.0,1.0,1.0,18245.0,53.512245
59824,BR,US,BASIC,CRUDE,2444.29,17467.0,1.0,1.0,17467.0,7.146042
73827,BR,WL,BASIC,CONST,2397.85,17135.0,1.0,1.0,17135.0,7.145985
74255,BR,WL,CERAM,CONST,512.12,16647.0,1.0,1.0,16647.0,32.506053
59820,BR,US,BASIC,CONST,1819.94,13005.0,1.0,1.0,13005.0,7.14584
59836,BR,US,BASIC,FABRI,1668.79,11925.0,1.0,1.0,11925.0,7.145896
9224,BR,CH,PREC1,PREC1,177.57,9502.0,1.0,1.0,9502.0,53.511291
59802,BR,US,BASIC,BASIC,1310.92,9368.0,1.0,1.0,9368.0,7.146126
62047,BR,US,NONME,CONST,783.78,8619.0,1.0,1.0,8619.0,10.996708
59887,BR,US,BASIC,REALE,1163.12,8312.0,1.0,1.0,8312.0,7.146296
82788,BR,WM,PREC1,FURNI,149.4,7995.0,1.0,1.0,7995.0,53.514056
11858,BR,CN,PULP5,PAPER,2413.53,7871.0,1.0,1.0,7871.0,3.261198
11603,BR,CN,OILSE,PLAST,12782.43,7247.0,1.0,1.0,7247.0,0.56695
31685,BR,IN,PREC1,FOUND,115.77,6195.0,1.0,1.0,6195.0,53.511272
82824,BR,WM,PREC1,PREC1,100.31,5368.0,1.0,1.0,5368.0,53.514106
11270,BR,CN,MEATC,HOTEL,6155.95,5142.0,1.0,1.0,5142.0,0.835289
6373,BR,CA,ALUM1,ALUM1,1502.03,4444.0,1.0,1.0,4444.0,2.958663
31681,BR,IN,PREC1,FABRI,81.91,4383.0,1.0,1.0,4383.0,53.50995
60176,BR,US,CERAM,CONST,121.57,3952.0,1.0,1.0,3952.0,32.50802
73840,BR,WL,BASIC,FABRI,520.13,3717.0,1.0,1.0,3717.0,7.14629
73808,BR,WL,BASIC,BASIC,509.34,3640.0,1.0,1.0,3640.0,7.146503
76998,BR,WL,MOTO1,MOTO1,1533.49,3471.0,1.0,1.0,3471.0,2.263464
82832,BR,WM,PREC1,REALE,60.2,3222.0,1.0,1.0,3222.0,53.521595
25461,BR,GB,PREC1,CONST,58.5,3130.0,1.0,1.0,3130.0,53.504274
10358,BR,CN,CRUDE,MOTOR,10962.4,3046.0,1.0,1.0,3046.0,0.277859
11291,BR,CN,MEATP,MEATP,2943.33,3036.0,1.0,1.0,3036.0,1.031485
11235,BR,CN,MEAT1,MEAT1,2410.43,2819.0,1.0,1.0,2819.0,1.169501
74197,BR,WL,CEMEN,CONST,54.42,2747.0,1.0,1.0,2747.0,50.477766
75137,BR,WL,FABRI,CONST,561.38,2735.0,1.0,1.0,2735.0,4.871923
10024,BR,CN,BASIC,CONST,346.05,2473.0,1.0,1.0,2473.0,7.146366
10351,BR,CN,CRUDE,GASDI,8679.39,2411.0,1.0,1.0,2411.0,0.277784
39717,BR,MX,BASIC,MOTO1,334.7,2392.0,1.0,1.0,2392.0,7.146699
11593,BR,CN,OILSE,HOTEL,4134.31,2344.0,1.0,1.0,2344.0,0.566963
11268,BR,CN,MEATC,FOOD5,2784.12,2325.0,1.0,1.0,2325.0,0.835093
75783,BR,WL,GLASS,GLASS,72.38,2278.0,1.0,1.0,2278.0,31.472783
31705,BR,IN,PREC1,PREC1,41.4,2215.0,1.0,1.0,2215.0,53.502415
80128,BR,WM,BASIC,CRUDE,261.62,1869.0,1.0,1.0,1869.0,7.143949
62049,BR,US,NONME,CRUDE,167.8,1845.0,1.0,1.0,1845.0,10.995232
39693,BR,MX,BASIC,CONST,256.59,1834.0,1.0,1.0,1834.0,7.14759
11120,BR,CN,IRONO,BASIC,0.07,1822.0,1.0,1.0,1822.0,26028.571429
39698,BR,MX,BASIC,FABRI,249.34,1782.0,1.0,1.0,1782.0,7.146868
7529,BR,CA,PREC1,WOODW,33.15,1774.0,1.0,1.0,1774.0,53.514329
7511,BR,CA,PREC1,PREC1,32.76,1753.0,1.0,1.0,1753.0,53.510379
7518,BR,CA,PREC1,RETA1,32.41,1734.0,1.0,1.0,1734.0,53.502006
10013,BR,CN,BASIC,BASIC,241.67,1727.0,1.0,1.0,1727.0,7.146108
59861,BR,US,BASIC,MOTO1,241.69,1727.0,1.0,1.0,1727.0,7.145517
78082,BR,WL,PLAST,CRUDE,901.51,1663.0,1.0,1.0,1663.0,1.844683
11599,BR,CN,OILSE,OILSE,2844.11,1612.0,1.0,1.0,1612.0,0.566785
75817,BR,WL,GLASS,REALE,51.21,1611.0,1.0,1.0,1611.0,31.458699
74278,BR,WL,CERAM,HOTEL,48.24,1568.0,1.0,1.0,1568.0,32.504146
74198,BR,WL,CEMEN,COPP1,30.93,1561.0,1.0,1.0,1561.0,50.468801
6540,BR,CA,BASIC,FABRI,203.0,1451.0,1.0,1.0,1451.0,7.147783
76985,BR,WL,MOTO1,LANDT,639.75,1448.0,1.0,1.0,1448.0,2.263384
74538,BR,WL,COPP1,COPP1,429.85,1429.0,1.0,1.0,1429.0,3.324415
59865,BR,US,BASIC,NATUR,198.26,1417.0,1.0,1.0,1417.0,7.14718
82776,BR,WM,PREC1,EDUCA,26.11,1397.0,1.0,1.0,1397.0,53.504404
