trade_id,region1,region2,industry1,industry2,amount,total_employment_value,employment_count
1715,CA,CA,CRUDE,CRUDE,64274.72,0,0
3895,CA,CA,HEALT,PUBLI,48966.06,0,0
722,CA,CA,BUSIN,CONST,32521.93,0,0
273,CA,CA,AUXIL,AUXIL,29380.51,0,0
7085,CA,CA,RETA1,EDUCA,18776.12,0,0
7108,CA,CA,RETA1,HEALT,18324.6,0,0
7352,CA,CA,SALEM,CONST,17536.17,0,0
5429,CA,CA,NONME,CONST,15627.86,0,0
7766,CA,CA,SUPPO,EDUCA,14232.61,0,0
295,CA,CA,AUXIL,CONST,12122.79,0,0
4352,CA,CA,LANDT,LANDT,11338.58,0,0
3151,CA,CA,FINAN,CONST,11088.34,0,0
4117,CA,CA,INSUR,INSUR,10364.84,0,0
4407,CA,CA,LANDT,SUPPO,9646.65,0,0
3473,CA,CA,FORES,WOODW,9341.05,0,0
6585,CA,CA,RAWMI,DAIRY,8678.69,0,0
6711,CA,CA,REALE,REALE,8561.58,0,0
5054,CA,CA,MOTO1,MOTO1,8549.54,0,0
7426,CA,CA,SALEM,PUBLI,8354.49,0,0
3878,CA,CA,HEALT,HEALT,8285.82,0,0
433,CA,CA,BASIC,BASIC,8132.46,0,0
7382,CA,CA,SALEM,HEALT,8095.98,0,0
3355,CA,CA,FOOD5,FOOD5,7754.25,0,0
1712,CA,CA,CRUDE,CHEM1,7693.86,0,0
3964,CA,CA,HYDRO,GASDI,7605.19,0,0
134,CA,CA,AIRTR,RECRE,7324.75,0,0
346,CA,CA,AUXIL,MOTO1,7242.8,0,0
298,CA,CA,AUXIL,CRUDE,7021.19,0,0
7359,CA,CA,SALEM,EDUCA,6993.67,0,0
3668,CA,CA,GASDI,CONST,6368.21,0,0
6706,CA,CA,REALE,PUBLI,5789.83,0,0
853,CA,CA,CATTL,MEATC,5593.23,0,0
796,CA,CA,BUSIN,PUBLI,5582.85,0,0
3973,CA,CA,HYDRO,MOTOR,5375.8,0,0
5883,CA,CA,PFERT,WHEAT,5361.78,0,0
5904,CA,CA,PIGS9,MEATP,5162.12,0,0
520,CA,CA,BEVER,BEVER,4900.83,0,0
4082,CA,CA,INSUR,CONST,4697.87,0,0
3230,CA,CA,FINAN,REALE,4658.79,0,0
315,CA,CA,AUXIL,FINAN,4603.19,0,0
7930,CA,CA,TEXTI,TEXTI,4403.64,0,0
712,CA,CA,BUSIN,BUSIN,4352.64,0,0
1770,CA,CA,DAIRY,DAIRY,4263.06,0,0
4315,CA,CA,LANDT,CONST,4245.38,0,0
6663,CA,CA,REALE,HEALT,4082.98,0,0
3671,CA,CA,GASDI,CRUDE,4069.72,0,0
6218,CA,CA,PRINT,EDUCA,4012.04,0,0
6569,CA,CA,RAILW,SUPPO,3966.3,0,0
4161,CA,CA,INSUR,REALE,3881.21,0,0
7787,CA,CA,SUPPO,LANDT,3841.63,0,0
3307,CA,CA,FISHF,FISH5,3801.9,0,0
1008,CA,CA,CEREA,FOOD5,3798.27,0,0
1546,CA,CA,CONST,PUBLI,3621.32,0,0
7326,CA,CA,SALEM,93197,3615.56,0,0
8265,CA,CA,WHOLE,BASIC,3610.89,0,0
