trade_id,factor_id,level
77620,901,10695.415
77620,902,0.686
77620,903,0.619
77621,901,13350.289
77621,902,0.856
77621,903,0.773
77622,901,19632.341
77622,902,1.259
77622,903,1.136
77623,901,400267.907
77623,902,25.674
77623,903,23.17
77624,901,27893.407
77624,902,1.789
77624,903,1.615
77625,901,84077.243
77625,902,5.393
77625,903,4.867
77626,901,26099.364
77626,902,1.674
77626,903,1.511
77627,901,19669.199
77627,902,1.262
77627,903,1.139
77628,901,15469.96
77628,902,0.992
77628,903,0.896
77629,901,36848.843
77629,902,2.364
77629,903,2.133
77630,901,37176.991
77630,902,3.245
77630,903,1.837
77631,901,9256.401
77631,902,0.808
77631,903,0.457
77632,901,6440.684
77632,902,0.411
77632,903,0.322
77633,901,58517.39
77633,902,3.736
77633,903,2.922
77634,901,304389.501
77634,902,19.625
77634,903,15.961
77635,901,172715.136
77635,902,11.135
77635,903,9.056
77636,901,12299.739
77636,902,0.793
77636,903,0.645
77637,901,39852.879
77637,902,2.569
77637,903,2.09
77638,901,8243.327
77638,902,0.557
77638,903,0.423
77639,901,19605.477
77639,902,1.282
77639,903,1.147
77640,901,37961.856
77640,902,2.483
77640,903,2.221
77641,901,5848.936
77641,902,0.383
77641,903,0.342
77642,901,3067.593
77642,902,0.201
77642,903,0.179
77643,901,4863.377
77643,902,0.173
77643,903,0.057
77644,901,10694.872
77644,902,0.381
77644,903,0.126
77645,901,85720.121
77645,902,3.056
77645,903,1.012
77646,901,131061.111
77646,902,4.673
77646,903,1.547
77647,901,82486.714
77647,902,2.941
77647,903,0.974
77648,901,3079332.674
77648,902,109.795
77648,903,36.348
77649,901,5394.757
77649,902,0.192
77649,903,0.064
77650,901,891272.182
77650,902,31.779
77650,903,10.521
77651,901,31370.087
77651,902,1.119
77651,903,0.37
77652,901,36305.446
77652,902,1.294
77652,903,0.429
77653,901,48171.65
77653,902,1.718
77653,903,0.569
77654,901,7352.853
77654,902,0.262
77654,903,0.087
77655,901,15102.444
77655,902,0.538
77655,903,0.178
77656,901,21593.231
77656,902,0.77
77656,903,0.255
77657,901,4580.78
77657,902,0.163
77657,903,0.054
77658,901,80921.85
77658,902,2.885
77658,903,0.955
77659,901,27616.855
77659,902,0.985
77659,903,0.326
77660,901,6619.564
77660,902,0.236
77660,903,0.078
77661,901,20491.855
77661,902,0.731
77661,903,0.242
77662,901,22586.863
77662,902,0.805
77662,903,0.267
77663,901,5846.884
77663,902,0.208
77663,903,0.069
77664,901,8509.167
77664,902,0.303
77664,903,0.1
77665,901,20148.146
77665,902,0.718
77665,903,0.238
77666,901,26719.597
77666,902,0.953
77666,903,0.315
77667,901,10921.12
77667,902,0.919
77667,903,0.214
77668,901,14059.002
77668,902,3.042
77668,903,0.433
77669,901,51848.187
77669,902,11.217
77669,903,1.596
77670,901,209387.891
77670,902,16.281
77670,903,4.34
77671,901,23090.253
77671,902,1.795
77671,903,0.479
77672,901,114447.063
77672,902,8.899
77672,903,2.372
77673,901,2009.885
77673,902,0.156
77673,903,0.042
77674,901,3985.514
77674,902,0.31
77674,903,0.083
77675,901,3353.081
77675,902,0.261
77675,903,0.07
77676,901,9396.052
77676,902,0.731
77676,903,0.195
77677,901,1966.942
77677,902,0.153
77677,903,0.041
77678,901,2698.597
77678,902,0.21
77678,903,0.056
77679,901,7691.48
77679,902,0.598
77679,903,0.159
77680,901,41382.959
77680,902,3.218
77680,903,0.858
77681,901,3226.758
77681,902,0.251
77681,903,0.067
77682,901,5941.765
77682,902,0.462
77682,903,0.123
77683,901,2047.871
77683,902,0.159
77683,903,0.042
77684,901,64414.223
77684,902,5.008
77684,903,1.335
77685,901,8277.958
77685,902,0.644
77685,903,0.172
77686,901,6484.629
77686,902,0.504
77686,903,0.134
77687,901,1884.8
77687,902,0.147
77687,903,0.039
77688,901,2389.686
77688,902,0.186
77688,903,0.05
77689,901,6241.98
77689,902,0.485
77689,903,0.129
77690,901,3398.712
77690,902,0.264
77690,903,0.07
77691,901,17167.548
77691,902,1.335
77691,903,0.356
77692,901,8098.48
77692,902,0.63
77692,903,0.168
77693,901,4971.277
77693,902,0.304
77693,903,0.153
77694,901,5450.385
77694,902,0.333
77694,903,0.168
77695,901,3842.693
77695,902,0.235
77695,903,0.119
77696,901,165859.163
77696,902,10.136
77696,903,5.117
77697,901,124007.311
77697,902,7.578
77697,903,3.826
77698,901,12409.803
77698,902,0.758
77698,903,0.383
77699,901,7187.922
77699,902,0.481
77699,903,0.215
77700,901,11801.072
77700,902,0.789
77700,903,0.353
77701,901,6086.616
77701,902,0.407
77701,903,0.182
77702,901,12173.242
77702,902,0.814
77702,903,0.364
77703,901,6325.277
77703,902,0.423
77703,903,0.189
77704,901,8582.52
77704,902,0.574
77704,903,0.257
77705,901,6083.729
77705,902,0.407
77705,903,0.182
77706,901,370544.797
77706,902,24.772
77706,903,11.075
77707,901,276965.938
77707,902,18.516
77707,903,8.278
77708,901,4554.012
77708,902,0.304
77708,903,0.136
77709,901,4157.508
77709,902,0.278
77709,903,0.124
77710,901,29917.212
77710,902,2.0
77710,903,0.894
77711,901,3843.778
77711,902,0.257
77711,903,0.115
77712,901,684382.922
77712,902,13.631
77712,903,10.847
77713,901,512241.725
77713,902,10.203
77713,903,8.118
77714,901,5932.143
77714,902,0.336
77714,903,0.148
77715,901,9163.371
77715,902,0.52
77715,903,0.229
77716,901,5023.242
77716,902,0.285
77716,903,0.126
77717,901,10046.493
77717,902,0.57
77717,903,0.251
77718,901,5220.207
77718,902,0.296
77718,903,0.13
77719,901,108900.083
77719,902,6.175
77719,903,2.721
77720,901,5020.86
77720,902,0.285
77720,903,0.125
77721,901,308972.02
77721,902,17.52
77721,903,7.72
77722,901,228578.087
77722,902,12.961
77722,903,5.711
77723,901,4899.849
77723,902,0.278
77723,903,0.122
77724,901,54401.074
77724,902,3.085
77724,903,1.359
77725,901,6075.383
77725,902,0.345
77725,903,0.152
77726,901,2941.89
77726,902,0.167
77726,903,0.074
77727,901,2592.209
77727,902,0.173
77727,903,0.063
77728,901,4765.104
77728,902,0.318
77728,903,0.116
77729,901,8419.39
77729,902,0.563
77729,903,0.204
77730,901,26095.273
77730,902,1.744
77730,903,0.633
77731,901,43873.609
77731,902,2.932
77731,903,1.064
77732,901,18783.304
77732,902,1.255
77732,903,0.456
77733,901,37466.873
77733,902,2.504
77733,903,0.909
77734,901,15441.273
77734,902,1.032
77734,903,0.375
77735,901,35170.283
77735,902,2.351
77735,903,0.853
77736,901,14851.409
77736,902,0.993
77736,903,0.36
77737,901,936421.046
77737,902,62.588
77737,903,22.714
77738,901,678416.361
77738,902,45.343
77738,903,16.456
77739,901,3725.76
77739,902,0.249
77739,903,0.09
77740,901,3973.047
77740,902,0.266
77740,903,0.096
77741,901,16347.574
77741,902,1.093
77741,903,0.397
77742,901,7640.042
77742,902,0.511
77742,903,0.185
77743,901,5930.004
77743,902,0.396
77743,903,0.144
77744,901,6895.569
77744,902,0.461
77744,903,0.167
77745,901,317989.308
77745,902,21.253
77745,903,7.713
77746,901,3136.975
77746,902,0.21
77746,903,0.076
77747,901,7600.861
77747,902,0.508
77747,903,0.184
77748,901,5749.268
77748,902,0.384
77748,903,0.139
77749,901,15133.638
77749,902,1.011
77749,903,0.367
77750,901,4221.363
77750,902,0.282
77750,903,0.102
77751,901,14567.726
77751,902,0.974
77751,903,0.353
77752,901,3724.703
77752,902,0.249
77752,903,0.09
77753,901,4464.062
77753,902,0.298
77753,903,0.108
77754,901,6872.695
77754,902,0.459
77754,903,0.167
77755,901,3245.754
77755,902,0.197
77755,903,0.071
77756,901,2791.96
77756,902,0.17
77756,903,0.061
77757,901,3655.905
77757,902,0.222
77757,903,0.08
77758,901,26811.518
77758,902,1.63
77758,903,0.59
77759,901,5357.772
77759,902,0.326
77759,903,0.118
77760,901,8244.132
77760,902,0.501
77760,903,0.181
77761,901,4508.906
77761,902,0.274
77761,903,0.099
77762,901,9016.684
77762,902,0.548
77762,903,0.198
77763,901,4693.229
77763,902,0.285
77763,903,0.103
77764,901,6401.122
77764,902,0.389
77764,903,0.141
77765,901,4512.446
77765,902,0.274
77765,903,0.099
77766,901,382752.359
77766,902,23.265
77766,903,8.417
77767,901,220259.15
77767,902,13.388
77767,903,4.844
77768,901,27098.478
77768,902,1.647
77768,903,0.596
77769,901,2922.62
77769,902,0.178
77769,903,0.064
77770,901,10213.292
77770,902,0.621
77770,903,0.225
77771,901,19168.005
77771,902,1.165
77771,903,0.422
77772,901,23728.641
77772,902,1.442
77772,903,0.522
77773,901,24848.902
77773,902,1.51
77773,903,0.546
77774,901,4919.101
77774,902,0.299
77774,903,0.108
77775,901,12500.168
77775,902,0.76
77775,903,0.275
77776,901,24570.535
77776,902,1.493
77776,903,0.54
77777,901,1470298.527
77777,902,89.369
77777,903,32.332
77778,901,3374.912
77778,902,0.205
77778,903,0.074
77779,901,8301.076
77779,902,0.505
77779,903,0.183
77780,901,25053.18
77780,902,1.523
77780,903,0.551
77781,901,18953.013
77781,902,1.152
77781,903,0.417
77782,901,29329.912
77782,902,1.783
