trade_id,factor_id,level
2999392,901,36699215.75
2999392,902,3492.268
2999392,903,1503.348
2999393,901,30167.796
2999393,902,2.871
2999393,903,1.236
2999394,901,6398765.086
2999394,902,608.901
2999394,903,262.119
2999395,901,92891706.418
2999395,902,8839.5
2999395,903,3805.219
2999396,901,69946.099
2999396,902,6.656
2999396,903,2.865
2999397,901,1270984.961
2999397,902,120.946
2999397,903,52.065
2999398,901,9147642.739
2999398,902,870.482
2999398,903,374.724
2999399,901,3570.914
2999399,902,0.34
2999399,903,0.146
2999400,901,16540.755
2999400,902,1.574
2999400,903,0.678
2999401,901,279686.618
2999401,902,26.615
2999401,903,11.457
2999402,901,397887.27
2999402,902,37.863
2999402,903,16.299
2999403,901,566565.918
2999403,902,53.914
2999403,903,23.209
2999404,901,14996.803
2999404,902,1.427
2999404,903,0.614
2999405,901,274439.717
2999405,902,26.115
2999405,903,11.242
2999406,901,1733087.404
2999406,902,164.919
2999406,903,70.994
2999407,901,536705.342
2999407,902,51.072
2999407,903,21.986
2999408,901,279491828.773
2999408,902,26596.218
2999408,903,11449.114
2999409,901,768981.033
2999409,902,73.176
2999409,903,31.501
2999410,901,205054.891
2999410,902,19.513
2999410,903,8.4
2999411,901,217537.322
2999411,902,20.701
2999411,903,8.911
2999412,901,53991.155
2999412,902,5.138
2999412,903,2.212
2999413,901,3437.773
2999413,902,0.327
2999413,903,0.141
2999414,901,14471.527
2999414,902,1.377
2999414,903,0.593
2999415,901,12214.171
2999415,902,1.162
2999415,903,0.5
2999416,901,2431.616
2999416,902,0.231
2999416,903,0.1
2999417,901,596580.114
2999417,902,56.77
2999417,903,24.438
2999418,901,355852.513
2999418,902,33.863
2999418,903,14.577
2999419,901,56780.951
2999419,902,5.403
2999419,903,2.326
2999420,901,362806.24
2999420,902,34.524
2999420,903,14.862
2999421,901,87221.214
2999421,902,8.3
2999421,903,3.573
2999422,901,9968.088
2999422,902,0.949
2999422,903,0.408
2999423,901,28257.703
2999423,902,2.689
2999423,903,1.158
2999424,901,6482.999
2999424,902,0.617
2999424,903,0.266
2999425,901,19920.907
2999425,902,1.896
2999425,903,0.816
