trade_id,region1,region2,industry1,industry2,amount,total_materials_value,materials_count
59395,WA,AU,CRUDE,CRUDE,2370.46,0,0
60595,WA,AU,HOTEL,BUSIN,1769.2,0,0
58702,WA,AU,BUSIN,CONST,1688.05,0,0
60126,WA,AU,GASDI,CONST,1476.75,0,0
59409,WA,AU,CRUDE,GASDI,1036.07,0,0
60503,WA,AU,HEAVY,FOOD1,1033.85,0,0
7077,CN,AU,FABRI,CONST,1031.0,0,0
59596,WA,AU,FABRI,CONST,973.68,0,0
8934,CN,AU,RUBBE,CONST,955.13,0,0
60971,WA,AU,KEROS,AIRTR,938.02,0,0
61621,WA,AU,MOTO1,MOTO1,861.39,0,0
59417,WA,AU,CRUDE,MOTOR,829.83,0,0
23439,GB,AU,HOTEL,BUSIN,777.95,0,0
61015,WA,AU,LANDT,CONST,751.23,0,0
58689,WA,AU,BUSIN,BUSIN,749.41,0,0
63425,WA,AU,RUBBE,CONST,741.31,0,0
58481,WA,AU,BASIC,CONST,712.94,0,0
54186,US,AU,BUSIN,CONST,689.85,0,0
31345,IE,AU,WHOLE,CONST,680.58,0,0
55099,US,AU,FINAN,REALE,661.97,0,0
63957,WA,AU,SUPPO,SUPPO,646.33,0,0
60731,WA,AU,HOTEL,WHOLE,615.61,0,0
64288,WA,AU,VEGET,CONST,592.16,0,0
59415,WA,AU,CRUDE,LIQUE,580.64,0,0
61662,WA,AU,MOTO1,SALEM,573.24,0,0
69631,WM,AU,PFERT,WHEAT,556.98,0,0
60695,WA,AU,HOTEL,PUBLI,511.23,0,0
6620,CN,AU,CHEM1,CONST,487.45,0,0
59824,WA,AU,FINAN,REALE,463.71,0,0
59237,WA,AU,CONST,PREC1,414.47,0,0
60588,WA,AU,HOTEL,BEVER,388.78,0,0
54374,US,AU,CHEM1,CONST,373.46,0,0
58836,WA,AU,CEMEN,CONST,365.75,0,0
61607,WA,AU,MOTO1,LANDT,358.01,0,0
63891,WA,AU,SUPPO,LANDT,334.56,0,0
57239,US,AU,RUBBE,CONST,330.65,0,0
7812,CN,AU,KEROS,AIRTR,313.06,0,0
62338,WA,AU,PFERT,WHEAT,311.14,0,0
54173,US,AU,BUSIN,BUSIN,306.26,0,0
63969,WA,AU,SUPPO,WHOLE,298.77,0,0
9107,CN,AU,TEXTI,FURNI,297.02,0,0
58791,WA,AU,BUSIN,REALE,291.13,0,0
67949,WM,AU,CEMEN,CONST,281.28,0,0
60689,WA,AU,HOTEL,POSTT,276.88,0,0
