trade_id,region1,region2,industry1,industry2,amount,total_employment_value,employment_count,unique_employment_factors,economic/employment,employment_intensity
3720562,IN,WA,PLANT,CHEM1,1006.51,775.0,1.0,1.0,775.0,0.769987
3686624,IN,CN,PLANT,WOODW,593.52,457.0,1.0,1.0,457.0,0.769982
3686569,IN,JP,PRIVA,BUSIN,663.6,378.0,1.0,1.0,378.0,0.56962
3687210,IN,CN,TEXTI,TEXTI,1899.2,349.0,1.0,1.0,349.0,0.183762
3683611,IN,US,PRIVA,CEREA,582.74,332.0,1.0,1.0,332.0,0.569722
3720577,IN,WA,PLANT,NONF1,350.76,270.0,1.0,1.0,270.0,0.769757
3720595,IN,WA,PLANT,WHOLE,294.93,227.0,1.0,1.0,227.0,0.769674
3724893,IN,WA,BASIC,BASIC,1897.2,183.0,1.0,1.0,183.0,0.096458
3679339,IN,US,FISH5,HOTEL,581.14,164.0,1.0,1.0,164.0,0.282204
3742976,IN,WM,BASIC,CONST,1654.48,159.0,1.0,1.0,159.0,0.096103
3688270,IN,CN,PLAST,RUBBE,1404.25,155.0,1.0,1.0,155.0,0.110379
3722119,IN,WA,TEXTI,WEARI,822.38,151.0,1.0,1.0,151.0,0.183613
3724142,IN,WA,CHEM1,HEALT,1122.2,148.0,1.0,1.0,148.0,0.131884
3688382,IN,CN,CHEM1,CHEM1,1057.88,140.0,1.0,1.0,140.0,0.13234
3720563,IN,WA,PLANT,CHARC,174.9,135.0,1.0,1.0,135.0,0.77187
3720596,IN,WA,PLANT,RETA1,175.55,135.0,1.0,1.0,135.0,0.769012
3687211,IN,CN,TEXTI,WEARI,698.18,128.0,1.0,1.0,128.0,0.183334
3722118,IN,WA,TEXTI,TEXTI,691.88,127.0,1.0,1.0,127.0,0.183558
3744385,IN,WM,FURNI,CONST,1156.72,127.0,1.0,1.0,127.0,0.109793
3742714,IN,WM,CERAM,CONST,882.53,124.0,1.0,1.0,124.0,0.140505
3720519,IN,WA,PLANT,SANDC,159.86,123.0,1.0,1.0,123.0,0.769423
3681770,IN,US,TRANS,TRANS,854.82,120.0,1.0,1.0,120.0,0.14038
3707934,IN,MX,MOTO1,MOTO1,928.24,110.0,1.0,1.0,110.0,0.118504
3688379,IN,CN,CHEM1,PLAST,792.74,105.0,1.0,1.0,105.0,0.132452
3679249,IN,US,FOOD5,FOOD5,286.47,103.0,1.0,1.0,103.0,0.359549
3720504,IN,WA,PLANT,ANIMA,128.99,99.0,1.0,1.0,99.0,0.767501
3720417,IN,WA,OILSE,VEGE1,329.71,98.0,1.0,1.0,98.0,0.297231
3738864,IN,WM,VEGET,VEGET,188.74,98.0,1.0,1.0,98.0,0.519233
3678905,IN,US,CROPS,TOBAC,219.13,97.0,1.0,1.0,97.0,0.44266
3724900,IN,WA,BASIC,FABRI,1012.78,97.0,1.0,1.0,97.0,0.095776
3720575,IN,WA,PLANT,LEAD1,119.28,92.0,1.0,1.0,92.0,0.771294
3681700,IN,US,MOTO1,MOTO1,759.19,90.0,1.0,1.0,90.0,0.118547
3683079,IN,US,COMPU,BUSIN,827.04,89.0,1.0,1.0,89.0,0.107613
3686726,IN,CN,FORES,WOODW,50.16,88.0,1.0,1.0,88.0,1.754386
3720518,IN,WA,PLANT,STONE,112.91,87.0,1.0,1.0,87.0,0.770525
3720581,IN,WA,PLANT,OFFIC,112.29,86.0,1.0,1.0,86.0,0.765874
3741455,IN,WM,KEROS,AIRTR,2825.42,83.0,1.0,1.0,83.0,0.029376
3720632,IN,WA,CROPS,MEATA,187.6,83.0,1.0,1.0,83.0,0.442431
3742346,IN,WM,CHEM1,HEALT,611.36,81.0,1.0,1.0,81.0,0.132491
3743633,IN,WM,FABRI,CONST,609.77,80.0,1.0,1.0,80.0,0.131197
3683227,IN,US,RESEA,PUBLI,696.12,80.0,1.0,1.0,80.0,0.114923
3680326,IN,US,CHEM1,PLAST,596.34,79.0,1.0,1.0,79.0,0.132475
3721730,IN,WA,PROCE,HOTEL,476.04,78.0,1.0,1.0,78.0,0.163852
3683080,IN,US,COMPU,PUBLI,726.67,78.0,1.0,1.0,78.0,0.107339
3721467,IN,WA,VEGE1,CATTL,297.25,74.0,1.0,1.0,74.0,0.248949
3679450,IN,US,TEXTI,HEALT,389.73,72.0,1.0,1.0,72.0,0.184743
3740056,IN,WM,PROCE,HOTEL,426.94,70.0,1.0,1.0,70.0,0.163957
3716960,IN,ID,OILSE,VEGE1,230.4,69.0,1.0,1.0,69.0,0.299479
3724906,IN,WA,BASIC,MOTO1,715.7,69.0,1.0,1.0,69.0,0.096409
3738150,IN,WF,FABRI,CONST,516.87,68.0,1.0,1.0,68.0,0.131561
3740582,IN,WM,TEXTI,TEXTI,371.08,68.0,1.0,1.0,68.0,0.183249
3729252,IN,WA,PRIVA,MEATC,115.99,66.0,1.0,1.0,66.0,0.569015
3687104,IN,CN,FOOD5,POULT,177.24,64.0,1.0,1.0,64.0,0.361092
3726416,IN,WA,FURNI,HOTEL,574.92,63.0,1.0,1.0,63.0,0.10958
3725133,IN,WA,ALUM1,ALUM1,661.49,61.0,1.0,1.0,61.0,0.092216
3723005,IN,WA,KEROS,AIRTR,2088.18,61.0,1.0,1.0,61.0,0.029212
3737440,IN,WF,RUBBE,CONST,394.9,60.0,1.0,1.0,60.0,0.151937
3687006,IN,CN,VEGE1,CHEM1,239.21,59.0,1.0,1.0,59.0,0.246645
3729255,IN,WA,PRIVA,MEAT4,104.47,59.0,1.0,1.0,59.0,0.564755
3678902,IN,US,CROPS,FOOD5,133.71,59.0,1.0,1.0,59.0,0.441253
3720634,IN,WA,CROPS,RAWMI,131.43,58.0,1.0,1.0,58.0,0.4413
3742508,IN,WM,RUBBE,CONST,365.73,56.0,1.0,1.0,56.0,0.153118
3683082,IN,US,COMPU,HEALT,510.45,55.0,1.0,1.0,55.0,0.107748
3740583,IN,WM,TEXTI,WEARI,298.97,55.0,1.0,1.0,55.0,0.183965
3691560,IN,KR,TEXTI,TEXTI,294.61,54.0,1.0,1.0,54.0,0.183293
3708118,IN,RU,CROPS,TOBAC,121.41,54.0,1.0,1.0,54.0,0.444774
3743816,IN,WM,ELECT,CONST,505.65,54.0,1.0,1.0,54.0,0.106793
3680329,IN,US,CHEM1,CHEM1,409.47,54.0,1.0,1.0,54.0,0.131878
3721554,IN,WA,VEGE1,HOTEL,216.42,54.0,1.0,1.0,54.0,0.249515
3716965,IN,ID,PLANT,WOODW,67.97,52.0,1.0,1.0,52.0,0.765043
3678966,IN,US,FORES,WOODW,29.64,52.0,1.0,1.0,52.0,1.754386
3687765,IN,CN,MOTOR,LANDT,1771.49,51.0,1.0,1.0,51.0,0.028789
3743078,IN,WM,PREC1,PREC1,572.32,51.0,1.0,1.0,51.0,0.089111
3664152,IN,IT,HOTEL,MACHI,178.23,51.0,1.0,1.0,51.0,0.286147
3720629,IN,WA,CROPS,CATTL,110.69,49.0,1.0,1.0,49.0,0.442678
3681216,IN,US,FABRI,CONST,378.15,49.0,1.0,1.0,49.0,0.129578
3744407,IN,WM,FURNI,PUBLI,435.03,48.0,1.0,1.0,48.0,0.110337
3737808,IN,WF,BASIC,CONST,488.99,47.0,1.0,1.0,47.0,0.096116
3726442,IN,WA,FURNI,93197,417.78,46.0,1.0,1.0,46.0,0.110106
3680393,IN,US,CHEM1,HEALT,348.29,46.0,1.0,1.0,46.0,0.132074
3688286,IN,CN,PLAST,ELECT,404.22,45.0,1.0,1.0,45.0,0.111326
3683377,IN,US,BUSIN,BUSIN,345.56,45.0,1.0,1.0,45.0,0.130223
3738891,IN,WM,VEGET,FOOD5,84.55,44.0,1.0,1.0,44.0,0.520402
3683380,IN,US,BUSIN,HEALT,337.35,44.0,1.0,1.0,44.0,0.130428
3680389,IN,US,CHEM1,RESEA,336.15,44.0,1.0,1.0,44.0,0.130894
3726430,IN,WA,FURNI,RESEA,390.53,43.0,1.0,1.0,43.0,0.110107
3645018,IN,DE,CROPS,FOOD5,96.15,43.0,1.0,1.0,43.0,0.447218
3720875,IN,WA,FORES,CHEM1,24.41,43.0,1.0,1.0,43.0,1.761573
3678862,IN,US,OILSE,OILSE,142.24,42.0,1.0,1.0,42.0,0.295276
3739099,IN,WM,CROPS,RAWMI,94.63,42.0,1.0,1.0,42.0,0.443834
3639953,IN,BE,CROPS,WHOLE,94.67,42.0,1.0,1.0,42.0,0.443646
3739198,IN,WM,CROPS,EDUCA,93.33,41.0,1.0,1.0,41.0,0.439301
3666333,IN,NL,VEGET,FOOD5,78.77,41.0,1.0,1.0,41.0,0.520503
3742344,IN,WM,CHEM1,PUBLI,309.24,41.0,1.0,1.0,41.0,0.132583
3726432,IN,WA,FURNI,PUBLI,363.85,40.0,1.0,1.0,40.0,0.109935
3739993,IN,WM,PROCE,FISH5,240.23,40.0,1.0,1.0,40.0,0.166507
3720370,IN,WA,VEGET,HOTEL,77.0,40.0,1.0,1.0,40.0,0.519481
3743207,IN,WM,ALUM1,ALUM1,424.77,39.0,1.0,1.0,39.0,0.091814
3688381,IN,CN,CHEM1,PFERT,291.66,39.0,1.0,1.0,39.0,0.133717
3738968,IN,WM,VEGET,EDUCA,74.5,39.0,1.0,1.0,39.0,0.52349
3686716,IN,CN,FORES,FORES,21.94,38.0,1.0,1.0,38.0,1.731996
3739991,IN,WM,PROCE,FOOD5,231.89,38.0,1.0,1.0,38.0,0.163871
3720516,IN,WA,PLANT,PRECI,48.61,37.0,1.0,1.0,37.0,0.76116
3692773,IN,KR,LEAD1,LEAD1,425.47,37.0,1.0,1.0,37.0,0.086963
3679353,IN,US,FISH5,PUBLI,131.29,37.0,1.0,1.0,37.0,0.281819
3689136,IN,CN,ELECT,CONST,344.86,37.0,1.0,1.0,37.0,0.10729
3732138,IN,WL,TRANS,PUBLI,256.17,36.0,1.0,1.0,36.0,0.140532
3688426,IN,CN,CHEM1,CONST,269.47,36.0,1.0,1.0,36.0,0.133596
3679250,IN,US,FOOD5,BEVER,99.87,36.0,1.0,1.0,36.0,0.360469
3726434,IN,WA,FURNI,HEALT,325.57,36.0,1.0,1.0,36.0,0.110575
3735826,IN,WF,TEXTI,WEARI,198.25,36.0,1.0,1.0,36.0,0.181589
3726414,IN,WA,FURNI,WHOLE,317.07,35.0,1.0,1.0,35.0,0.110386
3646935,IN,DE,TRANS,TRANS,247.76,35.0,1.0,1.0,35.0,0.141266
3688354,IN,CN,CHEM1,TEXTI,264.81,35.0,1.0,1.0,35.0,0.13217
3646885,IN,DE,MOTO1,MOTO1,292.41,35.0,1.0,1.0,35.0,0.119695
3721468,IN,WA,VEGE1,PIGS9,141.7,35.0,1.0,1.0,35.0,0.247001
3743421,IN,WM,COPP1,COPP1,493.97,35.0,1.0,1.0,35.0,0.070855
3679277,IN,US,FOOD5,HOTEL,96.69,35.0,1.0,1.0,35.0,0.361982
3730886,IN,WL,CHEM1,HEALT,260.34,34.0,1.0,1.0,34.0,0.130598
3739192,IN,WM,CROPS,REALE,77.15,34.0,1.0,1.0,34.0,0.4407
3681884,IN,US,FURNI,CONST,304.13,33.0,1.0,1.0,33.0,0.108506
3720544,IN,WA,PLANT,KEROS,42.35,33.0,1.0,1.0,33.0,0.779221
3714596,IN,TR,CHEM1,PLAST,250.0,33.0,1.0,1.0,33.0,0.132
3686623,IN,CN,PLANT,TEXTI,42.8,33.0,1.0,1.0,33.0,0.771028
3688834,IN,CN,COPP1,COPP1,460.33,33.0,1.0,1.0,33.0,0.071688
3648141,IN,DE,BUSIN,BUSIN,253.86,33.0,1.0,1.0,33.0,0.129993
3663197,IN,IT,BASIC,BASIC,338.34,33.0,1.0,1.0,33.0,0.097535
3680966,IN,US,ALUM1,ALUM1,355.81,33.0,1.0,1.0,33.0,0.092746
3686972,IN,CN,VEGE1,PIGS9,130.9,32.0,1.0,1.0,32.0,0.244461
3724140,IN,WA,CHEM1,PUBLI,238.78,32.0,1.0,1.0,32.0,0.134015
3742237,IN,WM,CHEM1,CRUDE,242.98,32.0,1.0,1.0,32.0,0.131698
3681202,IN,US,FABRI,MOTO1,243.45,32.0,1.0,1.0,32.0,0.131444
3722182,IN,WA,TEXTI,RETA1,169.54,31.0,1.0,1.0,31.0,0.182848
