trade_id,industry_imports_total,source_share,import_intensity,supplier_count,import_concentration_hhi
146742,18497.89,0.649358,0.044132,46,0.446237
146768,13817.74,0.649202,0.032966,46,0.446022
148595,15467.99,0.471503,0.036903,48,0.31656
123435,15467.99,0.241106,0.036903,48,0.31656
40160,19221.72,0.165431,0.045859,48,0.037636
158887,15467.99,0.186344,0.036903,48,0.31656
80765,11743.4,0.238454,0.028017,48,0.066147
146730,3592.21,0.636096,0.00857,46,0.428201
165859,18497.89,0.104489,0.044132,46,0.446237
156901,18497.89,0.100856,0.044132,46,0.446237
146752,2417.13,0.648678,0.005767,43,0.445304
146724,4004.64,0.363893,0.009554,48,0.142151
165882,13817.74,0.104464,0.032966,46,0.446022
156924,13817.74,0.100831,0.032966,46,0.446022
41328,13262.98,0.102129,0.031642,48,0.029003
4834,28545.81,0.043549,0.068104,48,0.007295
36320,15977.44,0.07635,0.038119,48,0.020315
81249,7707.73,0.156844,0.018389,48,0.033115
146745,1733.72,0.647354,0.004136,42,0.443488
95656,7134.06,0.149668,0.01702,48,0.039748
36286,8607.83,0.112062,0.020536,48,0.038469
60181,19221.72,0.049344,0.045859,48,0.037636
105041,13262.98,0.068716,0.031642,48,0.029003
48982,13644.27,0.063692,0.032552,48,0.010726
56495,15977.44,0.05321,0.038119,48,0.020315
146771,1606.5,0.521961,0.003833,48,0.288761
141971,18497.89,0.045244,0.044132,46,0.446237
146757,1222.25,0.65035,0.002916,37,0.447602
41312,8565.06,0.089799,0.020434,48,0.020325
27278,8803.69,0.086,0.021004,48,0.027349
141584,8803.69,0.085366,0.021004,48,0.027349
84169,15977.44,0.046571,0.038119,48,0.020315
37486,3075.18,0.240103,0.007337,48,0.084545
168573,2450.93,0.295051,0.005847,48,0.093959
81143,8803.69,0.08161,0.021004,48,0.027349
145924,15977.44,0.044875,0.038119,48,0.020315
146769,1099.61,0.650176,0.002623,37,0.447361
42374,13262.98,0.053403,0.031642,48,0.029003
61351,13262.98,0.052862,0.031642,48,0.029003
56462,8607.83,0.078099,0.020536,48,0.038469
150493,10588.97,0.062654,0.025263,48,0.011771
40468,9085.83,0.072861,0.021677,48,0.013469
95727,14058.62,0.046239,0.033541,48,0.012254
104053,19221.72,0.033647,0.045859,48,0.037636
80731,15938.95,0.040533,0.038027,48,0.007917
11003,13262.98,0.047821,0.031642,48,0.029003
141993,13817.74,0.045233,0.032966,46,0.446022
40116,28545.81,0.02183,0.068104,48,0.007295
80709,7134.06,0.08554,0.01702,48,0.039748
27721,28545.81,0.02081,0.068104,48,0.007295
84136,8607.83,0.068355,0.020536,48,0.038469
44159,13644.27,0.042787,0.032552,48,0.010726
168873,14058.62,0.041047,0.033541,48,0.012254
38533,19221.72,0.029531,0.045859,48,0.037636
145891,8607.83,0.065864,0.020536,48,0.038469
37399,14058.62,0.039485,0.033541,48,0.012254
108577,15467.99,0.034618,0.036903,48,0.31656
146715,3502.45,0.152505,0.008356,48,0.030166
30569,5433.51,0.098172,0.012963,48,0.031974
105025,8565.06,0.06042,0.020434,48,0.020325
164923,15977.44,0.032247,0.038119,48,0.020315
36348,19221.72,0.025709,0.045859,48,0.037636
36029,11743.4,0.041835,0.028017,48,0.066147
78367,28545.81,0.017031,0.068104,48,0.007295
