trade_id,region1,region2,industry1,industry2,amount,total_resources_value,resources_count,unique_resources_factors,natural_resource/land,natural_resource/water,resources_intensity
5636,KR,KR,FORES,PAPER,869.89,28569.262,2.0,2.0,28564.0,5.262,32.842385
5325,KR,KR,FOOD5,FOOD5,11299.75,26538.025,2.0,2.0,26298.0,240.025,2.34855
9593,KR,KR,OFFIC,OFFIC,38291.67,24016.356,2.0,2.0,22472.0,1544.356,0.627195
10117,KR,KR,PAPER,PAPER,3856.31,21619.775,2.0,2.0,21458.0,161.775,5.606337
15017,KR,KR,WOODW,CONST,6668.09,21196.587,2.0,2.0,20967.0,229.587,3.178809
5335,KR,KR,FOOD5,HOTEL,8003.79,18797.014,2.0,2.0,18627.0,170.014,2.348514
10128,KR,KR,PAPER,PRINT,3267.07,18316.056,2.0,2.0,18179.0,137.056,5.606264
15128,KR,KR,WOODW,WOODW,5475.3,17405.518,2.0,2.0,17217.0,188.518,3.178916
8689,KR,KR,MOTO1,MOTO1,37371.23,10574.731,2.0,2.0,10002.0,572.731,0.282964
5868,KR,KR,FURNI,MOTO1,8441.82,8487.031,2.0,2.0,8202.0,285.031,1.005356
9816,KR,KR,PADDY,FOOD5,8473.0,7912.927,2.0,2.0,7772.0,140.927,0.933899
10631,KR,KR,PLAST,RUBBE,8642.87,7384.158,2.0,2.0,7084.0,300.158,0.854364
717,KR,KR,BASIC,BASIC,17935.02,7308.402,2.0,2.0,6622.0,686.402,0.407493
13877,KR,KR,TEXTI,TEXTI,13840.81,6465.257,2.0,2.0,6113.0,352.257,0.467116
5843,KR,KR,FURNI,FURNI,6091.07,6123.66,2.0,2.0,5918.0,205.66,1.00535
4654,KR,KR,FABRI,CONST,17038.11,5604.538,2.0,2.0,5152.0,452.538,0.328941
902,KR,KR,BEVER,HOTEL,5944.18,4662.705,2.0,2.0,4560.0,102.705,0.784415
5333,KR,KR,FOOD5,HEALT,1924.93,4520.889,2.0,2.0,4480.0,40.889,2.348599
11079,KR,KR,PRINT,PRINT,5009.38,4327.717,2.0,2.0,4250.0,77.717,0.863923
10164,KR,KR,PAPER,WHOLE,768.75,4310.25,2.0,2.0,4278.0,32.25,5.606829
1295,KR,KR,BUSIN,BUSIN,20702.48,4130.075,2.0,2.0,3971.0,159.075,0.199497
14973,KR,KR,WHOLE,WHOLE,14003.58,4055.416,2.0,2.0,3903.0,152.416,0.289599
12863,KR,KR,RUBBE,RUBBE,8502.45,3996.29,2.0,2.0,3826.0,170.29,0.470016
10038,KR,KR,PAPER,BUSIN,690.54,3870.968,2.0,2.0,3842.0,28.968,5.605711
13374,KR,KR,STEAM,PLAST,1931.24,3755.52,2.0,2.0,3705.0,50.52,1.944616
2562,KR,KR,COPP1,COPP1,2592.3,3723.149,2.0,2.0,3624.0,99.149,1.436234
5288,KR,KR,FOOD5,BEVER,1580.45,3711.571,2.0,2.0,3678.0,33.571,2.348427
736,KR,KR,BASIC,CONST,8647.45,3523.952,2.0,2.0,3193.0,330.952,0.407513
1733,KR,KR,CHEM1,CHEM1,4702.6,3502.874,2.0,2.0,3245.0,257.874,0.74488
4674,KR,KR,FABRI,FABRI,10637.87,3499.546,2.0,2.0,3217.0,282.546,0.328971
10043,KR,KR,PAPER,CHEM1,617.41,3460.901,2.0,2.0,3435.0,25.901,5.605515
11419,KR,KR,PULP5,PAPER,517.33,3419.999,2.0,2.0,3386.0,33.999,6.610865
7988,KR,KR,MACHI,MACHI,11154.42,3408.808,2.0,2.0,3121.0,287.808,0.305602
14860,KR,KR,WHOLE,CONST,11702.14,3389.367,2.0,2.0,3262.0,127.367,0.289637
755,KR,KR,BASIC,FABRI,8144.61,3318.707,2.0,2.0,3007.0,311.707,0.407473
5372,KR,KR,FOOD5,PFERT,1376.52,3233.24,2.0,2.0,3204.0,29.24,2.348851
6551,KR,KR,HOTEL,BUSIN,2565.77,3154.602,2.0,2.0,3127.0,27.602,1.229495
5595,KR,KR,FORES,FORES,95.8,3146.58,2.0,2.0,3146.0,0.58,32.845303
10071,KR,KR,PAPER,FOOD5,554.43,3108.259,2.0,2.0,3085.0,23.259,5.606224
6595,KR,KR,HOTEL,HEALT,2476.32,3044.64,2.0,2.0,3018.0,26.64,1.229502
10080,KR,KR,PAPER,HOTEL,531.77,2981.308,2.0,2.0,2959.0,22.308,5.606386
1490,KR,KR,CEMEN,CONST,6889.12,2967.786,2.0,2.0,2565.0,402.786,0.430793
10057,KR,KR,PAPER,EDUCA,514.41,2883.58,2.0,2.0,2862.0,21.58,5.605606
