trade_id,region1,region2,industry1,industry2,amount,total_employment_value,employment_count
6903,CN,CN,OFFIC,OFFIC,996763.47,0,0
5492,CN,CN,LANDT,CONST,672619.17,0,0
9279,CN,CN,TEXTI,TEXTI,556299.97,0,0
1226,CN,CN,CERAM,CONST,475704.03,0,0
6185,CN,CN,MOTO1,MOTO1,452784.12,0,0
4092,CN,CN,FOOD5,FOOD5,430533.04,0,0
3979,CN,CN,FISHF,FISH5,384681.05,0,0
484,CN,CN,BASIC,BASIC,351180.85,0,0
9285,CN,CN,TEXTI,WEARI,343061.42,0,0
510,CN,CN,BASIC,FABRI,325815.35,0,0
7485,CN,CN,PLAST,RUBBE,319317.54,0,0
1177,CN,CN,CEMEN,CONST,245366.94,0,0
919,CN,CN,BITUM,ELEC1,244993.71,0,0
3504,CN,CN,ELECT,CONST,236972.01,0,0
509,CN,CN,BASIC,ELECT,234048.0,0,0
3650,CN,CN,FABRI,FABRI,218974.03,0,0
4653,CN,CN,GLASS,GLASS,213013.76,0,0
1297,CN,CN,CHEM1,CHEM1,208908.71,0,0
9928,CN,CN,WHOLE,OFFIC,207074.14,0,0
6671,CN,CN,NONME,CONST,201104.64,0,0
4640,CN,CN,GLASS,CONST,197654.43,0,0
7129,CN,CN,PAPER,PAPER,196267.44,0,0
7342,CN,CN,PFERT,VEGET,192860.08,0,0
9680,CN,CN,VEGET,FOOD5,180814.15,0,0
530,CN,CN,BASIC,MOTO1,178912.54,0,0
8850,CN,CN,SEACO,CONST,174742.02,0,0
8787,CN,CN,RUBBE,RUBBE,168706.07,0,0
3523,CN,CN,ELECT,ELECT,163743.65,0,0
3629,CN,CN,FABRI,CONST,158116.82,0,0
9613,CN,CN,TRANS,TRANS,149893.46,0,0
7374,CN,CN,PIGS9,MEATP,149526.63,0,0
4355,CN,CN,FURNI,FURNI,127239.02,0,0
7629,CN,CN,POULT,MEAT1,123744.25,0,0
7590,CN,CN,POSTT,PUBLI,121344.4,0,0
9910,CN,CN,WHOLE,CONST,120901.76,0,0
1265,CN,CN,CEREA,FOOD5,120886.19,0,0
8553,CN,CN,RESEA,MOTO1,116837.55,0,0
1574,CN,CN,COKEO,BASIC,113039.57,0,0
5637,CN,CN,LEATH,LEATH,99457.63,0,0
4933,CN,CN,HOTEL,CONST,95370.64,0,0
2247,CN,CN,DISTR,DISTR,94654.82,0,0
905,CN,CN,BITUM,CEMEN,91570.01,0,0
3549,CN,CN,ELECT,MOTO1,89091.41,0,0
6993,CN,CN,OILSE,PLAST,88689.2,0,0
5351,CN,CN,KEROS,AIRTR,87257.52,0,0
9173,CN,CN,SUPPO,WHOLE,86590.0,0,0
137,CN,CN,AIRTR,CONST,85154.98,0,0
5009,CN,CN,HOTEL,PUBLI,83839.96,0,0
3649,CN,CN,FABRI,ELECT,79852.26,0,0
2081,CN,CN,CRUDE,MOTOR,75813.11,0,0
8704,CN,CN,RUBBE,CHEM1,74918.52,0,0
10024,CN,CN,WOODW,PAPER,73672.35,0,0
1087,CN,CN,BUSIN,MOTO1,72607.95,0,0
1673,CN,CN,COKIN,COKEO,72459.75,0,0
7137,CN,CN,PAPER,PRINT,64376.71,0,0
7042,CN,CN,PADDY,PROCE,63729.54,0,0
4327,CN,CN,FURNI,CERAM,62371.76,0,0
8562,CN,CN,RESEA,OFFIC,60416.69,0,0
2074,CN,CN,CRUDE,GASDI,60024.42,0,0
5938,CN,CN,MEATP,HOTEL,59877.19,0,0
9864,CN,CN,WEARI,WEARI,59636.3,0,0
938,CN,CN,BITUM,NONME,59498.9,0,0
3789,CN,CN,FINAN,FINAN,59457.82,0,0
1223,CN,CN,CERAM,CERAM,58401.6,0,0
2552,CN,CN,ELEC1,DISTR,58118.3,0,0
9909,CN,CN,WHOLE,COMPU,57507.87,0,0
5841,CN,CN,MEAT1,HOTEL,57104.67,0,0
9729,CN,CN,VEGET,VEGET,56892.5,0,0
8069,CN,CN,RADIO,RADIO,56563.06,0,0
1154,CN,CN,CATTL,MEATC,56512.16,0,0
174,CN,CN,ALUM1,ALUM1,55330.6,0,0
3621,CN,CN,FABRI,CERAM,55054.33,0,0
4923,CN,CN,HOTEL,BUSIN,53233.53,0,0
6373,CN,CN,NAPHT,PLAST,52798.59,0,0
6663,CN,CN,NONME,CERAM,52035.82,0,0
7085,CN,CN,PAPER,CERAM,51457.03,0,0
9935,CN,CN,WHOLE,RESEA,51301.7,0,0
1055,CN,CN,BUSIN,FINAN,49729.62,0,0
3908,CN,CN,FISH5,FOOD5,49517.39,0,0
7585,CN,CN,POSTT,POSTT,49406.77,0,0
3691,CN,CN,FABRI,OFFIC,48909.85,0,0
8717,CN,CN,RUBBE,ELECT,48139.44,0,0
5939,CN,CN,MEATP,MEATP,46200.69,0,0
4453,CN,CN,GASDI,CONST,45686.22,0,0
896,CN,CN,BITUM,BASIC,45642.09,0,0
5883,CN,CN,MEAT4,WEARI,45387.5,0,0
4228,CN,CN,FOUND,CONST,45092.07,0,0
568,CN,CN,BASIC,TRANS,44828.81,0,0
538,CN,CN,BASIC,OFFIC,44259.41,0,0
7365,CN,CN,PIGS9,FURNI,44163.84,0,0
7776,CN,CN,PRINT,PRINT,44102.37,0,0
6312,CN,CN,MOTOR,MOTOR,43513.2,0,0
