trade_id,industry_exports_total,destination_share,export_intensity,destination_count,export_concentration_hhi
3228111,4380.14,3e-05,0.004032,47,0.030515
3228112,4380.14,7.8e-05,0.004032,47,0.030515
3228113,4380.14,7.5e-05,0.004032,47,0.030515
3228114,4380.14,7e-06,0.004032,47,0.030515
3228115,4380.14,3e-05,0.004032,47,0.030515
3228116,4380.14,7e-06,0.004032,47,0.030515
3228117,1670.07,1.2e-05,0.001537,47,0.047191
3228118,1670.07,2.4e-05,0.001537,47,0.047191
3228119,1670.07,0.000317,0.001537,47,0.047191
3228120,1670.07,4.2e-05,0.001537,47,0.047191
3228121,1670.07,0.000102,0.001537,47,0.047191
3228122,1670.07,1.8e-05,0.001537,47,0.047191
3228123,1670.07,0.000419,0.001537,47,0.047191
3228124,1670.07,3.6e-05,0.001537,47,0.047191
3228125,1670.07,1.2e-05,0.001537,47,0.047191
3228126,1670.07,3e-05,0.001537,47,0.047191
3228127,1670.07,6.6e-05,0.001537,47,0.047191
3228128,1670.07,1.2e-05,0.001537,47,0.047191
3228129,1670.07,2.4e-05,0.001537,47,0.047191
3228130,1670.07,7.2e-05,0.001537,47,0.047191
3228131,1670.07,1.2e-05,0.001537,47,0.047191
3228132,1670.07,6e-06,0.001537,47,0.047191
3228133,1670.07,3.6e-05,0.001537,47,0.047191
3228134,1670.07,2.4e-05,0.001537,47,0.047191
3228135,1670.07,6e-06,0.001537,47,0.047191
3228136,3280.61,4e-05,0.00302,47,0.021948
3228137,3280.61,1.5e-05,0.00302,47,0.021948
3228138,3280.61,9e-06,0.00302,47,0.021948
3228139,3280.61,5.2e-05,0.00302,47,0.021948
3228140,3280.61,0.000146,0.00302,47,0.021948
3228141,3280.61,6.4e-05,0.00302,47,0.021948
3228142,3280.61,1.8e-05,0.00302,47,0.021948
3228143,3280.61,1.2e-05,0.00302,47,0.021948
3228144,3280.61,9e-06,0.00302,47,0.021948
3228145,3280.61,2.4e-05,0.00302,47,0.021948
3228146,3280.61,6e-06,0.00302,47,0.021948
3228147,3280.61,3e-06,0.00302,47,0.021948
3228148,3280.61,3e-05,0.00302,47,0.021948
3228149,3280.61,6e-06,0.00302,47,0.021948
3228150,3280.61,9e-06,0.00302,47,0.021948
3228151,3280.61,3e-06,0.00302,47,0.021948
3228152,320.77,0.000312,0.000295,45,0.054411
3228153,320.77,0.000125,0.000295,45,0.054411
3228154,320.77,0.000686,0.000295,45,0.054411
3228155,320.77,3.1e-05,0.000295,45,0.054411
3228156,320.77,0.000281,0.000295,45,0.054411
3228157,320.77,3.1e-05,0.000295,45,0.054411
3228158,320.77,6.2e-05,0.000295,45,0.054411
3228159,87.53,0.000228,8.1e-05,18,0.473154
3228160,87.53,0.000228,8.1e-05,18,0.473154
3228161,261.27,3.8e-05,0.00024,43,0.035915
3228162,261.27,0.001148,0.00024,43,0.035915
3228163,261.27,0.000268,0.00024,43,0.035915
3228164,261.27,3.8e-05,0.00024,43,0.035915
3228165,261.27,7.7e-05,0.00024,43,0.035915
3228166,261.27,0.000115,0.00024,43,0.035915
3228167,261.27,7.7e-05,0.00024,43,0.035915
3228168,1035.65,1e-05,0.000953,40,0.129828
3228169,1035.65,0.000608,0.000953,40,0.129828
3228170,1035.65,2.9e-05,0.000953,40,0.129828
3228171,1468.25,1.4e-05,0.001351,34,0.184178
3228172,1468.25,8.2e-05,0.001351,34,0.184178
3228173,1468.25,1.4e-05,0.001351,34,0.184178
3228174,528.47,5.7e-05,0.000486,33,0.065641
3228175,117.97,0.00017,0.000109,24,0.202693
3228176,117.97,0.00017,0.000109,24,0.202693
3228177,117.97,0.000254,0.000109,24,0.202693
3228178,8184.47,1.5e-05,0.007533,47,0.032036
3228179,8184.47,4e-05,0.007533,47,0.032036
3228180,8184.47,1.5e-05,0.007533,47,0.032036
3228181,8184.47,1e-06,0.007533,47,0.032036
3228182,8184.47,1e-06,0.007533,47,0.032036
3228183,8184.47,1.1e-05,0.007533,47,0.032036
3228184,8184.47,6e-06,0.007533,47,0.032036
3228185,8184.47,7e-06,0.007533,47,0.032036
3228186,8184.47,5e-06,0.007533,47,0.032036
3228187,8184.47,1e-06,0.007533,47,0.032036
3228188,8184.47,1e-06,0.007533,47,0.032036
3228189,8184.47,1e-05,0.007533,47,0.032036
3228190,8184.47,2e-06,0.007533,47,0.032036
3228191,8184.47,0.000253,0.007533,47,0.032036
3228192,8184.47,5e-05,0.007533,47,0.032036
3228193,8184.47,2.9e-05,0.007533,47,0.032036
3228194,8184.47,4e-06,0.007533,47,0.032036
3228195,8184.47,2e-06,0.007533,47,0.032036
3228196,8184.47,2.2e-05,0.007533,47,0.032036
3228197,8184.47,1.6e-05,0.007533,47,0.032036
3228198,8184.47,2e-06,0.007533,47,0.032036
3228199,8184.47,2e-06,0.007533,47,0.032036
3228200,8184.47,5e-06,0.007533,47,0.032036
3228201,8184.47,2.4e-05,0.007533,47,0.032036
3228202,8184.47,4e-06,0.007533,47,0.032036
3228203,8184.47,1e-06,0.007533,47,0.032036
3228204,8184.47,1.1e-05,0.007533,47,0.032036
3228205,8184.47,7e-06,0.007533,47,0.032036
3228206,8184.47,0.000241,0.007533,47,0.032036
3228207,8184.47,2e-06,0.007533,47,0.032036
3228208,8184.47,1e-06,0.007533,47,0.032036
3228209,8184.47,2e-06,0.007533,47,0.032036
3228210,8184.47,1e-06,0.007533,47,0.032036
3228211,8184.47,6e-06,0.007533,47,0.032036
3228212,8184.47,2.9e-05,0.007533,47,0.032036
3228213,8184.47,9e-06,0.007533,47,0.032036
3228214,8184.47,2e-06,0.007533,47,0.032036
3228215,8184.47,5e-06,0.007533,47,0.032036
3228216,8184.47,4.2e-05,0.007533,47,0.032036
3228217,8184.47,6e-06,0.007533,47,0.032036
3228218,8184.47,2e-06,0.007533,47,0.032036
3228219,1117.52,9e-06,0.001029,44,0.368871
3228220,1117.52,1.8e-05,0.001029,44,0.368871
3228221,1117.52,2.7e-05,0.001029,44,0.368871
3228222,1117.52,6.3e-05,0.001029,44,0.368871
3228223,1117.52,2.7e-05,0.001029,44,0.368871
3228224,1117.52,1.8e-05,0.001029,44,0.368871
3228225,1117.52,9e-06,0.001029,44,0.368871
3228226,1117.52,9e-06,0.001029,44,0.368871
3228227,1117.52,0.000268,0.001029,44,0.368871
3228228,1117.52,4.5e-05,0.001029,44,0.368871
3228229,5326.93,2e-06,0.004903,47,0.032245
3228230,5326.93,2e-06,0.004903,47,0.032245
3228231,5326.93,2e-06,0.004903,47,0.032245
3228232,5326.93,4e-06,0.004903,47,0.032245
3228233,5326.93,9.6e-05,0.004903,47,0.032245
3228234,5326.93,1.7e-05,0.004903,47,0.032245
