trade_id,region1,region2,industry1,industry2,amount
3149817,CN,AT,VEGET,VEGET,0.20
3149818,CN,AT,VEGET,FOOD5,0.57
3149819,CN,AT,VEGET,BEVER,0.24
3149820,CN,AT,VEGET,PLAST,0.03
3149821,CN,AT,VEGET,HOTEL,0.09
3149822,CN,AT,VEGET,RESEA,0.02
3149823,CN,AT,VEGET,BUSIN,0.01
3149824,CN,AT,OILSE,VEGE1,0.03
3149825,CN,AT,OILSE,FOOD5,0.34
3149826,CN,AT,OILSE,BEVER,0.05
3149827,CN,AT,OILSE,PLAST,0.10
3149828,CN,AT,OILSE,PFERT,0.03
3149829,CN,AT,OILSE,WHOLE,0.02
3149830,CN,AT,OILSE,HOTEL,0.05
3149831,CN,AT,OILSE,RAILW,0.56
3149832,CN,AT,OILSE,SUPPO,0.05
3149833,CN,AT,OILSE,RENTI,0.01
3149834,CN,AT,OILSE,RESEA,0.02
3149835,CN,AT,OILSE,BUSIN,0.02
3149836,CN,AT,CROPS,CATTL,0.42
3149837,CN,AT,CROPS,PIGS9,0.17
3149838,CN,AT,CROPS,POULT,0.11
3149839,CN,AT,CROPS,MEATA,0.02
3149840,CN,AT,CROPS,ANIMA,0.02
3149841,CN,AT,CROPS,RAWMI,0.57
3149842,CN,AT,CROPS,FOOD5,0.57
3149843,CN,AT,CROPS,BEVER,0.28
3149844,CN,AT,CROPS,TOBAC,0.22
3149845,CN,AT,CROPS,TEXTI,0.05
3149846,CN,AT,CROPS,PLAST,0.08
3149847,CN,AT,CROPS,RUBBE,0.20
3149848,CN,AT,CROPS,CERAM,0.01
3149849,CN,AT,CROPS,ELECT,0.02
3149850,CN,AT,CROPS,TRANS,0.01
3149851,CN,AT,CROPS,CONST,0.05
3149852,CN,AT,CROPS,WHOLE,0.04
3149853,CN,AT,CROPS,RETA1,0.02
3149854,CN,AT,CROPS,HOTEL,0.18
3149855,CN,AT,CROPS,COMPU,0.01
3149856,CN,AT,CROPS,RESEA,0.05
3149857,CN,AT,CROPS,BUSIN,0.09
3149858,CN,AT,CROPS,HEALT,0.03
3149859,CN,AT,ANIMA,FOOD5,0.05
3149860,CN,AT,ANIMA,PLAST,0.01
3149861,CN,AT,ANIMA,RUBBE,0.08
3149862,CN,AT,ANIMA,HOTEL,0.04
3149863,CN,AT,WOOLS,LANDT,0.02
3149864,CN,AT,WOOLS,BUSIN,0.01
3149865,CN,AT,FORES,VEGE1,0.02
3149866,CN,AT,FORES,WOODW,0.81
3149867,CN,AT,FORES,PULP5,0.03
3149868,CN,AT,FORES,PAPER,0.02
3149869,CN,AT,FORES,CHEM1,0.01
3149870,CN,AT,FORES,RUBBE,0.05
3149871,CN,AT,FORES,PREC1,0.06
3149872,CN,AT,FORES,CONST,0.01
3149873,CN,AT,FISHF,FISHF,0.01
3149874,CN,AT,FISHF,FISH5,0.01
3149875,CN,AT,FISHF,ELECT,0.02
3149876,CN,AT,FISHF,MEDIC,0.01
3149877,CN,AT,FISHF,WHOLE,0.02
3149878,CN,AT,FISHF,RETA1,0.01
3149879,CN,AT,FISHF,HOTEL,0.23
3149880,CN,AT,FISHF,BUSIN,0.04
3149881,CN,AT,MEAT1,RAILW,0.28
3149882,CN,AT,MEAT1,SUPPO,0.02
3149883,CN,AT,MEAT4,RAILW,0.32
3149884,CN,AT,MEAT4,SUPPO,0.03
3149885,CN,AT,VEGE1,FOOD5,0.02
3149886,CN,AT,DAIRY,DAIRY,0.04
3149887,CN,AT,DAIRY,HOTEL,0.02
3149888,CN,AT,DAIRY,FINAN,0.03
3149889,CN,AT,DAIRY,AUXIL,0.02
3149890,CN,AT,PROCE,FOOD5,0.01
3149891,CN,AT,FOOD5,CATTL,0.15
3149892,CN,AT,FOOD5,PIGS9,0.46
3149893,CN,AT,FOOD5,POULT,0.16
3149894,CN,AT,FOOD5,MEATA,0.02
3149895,CN,AT,FOOD5,ANIMA,0.02
3149896,CN,AT,FOOD5,RAWMI,0.12
3149897,CN,AT,FOOD5,FISHF,0.02
3149898,CN,AT,FOOD5,IRONO,0.01
3149899,CN,AT,FOOD5,MEATC,0.11
3149900,CN,AT,FOOD5,MEATP,0.10
3149901,CN,AT,FOOD5,MEAT1,0.06
3149902,CN,AT,FOOD5,MEAT4,0.03
3149903,CN,AT,FOOD5,VEGE1,0.02
3149904,CN,AT,FOOD5,DAIRY,0.11
3149905,CN,AT,FOOD5,SUGA1,0.05
3149906,CN,AT,FOOD5,FOOD5,3.42
3149907,CN,AT,FOOD5,BEVER,0.64
3149908,CN,AT,FOOD5,FISH5,0.02
3149909,CN,AT,FOOD5,LEATH,0.11
3149910,CN,AT,FOOD5,WOODW,0.02
3149911,CN,AT,FOOD5,PAPER,0.01
3149912,CN,AT,FOOD5,PLAST,0.16
3149913,CN,AT,FOOD5,CHEM1,0.12
3149914,CN,AT,FOOD5,ELECT,0.12
3149915,CN,AT,FOOD5,RADIO,0.03
3149916,CN,AT,FOOD5,MEDIC,0.07
3149917,CN,AT,FOOD5,FURNI,0.02
3149918,CN,AT,FOOD5,WHOLE,0.10
3149919,CN,AT,FOOD5,RETA1,0.06
3149920,CN,AT,FOOD5,HOTEL,1.29
3149921,CN,AT,FOOD5,LANDT,0.02
3149922,CN,AT,FOOD5,REALE,0.03
3149923,CN,AT,FOOD5,RENTI,0.02
3149924,CN,AT,FOOD5,COMPU,0.02
3149925,CN,AT,FOOD5,RESEA,0.13
3149926,CN,AT,FOOD5,BUSIN,0.09
3149927,CN,AT,FOOD5,PUBLI,0.02
3149928,CN,AT,FOOD5,EDUCA,0.04
3149929,CN,AT,FOOD5,HEALT,0.43
3149930,CN,AT,FOOD5,RECRE,0.03
3149931,CN,AT,FOOD5,93197,0.02
3149932,CN,AT,BEVER,FOOD5,0.03
3149933,CN,AT,BEVER,BEVER,0.01
3149934,CN,AT,BEVER,MOTOR,0.04
3149935,CN,AT,BEVER,KEROS,0.03
3149936,CN,AT,BEVER,GASDI,0.04
3149937,CN,AT,BEVER,PLAST,0.01
3149938,CN,AT,BEVER,CHEM1,0.01
3149939,CN,AT,BEVER,ELECT,0.01
3149940,CN,AT,BEVER,HOTEL,0.14
3149941,CN,AT,BEVER,HEALT,0.04
3149942,CN,AT,FISH5,CATTL,0.01
