trade_id,region1,region2,industry1,industry2,amount,total_materials_value,materials_count
4685,CA,CA,FINAN,FINAN,24086.67,0,0
6346,CA,CA,HEALT,HEALT,23057.54,0,0
15112,CA,CA,WHOLE,RETA1,20632.61,0,0
4761,CA,CA,FINAN,REALE,20345.51,0,0
6334,CA,CA,HEALT,FINAN,17410.97,0,0
2288,CA,CA,CONST,CONST,16792.08,0,0
1098,CA,CA,BUSIN,BUSIN,15066.67,0,0
6351,CA,CA,HEALT,INSUR,14589.23,0,0
6392,CA,CA,HEALT,PUBLI,13893.14,0,0
1110,CA,CA,BUSIN,CONST,13664.62,0,0
1202,CA,CA,BUSIN,PUBLI,9867.18,0,0
4756,CA,CA,FINAN,PUBLI,9834.55,0,0
9385,CA,CA,NONME,CONST,8759.55,0,0
1207,CA,CA,BUSIN,REALE,8620.09,0,0
4664,CA,CA,FINAN,CONST,8122.36,0,0
15010,CA,CA,WHOLE,CONST,7821.04,0,0
2728,CA,CA,CRUDE,MOTOR,7381.24,0,0
11111,CA,CA,POSTT,POSTT,7220.41,0,0
2715,CA,CA,CRUDE,GASDI,7136.75,0,0
11942,CA,CA,RAWMI,DAIRY,6887.49,0,0
12123,CA,CA,REALE,REALE,6429.67,0,0
4652,CA,CA,FINAN,BUSIN,6159.29,0,0
5742,CA,CA,FORES,WOODW,5774.02,0,0
1239,CA,CA,BUSIN,WHOLE,5678.05,0,0
4505,CA,CA,FABRI,CONST,5525.92,0,0
1131,CA,CA,BUSIN,FINAN,5183.78,0,0
652,CA,CA,BASIC,CONST,4909.28,0,0
1109,CA,CA,BUSIN,COMPU,4853.7,0,0
10636,CA,CA,PIGS9,MEATP,4511.06,0,0
13050,CA,CA,SALEM,MOTO1,4399.57,0,0
7517,CA,CA,LANDT,LANDT,4204.27,0,0
8795,CA,CA,MOTO1,MOTO1,4048.08,0,0
7086,CA,CA,INSUR,REALE,4001.79,0,0
4793,CA,CA,FINAN,WHOLE,3990.85,0,0
12614,CA,CA,RETA1,CONST,3841.37,0,0
12651,CA,CA,RETA1,HOTEL,3769.7,0,0
12129,CA,CA,REALE,RETA1,3556.97,0,0
2380,CA,CA,CONST,PUBLI,3510.6,0,0
5661,CA,CA,FORES,FORES,3485.69,0,0
7471,CA,CA,LANDT,CONST,3471.53,0,0
5406,CA,CA,FOOD5,FOOD5,3467.69,0,0
6630,CA,CA,HOTEL,PUBLI,3375.29,0,0
4767,CA,CA,FINAN,RETA1,3335.24,0,0
12259,CA,CA,RECRE,RECRE,3315.5,0,0
1277,CA,CA,CATTL,MEATC,3265.49,0,0
12118,CA,CA,REALE,PUBLI,3251.88,0,0
1213,CA,CA,BUSIN,RETA1,3221.67,0,0
12594,CA,CA,RETA1,BEVER,3194.6,0,0
3828,CA,CA,ELEC4,EDUCA,3146.83,0,0
769,CA,CA,BEVER,BEVER,3098.03,0,0
11116,CA,CA,POSTT,PUBLI,3056.21,0,0
15032,CA,CA,WHOLE,FISH5,3011.51,0,0
7600,CA,CA,LANDT,WHOLE,2974.59,0,0
1197,CA,CA,BUSIN,POSTT,2847.97,0,0
1118,CA,CA,BUSIN,EDUCA,2843.31,0,0
15398,CA,CA,WOODW,CONST,2813.39,0,0
4663,CA,CA,FINAN,COMPU,2811.21,0,0
6590,CA,CA,HOTEL,HEALT,2776.05,0,0
5454,CA,CA,FOOD5,PIGS9,2766.36,0,0
12015,CA,CA,REALE,BUSIN,2741.97,0,0
7030,CA,CA,INSUR,INSUR,2502.08,0,0
2771,CA,CA,DAIRY,DAIRY,2499.72,0,0
1145,CA,CA,BUSIN,HEALT,2477.12,0,0
4525,CA,CA,FABRI,FABRI,2450.08,0,0
