trade_id,region1,region2,industry1,industry2,amount,total_level,factor_count,unique_factors,impact_intensity
9385,CA,CA,NONME,CONST,8759.55,6159351554.22,7,7,703158.444694
2288,CA,CA,CONST,CONST,16792.08,5118117689.106,7,7,304793.550835
652,CA,CA,BASIC,CONST,4909.28,5101983551.102,7,7,1039252.915112
7780,CA,CA,LIGNI,ELEC1,205.62,4750187129.467,7,7,23101775.748794
15112,CA,CA,WHOLE,RETA1,20632.61,4495897568.408,7,7,217902.512983
11942,CA,CA,RAWMI,DAIRY,6887.49,3978542799.357,7,7,577647.70611
3606,CA,CA,ELEC2,RADIO,410.9,3719167357.309,7,7,9051271.251665
9117,CA,CA,NATUR,REALE,291.97,3543531810.294,7,7,12136629.825989
2728,CA,CA,CRUDE,MOTOR,7381.24,3466930709.426,7,7,469694.889941
5742,CA,CA,FORES,WOODW,5774.02,3423758534.749,7,7,592959.244123
2715,CA,CA,CRUDE,GASDI,7136.75,3352093848.687,7,7,469694.727808
1098,CA,CA,BUSIN,BUSIN,15066.67,3168149188.032,7,7,210275.342065
1110,CA,CA,BUSIN,CONST,13664.62,2873331530.826,7,7,210275.260551
11927,CA,CA,RAILW,WHOLE,1594.16,2420333013.404,7,7,1518249.744947
7795,CA,CA,LIGNI,LIGNI,103.66,2394841321.446,7,7,23102848.943141
1277,CA,CA,CATTL,MEATC,3265.49,2229686639.784,7,7,682803.083085
212,CA,CA,AIRTR,PUBLI,1516.33,2144348777.812,7,7,1414170.251734
1202,CA,CA,BUSIN,PUBLI,9867.18,2074823484.636,7,7,210275.223989
5661,CA,CA,FORES,FORES,3485.69,2066869551.497,7,7,592958.510796
7826,CA,CA,LIGNI,VEGET,87.15,2013221007.794,7,7,23100642.659713
6087,CA,CA,GASDI,LANDT,2405.21,1978630318.21,7,7,822643.477372
6346,CA,CA,HEALT,HEALT,23057.54,1961150124.112,7,7,85054.612249
4505,CA,CA,FABRI,CONST,5525.92,1886839217.455,7,7,341452.503376
1207,CA,CA,BUSIN,REALE,8620.09,1812592657.672,7,7,210275.375045
9082,CA,CA,NATUR,BUSIN,144.09,1748807442.071,7,7,12136910.556395
3520,CA,CA,ELEC2,DIST1,191.92,1737093954.536,7,7,9051135.653064
15010,CA,CA,WHOLE,CONST,7821.04,1704224147.029,7,7,217902.497242
10636,CA,CA,PIGS9,MEATP,4511.06,1677895137.21,7,7,371951.412132
12848,CA,CA,RUBBE,CONST,2120.9,1628170939.41,7,7,767679.258527
11111,CA,CA,POSTT,POSTT,7220.41,1609748105.847,7,7,222944.141101
15398,CA,CA,WOODW,CONST,2813.39,1599209447.539,7,7,568427.92771
4685,CA,CA,FINAN,FINAN,24086.67,1587006262.344,7,7,65887.325327
9054,CA,CA,NATU1,MOTOR,152.67,1567408326.82,7,7,10266642.607061
8795,CA,CA,MOTO1,MOTO1,4048.08,1524868994.898,7,7,376689.441636
9042,CA,CA,NATU1,GASDI,147.61,1515490287.511,7,7,10266853.787081
4152,CA,CA,ELEC6,MEAT1,187.92,1505479560.349,7,7,8011279.056774
6334,CA,CA,HEALT,FINAN,17410.97,1480883446.386,7,7,85054.620529
5834,CA,CA,FOUND,RUBBE,634.5,1423694541.988,7,7,2243805.424725
7517,CA,CA,LANDT,LANDT,4204.27,1374833837.898,7,7,327008.930896
4761,CA,CA,FINAN,REALE,20345.51,1340511037.48,7,7,65887.315554
2771,CA,CA,DAIRY,DAIRY,2499.72,1314404256.184,7,7,525820.59438
9128,CA,CA,NATUR,TRAN2,107.92,1309817844.787,7,7,12136933.328271
6351,CA,CA,HEALT,INSUR,14589.23,1240881166.806,7,7,85054.603074
9090,CA,CA,NATUR,EDUCA,101.71,1234474010.768,7,7,12137194.088762
9173,CA,CA,NFERT,OILSE,53.06,1227185171.671,7,7,23128254.271975
1239,CA,CA,BUSIN,WHOLE,5678.05,1193952722.607,7,7,210275.133647
6392,CA,CA,HEALT,PUBLI,13893.14,1181675442.467,7,7,85054.598346
9112,CA,CA,NATUR,POSTT,95.96,1164674642.735,7,7,12137084.647093
9106,CA,CA,NATUR,MOTO1,94.62,1148387451.274,7,7,12136836.306003
7471,CA,CA,LANDT,CONST,3471.53,1135222749.542,7,7,327009.344451
11919,CA,CA,RAILW,SUPPO,745.86,1132401894.813,7,7,1518249.932713
15525,CA,CA,WOODW,WOODW,1979.34,1125115605.471,7,7,568429.681344
1498,CA,CA,CEREA,FOOD5,1480.7,1091612595.049,7,7,737227.389106
1131,CA,CA,BUSIN,FINAN,5183.78,1090020998.749,7,7,210275.320085
2380,CA,CA,CONST,PUBLI,3510.6,1070007458.195,7,7,304793.328262
9194,CA,CA,NFERT,WHEAT,45.19,1045152517.146,7,7,23127960.105023
1109,CA,CA,BUSIN,COMPU,4853.7,1020612450.184,7,7,210275.140652
1909,CA,CA,COKIN,BASIC,746.34,994206777.903,7,7,1332109.7327
5406,CA,CA,FOOD5,FOOD5,3467.69,979223260.295,7,7,282384.890315
7600,CA,CA,LANDT,WHOLE,2974.59,972716425.726,7,7,327008.571173
3453,CA,CA,ELEC1,REALE,41.61,968978576.285,6,6,23287156.363494
6041,CA,CA,GASDI,CONST,1160.08,954333246.079,7,7,822644.340114
14373,CA,CA,TRAN2,MACHI,163.94,947054159.949,7,7,5776833.963334
244,CA,CA,AIRTR,WHOLE,664.4,939574909.015,7,7,1414170.54337
3448,CA,CA,ELEC1,PUBLI,39.71,924853670.656,6,6,23290195.685117
635,CA,CA,BASIC,BASIC,872.98,907245665.143,7,7,1039251.374766
8162,CA,CA,MEAT1,MEAT1,928.3,899241846.484,7,7,968697.453931
6136,CA,CA,GASDI,RAILW,1086.58,893864614.726,7,7,822640.408185
115,CA,CA,AIRTR,AIRTR,628.97,889467122.282,7,7,1414164.621972
668,CA,CA,BASIC,FABRI,839.79,872758864.514,7,7,1039258.462847
13050,CA,CA,SALEM,MOTO1,4399.57,859513138.132,7,7,195362.987322
4525,CA,CA,FABRI,FABRI,2450.08,836585042.455,7,7,341452.133177
3511,CA,CA,ELEC2,COKIN,91.09,824519060.434,7,7,9051696.788166
11874,CA,CA,RAILW,MOTO1,541.16,821616622.335,7,7,1518250.835862
11175,CA,CA,POULT,MEAT1,1320.38,784098599.538,7,7,593843.135717
5454,CA,CA,FOOD5,PIGS9,2766.36,781179346.553,7,7,282385.281219
7585,CA,CA,LANDT,SUPPO,2293.52,750002114.615,7,7,327009.188764
1249,CA,CA,CATTL,CATTL,1089.83,744138468.529,7,7,682802.334794
1620,CA,CA,CHEM1,HEALT,1160.63,737646619.377,7,7,635557.084839
208,CA,CA,AIRTR,POSTT,513.64,726378471.969,7,7,1414178.163634
2787,CA,CA,DAIRY,HOTEL,1378.86,725030253.426,7,7,525818.613511
12123,CA,CA,REALE,REALE,6429.67,720204370.501,7,7,112012.64925
8358,CA,CA,MEATC,HOTEL,1171.21,701627122.972,7,7,599061.759182
7409,CA,CA,KEROS,LANDT,810.51,687024403.346,7,7,847644.573597
8878,CA,CA,MOTOR,CONST,801.93,681381395.248,7,7,849676.898542
11116,CA,CA,POSTT,PUBLI,3056.21,681363958.104,7,7,222944.090263
769,CA,CA,BEVER,BEVER,3098.03,680393773.549,7,7,219621.428311
1213,CA,CA,BUSIN,RETA1,3221.67,677436941.584,7,7,210275.087636
5800,CA,CA,FOUND,MOTO1,301.66,676858305.201,7,7,2243778.774783
3609,CA,CA,ELEC2,REALE,74.53,674638639.619,7,7,9051907.146371
2721,CA,CA,CRUDE,KEROS,1433.68,673393306.395,7,7,469695.682715
11811,CA,CA,RAILW,BUSIN,442.17,671322548.256,7,7,1518245.354176
5711,CA,CA,FORES,PULP5,1128.72,669283604.906,7,7,592958.045313
15032,CA,CA,WHOLE,FISH5,3011.51,656216044.011,7,7,217902.661459
4756,CA,CA,FINAN,PUBLI,9834.55,647971968.338,7,7,65887.30225
3604,CA,CA,ELEC2,PUBLI,70.89,641641186.864,7,7,9051222.836282
12951,CA,CA,RUBBE,RUBBE,834.87,640912001.886,7,7,767678.802551
3547,CA,CA,ELEC2,GLASS,70.53,638433568.236,7,7,9051943.403318
9870,CA,CA,OILSE,OILSE,594.57,618656813.725,7,7,1040511.31696
6630,CA,CA,HOTEL,PUBLI,3375.29,618221280.163,7,7,183160.937331
3486,CA,CA,ELEC1,WOODW,26.53,617953308.512,6,6,23292623.766001
4566,CA,CA,FABRI,MOTO1,1793.66,612450269.878,7,7,341452.822652
1197,CA,CA,BUSIN,POSTT,2847.97,598856988.783,7,7,210275.034071
1118,CA,CA,BUSIN,EDUCA,2843.31,597877707.558,7,7,210275.245245
10389,CA,CA,PAPER,PAPER,1445.56,589563775.715,7,7,407844.555546
7769,CA,CA,LIGNI,BITUM,25.27,583684841.23,6,6,23097935.941037
3420,CA,CA,ELEC1,MOTO1,23.95,557833845.857,6,6,23291601.079624
6219,CA,CA,GLASS,CONST,623.4,547439880.45,7,7,878151.877526
7563,CA,CA,LANDT,PUBLI,1672.93,547062450.857,7,7,327008.572299
7385,CA,CA,KEROS,AIRTR,643.99,545878562.918,7,7,847650.682337
13349,CA,CA,SEACO,SUPPO,280.21,542634872.813,7,7,1936529.291649
12907,CA,CA,RUBBE,MOTO1,702.24,539092327.752,7,7,767675.335714
4664,CA,CA,FINAN,CONST,8122.36,535160579.679,7,7,65887.325812
4558,CA,CA,FABRI,MACHI,1562.28,533445458.027,7,7,341453.169744
8970,CA,CA,MOTOR,PUBLI,617.54,524713149.089,7,7,849682.853077
1145,CA,CA,BUSIN,HEALT,2477.12,520877166.455,7,7,210275.306184
1580,CA,CA,CHEM1,CHEM1,819.23,520666490.666,7,7,635555.937485
12614,CA,CA,RETA1,CONST,3841.37,512873481.622,7,7,133513.168901
3381,CA,CA,ELEC1,FABRI,21.99,512040579.875,6,6,23285155.974307
6590,CA,CA,HOTEL,HEALT,2776.05,508465035.465,7,7,183161.33912
3341,CA,CA,ELEC1,ALUM1,21.64,504093549.704,6,6,23294526.326433
12329,CA,CA,REFI1,MACHI,579.39,503427639.545,7,7,868892.524112
12651,CA,CA,RETA1,HOTEL,3769.7,503304456.826,7,7,133513.132829
9105,CA,CA,NATUR,MEMBE,41.44,502940426.958,6,6,12136593.314624
3371,CA,CA,ELEC1,EDUCA,21.58,502579503.834,6,6,23289133.634569
15428,CA,CA,WOODW,FURNI,864.43,491368390.666,7,7,568430.515676
2522,CA,CA,COPPE,COPP1,1460.07,482581421.417,7,7,330519.373329
135,CA,CA,AIRTR,CONST,340.51,481533992.605,7,7,1414155.216014
6045,CA,CA,GASDI,CRUDE,563.91,463897180.304,7,7,822644.004015
12259,CA,CA,RECRE,RECRE,3315.5,463107324.069,7,7,139679.482452
8782,CA,CA,MOTO1,LANDT,1225.82,461754310.234,7,7,376690.1423
8006,CA,CA,MACHI,CONST,1066.24,460570028.953,7,7,431957.185017
15474,CA,CA,WOODW,PAPER,806.08,458199684.738,7,7,568429.541408
11418,CA,CA,PRINT,PRINT,1830.95,456350359.005,7,7,249242.39275
1216,CA,CA,BUSIN,SALEM,2164.58,455156789.265,7,7,210274.875156
3436,CA,CA,ELEC1,PAPER,19.54,455019648.994,6,6,23286573.643501
14967,CA,CA,WHEAT,WHEAT,567.96,451939884.879,7,7,795724.848368
