trade_id,region1,region2,industry1,industry2,amount,total_materials_value,materials_count,unique_materials_factors,natural_resource/in_ground,materials_intensity
6078,AU,CN,IRONO,BASIC,89.33,401417.0,1.0,1.0,401417.0,4493.641554
46742,AU,WA,IRONO,BASIC,40.69,182839.0,1.0,1.0,182839.0,4493.462767
29513,AU,KR,IRONO,BASIC,19.51,87668.0,1.0,1.0,87668.0,4493.490518
4659,AU,CN,ALUMI,ALUM1,59.7,56192.0,1.0,1.0,56192.0,941.239531
7296,AU,CN,PRECI,PREC1,927.42,30001.0,1.0,1.0,30001.0,32.348882
46747,AU,WA,IRONO,CHEM1,5.64,25352.0,1.0,1.0,25352.0,4495.035461
49031,AU,WA,PRECI,CHEM1,478.34,15474.0,1.0,1.0,15474.0,32.349375
7246,AU,CN,PREC1,PREC1,971.45,13583.0,1.0,1.0,13583.0,13.982192
7229,AU,CN,PREC1,FOUND,766.26,10714.0,1.0,1.0,10714.0,13.982199
4673,AU,CN,ALUMI,FABRI,10.93,10291.0,1.0,1.0,10291.0,941.537054
21951,AU,IN,IRONO,BASIC,2.07,9320.0,1.0,1.0,9320.0,4502.415459
30209,AU,KR,PRECI,PREC1,285.81,9246.0,1.0,1.0,9246.0,32.350163
7230,AU,CN,PREC1,FURNI,616.44,8619.0,1.0,1.0,8619.0,13.981896
10395,AU,DE,PRECI,PREC1,248.27,8031.0,1.0,1.0,8031.0,32.347847
4678,AU,CN,ALUMI,MACHI,8.36,7866.0,1.0,1.0,7866.0,940.909091
6745,AU,CN,NICKE,NONF1,582.14,7231.0,1.0,1.0,7231.0,12.421411
5245,AU,CN,COPPE,COPP1,207.21,7205.0,1.0,1.0,7205.0,34.771488
27119,AU,JP,PRECI,PREC1,214.58,6941.0,1.0,1.0,6941.0,32.34691
48981,AU,WA,PREC1,PREC1,490.14,6853.0,1.0,1.0,6853.0,13.98172
48935,AU,WA,PREC1,FURNI,475.59,6650.0,1.0,1.0,6650.0,13.982632
21294,AU,IN,BITUM,BASIC,10056.64,6272.0,1.0,1.0,6272.0,0.623668
4892,AU,CN,BITUM,ELEC1,9667.78,6029.0,1.0,1.0,6029.0,0.623618
6089,AU,CN,IRONO,FABRI,1.2,5402.0,1.0,1.0,5402.0,4501.666667
46767,AU,WA,IRONO,OFFIC,1.17,5273.0,1.0,1.0,5273.0,4506.837607
24676,AU,JP,BITUM,BASIC,8069.01,5032.0,1.0,1.0,5032.0,0.62362
46781,AU,WA,IRONO,WHOLE,1.12,5026.0,1.0,1.0,5026.0,4487.5
46746,AU,WA,IRONO,CHARC,1.09,4906.0,1.0,1.0,4906.0,4500.917431
44785,AU,WA,COPP1,COPP1,328.69,4905.0,1.0,1.0,4905.0,14.922876
46780,AU,WA,IRONO,WEARI,1.05,4721.0,1.0,1.0,4721.0,4496.190476
5204,AU,CN,COPP1,ELECT,298.46,4454.0,1.0,1.0,4454.0,14.923273
28661,AU,KR,BITUM,BASIC,7109.27,4433.0,1.0,1.0,4433.0,0.623552
6193,AU,CN,LEADZ,LEAD1,77.1,4371.0,1.0,1.0,4371.0,56.692607
24704,AU,JP,BITUM,ELEC1,6825.9,4257.0,1.0,1.0,4257.0,0.623654
7225,AU,CN,PREC1,ELECT,294.01,4111.0,1.0,1.0,4111.0,13.982518
6717,AU,CN,NICKE,BASIC,319.17,3965.0,1.0,1.0,3965.0,12.422847
4866,AU,CN,BITUM,BASIC,5393.48,3363.0,1.0,1.0,3363.0,0.623531
5195,AU,CN,COPP1,COPP1,212.77,3175.0,1.0,1.0,3175.0,14.922216
49090,AU,WA,PRECI,WHOLE,93.75,3033.0,1.0,1.0,3033.0,32.352
49030,AU,WA,PRECI,CHARC,92.03,2977.0,1.0,1.0,2977.0,32.348147
46775,AU,WA,IRONO,RETA1,0.57,2577.0,1.0,1.0,2577.0,4521.052632
