interstate_id,state_industry_imports_total,state_source_share,state_import_intensity,state_supplier_count,state_import_concentration
298,2584.69,9.3e-05,0.000215,21,0.015614
299,1319.55,0.000411,0.00011,21,0.013494
300,1319.55,1e-06,0.00011,21,0.013494
301,4742.47,0.003057,0.000394,21,0.011049
302,4742.47,1.3e-05,0.000394,21,0.011049
303,4369.8,0.000829,0.000363,21,0.018011
304,4369.8,2.3e-05,0.000363,21,0.018011
305,25354.85,2.8e-05,0.002107,21,0.047426
306,25354.85,1e-06,0.002107,21,0.047426
307,26424.74,6.6e-05,0.002196,21,0.02174
308,26424.74,2e-06,0.002196,21,0.02174
309,18952.71,0.001263,0.001575,21,0.011626
310,18952.71,6.8e-05,0.001575,21,0.011626
311,1319.55,0.000411,0.00011,21,0.013494
312,1319.55,1e-06,0.00011,21,0.013494
313,9881.23,0.000412,0.000821,21,0.012873
314,9881.23,1e-06,0.000821,21,0.012873
315,7090.01,0.000495,0.000589,21,0.012286
316,7090.01,0.0,0.000589,21,0.012286
317,19373.83,0.000317,0.00161,21,0.013698
318,19373.83,1.3e-05,0.00161,21,0.013698
319,3552.88,0.001002,0.000295,21,0.013725
320,3552.88,2.4e-05,0.000295,21,0.013725
321,846.25,0.000121,7e-05,21,0.018073
322,846.25,2e-06,7e-05,21,0.018073
323,16784.41,0.002322,0.001395,21,0.010234
324,16784.41,9.5e-05,0.001395,21,0.010234
325,464.46,0.000138,3.9e-05,21,0.032723
326,464.46,0.00129,3.9e-05,21,0.032723
327,4855.03,0.01833,0.000403,21,0.059689
328,4855.03,5.9e-05,0.000403,21,0.059689
329,4776.38,0.004761,0.000397,21,0.012094
330,4776.38,0.000285,0.000397,21,0.012094
331,23525.39,0.000449,0.001955,21,0.017559
332,23525.39,7.1e-05,0.001955,21,0.017559
333,12895.16,0.012664,0.001072,21,0.033537
334,12895.16,0.00016,0.001072,21,0.033537
335,2584.69,0.000964,0.000215,21,0.015614
336,2584.69,0.000353,0.000215,21,0.015614
337,1319.55,1.7e-05,0.00011,21,0.013494
338,1319.55,4.8e-05,0.00011,21,0.013494
339,4742.47,0.000524,0.000394,21,0.011049
340,4742.47,1.4e-05,0.000394,21,0.011049
341,4369.8,5e-05,0.000363,21,0.018011
342,4369.8,1e-06,0.000363,21,0.018011
343,25354.85,4e-06,0.002107,21,0.047426
344,25354.85,0.0,0.002107,21,0.047426
345,26424.74,7e-06,0.002196,21,0.02174
346,26424.74,2e-05,0.002196,21,0.02174
347,18952.71,0.000384,0.001575,21,0.011626
348,18952.71,4.2e-05,0.001575,21,0.011626
349,1319.55,1.7e-05,0.00011,21,0.013494
350,1319.55,4.8e-05,0.00011,21,0.013494
351,9881.23,2e-05,0.000821,21,0.012873
352,9881.23,4.5e-05,0.000821,21,0.012873
353,7090.01,1.3e-05,0.000589,21,0.012286
354,7090.01,0.0,0.000589,21,0.012286
355,19373.83,4.7e-05,0.00161,21,0.013698
356,19373.83,1e-06,0.00161,21,0.013698
357,3552.88,4e-05,0.000295,21,0.013725
358,3552.88,1.9e-05,0.000295,21,0.013725
359,846.25,0.000973,7e-05,21,0.018073
360,846.25,6e-06,7e-05,21,0.018073
361,16784.41,0.000323,0.001395,21,0.010234
362,16784.41,0.0,0.001395,21,0.010234
363,5.89,0.000553,0.0,21,0.012717
364,464.46,0.000339,3.9e-05,21,0.032723
365,464.46,0.0,3.9e-05,21,0.032723
366,464.46,0.007792,3.9e-05,21,0.032723
367,4855.03,0.001006,0.000403,21,0.059689
368,4855.03,1.8e-05,0.000403,21,0.059689
369,4855.03,0.005375,0.000403,21,0.059689
370,4776.38,0.000762,0.000397,21,0.012094
371,4776.38,4e-06,0.000397,21,0.012094
372,4776.38,0.018272,0.000397,21,0.012094
373,23525.39,8.6e-05,0.001955,21,0.017559
374,23525.39,2.3e-05,0.001955,21,0.017559
375,23525.39,0.001062,0.001955,21,0.017559
376,12895.16,0.000417,0.001072,21,0.033537
377,12895.16,4.4e-05,0.001072,21,0.033537
378,12895.16,0.003125,0.001072,21,0.033537
379,2584.69,0.00027,0.000215,21,0.015614
380,2584.69,7e-06,0.000215,21,0.015614
381,2584.69,0.002231,0.000215,21,0.015614
382,1319.55,0.00011,0.00011,21,0.013494
383,1319.55,0.0,0.00011,21,0.013494
384,1319.55,0.001943,0.00011,21,0.013494
385,4742.47,0.000142,0.000394,21,0.011049
386,4742.47,0.0,0.000394,21,0.011049
387,4742.47,0.002839,0.000394,21,0.011049
388,4369.8,0.000132,0.000363,21,0.018011
389,4369.8,0.0,0.000363,21,0.018011
390,4369.8,0.003581,0.000363,21,0.018011
391,25354.85,3.4e-05,0.002107,21,0.047426
392,25354.85,0.000809,0.002107,21,0.047426
393,26424.74,0.001195,0.002196,21,0.02174
394,26424.74,0.0,0.002196,21,0.02174
395,26424.74,0.01132,0.002196,21,0.02174
396,18952.71,0.000139,0.001575,21,0.011626
397,18952.71,0.0,0.001575,21,0.011626
398,18952.71,0.002283,0.001575,21,0.011626
399,1319.55,0.00011,0.00011,21,0.013494
400,1319.55,0.0,0.00011,21,0.013494
401,1319.55,0.001943,0.00011,21,0.013494
402,9881.23,0.000109,0.000821,21,0.012873
403,9881.23,0.0,0.000821,21,0.012873
404,9881.23,0.001981,0.000821,21,0.012873
405,7090.01,0.000334,0.000589,21,0.012286
406,7090.01,0.0,0.000589,21,0.012286
407,7090.01,0.011295,0.000589,21,0.012286
408,19373.83,0.00014,0.00161,21,0.013698
409,19373.83,0.0,0.00161,21,0.013698
410,19373.83,0.003476,0.00161,21,0.013698
411,3552.88,0.000106,0.000295,21,0.013725
412,3552.88,0.0,0.000295,21,0.013725
413,3552.88,0.002126,0.000295,21,0.013725
414,846.25,0.000174,7e-05,21,0.018073
415,846.25,2e-06,7e-05,21,0.018073
416,846.25,0.0034,7e-05,21,0.018073
417,16784.41,0.000203,0.001395,21,0.010234
418,16784.41,0.0,0.001395,21,0.010234
419,16784.41,0.006164,0.001395,21,0.010234
420,5.89,7.2e-05,0.0,21,0.012717
421,5.89,0.00266,0.0,21,0.012717
422,464.46,0.004535,3.9e-05,21,0.032723
423,4855.03,0.004926,0.000403,21,0.059689
424,4776.38,0.017249,0.000397,21,0.012094
425,23525.39,0.000569,0.001955,21,0.017559
426,12895.16,0.004647,0.001072,21,0.033537
427,2584.69,0.001501,0.000215,21,0.015614
428,1319.55,0.000648,0.00011,21,0.013494
429,4742.47,0.00241,0.000394,21,0.011049
430,4369.8,0.001415,0.000363,21,0.018011
431,25354.85,0.001272,0.002107,21,0.047426
432,26424.74,0.027429,0.002196,21,0.02174
433,18952.71,0.001505,0.001575,21,0.011626
434,1319.55,0.000648,0.00011,21,0.013494
435,9881.23,0.000665,0.000821,21,0.012873
436,7090.01,0.007763,0.000589,21,0.012286
437,19373.83,0.003323,0.00161,21,0.013698
438,3552.88,0.001803,0.000295,21,0.013725
439,846.25,0.001986,7e-05,21,0.018073
440,16784.41,0.020925,0.001395,21,0.010234
441,5.89,2.1e-05,0.0,21,0.012717
442,464.46,2.1e-05,3.9e-05,21,0.032723
443,464.46,0.004213,3.9e-05,21,0.032723
444,464.46,0.001221,3.9e-05,21,0.032723
445,464.46,0.040019,3.9e-05,21,0.032723
446,4855.03,5e-06,0.000403,21,0.059689
447,4855.03,0.001748,0.000403,21,0.059689
448,4855.03,0.001734,0.000403,21,0.059689
449,4855.03,0.001717,0.000403,21,0.059689
450,4776.38,0.001495,0.000397,21,0.012094
451,4776.38,0.004346,0.000397,21,0.012094
452,4776.38,0.001788,0.000397,21,0.012094
453,4776.38,0.004187,0.000397,21,0.012094
454,23525.39,4.8e-05,0.001955,21,0.017559
455,23525.39,0.012375,0.001955,21,0.017559
456,23525.39,0.000925,0.001955,21,0.017559
457,23525.39,0.004423,0.001955,21,0.017559
458,12895.16,0.000862,0.001072,21,0.033537
459,12895.16,0.008919,0.001072,21,0.033537
460,12895.16,0.001139,0.001072,21,0.033537
461,12895.16,0.031865,0.001072,21,0.033537
462,2584.69,4.1e-05,0.000215,21,0.015614
463,2584.69,0.017583,0.000215,21,0.015614
464,2584.69,0.001086,0.000215,21,0.015614
465,2584.69,0.011556,0.000215,21,0.015614
466,1319.55,0.000105,0.00011,21,0.013494
467,1319.55,0.004916,0.00011,21,0.013494
468,1319.55,0.000467,0.00011,21,0.013494
469,1319.55,0.008759,0.00011,21,0.013494
470,4742.47,0.000241,0.000394,21,0.011049
471,4742.47,0.004798,0.000394,21,0.011049
472,4742.47,0.001546,0.000394,21,0.011049
473,4742.47,0.008369,0.000394,21,0.011049
474,4369.8,0.001013,0.000363,21,0.018011
475,4369.8,0.008416,0.000363,21,0.018011
476,4369.8,0.000837,0.000363,21,0.018011
477,4369.8,0.003277,0.000363,21,0.018011
478,25354.85,5e-05,0.002107,21,0.047426
479,25354.85,0.000777,0.002107,21,0.047426
480,25354.85,0.000342,0.002107,21,0.047426
481,25354.85,0.001301,0.002107,21,0.047426
482,26424.74,9.4e-05,0.002196,21,0.02174
483,26424.74,0.000855,0.002196,21,0.02174
484,26424.74,0.001151,0.002196,21,0.02174
485,26424.74,0.001627,0.002196,21,0.02174
486,18952.71,0.000777,0.001575,21,0.011626
487,18952.71,0.007583,0.001575,21,0.011626
488,18952.71,0.000562,0.001575,21,0.011626
489,18952.71,0.009231,0.001575,21,0.011626
490,1319.55,0.000105,0.00011,21,0.013494
491,1319.55,0.004916,0.00011,21,0.013494
492,1319.55,0.000467,0.00011,21,0.013494
493,1319.55,0.008759,0.00011,21,0.013494
494,9881.23,0.000102,0.000821,21,0.012873
495,9881.23,0.00486,0.000821,21,0.012873
496,9881.23,0.00047,0.000821,21,0.012873
497,9881.23,0.00861,0.000821,21,0.012873
498,7090.01,0.002593,0.000589,21,0.012286
499,7090.01,0.019115,0.000589,21,0.012286
500,7090.01,0.003738,0.000589,21,0.012286
501,7090.01,0.018699,0.000589,21,0.012286
502,19373.83,0.004624,0.00161,21,0.013698
503,19373.83,0.010573,0.00161,21,0.013698
504,19373.83,0.000624,0.00161,21,0.013698
505,19373.83,0.008297,0.00161,21,0.013698
506,3552.88,0.001087,0.000295,21,0.013725
507,3552.88,0.006072,0.000295,21,0.013725
508,3552.88,0.00051,0.000295,21,0.013725
509,3552.88,0.005866,0.000295,21,0.013725
510,846.25,0.000191,7e-05,21,0.018073
511,846.25,0.003595,7e-05,21,0.018073
512,846.25,0.000746,7e-05,21,0.018073
513,846.25,0.013463,7e-05,21,0.018073
514,16784.41,0.004547,0.001395,21,0.010234
515,16784.41,0.012639,0.001395,21,0.010234
516,16784.41,0.001926,0.001395,21,0.010234
517,16784.41,0.005509,0.001395,21,0.010234
518,5.89,0.005026,0.0,21,0.012717
519,5.89,0.000245,0.0,21,0.012717
520,5.89,0.003851,0.0,21,0.012717
521,464.46,0.000205,3.9e-05,21,0.032723
522,464.46,0.0,3.9e-05,21,0.032723
523,464.46,0.006549,3.9e-05,21,0.032723
524,464.46,4.2e-05,3.9e-05,21,0.032723
525,4855.03,0.001027,0.000403,21,0.059689
526,4855.03,4e-06,0.000403,21,0.059689
527,4855.03,0.025695,0.000403,21,0.059689
528,4855.03,0.001337,0.000403,21,0.059689
529,4776.38,0.000161,0.000397,21,0.012094
530,4776.38,3.6e-05,0.000397,21,0.012094
531,4776.38,0.009616,0.000397,21,0.012094
532,4776.38,0.001651,0.000397,21,0.012094
533,23525.39,0.035254,0.001955,21,0.017559
534,23525.39,0.001327,0.001955,21,0.017559
535,23525.39,0.068542,0.001955,21,0.017559
536,23525.39,0.014648,0.001955,21,0.017559
537,12895.16,0.00399,0.001072,21,0.033537
538,12895.16,5e-06,0.001072,21,0.033537
539,12895.16,0.00894,0.001072,21,0.033537
540,12895.16,0.001567,0.001072,21,0.033537
541,2584.69,0.020513,0.000215,21,0.015614
542,2584.69,0.001553,0.000215,21,0.015614
543,2584.69,0.036296,0.000215,21,0.015614
544,2584.69,0.038295,0.000215,21,0.015614
545,1319.55,0.000474,0.00011,21,0.013494
546,1319.55,1.8e-05,0.00011,21,0.013494
547,1319.55,0.006812,0.00011,21,0.013494
548,1319.55,0.000709,0.00011,21,0.013494
549,4742.47,0.001259,0.000394,21,0.011049
550,4742.47,3.9e-05,0.000394,21,0.011049
551,4742.47,0.013716,0.000394,21,0.011049
552,4742.47,0.001202,0.000394,21,0.011049
553,4369.8,0.001987,0.000363,21,0.018011
554,4369.8,0.00032,0.000363,21,0.018011
555,4369.8,0.009568,0.000363,21,0.018011
556,4369.8,0.001985,0.000363,21,0.018011
557,25354.85,2.9e-05,0.002107,21,0.047426
558,25354.85,1e-06,0.002107,21,0.047426
559,25354.85,0.001024,0.002107,21,0.047426
560,25354.85,0.000244,0.002107,21,0.047426
561,26424.74,0.004429,0.002196,21,0.02174
562,26424.74,2.3e-05,0.002196,21,0.02174
563,26424.74,0.001423,0.002196,21,0.02174
564,26424.74,0.001724,0.002196,21,0.02174
565,18952.71,0.001058,0.001575,21,0.011626
566,18952.71,5.3e-05,0.001575,21,0.011626
567,18952.71,0.013622,0.001575,21,0.011626
568,18952.71,0.00192,0.001575,21,0.011626
569,1319.55,0.000474,0.00011,21,0.013494
570,1319.55,1.8e-05,0.00011,21,0.013494
571,1319.55,0.006812,0.00011,21,0.013494
572,1319.55,0.000709,0.00011,21,0.013494
573,9881.23,0.000467,0.000821,21,0.012873
574,9881.23,1.7e-05,0.000821,21,0.012873
575,9881.23,0.008454,0.000821,21,0.012873
