interstate_id,state_industry_exports_total,state_destination_share,state_export_intensity,state_destination_count,state_export_concentration
41,368917.6,1e-06,0.030657,41,0.010956
42,368917.6,0.0,0.030657,41,0.010956
43,368917.6,2.7e-05,0.030657,41,0.010956
44,368917.6,3e-06,0.030657,41,0.010956
45,368917.6,2e-06,0.030657,41,0.010956
46,368917.6,0.0,0.030657,41,0.010956
47,368917.6,7.8e-05,0.030657,41,0.010956
48,368917.6,9e-06,0.030657,41,0.010956
49,289592.0,0.000312,0.024065,41,0.006869
50,289592.0,3.3e-05,0.024065,41,0.006869
51,289592.0,3e-05,0.024065,41,0.006869
52,289592.0,1.2e-05,0.024065,41,0.006869
53,289592.0,0.000536,0.024065,41,0.006869
54,289592.0,3.2e-05,0.024065,41,0.006869
55,226890.76,2.9e-05,0.018855,41,0.003724
56,226890.76,4.5e-05,0.018855,41,0.003724
57,226890.76,0.000423,0.018855,41,0.003724
58,226890.76,7.5e-05,0.018855,41,0.003724
59,226890.76,1.8e-05,0.018855,41,0.003724
60,226890.76,0.000171,0.018855,41,0.003724
61,226890.76,0.000111,0.018855,41,0.003724
62,226890.76,4.6e-05,0.018855,41,0.003724
63,226890.76,0.001357,0.018855,41,0.003724
64,179631.61,8.3e-05,0.014928,41,0.004007
65,179631.61,3.1e-05,0.014928,41,0.004007
66,179631.61,3.2e-05,0.014928,41,0.004007
67,179631.61,3.4e-05,0.014928,41,0.004007
68,179631.61,8.1e-05,0.014928,41,0.004007
69,179631.61,5.3e-05,0.014928,41,0.004007
70,392808.6,0.00035,0.032643,41,0.018686
71,392808.6,7.4e-05,0.032643,41,0.018686
72,392808.6,0.000138,0.032643,41,0.018686
73,413816.29,0.000121,0.034389,41,0.005148
74,413816.29,5.5e-05,0.034389,41,0.005148
75,413816.29,1.2e-05,0.034389,41,0.005148
76,413816.29,3.8e-05,0.034389,41,0.005148
77,413816.29,3.2e-05,0.034389,41,0.005148
78,413816.29,7.8e-05,0.034389,41,0.005148
79,363032.25,6.2e-05,0.030168,41,0.004541
80,363032.25,0.000212,0.030168,41,0.004541
81,363032.25,2.4e-05,0.030168,41,0.004541
82,363032.25,8e-05,0.030168,41,0.004541
83,363032.25,6e-05,0.030168,41,0.004541
84,363032.25,0.000212,0.030168,41,0.004541
85,36145.16,0.000266,0.003004,41,0.006391
86,36145.16,9.4e-05,0.003004,41,0.006391
87,36145.16,0.00026,0.003004,41,0.006391
88,334812.58,7e-06,0.027823,41,0.004051
89,334812.58,3.5e-05,0.027823,41,0.004051
90,334812.58,0.000202,0.027823,41,0.004051
91,334812.58,2e-06,0.027823,41,0.004051
92,334812.58,7e-06,0.027823,41,0.004051
93,334812.58,5e-06,0.027823,41,0.004051
94,334812.58,6.2e-05,0.027823,41,0.004051
95,334812.58,7.3e-05,0.027823,41,0.004051
96,334812.58,2e-06,0.027823,41,0.004051
97,334812.58,5e-06,0.027823,41,0.004051
98,334812.58,1e-05,0.027823,41,0.004051
99,334812.58,9.7e-05,0.027823,41,0.004051
100,334812.58,0.000199,0.027823,41,0.004051
101,334812.58,3e-06,0.027823,41,0.004051
102,334812.58,9e-06,0.027823,41,0.004051
103,10937.19,2e-06,0.000909,41,0.01544
104,10937.19,7.5e-05,0.000909,41,0.01544
105,10937.19,0.000183,0.000909,41,0.01544
106,11958.38,2e-06,0.000994,41,0.040099
107,11958.38,8.8e-05,0.000994,41,0.040099
108,11958.38,8.6e-05,0.000994,41,0.040099
109,57486.41,0.000177,0.004777,41,0.006206
110,57486.41,6.7e-05,0.004777,41,0.006206
111,57486.41,0.000175,0.004777,41,0.006206
112,55825.19,4.2e-05,0.004639,41,0.010249
113,55825.19,6.8e-05,0.004639,41,0.010249
114,55825.19,7.9e-05,0.004639,41,0.010249
115,74458.46,0.000107,0.006188,41,0.009484
116,74458.46,0.0,0.006188,41,0.009484
117,74458.46,1.1e-05,0.006188,41,0.009484
118,74458.46,5e-06,0.006188,41,0.009484
119,74458.46,9.8e-05,0.006188,41,0.009484
120,74458.46,5e-06,0.006188,41,0.009484
121,17267.97,3.6e-05,0.001435,41,0.008248
122,17267.97,4.4e-05,0.001435,41,0.008248
123,17267.97,7.4e-05,0.001435,41,0.008248
124,118.41,3.7e-05,1e-05,40,0.061156
125,120517.6,3e-06,0.010015,41,0.043026
126,120517.6,0.0,0.010015,41,0.043026
127,120517.6,2.1e-05,0.010015,41,0.043026
128,120517.6,1e-06,0.010015,41,0.043026
129,120517.6,1.1e-05,0.010015,41,0.043026
130,120517.6,3e-06,0.010015,41,0.043026
131,120517.6,1e-06,0.010015,41,0.043026
132,13508.87,0.002175,0.001123,41,0.051753
133,13508.87,2e-06,0.001123,41,0.051753
134,13508.87,0.000573,0.001123,41,0.051753
135,13508.87,7.2e-05,0.001123,41,0.051753
136,13508.87,0.002711,0.001123,41,0.051753
137,13508.87,3.2e-05,0.001123,41,0.051753
138,13508.87,1e-06,0.001123,41,0.051753
139,13508.87,0.0,0.001123,41,0.051753
140,51974.63,3.1e-05,0.004319,41,0.008223
141,51974.63,0.0,0.004319,41,0.008223
142,51974.63,0.000167,0.004319,41,0.008223
143,51974.63,2.6e-05,0.004319,41,0.008223
144,51974.63,0.0,0.004319,41,0.008223
145,51974.63,0.001015,0.004319,41,0.008223
146,51974.63,1.4e-05,0.004319,41,0.008223
147,51974.63,2e-06,0.004319,41,0.008223
148,51974.63,0.000133,0.004319,41,0.008223
149,51974.63,0.0,0.004319,41,0.008223
150,51974.63,1e-05,0.004319,41,0.008223
151,70020.88,0.000113,0.005819,41,0.021451
152,70020.88,0.000793,0.005819,41,0.021451
153,70020.88,0.000204,0.005819,41,0.021451
154,70020.88,1e-06,0.005819,41,0.021451
155,293825.24,0.0,0.024417,41,0.005647
156,293825.24,1e-05,0.024417,41,0.005647
157,293825.24,9e-06,0.024417,41,0.005647
158,293825.24,9e-06,0.024417,41,0.005647
159,293825.24,1.7e-05,0.024417,41,0.005647
160,293825.24,4.8e-05,0.024417,41,0.005647
161,293825.24,1.9e-05,0.024417,41,0.005647
162,293825.24,4.2e-05,0.024417,41,0.005647
163,293825.24,5e-06,0.024417,41,0.005647
164,293825.24,1.3e-05,0.024417,41,0.005647
165,293825.24,1.1e-05,0.024417,41,0.005647
166,293825.24,5.1e-05,0.024417,41,0.005647
167,293825.24,0.0,0.024417,41,0.005647
168,293825.24,3e-06,0.024417,41,0.005647
169,293825.24,0.0,0.024417,41,0.005647
170,293825.24,2e-06,0.024417,41,0.005647
171,368917.6,4e-06,0.030657,41,0.010956
172,368917.6,0.0,0.030657,41,0.010956
173,368917.6,0.000112,0.030657,41,0.010956
174,368917.6,6e-06,0.030657,41,0.010956
175,368917.6,1e-06,0.030657,41,0.010956
176,368917.6,0.0,0.030657,41,0.010956
177,368917.6,8.3e-05,0.030657,41,0.010956
178,368917.6,1.5e-05,0.030657,41,0.010956
179,368917.6,1e-06,0.030657,41,0.010956
180,368917.6,0.0,0.030657,41,0.010956
181,368917.6,2.3e-05,0.030657,41,0.010956
182,368917.6,3e-06,0.030657,41,0.010956
183,368917.6,0.0,0.030657,41,0.010956
184,368917.6,3e-05,0.030657,41,0.010956
185,368917.6,6e-06,0.030657,41,0.010956
186,289592.0,9.4e-05,0.024065,41,0.006869
187,289592.0,1e-05,0.024065,41,0.006869
188,289592.0,0.000101,0.024065,41,0.006869
189,289592.0,3.5e-05,0.024065,41,0.006869
190,289592.0,0.000161,0.024065,41,0.006869
191,289592.0,1e-05,0.024065,41,0.006869
192,289592.0,1e-06,0.024065,41,0.006869
193,289592.0,3e-06,0.024065,41,0.006869
194,226890.76,9e-06,0.018855,41,0.003724
195,226890.76,1.4e-05,0.018855,41,0.003724
196,226890.76,0.000127,0.018855,41,0.003724
197,226890.76,7.3e-05,0.018855,41,0.003724
198,226890.76,5.5e-05,0.018855,41,0.003724
199,226890.76,0.00027,0.018855,41,0.003724
200,226890.76,3.3e-05,0.018855,41,0.003724
201,226890.76,1.4e-05,0.018855,41,0.003724
202,226890.76,0.000408,0.018855,41,0.003724
203,226890.76,1.5e-05,0.018855,41,0.003724
204,226890.76,5e-06,0.018855,41,0.003724
205,226890.76,7e-06,0.018855,41,0.003724
206,179631.61,2.5e-05,0.014928,41,0.004007
207,179631.61,9e-06,0.014928,41,0.004007
208,179631.61,8.6e-05,0.014928,41,0.004007
209,179631.61,0.000109,0.014928,41,0.004007
210,179631.61,2.4e-05,0.014928,41,0.004007
211,179631.61,1.6e-05,0.014928,41,0.004007
212,179631.61,4e-06,0.014928,41,0.004007
213,179631.61,1.5e-05,0.014928,41,0.004007
214,392808.6,0.000105,0.032643,41,0.018686
215,392808.6,0.000185,0.032643,41,0.018686
216,392808.6,4.2e-05,0.032643,41,0.018686
217,392808.6,7e-06,0.032643,41,0.018686
218,413816.29,3.6e-05,0.034389,41,0.005148
219,413816.29,1.6e-05,0.034389,41,0.005148
220,413816.29,2.1e-05,0.034389,41,0.005148
221,413816.29,0.000108,0.034389,41,0.005148
222,413816.29,1e-05,0.034389,41,0.005148
223,413816.29,2.3e-05,0.034389,41,0.005148
224,413816.29,5e-06,0.034389,41,0.005148
225,413816.29,6e-06,0.034389,41,0.005148
226,363032.25,1.9e-05,0.030168,41,0.004541
227,363032.25,6.4e-05,0.030168,41,0.004541
228,363032.25,6.4e-05,0.030168,41,0.004541
229,363032.25,0.000236,0.030168,41,0.004541
230,363032.25,1.8e-05,0.030168,41,0.004541
231,363032.25,6.4e-05,0.030168,41,0.004541
232,363032.25,3e-06,0.030168,41,0.004541
233,363032.25,2e-05,0.030168,41,0.004541
234,36145.16,8e-05,0.003004,41,0.006391
235,36145.16,0.000279,0.003004,41,0.006391
236,36145.16,7.8e-05,0.003004,41,0.006391
237,36145.16,2.4e-05,0.003004,41,0.006391
238,334812.58,2e-06,0.027823,41,0.004051
239,334812.58,1e-05,0.027823,41,0.004051
240,334812.58,6.1e-05,0.027823,41,0.004051
241,334812.58,1e-06,0.027823,41,0.004051
242,334812.58,2e-06,0.027823,41,0.004051
243,334812.58,1.2e-05,0.027823,41,0.004051
244,334812.58,7.4e-05,0.027823,41,0.004051
245,334812.58,0.000215,0.027823,41,0.004051
246,334812.58,4e-06,0.027823,41,0.004051
247,334812.58,1e-05,0.027823,41,0.004051
248,334812.58,3e-06,0.027823,41,0.004051
249,334812.58,2.9e-05,0.027823,41,0.004051
250,334812.58,6e-05,0.027823,41,0.004051
251,334812.58,1e-06,0.027823,41,0.004051
252,334812.58,3e-06,0.027823,41,0.004051
253,334812.58,1.1e-05,0.027823,41,0.004051
254,334812.58,3.5e-05,0.027823,41,0.004051
255,334812.58,2.1e-05,0.027823,41,0.004051
256,334812.58,4e-06,0.027823,41,0.004051
257,334812.58,5e-06,0.027823,41,0.004051
258,10937.19,0.0,0.000909,41,0.01544
259,10937.19,0.000273,0.000909,41,0.01544
260,10937.19,5.5e-05,0.000909,41,0.01544
261,10937.19,0.0,0.000909,41,0.01544
262,11958.38,1e-06,0.000994,41,0.040099
263,11958.38,0.000337,0.000994,41,0.040099
264,11958.38,2.6e-05,0.000994,41,0.040099
265,11958.38,0.0,0.000994,41,0.040099
266,57486.41,5.3e-05,0.004777,41,0.006206
267,57486.41,0.0002,0.004777,41,0.006206
268,57486.41,5.3e-05,0.004777,41,0.006206
269,57486.41,1.7e-05,0.004777,41,0.006206
270,55825.19,1.2e-05,0.004639,41,0.010249
271,55825.19,0.00022,0.004639,41,0.010249
272,55825.19,2.4e-05,0.004639,41,0.010249
273,55825.19,2.3e-05,0.004639,41,0.010249
274,74458.46,3.2e-05,0.006188,41,0.009484
275,74458.46,0.0,0.006188,41,0.009484
276,74458.46,0.000174,0.006188,41,0.009484
277,74458.46,1.9e-05,0.006188,41,0.009484
278,74458.46,2.9e-05,0.006188,41,0.009484
279,74458.46,2e-06,0.006188,41,0.009484
280,74458.46,3.1e-05,0.006188,41,0.009484
281,74458.46,0.0,0.006188,41,0.009484
282,17267.97,1.1e-05,0.001435,41,0.008248
283,17267.97,0.00014,0.001435,41,0.008248
284,17267.97,2.2e-05,0.001435,41,0.008248
285,17267.97,1.8e-05,0.001435,41,0.008248
286,118.41,1.1e-05,1e-05,40,0.061156
287,120517.6,1.8e-05,0.010015,41,0.043026
288,120517.6,0.000287,0.010015,41,0.043026
289,120517.6,8e-06,0.010015,41,0.043026
290,120517.6,0.0,0.010015,41,0.043026
291,120517.6,3e-05,0.010015,41,0.043026
292,120517.6,1e-06,0.010015,41,0.043026
293,120517.6,2.1e-05,0.010015,41,0.043026
294,120517.6,0.0,0.010015,41,0.043026
295,120517.6,0.000471,0.010015,41,0.043026
296,120517.6,6.7e-05,0.010015,41,0.043026
297,120517.6,2.8e-05,0.010015,41,0.043026
298,120517.6,2e-06,0.010015,41,0.043026
299,120517.6,4e-06,0.010015,41,0.043026
300,120517.6,0.0,0.010015,41,0.043026
301,120517.6,0.00012,0.010015,41,0.043026
302,120517.6,1e-06,0.010015,41,0.043026
303,120517.6,3e-05,0.010015,41,0.043026
304,120517.6,1e-06,0.010015,41,0.043026
305,120517.6,6e-06,0.010015,41,0.043026
306,120517.6,0.0,0.010015,41,0.043026
307,120517.6,1.4e-05,0.010015,41,0.043026
308,120517.6,0.0,0.010015,41,0.043026
309,120517.6,0.000199,0.010015,41,0.043026
310,120517.6,1.1e-05,0.010015,41,0.043026
311,120517.6,4e-06,0.010015,41,0.043026
312,120517.6,0.0,0.010015,41,0.043026
313,120517.6,3.4e-05,0.010015,41,0.043026
314,120517.6,0.0,0.010015,41,0.043026
315,120517.6,2.9e-05,0.010015,41,0.043026
316,120517.6,0.0,0.010015,41,0.043026
317,120517.6,5.1e-05,0.010015,41,0.043026
318,120517.6,2e-06,0.010015,41,0.043026
319,120517.6,3e-05,0.010015,41,0.043026
320,120517.6,1e-06,0.010015,41,0.043026
321,120517.6,1e-06,0.010015,41,0.043026
322,120517.6,0.0,0.010015,41,0.043026
323,120517.6,0.000323,0.010015,41,0.043026
324,120517.6,1.3e-05,0.010015,41,0.043026
325,13508.87,5e-06,0.001123,41,0.051753
326,13508.87,4.4e-05,0.001123,41,0.051753
327,13508.87,0.006588,0.001123,41,0.051753
328,13508.87,2.1e-05,0.001123,41,0.051753
329,13508.87,0.001683,0.001123,41,0.051753
330,13508.87,0.000101,0.001123,41,0.051753
331,13508.87,0.000782,0.001123,41,0.051753
332,13508.87,0.000123,0.001123,41,0.051753
333,13508.87,0.012088,0.001123,41,0.051753
334,13508.87,0.000153,0.001123,41,0.051753
335,13508.87,0.000184,0.001123,41,0.051753
336,13508.87,6.7e-05,0.001123,41,0.051753
337,13508.87,2e-06,0.001123,41,0.051753
338,13508.87,5e-06,0.001123,41,0.051753
339,13508.87,0.000184,0.001123,41,0.051753
340,13508.87,5e-06,0.001123,41,0.051753
341,13508.87,1.6e-05,0.001123,41,0.051753
342,13508.87,0.0,0.001123,41,0.051753
343,13508.87,7e-06,0.001123,41,0.051753
344,13508.87,0.0,0.001123,41,0.051753
345,13508.87,1.4e-05,0.001123,41,0.051753
346,13508.87,3.8e-05,0.001123,41,0.051753
347,13508.87,0.000539,0.001123,41,0.051753
348,13508.87,5.9e-05,0.001123,41,0.051753
349,13508.87,2e-06,0.001123,41,0.051753
350,13508.87,5e-06,0.001123,41,0.051753
351,13508.87,1.5e-05,0.001123,41,0.051753
352,13508.87,3.3e-05,0.001123,41,0.051753
353,13508.87,7e-06,0.001123,41,0.051753
354,13508.87,0.0,0.001123,41,0.051753
355,13508.87,6.8e-05,0.001123,41,0.051753
356,13508.87,2e-06,0.001123,41,0.051753
357,13508.87,1.1e-05,0.001123,41,0.051753
358,13508.87,5e-06,0.001123,41,0.051753
359,13508.87,6.1e-05,0.001123,41,0.051753
360,13508.87,0.0,0.001123,41,0.051753
361,13508.87,0.000401,0.001123,41,0.051753
362,13508.87,0.0,0.001123,41,0.051753
363,13508.87,0.0,0.001123,41,0.051753
364,51974.63,3e-06,0.004319,41,0.008223
365,51974.63,0.0,0.004319,41,0.008223
366,51974.63,7e-05,0.004319,41,0.008223
367,51974.63,9.4e-05,0.004319,41,0.008223
368,51974.63,2e-06,0.004319,41,0.008223
369,51974.63,0.000502,0.004319,41,0.008223
370,51974.63,7e-05,0.004319,41,0.008223
371,51974.63,0.0,0.004319,41,0.008223
372,51974.63,0.001679,0.004319,41,0.008223
373,51974.63,3.9e-05,0.004319,41,0.008223
374,51974.63,1.1e-05,0.004319,41,0.008223
375,51974.63,0.000481,0.004319,41,0.008223
376,51974.63,0.000103,0.004319,41,0.008223
377,51974.63,1.1e-05,0.004319,41,0.008223
378,51974.63,0.000775,0.004319,41,0.008223
379,51974.63,1.3e-05,0.004319,41,0.008223
380,51974.63,0.0,0.004319,41,0.008223
381,51974.63,0.000111,0.004319,41,0.008223
382,51974.63,3e-06,0.004319,41,0.008223
383,51974.63,0.0,0.004319,41,0.008223
384,51974.63,4.9e-05,0.004319,41,0.008223
385,51974.63,1.3e-05,0.004319,41,0.008223
386,51974.63,0.0,0.004319,41,0.008223
387,51974.63,0.000259,0.004319,41,0.008223
388,51974.63,1.1e-05,0.004319,41,0.008223
389,51974.63,0.0,0.004319,41,0.008223
390,51974.63,0.000301,0.004319,41,0.008223
391,51974.63,1.7e-05,0.004319,41,0.008223
392,51974.63,0.000395,0.004319,41,0.008223
393,51974.63,0.000608,0.004319,41,0.008223
394,51974.63,0.0,0.004319,41,0.008223
395,51974.63,0.005755,0.004319,41,0.008223
396,51974.63,5.1e-05,0.004319,41,0.008223
397,51974.63,0.0,0.004319,41,0.008223
398,51974.63,0.000833,0.004319,41,0.008223
399,51974.63,3e-06,0.004319,41,0.008223
400,51974.63,0.0,0.004319,41,0.008223
401,51974.63,4.9e-05,0.004319,41,0.008223
402,51974.63,2.1e-05,0.004319,41,0.008223
403,51974.63,0.0,0.004319,41,0.008223
404,51974.63,0.000377,0.004319,41,0.008223
405,51974.63,4.6e-05,0.004319,41,0.008223
406,51974.63,0.0,0.004319,41,0.008223
407,51974.63,0.001541,0.004319,41,0.008223
408,51974.63,5.2e-05,0.004319,41,0.008223
409,51974.63,0.0,0.004319,41,0.008223
410,51974.63,0.001296,0.004319,41,0.008223
411,51974.63,7e-06,0.004319,41,0.008223
412,51974.63,0.0,0.004319,41,0.008223
413,51974.63,0.000145,0.004319,41,0.008223
414,51974.63,3e-06,0.004319,41,0.008223
415,51974.63,0.0,0.004319,41,0.008223
416,51974.63,5.5e-05,0.004319,41,0.008223
417,51974.63,6.6e-05,0.004319,41,0.008223
418,51974.63,0.0,0.004319,41,0.008223
419,51974.63,0.00199,0.004319,41,0.008223
420,51974.63,0.0,0.004319,41,0.008223
421,51974.63,0.0,0.004319,41,0.008223
422,70020.88,3e-05,0.005819,41,0.021451
423,70020.88,0.000342,0.005819,41,0.021451
424,70020.88,0.001177,0.005819,41,0.021451
425,70020.88,0.000191,0.005819,41,0.021451
426,70020.88,0.000856,0.005819,41,0.021451
427,70020.88,5.5e-05,0.005819,41,0.021451
428,70020.88,1.2e-05,0.005819,41,0.021451
429,70020.88,0.000163,0.005819,41,0.021451
430,70020.88,8.8e-05,0.005819,41,0.021451
431,70020.88,0.00046,0.005819,41,0.021451
432,70020.88,0.010351,0.005819,41,0.021451
433,70020.88,0.000407,0.005819,41,0.021451
434,70020.88,1.2e-05,0.005819,41,0.021451
435,70020.88,9.4e-05,0.005819,41,0.021451
436,70020.88,0.000786,0.005819,41,0.021451
437,70020.88,0.000919,0.005819,41,0.021451
438,70020.88,9.1e-05,0.005819,41,0.021451
439,70020.88,2.4e-05,0.005819,41,0.021451
440,70020.88,0.005016,0.005819,41,0.021451
441,70020.88,0.0,0.005819,41,0.021451
442,293825.24,0.0,0.024417,41,0.005647
443,293825.24,7e-06,0.024417,41,0.005647
444,293825.24,2e-06,0.024417,41,0.005647
445,293825.24,6.3e-05,0.024417,41,0.005647
446,293825.24,0.0,0.024417,41,0.005647
447,293825.24,2.9e-05,0.024417,41,0.005647
448,293825.24,2.9e-05,0.024417,41,0.005647
449,293825.24,2.8e-05,0.024417,41,0.005647
450,293825.24,2.4e-05,0.024417,41,0.005647
451,293825.24,7.1e-05,0.024417,41,0.005647
452,293825.24,2.9e-05,0.024417,41,0.005647
453,293825.24,6.8e-05,0.024417,41,0.005647
454,293825.24,4e-06,0.024417,41,0.005647
455,293825.24,0.000991,0.024417,41,0.005647
456,293825.24,7.4e-05,0.024417,41,0.005647
457,293825.24,0.000354,0.024417,41,0.005647
458,293825.24,3.8e-05,0.024417,41,0.005647
459,293825.24,0.000391,0.024417,41,0.005647
460,293825.24,5e-05,0.024417,41,0.005647
461,293825.24,0.001398,0.024417,41,0.005647
462,293825.24,0.0,0.024417,41,0.005647
463,293825.24,0.000155,0.024417,41,0.005647
464,293825.24,1e-05,0.024417,41,0.005647
465,293825.24,0.000102,0.024417,41,0.005647
466,293825.24,0.0,0.024417,41,0.005647
467,293825.24,2.2e-05,0.024417,41,0.005647
468,293825.24,2e-06,0.024417,41,0.005647
469,293825.24,3.9e-05,0.024417,41,0.005647
470,293825.24,4e-06,0.024417,41,0.005647
471,293825.24,7.7e-05,0.024417,41,0.005647
472,293825.24,2.5e-05,0.024417,41,0.005647
473,293825.24,0.000135,0.024417,41,0.005647
474,293825.24,1.5e-05,0.024417,41,0.005647
475,293825.24,0.000125,0.024417,41,0.005647
476,293825.24,1.2e-05,0.024417,41,0.005647
477,293825.24,4.9e-05,0.024417,41,0.005647
478,293825.24,4e-06,0.024417,41,0.005647
479,293825.24,6.7e-05,0.024417,41,0.005647
480,293825.24,2.9e-05,0.024417,41,0.005647
481,293825.24,0.000112,0.024417,41,0.005647
482,293825.24,8e-06,0.024417,41,0.005647
483,293825.24,7.7e-05,0.024417,41,0.005647
484,293825.24,0.000104,0.024417,41,0.005647
485,293825.24,0.000146,0.024417,41,0.005647
486,293825.24,5e-05,0.024417,41,0.005647
487,293825.24,0.000489,0.024417,41,0.005647
488,293825.24,3.6e-05,0.024417,41,0.005647
489,293825.24,0.000595,0.024417,41,0.005647
490,293825.24,0.0,0.024417,41,0.005647
491,293825.24,2.2e-05,0.024417,41,0.005647
492,293825.24,2e-06,0.024417,41,0.005647
493,293825.24,3.9e-05,0.024417,41,0.005647
494,293825.24,3e-06,0.024417,41,0.005647
495,293825.24,0.000163,0.024417,41,0.005647
496,293825.24,1.6e-05,0.024417,41,0.005647
497,293825.24,0.00029,0.024417,41,0.005647
498,293825.24,6.3e-05,0.024417,41,0.005647
499,293825.24,0.000461,0.024417,41,0.005647
500,293825.24,9e-05,0.024417,41,0.005647
501,293825.24,0.000451,0.024417,41,0.005647
502,293825.24,0.000305,0.024417,41,0.005647
503,293825.24,0.000697,0.024417,41,0.005647
504,293825.24,4.1e-05,0.024417,41,0.005647
505,293825.24,0.000547,0.024417,41,0.005647
506,293825.24,1.3e-05,0.024417,41,0.005647
507,293825.24,7.3e-05,0.024417,41,0.005647
508,293825.24,6e-06,0.024417,41,0.005647
509,293825.24,7.1e-05,0.024417,41,0.005647
510,293825.24,1e-06,0.024417,41,0.005647
511,293825.24,1e-05,0.024417,41,0.005647
512,293825.24,2e-06,0.024417,41,0.005647
513,293825.24,3.9e-05,0.024417,41,0.005647
514,293825.24,0.00026,0.024417,41,0.005647
515,293825.24,0.000722,0.024417,41,0.005647
516,293825.24,0.00011,0.024417,41,0.005647
517,293825.24,0.000315,0.024417,41,0.005647
518,293825.24,0.0,0.024417,41,0.005647
519,293825.24,0.0,0.024417,41,0.005647
520,293825.24,0.0,0.024417,41,0.005647
521,368917.6,0.0,0.030657,41,0.010956
522,368917.6,0.0,0.030657,41,0.010956
523,368917.6,8e-06,0.030657,41,0.010956
524,368917.6,0.0,0.030657,41,0.010956
525,368917.6,1.4e-05,0.030657,41,0.010956
526,368917.6,0.0,0.030657,41,0.010956
527,368917.6,0.000338,0.030657,41,0.010956
528,368917.6,1.8e-05,0.030657,41,0.010956
529,368917.6,2e-06,0.030657,41,0.010956
530,368917.6,0.0,0.030657,41,0.010956
531,368917.6,0.000124,0.030657,41,0.010956
532,368917.6,2.1e-05,0.030657,41,0.010956
533,368917.6,0.002248,0.030657,41,0.010956
534,368917.6,8.5e-05,0.030657,41,0.010956
535,368917.6,0.004371,0.030657,41,0.010956
536,368917.6,0.000934,0.030657,41,0.010956
537,368917.6,0.000139,0.030657,41,0.010956
538,368917.6,0.0,0.030657,41,0.010956
539,368917.6,0.000312,0.030657,41,0.010956
540,368917.6,5.5e-05,0.030657,41,0.010956
541,368917.6,0.000144,0.030657,41,0.010956
542,368917.6,1.1e-05,0.030657,41,0.010956
543,368917.6,0.000254,0.030657,41,0.010956
544,368917.6,0.000268,0.030657,41,0.010956
545,368917.6,2e-06,0.030657,41,0.010956
546,368917.6,0.0,0.030657,41,0.010956
547,368917.6,2.4e-05,0.030657,41,0.010956
548,368917.6,3e-06,0.030657,41,0.010956
549,368917.6,1.6e-05,0.030657,41,0.010956
550,368917.6,1e-06,0.030657,41,0.010956
551,368917.6,0.000176,0.030657,41,0.010956
552,368917.6,1.5e-05,0.030657,41,0.010956
553,368917.6,2.4e-05,0.030657,41,0.010956
554,368917.6,4e-06,0.030657,41,0.010956
555,368917.6,0.000113,0.030657,41,0.010956
556,368917.6,2.4e-05,0.030657,41,0.010956
557,368917.6,2e-06,0.030657,41,0.010956
558,368917.6,0.0,0.030657,41,0.010956
559,368917.6,7e-05,0.030657,41,0.010956
560,368917.6,1.7e-05,0.030657,41,0.010956
561,368917.6,0.000317,0.030657,41,0.010956
562,368917.6,2e-06,0.030657,41,0.010956
563,368917.6,0.000102,0.030657,41,0.010956
564,368917.6,0.000123,0.030657,41,0.010956
565,368917.6,5.4e-05,0.030657,41,0.010956
