trade_id,region1,region2,industry1,industry2,amount,total_level,factor_count,unique_factors,air_emissions,employment,land,material,water,impact_intensity
12867,GB,GB,RESEA,RESEA,47647.76,14796784753.301,7,7,14796760349.979,2004.0,10679.0,11237.0,483.322,310545.233465
2462,GB,GB,CONST,CONST,71073.81,11597969082.149,7,7,11597850006.058,1252.0,33386.0,83953.0,485.091,163182.036845
1551,GB,GB,CEMEN,CONST,14074.62,7525666120.433,7,7,7525622066.149,211.0,2308.0,41078.0,457.284,534697.641601
12803,GB,GB,RESEA,HEALT,22646.19,7032666880.379,7,7,7032655282.664,952.0,5075.0,5341.0,229.715,310545.256415
4819,GB,GB,FINAN,REALE,98026.78,4699406330.753,7,7,4699392625.798,912.0,4337.0,8296.0,159.955,47940.025478
2784,GB,GB,CRUDE,CRUDE,21443.1,4691635743.434,7,7,4691633025.282,104.0,853.0,1702.0,59.152,218794.658582
13616,GB,GB,SEACO,SEACO,4973.64,4611138832.896,7,7,4611137479.708,98.0,370.0,867.0,18.188,927115.519599
6545,GB,GB,HEALT,HEALT,62004.33,4255728155.254,7,7,4255716333.065,1078.0,4242.0,6326.0,176.189,68635.983249
2554,GB,GB,CONST,REALE,23979.01,3912943947.781,7,7,3912903774.12,422.0,11264.0,28324.0,163.661,163182.047457
3548,GB,GB,ELEC2,DISTR,302.93,3569747268.55,7,7,3569746889.081,2.0,24.0,42.0,311.469,11784066.512231
287,GB,GB,ALUM1,ALUM1,3920.11,3277392234.923,7,7,3277385933.247,105.0,1150.0,4811.0,235.676,836045.98721
2797,GB,GB,CRUDE,MOTOR,14388.15,3148050901.814,7,7,3148049078.123,70.0,572.0,1142.0,39.691,218794.695761
2787,GB,GB,CRUDE,GASDI,13329.1,2916335360.027,7,7,2916333670.258,65.0,530.0,1058.0,36.769,218794.619294
5641,GB,GB,FOOD5,FOOD5,11916.63,2775866327.68,7,7,2775856673.323,222.0,6541.0,2758.0,133.357,232940.548434
7725,GB,GB,LANDT,HEALT,9092.19,2629421845.842,7,7,2629418515.471,123.0,861.0,2297.0,49.371,289195.655375
7237,GB,GB,INSUR,INSUR,33958.38,2582274252.299,7,7,2582263014.53,440.0,5132.0,5546.0,119.769,76042.32747
3095,GB,GB,DISTR,DISTR,2345.02,2398280291.109,7,7,2398278986.12,67.0,306.0,753.0,178.989,1022712.083952
1371,GB,GB,BUSIN,BUSIN,29969.28,2340626957.461,7,7,2340616168.087,393.0,2506.0,7807.0,83.374,78100.873877
4568,GB,GB,FABRI,CONST,6369.85,2276930597.665,7,7,2276926648.401,109.0,879.0,2852.0,109.264,357454.350992
7694,GB,GB,LANDT,CONST,7852.77,2270987358.432,7,7,2270984482.791,106.0,743.0,1984.0,42.641,289195.705265
11096,GB,GB,PLAST,RUBBE,9941.05,2144616361.519,7,7,2144612142.642,106.0,1058.0,2981.0,73.877,215733.384453
11897,GB,GB,PULP5,PAPER,7220.42,2127997682.392,7,7,2127990530.795,100.0,605.0,6312.0,134.597,294719.376766
3519,GB,GB,ELEC2,ALUM1,170.91,2014059053.822,7,7,2014058841.09,1.0,13.0,23.0,175.732,11784325.398291
11058,GB,GB,PLAST,MOTO1,9332.64,2013361096.611,7,7,2013357136.256,99.0,994.0,2798.0,69.355,215733.286252
6277,GB,GB,GASDI,LANDT,4362.55,1965057167.145,7,7,1965055741.267,38.0,434.0,924.0,29.878,450437.741033
5953,GB,GB,FOUND,BASIC,3707.1,1868536649.415,7,7,1868533516.218,93.0,586.0,2383.0,71.197,504042.688197
1383,GB,GB,BUSIN,CONST,22405.72,1749906860.065,7,7,1749898793.733,294.0,1873.0,5837.0,62.332,78100.898345
7718,GB,GB,LANDT,FOOD5,6038.59,1746333973.177,7,7,1746331761.387,82.0,572.0,1525.0,32.79,289195.65216
15655,GB,GB,WOODW,CONST,7361.25,1557614515.116,7,7,1557589194.262,114.0,23339.0,1814.0,53.854,211596.470045
3239,GB,GB,EDUCA,EDUCA,23956.03,1532176620.543,7,7,1532171285.313,384.0,2541.0,2342.0,68.23,63957.868668
3559,GB,GB,ELEC2,FOOD5,125.64,1480596596.312,7,7,1480596439.126,1.0,10.0,17.0,129.186,11784436.455842
14106,GB,GB,SUPPO,LANDT,17505.04,1466102111.941,7,7,1466091322.598,295.0,1120.0,9332.0,42.343,83753.142634
12215,GB,GB,RAWMI,DAIRY,5700.33,1455477858.162,7,7,1455444586.508,73.0,32316.0,791.0,91.654,255332.210269
657,GB,GB,BASIC,FABRI,2424.0,1337465264.363,7,7,1337463993.274,54.0,274.0,867.0,76.089,551759.597509
12763,GB,GB,RESEA,BUSIN,4260.82,1323177604.092,7,7,1323175421.872,179.0,955.0,1005.0,43.22,310545.295059
11080,GB,GB,PLAST,PLAST,5946.4,1282836419.658,7,7,1282833896.467,63.0,633.0,1783.0,44.191,215733.28731
1543,GB,GB,CEMEN,CEMEN,2320.62,1240827815.342,7,7,1240820550.945,35.0,381.0,6773.0,75.397,534696.6825
2792,GB,GB,CRUDE,KEROS,5523.08,1208420784.268,7,7,1208420084.032,27.0,220.0,438.0,15.236,218794.727628
3621,GB,GB,ELEC2,PULP5,102.26,1205028830.947,7,7,1205028702.805,1.0,8.0,14.0,105.142,11783970.574487
5602,GB,GB,FOOD5,BEVER,5112.13,1190823231.962,7,7,1190819090.753,95.0,2806.0,1183.0,57.209,232940.717854
1416,GB,GB,BUSIN,HEALT,15164.39,1184352219.033,7,7,1184346759.846,199.0,1268.0,3950.0,42.187,78100.881014
4587,GB,GB,FABRI,FABRI,3194.73,1141970464.131,7,7,1141968482.331,55.0,441.0,1431.0,54.8,357454.452843
14169,GB,GB,SUPPO,SUPPO,13226.84,1107789733.478,7,7,1107781581.483,223.0,846.0,7051.0,31.995,83753.166552
490,GB,GB,AUXIL,FINAN,7510.65,1104858713.472,7,7,1104856163.735,98.0,833.0,1578.0,40.737,147105.60517
3566,GB,GB,ELEC2,HEALT,91.74,1081027640.637,7,7,1081027525.315,1.0,7.0,13.0,94.322,11783601.925409
7861,GB,GB,LEAD1,LEAD1,1837.6,1073065475.778,7,7,1073061556.49,41.0,822.0,3007.0,49.288,583949.431747
13206,GB,GB,RUBBE,FOOD5,2137.18,1053014138.899,7,7,1053013027.92,32.0,416.0,638.0,24.979,492711.956363
14586,GB,GB,TEXTI,WEARI,6190.47,1025943187.465,7,7,1025941019.528,96.0,875.0,1135.0,61.937,165729.449858
7701,GB,GB,LANDT,EDUCA,3469.87,1003470281.04,7,7,1003469010.198,47.0,328.0,877.0,18.842,289195.35344
12773,GB,GB,RESEA,COMPU,3180.48,987684307.619,7,7,987682678.357,134.0,713.0,750.0,32.262,310545.674747
3624,GB,GB,ELEC2,RAWMI,83.18,980197872.101,7,7,980197767.576,1.0,7.0,11.0,85.525,11784057.130332
7684,GB,GB,LANDT,CEMEN,3331.06,963329370.572,7,7,963328151.484,45.0,315.0,841.0,18.088,289196.042873
1382,GB,GB,BUSIN,COMPU,12125.67,947025587.312,7,7,947021221.579,159.0,1014.0,3159.0,33.733,78100.887399
3625,GB,GB,ELEC2,REALE,80.08,943704305.601,7,7,943704205.261,1.0,6.0,11.0,82.34,11784519.300712
11160,GB,GB,POSTT,FINAN,13356.58,936867294.939,7,7,936864219.45,184.0,685.0,2172.0,34.489,70142.75323
3547,GB,GB,ELEC2,DIST1,78.48,924766394.947,7,7,924766296.259,1.0,6.0,11.0,80.688,11783465.786786
3646,GB,GB,ELEC2,TRAN1,74.17,873983563.582,7,7,873983470.325,1.0,6.0,10.0,76.257,11783518.451962
329,GB,GB,ALUM1,FOUND,1040.71,870085209.372,7,7,870083536.805,28.0,305.0,1277.0,62.567,836049.628976
6325,GB,GB,GASDI,RAILW,1900.37,855998997.418,7,7,855998376.403,17.0,189.0,402.0,13.015,450438.071227
6022,GB,GB,FOUND,MOTO1,1684.79,849206468.791,7,7,849205045.434,42.0,266.0,1083.0,32.357,504042.918578
13236,GB,GB,RUBBE,MOTO1,1719.0,846973043.763,7,7,846972149.671,26.0,335.0,513.0,20.092,492712.649077
9165,GB,GB,MOTOR,LANDT,1874.58,843608478.356,7,7,843607864.512,16.0,187.0,398.0,12.844,450025.327463
11015,GB,GB,PLAST,CHEM1,3836.85,827736810.436,7,7,827735182.922,41.0,408.0,1150.0,28.514,215733.42988
323,GB,GB,ALUM1,FABRI,984.63,823199351.801,7,7,823197769.605,26.0,289.0,1208.0,59.196,836049.431564
4625,GB,GB,FABRI,MOTO1,2212.33,790807807.651,7,7,790806435.702,38.0,305.0,991.0,37.949,357454.723143
3533,GB,GB,ELEC2,CEMEN,66.61,784904880.395,6,6,784904797.91,0.0,5.0,9.0,68.485,11783589.256793
13279,GB,GB,RUBBE,RUBBE,1566.91,772032942.226,7,7,772032128.912,23.0,305.0,467.0,18.314,492710.457031
9384,GB,GB,NATUR,DIST1,3103.41,744277602.956,7,7,744276926.351,17.0,264.0,384.0,11.605,239825.741026
1264,GB,GB,BRICK,CONST,1562.16,728801564.562,7,7,728793633.013,24.0,405.0,7478.0,24.549,466534.519231
3114,GB,GB,DISTR,HEALT,710.14,726271942.72,7,7,726271547.517,20.0,93.0,228.0,54.203,1022716.566761
6332,GB,GB,GASDI,RESEA,1594.94,718420950.814,7,7,718420428.891,14.0,159.0,338.0,10.923,450437.603179
9035,GB,GB,MOTO1,MOTO1,3368.79,713478576.981,7,7,713477014.956,51.0,467.0,1015.0,29.025,211790.754835
3549,GB,GB,ELEC2,EDUCA,59.24,698049242.319,6,6,698049168.413,0.0,5.0,8.0,60.906,11783410.572569
14082,GB,GB,SUPPO,FINAN,8177.66,684904601.804,7,7,684899561.023,138.0,523.0,4360.0,19.781,83753.127643
2986,GB,GB,DIST1,LANDT,246.45,674514688.581,7,7,674514623.834,3.0,20.0,35.0,6.747,2736923.061802
14580,GB,GB,TEXTI,TEXTI,3967.21,657483204.684,7,7,657481814.991,62.0,561.0,727.0,39.693,165729.367662
3631,GB,GB,ELEC2,RETA1,54.15,638080856.402,6,6,638080789.728,0.0,4.0,7.0,55.674,11783579.988957
3173,GB,GB,DISTR,REALE,619.91,633986119.537,7,7,633985774.221,18.0,81.0,199.0,47.316,1022706.714744
6814,GB,GB,HOTEL,HEALT,13749.7,627096039.918,7,7,627093812.272,141.0,1211.0,848.0,27.646,45607.979805
10551,GB,GB,PAPER,FOOD5,2810.59,619633035.491,7,7,619630201.699,39.0,1222.0,1530.0,42.792,220463.687514
1389,GB,GB,BUSIN,EDUCA,7892.19,616386976.847,7,7,616384135.891,103.0,660.0,2056.0,21.956,78100.879078
2120,GB,GB,COKEO,BASIC,146.67,613084525.942,7,7,613084417.981,3.0,23.0,81.0,0.961,4180026.767178
454,GB,GB,AUXIL,AUXIL,4009.34,589796422.359,7,7,589795061.613,52.0,444.0,843.0,21.746,147105.613981
3194,GB,GB,DISTR,TRAN1,574.13,587172534.73,7,7,587172215.908,16.0,75.0,184.0,43.822,1022717.040966
11222,GB,GB,POSTT,POSTT,8280.44,580812382.353,7,7,580810476.971,114.0,424.0,1346.0,21.382,70142.6956
5650,GB,GB,FOOD5,HOTEL,2489.97,580016110.799,7,7,580014093.934,46.0,1367.0,576.0,27.865,232941.003626
9386,GB,GB,NATUR,ELEC2,2374.22,569398276.131,7,7,569397758.253,13.0,202.0,294.0,8.878,239825.406294
2976,GB,GB,DIST1,GLASS,206.99,566532319.171,7,7,566532263.504,3.0,17.0,30.0,5.667,2737003.329489
12170,GB,GB,RAILW,RAILW,2228.06,563142120.859,7,7,563141074.592,30.0,141.0,867.0,8.267,252749.980189
2947,GB,GB,DIST1,DAIRY,204.83,560601232.537,7,7,560601177.929,3.0,17.0,29.0,5.608,2736909.791227
