trade_id,region1,region2,industry1,industry2,amount,total_resources_value,resources_count
134124,FR,US,BUSIN,REALE,3856.18,0,0
144749,FR,WA,TRANS,PRIVA,2702.25,0,0
38665,FR,DE,MACHI,MACHI,2607.16,0,0
35056,FR,DE,BUSIN,BUSIN,1870.41,0,0
70699,FR,IE,CHEM1,PLAST,1846.55,0,0
73122,FR,IE,WHOLE,COMPU,1792.38,0,0
137813,FR,US,TRANS,RAILW,1768.05,0,0
137829,FR,US,TRANS,TRANS,1718.08,0,0
30522,FR,CN,SEACO,CONST,1693.05,0,0
27574,FR,CN,CEREA,FOOD5,1555.68,0,0
30792,FR,CN,TRANS,TRANS,1549.51,0,0
40852,FR,DE,RUBBE,CONST,1441.12,0,0
30777,FR,CN,TRANS,PUBLI,1362.2,0,0
29047,FR,CN,LEATH,LEATH,1326.38,0,0
10374,FR,BE,MOTO1,MOTO1,1308.11,0,0
34825,FR,DE,BASIC,MOTO1,1289.98,0,0
34788,FR,DE,BASIC,FABRI,1273.25,0,0
134026,FR,US,BUSIN,BUSIN,1256.4,0,0
55904,FR,GB,BUSIN,BUSIN,1127.7,0,0
27362,FR,CN,BEVER,CONST,1121.26,0,0
27384,FR,CN,BEVER,HOTEL,1059.65,0,0
72486,FR,IE,RETA1,CONST,1041.08,0,0
118544,FR,RU,TRANS,FISHF,1040.61,0,0
85831,FR,JP,TRANS,PUBLI,1024.71,0,0
46145,FR,ES,BASIC,BASIC,995.52,0,0
34750,FR,DE,BASIC,BASIC,975.3,0,0
76256,FR,IT,BASIC,FABRI,974.99,0,0
105923,FR,PL,MOTO1,MOTO1,968.67,0,0
38912,FR,DE,MOTO1,MACHI,842.06,0,0
133107,FR,TW,RETA1,STONE,837.43,0,0
27663,FR,CN,CHEM1,PLAST,835.24,0,0
81061,FR,IT,PLAST,RUBBE,828.93,0,0
40726,FR,DE,RESEA,PUBLI,809.35,0,0
60614,FR,GB,RUBBE,CONST,804.18,0,0
27688,FR,CN,CHEM1,TEXTI,801.82,0,0
29270,FR,CN,MEATP,MEATP,788.51,0,0
125978,FR,SK,MOTO1,MOTO1,786.25,0,0
46173,FR,ES,BASIC,FABRI,784.27,0,0
27626,FR,CN,CHEM1,HEALT,776.94,0,0
55927,FR,GB,BUSIN,FINAN,765.32,0,0
34818,FR,DE,BASIC,MACHI,763.33,0,0
134129,FR,US,BUSIN,RETA1,758.96,0,0
39857,FR,DE,PLAST,RUBBE,747.42,0,0
137260,FR,US,RESEA,EDUCA,740.22,0,0
79889,FR,IT,MACHI,MACHI,737.65,0,0
7054,FR,BE,BUSIN,BUSIN,733.21,0,0
76222,FR,IT,BASIC,BASIC,722.0,0,0
36910,FR,DE,FABRI,CONST,699.01,0,0
137550,FR,US,SEACO,BUSIN,694.7,0,0
27600,FR,CN,CHEM1,CHEM1,691.51,0,0
28377,FR,CN,FOOD5,POULT,686.57,0,0
40909,FR,DE,RUBBE,MOTO1,686.16,0,0
38672,FR,DE,MACHI,MOTO1,677.28,0,0
26754,FR,CH,TRANS,AIRTR,675.56,0,0
57686,FR,GB,FINAN,REALE,663.09,0,0
133205,FR,TW,SEACO,93197,657.08,0,0
55761,FR,GB,BEVER,HOTEL,626.07,0,0
38911,FR,DE,MOTO1,LANDT,626.07,0,0
134057,FR,US,BUSIN,FINAN,621.44,0,0
38943,FR,DE,MOTO1,SALEM,608.96,0,0
76637,FR,IT,CATTL,MEATC,605.14,0,0
58378,FR,GB,HOTEL,INSUR,592.39,0,0
35150,FR,DE,BUSIN,PUBLI,587.38,0,0
129316,FR,TR,MOTO1,MOTO1,580.91,0,0
29781,FR,CN,PLAST,RUBBE,571.42,0,0
137558,FR,US,SEACO,RESEA,563.19,0,0
