trade_id,industry_exports_total,destination_share,export_intensity,destination_count,export_concentration_hhi
134124,52197.59,0.073877,0.113737,45,0.010698
144749,28586.22,0.09453,0.062289,44,0.028307
38665,26238.03,0.099366,0.057172,44,0.015694
35056,52197.59,0.035833,0.113737,45,0.010698
70699,18405.47,0.100326,0.040105,19,0.022963
73122,13293.42,0.134832,0.028966,45,0.025397
137813,28586.22,0.06185,0.062289,44,0.028307
137829,28586.22,0.060102,0.062289,44,0.028307
30522,12736.4,0.13293,0.027752,45,0.032598
27574,4861.9,0.319974,0.010594,41,0.121157
30792,28586.22,0.054205,0.062289,44,0.028307
40852,19674.05,0.07325,0.042869,44,0.012517
30777,28586.22,0.047652,0.062289,44,0.028307
29047,5934.05,0.22352,0.01293,25,0.065147
10374,14624.17,0.089448,0.031866,44,0.027657
34825,22414.8,0.05755,0.048841,44,0.019631
34788,22414.8,0.056804,0.048841,44,0.019631
134026,52197.59,0.02407,0.113737,45,0.010698
55904,52197.59,0.021604,0.113737,45,0.010698
27362,12508.19,0.089642,0.027255,44,0.024956
27384,12508.19,0.084716,0.027255,44,0.024956
72486,6114.14,0.170274,0.013323,42,0.051384
118544,28586.22,0.036403,0.062289,44,0.028307
85831,28586.22,0.035846,0.062289,44,0.028307
46145,22414.8,0.044414,0.048841,44,0.019631
34750,22414.8,0.043511,0.048841,44,0.019631
76256,22414.8,0.043498,0.048841,44,0.019631
105923,14624.17,0.066238,0.031866,44,0.027657
38912,14624.17,0.05758,0.031866,44,0.027657
133107,6114.14,0.136966,0.013323,42,0.051384
27663,18405.47,0.04538,0.040105,19,0.022963
81061,8328.79,0.099526,0.018148,44,0.030465
40726,7847.16,0.103139,0.017099,45,0.028991
60614,19674.05,0.040875,0.042869,44,0.012517
27688,18405.47,0.043564,0.040105,19,0.022963
29270,1185.76,0.664983,0.002584,34,0.448042
125978,14624.17,0.053764,0.031866,44,0.027657
46173,22414.8,0.034989,0.048841,44,0.019631
27626,18405.47,0.042212,0.040105,19,0.022963
55927,52197.59,0.014662,0.113737,45,0.010698
34818,22414.8,0.034055,0.048841,44,0.019631
134129,52197.59,0.01454,0.113737,45,0.010698
39857,8328.79,0.089739,0.018148,44,0.030465
137260,7847.16,0.09433,0.017099,45,0.028991
79889,26238.03,0.028114,0.057172,44,0.015694
7054,52197.59,0.014047,0.113737,45,0.010698
76222,22414.8,0.032211,0.048841,44,0.019631
36910,12477.07,0.056024,0.027187,44,0.010489
137550,12736.4,0.054544,0.027752,45,0.032598
27600,18405.47,0.037571,0.040105,19,0.022963
28377,9804.9,0.070023,0.021365,44,0.014927
40909,19674.05,0.034876,0.042869,44,0.012517
38672,26238.03,0.025813,0.057172,44,0.015694
26754,28586.22,0.023632,0.062289,44,0.028307
57686,6976.69,0.095044,0.015202,45,0.025087
133205,12736.4,0.051591,0.027752,45,0.032598
55761,12508.19,0.050053,0.027255,44,0.024956
38911,14624.17,0.042811,0.031866,44,0.027657
134057,52197.59,0.011906,0.113737,45,0.010698
38943,14624.17,0.041641,0.031866,44,0.027657
76637,1441.95,0.419668,0.003142,26,0.218261
58378,21621.5,0.027398,0.047113,44,0.006776
35150,52197.59,0.011253,0.113737,45,0.010698
129316,14624.17,0.039723,0.031866,44,0.027657
29781,8328.79,0.068608,0.018148,44,0.030465
137558,12736.4,0.044219,0.027752,45,0.032598
41650,28586.22,0.019539,0.062289,44,0.028307
22989,7070.88,0.078931,0.015407,8,0.02063
51572,19674.05,0.028063,0.042869,44,0.012517
30667,4733.34,0.115751,0.010314,44,0.027872
13394,13293.42,0.040651,0.028966,45,0.025397
41661,28586.22,0.018482,0.062289,44,0.028307
134318,18405.47,0.028645,0.040105,19,0.022963
13480,13293.42,0.039119,0.028966,45,0.025397
10106,26238.03,0.01956,0.057172,44,0.015694
27577,4861.9,0.105204,0.010594,41,0.121157
35155,52197.59,0.009729,0.113737,45,0.010698
9393,21621.5,0.023338,0.047113,44,0.006776
29102,26238.03,0.019172,0.057172,44,0.015694
91254,6976.69,0.072063,0.015202,45,0.025087
23720,9804.9,0.0511,0.021365,44,0.014927
161944,18405.47,0.027058,0.040105,19,0.022963
27679,18405.47,0.027041,0.040105,19,0.022963
127593,22414.8,0.022118,0.048841,44,0.019631
135942,26238.03,0.018798,0.057172,44,0.015694
151051,12477.07,0.039201,0.027187,44,0.010489
35889,4942.88,0.098952,0.01077,44,0.028662
30985,4657.8,0.104616,0.010149,33,0.02992
133940,12508.19,0.03808,0.027255,44,0.024956
134128,52197.59,0.009079,0.113737,45,0.010698
133211,12736.4,0.036993,0.027752,45,0.032598
30737,28586.22,0.016332,0.062289,44,0.028307
28779,21621.5,0.021324,0.047113,44,0.006776
144248,12736.4,0.036042,0.027752,45,0.032598
133618,10100.25,0.045429,0.022008,45,0.007458
16680,3141.28,0.145877,0.006845,45,0.034648
85832,28586.22,0.015862,0.062289,44,0.028307
152346,26238.03,0.017111,0.057172,44,0.015694
134911,6976.69,0.06404,0.015202,45,0.025087
70517,52197.59,0.00851,0.113737,45,0.010698
133934,12508.19,0.035187,0.027255,44,0.024956
29120,26238.03,0.016726,0.057172,44,0.015694
96059,52197.59,0.00837,0.113737,45,0.010698
97980,26238.03,0.016465,0.057172,44,0.015694
135712,2394.18,0.179172,0.005217,44,0.08125
70594,52197.59,0.008115,0.113737,45,0.010698
83529,52197.59,0.008096,0.113737,45,0.010698
9417,21621.5,0.01904,0.047113,44,0.006776
7730,4942.88,0.083006,0.01077,44,0.028662
56957,7070.88,0.057438,0.015407,8,0.02063
160622,28586.22,0.014206,0.062289,44,0.028307
36051,6270.11,0.064713,0.013662,44,0.01641
37866,21621.5,0.018728,0.047113,44,0.006776
91503,21621.5,0.018516,0.047113,44,0.006776
134035,52197.59,0.007638,0.113737,45,0.010698
25907,7847.16,0.050643,0.017099,45,0.028991
88485,12736.4,0.031185,0.027752,45,0.032598
34770,22414.8,0.017713,0.048841,44,0.019631
134069,52197.59,0.007595,0.113737,45,0.010698
6701,22414.8,0.017686,0.048841,44,0.019631
28968,9902.66,0.039903,0.021578,45,0.008038
9401,21621.5,0.018104,0.047113,44,0.006776
34646,6420.16,0.06052,0.013989,44,0.01809
36383,7070.88,0.054672,0.015407,8,0.02063
137773,28586.22,0.013476,0.062289,44,0.028307
51970,7715.97,0.049707,0.016813,45,0.010846
41425,7715.97,0.049561,0.016813,45,0.010846
161411,22414.8,0.017049,0.048841,44,0.019631
136805,8328.79,0.04571,0.018148,44,0.030465
34619,6420.16,0.059069,0.013989,44,0.01809
135938,26238.03,0.014447,0.057172,44,0.015694
103775,52197.59,0.007242,0.113737,45,0.010698
55912,52197.59,0.007216,0.113737,45,0.010698
154314,19674.05,0.019142,0.042869,44,0.012517
30672,4733.34,0.079202,0.010314,44,0.027872
26132,19674.05,0.018385,0.042869,44,0.012517
27181,10100.25,0.035682,0.022008,45,0.007458
135935,26238.03,0.013732,0.057172,44,0.015694
74534,26238.03,0.013631,0.057172,44,0.015694
30722,28586.22,0.012501,0.062289,44,0.028307
29135,26238.03,0.013478,0.057172,44,0.015694
84757,14624.17,0.023765,0.031866,44,0.027657
60525,7847.16,0.044226,0.017099,45,0.028991
134125,52197.59,0.00664,0.113737,45,0.010698
30746,28586.22,0.012097,0.062289,44,0.028307
55991,52197.59,0.006617,0.113737,45,0.010698
