trade_id,industry_exports_total,destination_share,export_intensity,destination_count,export_concentration_hhi
36309,13653.18,0.250271,0.040828,43,0.075725
36096,46147.11,0.062328,0.137998,43,0.009436
32645,27283.75,0.060262,0.081589,43,0.014905
26830,11375.6,0.118257,0.034017,43,0.024056
119914,46147.11,0.028039,0.137998,43,0.009436
32682,27283.75,0.046826,0.081589,43,0.014905
52297,46147.11,0.027654,0.137998,43,0.009436
32607,27283.75,0.045375,0.081589,43,0.014905
38120,20297.5,0.057865,0.060697,43,0.008466
34539,21187.79,0.05431,0.06336,43,0.010844
23035,4431.63,0.251569,0.013252,29,0.078556
119917,46147.11,0.023788,0.137998,43,0.009436
26885,46147.11,0.021741,0.137998,43,0.009436
50823,21187.79,0.046412,0.06336,43,0.010844
32675,27283.75,0.035431,0.081589,43,0.014905
121740,6938.65,0.128196,0.020749,43,0.034915
52342,46147.11,0.018686,0.137998,43,0.009436
26905,46147.11,0.018031,0.137998,43,0.009436
72829,13653.18,0.056181,0.040828,43,0.075725
27105,13653.18,0.055816,0.040828,43,0.075725
119135,11252.55,0.065617,0.033649,43,0.014396
49120,27283.75,0.026949,0.081589,43,0.014905
28554,9574.67,0.073783,0.028632,43,0.015502
37253,7035.1,0.095311,0.021038,43,0.028361
36103,46147.11,0.014378,0.137998,43,0.009436
26921,46147.11,0.014369,0.137998,43,0.009436
120169,13653.18,0.045846,0.040828,43,0.075725
54077,20297.5,0.030826,0.060697,43,0.008466
34978,11252.55,0.053838,0.033649,43,0.014396
49130,27283.75,0.02159,0.081589,43,0.014905
52051,3923.92,0.149906,0.011734,44,0.029806
32627,27283.75,0.020176,0.081589,43,0.014905
28559,9574.67,0.056809,0.028632,43,0.015502
34557,21187.79,0.025579,0.06336,43,0.010844
121726,6938.65,0.077365,0.020749,43,0.034915
119699,3406.38,0.15601,0.010186,27,0.093636
67960,2078.81,0.254607,0.006216,43,0.081711
147527,3406.38,0.154804,0.010186,27,0.093636
113922,7035.1,0.074212,0.021038,43,0.028361
28865,5632.32,0.092516,0.016843,43,0.022406
145070,27283.75,0.018829,0.081589,43,0.014905
118855,21187.79,0.024223,0.06336,43,0.010844
55456,6185.94,0.082696,0.018498,43,0.019701
58692,20297.5,0.025082,0.060697,43,0.008466
32925,13923.1,0.036553,0.041635,44,0.005832
41484,27283.75,0.018109,0.081589,43,0.014905
119475,15820.75,0.031037,0.04731,43,0.007364
125236,11375.6,0.042615,0.034017,43,0.024056
27744,7035.1,0.06773,0.021038,43,0.028361
67128,13417.63,0.035073,0.040124,22,0.011444
25383,13417.63,0.034079,0.040124,22,0.011444
118536,13417.63,0.03406,0.040124,22,0.011444
118858,21187.79,0.021367,0.06336,43,0.010844
26950,46147.11,0.009808,0.137998,43,0.009436
118505,13417.63,0.033651,0.040124,22,0.011444
28843,5632.32,0.079401,0.016843,43,0.022406
25560,6085.91,0.073286,0.018199,43,0.019432
38176,20297.5,0.021755,0.060697,43,0.008466
89007,27283.75,0.015957,0.081589,43,0.014905
26891,46147.11,0.009379,0.137998,43,0.009436
20921,21187.79,0.020248,0.06336,43,0.010844
45687,20297.5,0.021117,0.060697,43,0.008466
70410,46147.11,0.009199,0.137998,43,0.009436
41511,27283.75,0.015486,0.081589,43,0.014905
91317,13653.18,0.030843,0.040828,43,0.075725
70465,46147.11,0.00907,0.137998,43,0.009436
120427,2734.31,0.149723,0.008177,43,0.029883
54652,6938.65,0.058893,0.020749,43,0.034915
119921,46147.11,0.008695,0.137998,43,0.009436
130970,3406.38,0.117025,0.010186,27,0.093636
35385,15820.75,0.025015,0.04731,43,0.007364
100766,15820.75,0.024813,0.04731,43,0.007364
19931,27283.75,0.014339,0.081589,43,0.014905
26909,46147.11,0.008449,0.137998,43,0.009436
121381,20297.5,0.018925,0.060697,43,0.008466
55553,13923.1,0.027574,0.041635,44,0.005832
32529,5727.37,0.066914,0.017127,43,0.015155
120797,7035.1,0.05437,0.021038,43,0.028361
145723,13417.63,0.02841,0.040124,22,0.011444
34597,21187.79,0.017991,0.06336,43,0.010844
67218,1651.13,0.229388,0.004938,43,0.057605
113240,13653.18,0.027657,0.040828,43,0.075725
118436,3423.15,0.109925,0.010237,43,0.027742
56196,21187.79,0.017714,0.06336,43,0.010844
212,27283.75,0.0137,0.081589,43,0.014905
35368,15820.75,0.023465,0.04731,43,0.007364
35351,15820.75,0.023434,0.04731,43,0.007364
111303,27283.75,0.013563,0.081589,43,0.014905
136198,3406.38,0.107848,0.010186,27,0.093636
141819,46147.11,0.007959,0.137998,43,0.009436
118796,3648.55,0.100319,0.010911,43,0.029465
37406,4431.63,0.081444,0.013252,29,0.078556
38215,20297.5,0.017727,0.060697,43,0.008466
34590,21187.79,0.016851,0.06336,43,0.010844
121237,2320.81,0.153011,0.00694,43,0.038136
119903,46147.11,0.007505,0.137998,43,0.009436
73207,2888.14,0.11935,0.008637,23,0.043343
136506,46147.11,0.007445,0.137998,43,0.009436
45233,2888.14,0.118904,0.008637,23,0.043343
25435,13417.63,0.025398,0.040124,22,0.011444
28547,9574.67,0.035458,0.028632,43,0.015502
25419,13417.63,0.025179,0.040124,22,0.011444
75437,13653.18,0.024671,0.040828,43,0.075725
50837,21187.79,0.015758,0.06336,43,0.010844
14512,13923.1,0.023676,0.041635,44,0.005832
50113,3648.55,0.090269,0.010911,43,0.029465
49145,27283.75,0.011933,0.081589,43,0.014905
32501,5727.37,0.056497,0.017127,43,0.015155
35449,15820.75,0.020228,0.04731,43,0.007364
54638,6938.65,0.04609,0.020749,43,0.034915
33687,6085.91,0.052334,0.018199,43,0.019432
125195,11375.6,0.027909,0.034017,43,0.024056
135129,21187.79,0.014846,0.06336,43,0.010844
26853,11375.6,0.0276,0.034017,43,0.024056
125217,11375.6,0.02731,0.034017,43,0.024056
32792,6185.94,0.048557,0.018498,43,0.019701
49149,27283.75,0.011002,0.081589,43,0.014905
76421,9574.67,0.031303,0.028632,43,0.015502
78353,2452.41,0.118275,0.007334,43,0.038535
92590,20297.5,0.014273,0.060697,43,0.008466
129038,27283.75,0.010558,0.081589,43,0.014905
119866,11375.6,0.025229,0.034017,43,0.024056
119829,11375.6,0.025118,0.034017,43,0.024056
119892,46147.11,0.006183,0.137998,43,0.009436
121754,2519.63,0.113144,0.007535,40,0.030133
15771,13653.18,0.020836,0.040828,43,0.075725
25356,13417.63,0.021081,0.040124,22,0.011444
128191,6938.65,0.04015,0.020749,43,0.034915
55768,13417.63,0.020698,0.040124,22,0.011444
52286,46147.11,0.005961,0.137998,43,0.009436
50015,6085.91,0.045076,0.018199,43,0.019432
57304,46147.11,0.005922,0.137998,43,0.009436
118198,6185.94,0.044006,0.018498,43,0.019701
35420,15820.75,0.017114,0.04731,43,0.007364
83989,46147.11,0.005834,0.137998,43,0.009436
50893,21187.79,0.012609,0.06336,43,0.010844
50868,21187.79,0.012483,0.06336,43,0.010844
119138,11252.55,0.02339,0.033649,43,0.014396
131281,46147.11,0.005661,0.137998,43,0.009436
119123,11252.55,0.022704,0.033649,43,0.014396
146849,11252.55,0.022673,0.033649,43,0.014396
112816,3406.38,0.074651,0.010186,27,0.093636
32794,6185.94,0.040953,0.018498,43,0.019701
25782,21187.79,0.011952,0.06336,43,0.010844
55574,13923.1,0.018133,0.041635,44,0.005832
25443,13417.63,0.018567,0.040124,22,0.011444
25416,13417.63,0.018511,0.040124,22,0.011444
89909,21187.79,0.011653,0.06336,43,0.010844
33702,6085.91,0.040553,0.018199,43,0.019432
69268,1923.4,0.127805,0.005752,43,0.028303
119974,46147.11,0.005312,0.137998,43,0.009436
134260,27283.75,0.008973,0.081589,43,0.014905
88970,27283.75,0.008876,0.081589,43,0.014905
41527,27283.75,0.008876,0.081589,43,0.014905
