trade_id,region1,region2,industry1,industry2,amount,total_level,factor_count,unique_factors,material,impact_intensity
28436,IT,CN,STONE,NONME,169.42,2547.0,1.0,1.0,2547.0,15.033644
28438,IT,CN,STONE,PFERT,125.23,1883.0,1.0,1.0,1883.0,15.036333
71332,IT,IN,STONE,CONST,85.33,1283.0,1.0,1.0,1283.0,15.035744
28412,IT,CN,STONE,CEMEN,83.67,1258.0,1.0,1.0,1258.0,15.035258
28425,IT,CN,STONE,FABRI,79.91,1201.0,1.0,1.0,1201.0,15.029408
118436,IT,US,CERAM,CONST,376.29,1039.0,1.0,1.0,1039.0,2.761168
28416,IT,CN,STONE,CONST,60.28,906.0,1.0,1.0,906.0,15.029861
38363,IT,DE,SANDC,SANDC,22.7,845.0,1.0,1.0,845.0,37.22467
36096,IT,DE,MACHI,MACHI,2876.24,725.0,1.0,1.0,725.0,0.252065
36309,IT,DE,MOTO1,MOTO1,3417.0,721.0,1.0,1.0,721.0,0.211004
32645,IT,DE,BASIC,FABRI,1644.17,669.0,1.0,1.0,669.0,0.406892
33122,IT,DE,CERAM,CONST,207.69,573.0,1.0,1.0,573.0,2.75892
127737,IT,WA,STONE,CHEM1,36.7,552.0,1.0,1.0,552.0,15.040872
25317,IT,CN,CERAM,CONST,193.64,535.0,1.0,1.0,535.0,2.762859
32682,IT,DE,BASIC,MOTO1,1277.58,520.0,1.0,1.0,520.0,0.40702
23035,IT,CH,PREC1,PREC1,1114.86,515.0,1.0,1.0,515.0,0.461941
32607,IT,DE,BASIC,BASIC,1238.0,504.0,1.0,1.0,504.0,0.407108
120427,IT,US,NONME,CONST,409.39,488.0,1.0,1.0,488.0,1.192017
49526,IT,FR,CEMEN,CONST,121.07,459.0,1.0,1.0,459.0,3.791195
49622,IT,FR,CERAM,WHOLE,160.99,445.0,1.0,1.0,445.0,2.764147
54217,IT,FR,SANDC,CEMEN,10.92,406.0,1.0,1.0,406.0,37.179487
119699,IT,US,KEROS,AIRTR,531.43,399.0,1.0,1.0,399.0,0.750804
147527,IT,WM,KEROS,AIRTR,527.32,395.0,1.0,1.0,395.0,0.749071
32675,IT,DE,BASIC,MACHI,966.7,393.0,1.0,1.0,393.0,0.406538
24007,IT,CH,SANDC,CONST,9.22,343.0,1.0,1.0,343.0,37.201735
26830,IT,CN,LEATH,LEATH,1345.24,343.0,1.0,1.0,343.0,0.254973
38120,IT,DE,RUBBE,CONST,1174.51,341.0,1.0,1.0,341.0,0.290334
34539,IT,DE,FABRI,CONST,1150.71,338.0,1.0,1.0,338.0,0.293732
54219,IT,FR,SANDC,CHEM1,8.94,332.0,1.0,1.0,332.0,37.136465
119914,IT,US,MACHI,CONST,1293.9,326.0,1.0,1.0,326.0,0.251951
52297,IT,FR,MACHI,CONST,1276.15,322.0,1.0,1.0,322.0,0.252321
121499,IT,US,STONE,CONST,21.16,318.0,1.0,1.0,318.0,15.028355
130970,IT,WE,KEROS,AIRTR,398.63,299.0,1.0,1.0,299.0,0.750069
49120,IT,FR,BASIC,CONST,735.28,299.0,1.0,1.0,299.0,0.406648
50823,IT,FR,FABRI,CONST,983.36,289.0,1.0,1.0,289.0,0.29389
49523,IT,FR,CEMEN,CEMEN,75.71,287.0,1.0,1.0,287.0,3.790781
67128,IT,IE,CHEM1,CHEM1,470.59,281.0,1.0,1.0,281.0,0.597123
119917,IT,US,MACHI,CRUDE,1097.75,277.0,1.0,1.0,277.0,0.252334
92723,IT,PL,SANDC,CONST,7.45,277.0,1.0,1.0,277.0,37.181208
136198,IT,WF,KEROS,AIRTR,367.37,276.0,1.0,1.0,276.0,0.751286
69268,IT,IE,WHOLE,COMPU,245.82,274.0,1.0,1.0,274.0,1.114637
