trade_id,region1,region2,industry1,industry2,amount,total_level,factor_count,unique_factors,air_emissions,employment,land,material,water,impact_intensity
23107,CA,US,NATUR,CRUDE,2063.77,23933136986.328,7.0,7.0,23933135517.416,12.0,382.0,1050.0,24.912,11596804.385338
19654,CA,US,CRUDE,MOTOR,29826.79,12904922002.591,7.0,7.0,12904914812.303,147.0,3007.0,3793.0,243.288,432662.113576
30194,CN,US,FABRI,CONST,3852.51,9077276352.34,7.0,7.0,9077260419.921,114.0,4990.0,10561.0,267.419,2356197.998796
23185,CA,US,NATUR,PUBLI,646.7,7499625024.794,7.0,7.0,7499624563.988,4.0,120.0,329.0,7.806,11596760.514603
137175,WA,US,CEMEN,CONST,836.02,7289588434.325,7.0,7.0,7289585227.725,53.0,659.0,2086.0,408.6,8719394.792379
19625,CA,US,CRUDE,GASDI,16775.31,7258040147.197,7.0,7.0,7258036103.366,83.0,1691.0,2133.0,136.831,432662.057941
30251,CN,US,FABRI,MOTO1,2305.59,5432414619.93,7.0,7.0,5432405085.89,68.0,2986.0,6320.0,160.04,2356192.826968
30038,CN,US,ELECT,CONST,4922.08,5015400045.818,7.0,7.0,5015384904.513,230.0,4162.0,10563.0,186.305,1018959.4736
23112,CA,US,NATUR,ELEC2,415.76,4821496512.383,7.0,7.0,4821496216.364,2.0,77.0,212.0,5.019,11596826.3238
33190,CN,US,RUBBE,MOTO1,3201.1,4660531334.539,7.0,7.0,4660517630.372,126.0,6958.0,6379.0,241.167,1455915.571066
19591,CA,US,CRUDE,CHEM1,10620.55,4595111087.08,7.0,7.0,4595108526.452,52.0,1071.0,1351.0,86.628,432662.252622
151260,WL,US,CRUDE,MOTOR,8157.29,4291535314.837,7.0,7.0,4291529076.561,87.0,1835.0,4197.0,119.276,526098.166773
31662,CN,US,MOTO1,MOTO1,2899.85,4164449391.058,7.0,7.0,4164439171.699,86.0,2990.0,7017.0,126.359,1436091.311984
33131,CN,US,RUBBE,CONST,2839.9,4134660651.617,7.0,7.0,4134648493.662,112.0,6173.0,5659.0,213.955,1455917.691333
19602,CA,US,CRUDE,CRUDE,9436.24,4082703695.711,7.0,7.0,4082701421.743,46.0,951.0,1200.0,76.968,432662.129801
30319,CN,US,FABRI,WOODW,1614.74,3804656047.712,7.0,7.0,3804649368.626,48.0,2092.0,4427.0,112.086,2356203.50503
104103,MX,US,MOTO1,MOTO1,10715.15,3773311964.77,7.0,7.0,3773299372.019,344.0,5378.0,6734.0,136.751,352147.376823
136809,WA,US,BASIC,BASIC,1416.2,3670502941.814,7.0,7.0,3670490325.289,57.0,1052.0,11286.0,221.525,2591797.021476
32027,CN,US,OFFIC,OFFIC,2752.99,3634908653.871,7.0,7.0,3634900659.165,109.0,2712.0,5057.0,116.706,1320349.385167
30090,CN,US,ELECT,MACHI,3511.33,3577899266.833,7.0,7.0,3577888464.927,164.0,2969.0,7536.0,132.906,1018958.419412
31951,CN,US,OFFIC,BUSIN,2672.1,3528093747.799,7.0,7.0,3528085987.522,106.0,2632.0,4909.0,113.277,1320344.952584
101527,MX,US,CRUDE,MOTOR,2707.2,3391625951.766,7.0,7.0,3391624874.107,24.0,314.0,729.0,10.659,1252816.914807
136840,WA,US,BASIC,FABRI,1251.47,3243556878.837,7.0,7.0,3243545730.08,50.0,930.0,9973.0,195.757,2591797.549152
152691,WL,US,KEROS,AIRTR,3839.17,3024267452.951,7.0,7.0,3024262181.351,62.0,1997.0,3149.0,63.6,787739.915907
18188,CA,US,ALUM1,ALUM1,3312.48,2936362046.591,7.0,7.0,2936354014.916,58.0,3899.0,3783.0,291.675,886454.271902
18422,CA,US,BASIC,BASIC,2264.83,2915440568.321,7.0,7.0,2915431075.845,36.0,1367.0,7869.0,220.476,1287266.844894
23085,CA,US,NATUR,BASIC,245.08,2842146322.969,7.0,7.0,2842146149.011,1.0,45.0,125.0,2.958,11596810.522968
22838,CA,US,MOTO1,MOTO1,6327.29,2702712591.895,7.0,7.0,2702702569.232,103.0,6230.0,3551.0,138.663,427151.686092
25539,CA,US,TRAN2,MOTO1,444.77,2673067327.091,7.0,7.0,2673066867.55,5.0,223.0,198.0,33.541,6009999.161569
159986,WM,US,RESEA,PUBLI,2918.42,2655340522.169,7.0,7.0,2655324235.047,108.0,5805.0,9172.0,1202.122,909855.511602
18454,CA,US,BASIC,FABRI,2001.39,2576321954.442,7.0,7.0,2576313565.612,32.0,1208.0,6954.0,194.83,1287266.327124
19637,CA,US,CRUDE,KEROS,5770.12,2496514026.606,7.0,7.0,2496512635.541,28.0,582.0,734.0,47.065,432662.410246
100447,MX,US,BASIC,BASIC,1604.61,2478426946.317,7.0,7.0,2478425137.877,49.0,410.0,1225.0,124.44,1544566.55905
61902,GB,US,KEROS,AIRTR,3283.94,2461087894.886,7.0,7.0,2461085808.436,45.0,742.0,1243.0,56.45,749431.443597
