trade_id,industry_imports_total,source_share,import_intensity,supplier_count,import_concentration_hhi
152600,84240.01,0.414906,0.056458,48,0.207418
19654,61302.81,0.486548,0.041085,48,0.270595
19625,34987.11,0.479471,0.023448,48,0.26278
27331,84240.01,0.146044,0.056458,48,0.207418
104103,116363.6,0.092083,0.077987,48,0.029597
19591,40804.68,0.260278,0.027347,48,0.086206
77066,84934.38,0.12265,0.056923,48,0.022331
19602,30245.34,0.31199,0.02027,48,0.117193
89948,116363.6,0.079096,0.077987,48,0.029597
61779,84240.01,0.102866,0.056458,48,0.207418
151260,61302.81,0.133066,0.041085,48,0.270595
39926,116363.6,0.061713,0.077987,48,0.029597
157053,61302.81,0.106432,0.041085,48,0.270595
22838,116363.6,0.054375,0.077987,48,0.029597
58920,42186.42,0.148057,0.028273,48,0.046932
19637,11950.55,0.482833,0.008009,48,0.266493
93886,116363.6,0.048674,0.077987,48,0.029597
30038,82593.54,0.059594,0.055354,48,0.015207
151231,34987.11,0.13113,0.023448,48,0.26278
40857,68290.17,0.065168,0.045768,48,0.016246
141579,25331.02,0.164048,0.016977,48,0.070656
30194,82593.54,0.046644,0.055354,48,0.015207
105116,6000.18,0.641302,0.004021,48,0.419214
152691,24332.62,0.157779,0.016308,48,0.068264
42262,42186.42,0.087531,0.028273,48,0.046932
157024,34987.11,0.104884,0.023448,48,0.26278
24203,14330.96,0.251877,0.009605,48,0.13127
30090,33264.25,0.105559,0.022294,48,0.02131
21006,37599.11,0.091209,0.025199,48,0.02791
18188,10206.31,0.324552,0.00684,48,0.127801
102327,82593.54,0.039958,0.055354,48,0.015207
61902,24332.62,0.13496,0.016308,48,0.068264
23869,13438.05,0.241207,0.009006,48,0.076557
33190,116363.6,0.027509,0.077987,48,0.029597
19657,7093.11,0.438258,0.004754,48,0.219887
148690,68290.17,0.045467,0.045768,48,0.016246
25972,33058.68,0.091621,0.022156,48,0.023179
76966,40804.68,0.072882,0.027347,48,0.086206
75586,84240.01,0.035168,0.056458,48,0.207418
159986,84934.38,0.034361,0.056923,48,0.022331
151200,40804.68,0.071183,0.027347,48,0.086206
31662,116363.6,0.024921,0.077987,48,0.029597
33131,82593.54,0.034384,0.055354,48,0.015207
60245,25331.02,0.109611,0.016977,48,0.070656
18211,34608.94,0.080167,0.023195,48,0.019787
23718,14853.84,0.186159,0.009955,48,0.047971
32027,11710.78,0.235082,0.007849,48,0.09444
101527,61302.81,0.044161,0.041085,48,0.270595
135788,84934.38,0.031604,0.056923,48,0.022331
102637,37599.11,0.071106,0.025199,48,0.02791
31951,68290.17,0.039129,0.045768,48,0.016246
19698,31230.17,0.084668,0.02093,48,0.024211
151054,9539.74,0.273667,0.006394,48,0.169421
16820,14330.96,0.18146,0.009605,48,0.13127
151211,30245.34,0.085326,0.02027,48,0.117193
63612,25331.02,0.101863,0.016977,48,0.070656
21969,24332.62,0.104267,0.016308,48,0.068264
146794,61302.81,0.041094,0.041085,48,0.270595
142162,116363.6,0.021627,0.077987,48,0.029597
19642,5166.63,0.486321,0.003463,48,0.270327
105936,116363.6,0.021103,0.077987,48,0.029597
21889,84240.01,0.028774,0.056458,48,0.207418
92037,42186.42,0.05719,0.028273,48,0.046932
106543,37599.11,0.063168,0.025199,48,0.02791
106486,42186.42,0.055908,0.028273,48,0.046932
156993,40804.68,0.056936,0.027347,48,0.086206
77075,43959.7,0.052841,0.029462,48,0.009948
30251,116363.6,0.019814,0.077987,48,0.029597
59736,68290.17,0.033726,0.045768,48,0.016246
18422,21066.35,0.107509,0.014119,48,0.037593
104945,31230.17,0.071991,0.02093,48,0.024211
142104,82593.54,0.027032,0.055354,48,0.015207
59784,68022.4,0.032394,0.045589,48,0.009594
26501,20145.43,0.109189,0.013501,48,0.030435
138163,82593.54,0.026604,0.055354,48,0.015207
105878,82593.54,0.026377,0.055354,48,0.015207
19485,9539.74,0.227059,0.006394,48,0.169421
155557,37599.11,0.056785,0.025199,48,0.02791
77010,68022.4,0.030495,0.045589,48,0.009594
157004,30245.34,0.068248,0.02027,48,0.117193
25018,116363.6,0.017738,0.077987,48,0.029597
23107,30245.34,0.068234,0.02027,48,0.117193
141230,68290.17,0.030181,0.045768,48,0.016246
76604,25331.02,0.080999,0.016977,48,0.070656
20666,82593.54,0.024801,0.055354,48,0.015207
62459,116363.6,0.017394,0.077987,48,0.029597
18454,34608.94,0.057829,0.023195,48,0.019787
102384,116363.6,0.016974,0.077987,48,0.029597
50246,14330.96,0.137395,0.009605,48,0.13127
25612,42186.42,0.046382,0.028273,48,0.046932
30098,116363.6,0.016703,0.077987,48,0.029597
39317,84240.01,0.023049,0.056458,48,0.207418
40892,18567.42,0.104434,0.012444,48,0.031118
91016,25331.02,0.074649,0.016977,48,0.070656
137017,68290.17,0.027483,0.045768,48,0.016246
33764,42186.42,0.044285,0.028273,48,0.046932
