trade_id,region1,region2,industry1,industry2,amount,total_materials_value,materials_count,unique_materials_factors,natural_resource/in_ground,materials_intensity
33437,CN,US,STONE,CONST,2.89,43059.0,1.0,1.0,43059.0,14899.307958
19485,CA,US,COPP1,COPP1,2166.08,39522.0,1.0,1.0,39522.0,18.245863
159311,WM,US,PFERT,PFERT,1140.22,24200.0,1.0,1.0,24200.0,21.223974
16361,BR,US,NONME,CONST,421.73,21172.0,1.0,1.0,21172.0,50.202736
151054,WL,US,COPP1,COPP1,2610.71,20584.0,1.0,1.0,20584.0,7.884445
154052,WL,US,PFERT,PFERT,826.56,16079.0,1.0,1.0,16079.0,19.452913
104457,MX,US,NONME,CONST,607.14,14751.0,1.0,1.0,14751.0,24.295879
33764,CN,US,TRANS,TRANS,1868.23,11337.0,1.0,1.0,11337.0,6.068311
136809,WA,US,BASIC,BASIC,1416.2,11286.0,1.0,1.0,11286.0,7.969213
30038,CN,US,ELECT,CONST,4922.08,10563.0,1.0,1.0,10563.0,2.146044
30194,CN,US,FABRI,CONST,3852.51,10561.0,1.0,1.0,10561.0,2.74133
136840,WA,US,BASIC,FABRI,1251.47,9973.0,1.0,1.0,9973.0,7.969028
159986,WM,US,RESEA,PUBLI,2918.42,9172.0,1.0,1.0,9172.0,3.142796
18422,CA,US,BASIC,BASIC,2264.83,7869.0,1.0,1.0,7869.0,3.474433
30090,CN,US,ELECT,MACHI,3511.33,7536.0,1.0,1.0,7536.0,2.146195
31662,CN,US,MOTO1,MOTO1,2899.85,7017.0,1.0,1.0,7017.0,2.41978
18454,CA,US,BASIC,FABRI,2001.39,6954.0,1.0,1.0,6954.0,3.474585
104103,MX,US,MOTO1,MOTO1,10715.15,6734.0,1.0,1.0,6734.0,0.628456
13830,BR,US,BASIC,BASIC,1169.24,6519.0,1.0,1.0,6519.0,5.575417
21006,CA,US,FOOD5,FOOD5,3429.37,6459.0,1.0,1.0,6459.0,1.883436
136865,WA,US,BASIC,MACHI,809.81,6453.0,1.0,1.0,6453.0,7.968536
33190,CN,US,RUBBE,MOTO1,3201.1,6379.0,1.0,1.0,6379.0,1.992752
30251,CN,US,FABRI,MOTO1,2305.59,6320.0,1.0,1.0,6320.0,2.741164
23333,CA,US,NONME,CONST,693.8,6048.0,1.0,1.0,6048.0,8.71721
13861,BR,US,BASIC,FABRI,1033.23,5761.0,1.0,1.0,5761.0,5.575719
33131,CN,US,RUBBE,CONST,2839.9,5659.0,1.0,1.0,5659.0,1.992676
102327,MX,US,FABRI,CONST,3300.31,5110.0,1.0,1.0,5110.0,1.548339
32027,CN,US,OFFIC,OFFIC,2752.99,5057.0,1.0,1.0,5057.0,1.836912
143238,WA,US,WOODW,WOODW,1112.35,4984.0,1.0,1.0,4984.0,4.480604
31951,CN,US,OFFIC,BUSIN,2672.1,4909.0,1.0,1.0,4909.0,1.837132
18944,CA,US,CEMEN,CONST,889.68,4885.0,1.0,1.0,4885.0,5.490738
