trade_id,region1,region2,industry1,industry2,amount,total_employment_value,employment_count
2849,KR,KR,FOOD5,FOOD5,67272.5,0,0
465,KR,KR,BASIC,BASIC,63007.33,0,0
4651,KR,KR,MOTO1,MOTO1,61077.13,0,0
7313,KR,KR,WHOLE,POSTT,49120.77,0,0
5060,KR,KR,OFFIC,OFFIC,49089.07,0,0
6924,KR,KR,TEXTI,TEXTI,42262.11,0,0
2586,KR,KR,FABRI,CONST,42151.34,0,0
494,KR,KR,BASIC,FABRI,28608.75,0,0
4727,KR,KR,NAPHT,PLAST,22912.76,0,0
4925,KR,KR,NONME,CONST,22374.41,0,0
897,KR,KR,CEMEN,CONST,21929.6,0,0
2779,KR,KR,FINAN,REALE,19330.03,0,0
5429,KR,KR,PLAST,RUBBE,18510.12,0,0
5224,KR,KR,PAPER,PAPER,17918.48,0,0
3547,KR,KR,HOTEL,93197,17808.24,0,0
5666,KR,KR,PRINT,PRINT,17487.84,0,0
3996,KR,KR,LANDT,FOOD5,16266.16,0,0
6326,KR,KR,RETA1,POSTT,16114.09,0,0
3871,KR,KR,KEROS,AIRTR,15728.87,0,0
5139,KR,KR,PADDY,FOOD5,15248.89,0,0
5808,KR,KR,RADIO,RADIO,14940.85,0,0
3117,KR,KR,GASDI,CONST,14761.19,0,0
2602,KR,KR,FABRI,FABRI,14686.24,0,0
1002,KR,KR,CHEM1,CHEM1,12746.68,0,0
2720,KR,KR,FINAN,FINAN,12525.09,0,0
7123,KR,KR,VEGET,FOOD5,11802.68,0,0
5365,KR,KR,PFERT,PFERT,11169.27,0,0
6299,KR,KR,RESEA,RADIO,11152.42,0,0
3046,KR,KR,FURNI,MOTO1,10920.05,0,0
6276,KR,KR,RESEA,MOTO1,10775.14,0,0
6558,KR,KR,SEACO,SEACO,10006.19,0,0
363,KR,KR,AUXIL,INSUR,9966.82,0,0
7429,KR,KR,WOODW,WOODW,8550.16,0,0
1413,KR,KR,DAIRY,FOOD5,8470.93,0,0
6439,KR,KR,RUBBE,RUBBE,8392.54,0,0
1326,KR,KR,COPP1,COPP1,8120.34,0,0
561,KR,KR,BASIC,TRANS,8104.22,0,0
5528,KR,KR,POSTT,POSTT,7533.62,0,0
3144,KR,KR,GASDI,LANDT,7428.54,0,0
3029,KR,KR,FURNI,FURNI,7151.07,0,0
6233,KR,KR,RESEA,CONST,7038.94,0,0
