trade_id,factor_id,level
1000000,901,2594.116
1000000,902,0.165
1000000,903,0.052
1000001,901,1326.321
1000001,902,0.084
1000001,903,0.026
1000002,901,1566.862
1000002,902,0.1
1000002,903,0.031
1000003,901,1024.901
1000003,902,0.065
1000003,903,0.02
1000004,901,1959.551
1000004,902,0.124
1000004,903,0.039
1000005,901,1998.749
1000005,902,0.127
1000005,903,0.04
1000006,901,7181.547
1000006,902,0.158
1000006,903,0.065
1000007,901,579743.833
1000007,902,12.779
1000007,903,5.281
1000008,901,194329.609
1000008,902,4.284
1000008,903,1.77
1000009,901,111303.153
1000009,902,2.453
1000009,903,1.014
1000010,901,11992.125
1000010,902,0.264
1000010,903,0.109
1000011,901,6313.15
1000011,902,0.139
1000011,903,0.058
1000012,901,3851.544
1000012,902,0.085
1000012,903,0.035
1000013,901,165906.059
1000013,902,3.657
1000013,903,1.511
1000014,901,178672.849
1000014,902,3.938
1000014,903,1.628
1000015,901,61531.349
1000015,902,1.356
1000015,903,0.561
1000016,901,40297.978
1000016,902,0.888
1000016,903,0.367
1000017,901,45638.687
1000017,902,1.006
1000017,903,0.416
1000018,901,117892.811
1000018,902,2.599
1000018,903,1.074
1000019,901,9992.839
1000019,902,0.22
1000019,903,0.091
1000020,901,32456.425
1000020,902,0.715
1000020,903,0.296
1000021,901,36639.423
1000021,902,0.808
1000021,903,0.334
1000022,901,156536.344
1000022,902,3.45
1000022,903,1.426
1000023,901,16462.341
1000023,902,0.363
1000023,903,0.15
1000024,901,17216.649
1000024,902,0.379
1000024,903,0.157
1000025,901,7157.619
1000025,902,0.158
1000025,903,0.065
1000026,901,76785.183
1000026,902,1.693
1000026,903,0.699
1000027,901,6222.273
1000027,902,0.137
1000027,903,0.057
1000028,901,44372.102
1000028,902,0.978
1000028,903,0.404
1000029,901,3687.832
1000029,902,0.081
1000029,903,0.034
1000030,901,73945.131
1000030,902,1.63
1000030,903,0.674
1000031,901,216196.452
1000031,902,4.766
1000031,903,1.969
1000032,901,64483.08
1000032,902,2.445
1000032,903,0.865
1000033,901,25892799.624
1000033,902,981.618
1000033,903,347.206
1000034,901,580463.96
1000034,902,22.006
1000034,903,7.784
1000035,901,5943127.382
1000035,902,225.309
1000035,903,79.694
1000036,901,92721.796
1000036,902,3.515
1000036,903,1.243
1000037,901,8072.9
1000037,902,0.306
1000037,903,0.108
1000038,901,1221381.347
1000038,902,46.304
1000038,903,16.378
1000039,901,7620.355
1000039,902,0.289
1000039,903,0.102
1000040,901,1117118.537
1000040,902,42.351
1000040,903,14.98
1000041,901,945529.229
1000041,902,35.846
1000041,903,12.679
1000042,901,938709.687
1000042,902,35.587
1000042,903,12.588
1000043,901,49305.056
1000043,902,1.869
1000043,903,0.661
1000044,901,11409.8
1000044,902,0.433
1000044,903,0.153
1000045,901,238843.425
1000045,902,9.055
1000045,903,3.203
1000046,901,16017256.825
1000046,902,607.228
1000046,903,214.781
1000047,901,96245.885
1000047,902,3.649
1000047,903,1.291
1000048,901,9889240.14
1000048,902,374.91
1000048,903,132.609
1000049,901,464294.195
1000049,902,17.602
1000049,903,6.226
1000050,901,9722.95
1000050,902,0.369
1000050,903,0.13
1000051,901,6494.891
1000051,902,0.246
1000051,903,0.087
1000052,901,417486.532
1000052,902,15.827
1000052,903,5.598
1000053,901,7242.007
1000053,902,0.275
1000053,903,0.097
1000054,901,673346.627
1000054,902,25.527
1000054,903,9.029
1000055,901,297977.445
1000055,902,11.297
1000055,903,3.996
1000056,901,605212.45
1000056,902,22.944
1000056,903,8.116
1000057,901,95076.605
1000057,902,3.604
1000057,903,1.275
1000058,901,39768.012
1000058,902,1.508
1000058,903,0.533
1000059,901,138520.708
1000059,902,5.251
1000059,903,1.857
1000060,901,376945.845
1000060,902,14.29
1000060,903,5.055
1000061,901,182145.053
1000061,902,6.905
1000061,903,2.442
1000062,901,775003.856
1000062,902,29.381
1000062,903,10.392
1000063,901,263948.491
1000063,902,10.007
1000063,903,3.539
1000064,901,16074023.608
1000064,902,609.38
1000064,903,215.543
1000065,901,1504588.123
1000065,902,57.04
1000065,903,20.176
1000066,901,97183.46
1000066,902,3.684
1000066,903,1.303
1000067,901,27810.79
1000067,902,1.054
1000067,903,0.373
1000068,901,492141.404
1000068,902,18.658
1000068,903,6.599
1000069,901,10744.977
1000069,902,0.407
1000069,903,0.144
1000070,901,328477.409
1000070,902,12.453
1000070,903,4.405
1000071,901,10357.839
1000071,902,0.393
1000071,903,0.139
1000072,901,14854.358
1000072,902,0.563
1000072,903,0.199
1000073,901,193568.791
1000073,902,7.338
1000073,903,2.596
1000074,901,2716029.542
1000074,902,102.967
1000074,903,36.42
1000075,901,270199.101
1000075,902,10.243
1000075,903,3.623
1000076,901,122123.805
1000076,902,4.63
1000076,903,1.638
1000077,901,27188.693
1000077,902,2.077
1000077,903,0.971
1000078,901,20321.429
1000078,902,1.552
1000078,903,0.726
1000079,901,3540.91
1000079,902,0.27
1000079,903,0.126
1000080,901,18683.046
1000080,902,1.309
1000080,903,0.38
1000081,901,6417.854
1000081,902,0.45
1000081,903,0.13
1000082,901,8892.967
1000082,902,0.623
1000082,903,0.181
1000083,901,7970.944
1000083,902,0.559
1000083,903,0.162
1000084,901,1781.78
1000084,902,0.125
1000084,903,0.036
1000085,901,6530.757
1000085,902,0.458
1000085,903,0.133
1000086,901,753.25
1000086,902,0.053
1000086,903,0.015
1000087,901,1123.237
1000087,902,0.079
1000087,903,0.023
1000088,901,9703.948
1000088,902,0.68
1000088,903,0.197
1000089,901,2033.976
1000089,902,0.143
1000089,903,0.041
1000090,901,2219.878
1000090,902,0.156
1000090,903,0.045
1000091,901,7016.15
1000091,902,0.492
1000091,903,0.143
1000092,901,798.125
1000092,902,0.056
1000092,903,0.016
1000093,901,825.356
1000093,902,0.058
1000093,903,0.017
1000094,901,1287.613
1000094,902,0.09
1000094,903,0.026
1000095,901,796.376
1000095,902,0.056
1000095,903,0.016
1000096,901,4164.179
1000096,902,0.292
1000096,903,0.085
1000097,901,17165.383
1000097,902,1.203
1000097,903,0.349
1000098,901,1850.736
1000098,902,0.13
1000098,903,0.038
1000099,901,813.317
1000099,902,0.057
1000099,903,0.017
1000100,901,2404.209
1000100,902,0.168
1000100,903,0.049
1000101,901,654.223
1000101,902,0.046
1000101,903,0.013
1000102,901,7334.209
1000102,902,0.514
1000102,903,0.149
1000103,901,2228.572
1000103,902,0.156
1000103,903,0.045
1000104,901,4151.621
1000104,902,0.291
1000104,903,0.084
1000105,901,956000.469
1000105,902,26.206
1000105,903,8.914
1000106,901,210812.65
1000106,902,5.779
1000106,903,1.966
1000107,901,18612.953
1000107,902,0.51
1000107,903,0.174
1000108,901,162042079.23
1000108,902,4441.916
1000108,903,1510.938
1000109,901,10443.532
1000109,902,0.286
1000109,903,0.097
1000110,901,204373.709
1000110,902,5.602
1000110,903,1.906
1000111,901,445906.93
1000111,902,12.223
1000111,903,4.158
1000112,901,20561.733
1000112,902,0.564
1000112,903,0.192
1000113,901,7657436.085
1000113,902,209.907
1000113,903,71.401
1000114,901,10059.986
1000114,902,0.276
1000114,903,0.094
1000115,901,2894699.858
1000115,902,79.35
1000115,903,26.991
1000116,901,20795.317
1000116,902,0.57
1000116,903,0.194
1000117,901,1854646.782
1000117,902,50.84
1000117,903,17.293
1000118,901,618142.205
1000118,902,16.945
1000118,903,5.764
1000119,901,84464.49
1000119,902,2.315
1000119,903,0.788
1000120,901,722162.929
1000120,902,19.796
1000120,903,6.734
