trade_id,factor_id,level
82530,901,22822.909
82530,902,1.457
82530,903,1.14
82531,901,10737.63
82531,902,0.686
82531,903,0.536
82532,901,13979.353
82532,902,0.944
82532,903,0.718
82533,901,6983.365
82533,902,0.457
82533,903,0.409
82534,901,47614.244
82534,902,3.114
82534,903,2.786
82535,901,17195.128
82535,902,1.125
82535,903,1.006
82536,901,4936.112
82536,902,0.323
82536,903,0.289
82537,901,6262.348
82537,902,0.41
82537,903,0.366
82538,901,3731.726
82538,902,0.244
82538,903,0.218
82539,901,133765.921
82539,902,4.769
82539,903,1.579
82540,901,12361.2
82540,902,0.961
82540,903,0.256
82541,901,3481.266
82541,902,0.271
82541,903,0.072
82542,901,16294.272
82542,902,1.267
82542,903,0.338
82543,901,3730.321
82543,902,0.29
82543,903,0.077
82544,901,8271.417
82544,902,0.643
82544,903,0.171
82545,901,5120.155
82545,902,0.398
82545,903,0.106
82546,901,76627.12
82546,902,5.958
82546,903,1.588
82547,901,8648.585
82547,902,0.672
82547,903,0.179
82548,901,8106.065
82548,902,0.63
82548,903,0.168
82549,901,14949.701
82549,902,1.162
82549,903,0.31
82550,901,3125.395
82550,902,0.243
82550,903,0.065
82551,901,27874.631
82551,902,2.167
82551,903,0.578
82552,901,47127.546
82552,902,3.664
82552,903,0.977
82553,901,75874.473
82553,902,5.899
82553,903,1.573
82554,901,35650.47
82554,902,2.772
82554,903,0.739
82555,901,47075.138
82555,902,3.66
82555,903,0.976
82556,901,3812.173
82556,902,0.296
82556,903,0.079
82557,901,8635.714
82557,902,0.671
82557,903,0.179
82558,901,3812.324
82558,902,0.296
82558,903,0.079
82559,901,2017.955
82559,902,0.157
82559,903,0.042
82560,901,11288.7
82560,902,0.69
82560,903,0.348
82561,901,4379.702
82561,902,0.293
82561,903,0.131
82562,901,1098892.707
82562,902,73.464
82562,903,32.844
82563,901,1655835.622
82563,902,110.698
82563,903,49.49
82564,901,10811.916
82564,902,0.723
82564,903,0.323
82565,901,9322.022
82565,902,0.623
82565,903,0.279
82566,901,8381.86
82566,902,0.56
82566,903,0.251
82567,901,3314.961
82567,902,0.222
82567,903,0.099
82568,901,16354.497
82568,902,1.093
82568,903,0.489
82569,901,3901.659
82569,902,0.261
82569,903,0.117
82570,901,71596.122
82570,902,4.786
82570,903,2.14
82571,901,6264.439
82571,902,0.419
82571,903,0.187
82572,901,47217.172
82572,902,3.157
82572,903,1.411
82573,901,23525.398
82573,902,1.573
82573,903,0.703
82574,901,3466518.584
82574,902,231.747
82574,903,103.607
82575,901,3452.667
82575,902,0.231
82575,903,0.103
82576,901,9981.918
82576,902,0.667
82576,903,0.298
82577,901,2979.193
82577,902,0.199
82577,903,0.089
82578,901,657981.469
82578,902,43.988
82578,903,19.666
82579,901,482764.305
82579,902,32.274
82579,903,14.429
82580,901,34760.935
82580,902,2.324
82580,903,1.039
82581,901,22283.998
82581,902,0.899
82581,903,0.287
82582,901,4720.832
82582,902,0.19
82582,903,0.061
82583,901,19107.906
82583,902,0.77
82583,903,0.246
82584,901,2280.474
82584,902,0.092
82584,903,0.029
82585,901,86304.788
82585,902,3.48
82585,903,1.11
82586,901,5813.772
82586,902,0.234
82586,903,0.075
82587,901,5326.676
82587,902,0.215
82587,903,0.068
82588,901,60361.724
82588,902,1.202
82588,903,0.957
82589,901,69088.005
82589,902,1.376
82589,903,1.095
82590,901,106823.215
82590,902,2.128
82590,903,1.693
82591,901,5637.936
82591,902,0.32
82591,903,0.141
82592,901,69226.286
82592,902,3.925
82592,903,1.73
82593,901,15869.266
82593,902,0.9
82593,903,0.396
82594,901,9399.65
82594,902,0.533
82594,903,0.235
82595,901,4346.279
82595,902,0.246
82595,903,0.109
82596,901,12105.87
82596,902,0.686
82596,903,0.302
82597,901,2990.137
82597,902,0.17
82597,903,0.075
82598,901,9145.752
82598,902,0.611
82598,903,0.222
82599,901,366947.682
82599,902,24.526
82599,903,8.901
82600,901,450146.965
82600,902,30.086
82600,903,10.919
82601,901,674227.929
82601,902,45.063
82601,903,16.354
82602,901,23266.47
82602,902,1.555
82602,903,0.564
82603,901,96320.874
82603,902,6.438
82603,903,2.336
82604,901,6173.148
82604,902,0.413
82604,903,0.15
82605,901,30153.638
82605,902,2.015
82605,903,0.731
82606,901,4595.873
82606,902,0.307
82606,903,0.111
82607,901,8235.985
82607,902,0.55
82607,903,0.2
82608,901,64309.426
82608,902,4.298
82608,903,1.56
82609,901,10564.341
82609,902,0.706
82609,903,0.256
82610,901,1000314.782
82610,902,66.858
82610,903,24.264
82611,901,18446.555
82611,902,1.233
82611,903,0.447
82612,901,78872.183
82612,902,5.272
82612,903,1.913
82613,901,4648.873
82613,902,0.311
82613,903,0.113
82614,901,5499.748
82614,902,0.368
82614,903,0.133
82615,901,110884.998
82615,902,7.411
82615,903,2.69
82616,901,13429.37
82616,902,0.898
82616,903,0.326
82617,901,24977.801
82617,902,1.669
82617,903,0.606
82618,901,5390.083
82618,902,0.36
82618,903,0.131
82619,901,10035.335
82619,902,0.671
82619,903,0.243
82620,901,5010.043
82620,902,0.335
82620,903,0.122
82621,901,9751.638
82621,902,0.652
82621,903,0.237
82622,901,3619.695
82622,902,0.242
82622,903,0.088
82623,901,7075.165
82623,902,0.473
82623,903,0.172
82624,901,6022.642
82624,902,0.403
82624,903,0.146
82625,901,30471.331
82625,902,2.037
82625,903,0.739
82626,901,39998.933
82626,902,2.673
82626,903,0.97
82627,901,573881.331
82627,902,38.356
82627,903,13.92
82628,901,518201.802
82628,902,34.635
82628,903,12.57
82629,901,4939.956
82629,902,0.33
82629,903,0.12
82630,901,2842.516
82630,902,0.19
82630,903,0.069
82631,901,8234.152
82631,902,0.55
82631,903,0.2
82632,901,76852.727
82632,902,5.137
82632,903,1.864
82633,901,75471.202
82633,902,5.044
82633,903,1.831
82634,901,113744.386
82634,902,7.602
82634,903,2.759
82635,901,32017.778
82635,902,2.14
82635,903,0.777
82636,901,153027.635
82636,902,10.228
82636,903,3.712
82637,901,2873.272
82637,902,0.192
82637,903,0.07
82638,901,187709.159
82638,902,12.546
82638,903,4.553
82639,901,5952.797
82639,902,0.398
82639,903,0.144
82640,901,5854.549
82640,902,0.356
82640,903,0.129
82641,901,128718.552
82641,902,7.824
82641,903,2.831
82642,901,3667.051
82642,902,0.223
82642,903,0.081
82643,901,4378.195
82643,902,0.266
82643,903,0.096
82644,901,95876.929
82644,902,5.828
82644,903,2.108
82645,901,324047.427
82645,902,19.697
82645,903,7.126
82646,901,63778.511
82646,902,3.877
82646,903,1.402
82647,901,672509.403
82647,902,40.877
82647,903,14.788
82648,901,2720.679
82648,902,0.165
82648,903,0.06
82649,901,4618.695
82649,902,0.281
82649,903,0.102
82650,901,3501.386
82650,902,0.213
82650,903,0.077
82651,901,7434.293
82651,902,0.452
82651,903,0.163
82652,901,2514.319
82652,902,0.153
82652,903,0.055
82653,901,30400.053
82653,902,1.848
82653,903,0.668
82654,901,4105.682
82654,902,0.25
82654,903,0.09
82655,901,7282.879
82655,902,0.443
82655,903,0.16
82656,901,7440.698
82656,902,0.339
82656,903,0.109
82657,901,2166.644
