trade_id,factor_id,level
21353,909,1
21366,909,1
21372,909,1
21379,909,1
21388,909,1
21390,909,1
21391,909,1
21392,909,1
21395,909,2
21403,909,3
21417,909,2
21424,909,3
21428,909,1
21429,909,1
21430,909,1
21431,909,3
21444,909,1
21455,909,5
21456,909,1
21471,909,1
21486,909,1
21489,909,2
21505,909,1
21514,909,3
21518,909,1
21519,909,1
21520,909,1
21521,909,2
21537,909,1
21538,909,1
21545,909,1
21596,909,1
21628,909,1
21631,909,2
21632,909,14
21633,909,1
21637,909,1
21638,909,2
21642,909,1
21644,909,56
21645,909,37
21646,909,12
21647,909,4
21648,909,2
21649,909,1
21650,909,1
21651,909,1
21653,909,1
21655,909,2
21656,909,1
21657,909,1
21658,909,1
21659,909,4
21661,909,23
21662,909,1
21663,909,183
21664,909,3
21665,909,1
21667,909,1
21668,909,1
21669,909,4
21670,909,1
21671,909,3
21672,909,5
21673,909,3
21674,909,3
21675,909,1
21676,909,6
21678,909,2
21679,909,3
21680,909,1
21681,909,4
21682,909,2
21683,909,1
21684,909,3
21685,909,1
21688,909,286
21689,909,1712
21690,909,243
21692,909,1
21693,909,1
21694,909,3
21695,909,5
21696,909,2
21697,909,2
21698,909,3
21699,909,1
21700,909,20
21701,909,3
21702,909,1
21703,909,24
21704,909,15
21705,909,1
21706,909,9
21707,909,152
21708,909,85
21709,909,41
21710,909,426
21711,909,16
21712,909,10
21713,909,1
21714,909,11
21715,909,11
21716,909,115
21718,909,2
21719,909,6
21720,909,2
21721,909,2
21722,909,1
21723,909,2
21724,909,1
21725,909,5
21726,909,1
21727,909,2
21728,909,2
21729,909,8
21730,909,1
21731,909,49
21732,909,4
21733,909,382
21734,909,36
21735,909,3
21736,909,1
21737,909,12
21738,909,4
21739,909,3
21740,909,10
21741,909,2
21742,909,1
21743,909,3
21744,909,51
21745,909,470
21746,909,16
21747,909,17
21748,909,7
21749,909,32
21750,909,2
21751,909,10
21752,909,17
21753,909,3
21754,909,19
21755,909,11
21756,909,7
21757,909,13
21758,909,6
21759,909,1
21760,909,1
21761,909,6
21762,909,5
21763,909,12
21764,909,2
21765,909,2
21766,909,1
21767,909,4
21768,909,9
21769,909,4
21770,909,1
21771,909,13
21772,909,3
21773,909,1
21774,909,36
21775,909,105
21776,909,25
21777,909,6
21778,909,8
21779,909,4
21780,909,3
21781,909,2
21782,909,59
21783,909,2
21784,909,151
21785,909,46
21786,909,15
21787,909,2
21788,909,1
21789,909,2
21791,909,3
21793,909,76
21795,909,4
21796,909,134
21797,909,4
21798,909,2
21799,909,10
21800,909,1
21801,909,4
21802,909,97
21803,909,20
21804,909,15
21805,909,12
21806,909,56
21807,909,1
21808,909,2
21809,909,48
21810,909,3
21811,909,19
21812,909,1
21814,909,11
21815,909,1
21816,909,1
21818,909,1
21822,909,1
21823,909,5
21824,909,6
21825,909,12
21826,909,18
21827,909,5
21828,909,8
21829,909,1
21830,909,2
21832,909,3
21833,909,3
21835,909,1
21836,909,5
21837,909,9
21838,909,3
21840,909,8
21841,909,29
21842,909,30
21843,909,12
21844,909,58
21845,909,4
21846,909,18
21847,909,30
21848,909,6
21849,909,1
21850,909,35
21851,909,19
21853,909,11
21854,909,22
21856,909,1
21857,909,1
21858,909,10
21860,909,1
21861,909,1
21865,909,1
21872,909,4
21874,909,1
21883,909,9
21892,909,5
21893,909,2
21894,909,8
21910,909,1
21956,909,1
21969,909,2
21970,909,3
21973,909,4
21984,909,38
21986,909,6
21987,909,1
21988,909,1
22008,909,22
22012,909,1
22020,909,10
22021,909,4
22022,909,17
22050,909,4
22051,909,15
22052,909,4
22053,909,1
22055,909,12
22065,909,5
22066,909,5
22067,909,3
22068,909,3
22069,909,2
22070,909,5
22072,909,2
22073,909,93
22074,909,13
22091,909,9
22093,909,3
22116,909,39
22120,909,1
22128,909,18
22129,909,8
22130,909,31
22133,909,1
22134,909,3
22135,909,5
22136,909,3
22137,909,1
22139,909,6
22154,909,28
22155,909,9
22156,909,2
22158,909,1
22160,909,1
22172,909,17
22174,909,6
22207,909,1
22210,909,44
22214,909,2
22222,909,38
22223,909,16
22224,909,65
22225,909,1
22227,909,1
22240,909,1
22281,909,10
22282,909,7
22291,909,6
22302,909,1
22303,909,1
22307,909,3
22315,909,3
22319,909,1
22320,909,1
22327,909,1
22334,909,5
22335,909,1
22336,909,1
22337,909,3
22364,909,3
22388,909,1
22408,909,1
22409,909,1
22429,909,1
22434,909,4
22457,909,1
22463,909,2
22464,909,1
22482,909,1
22485,909,1
22490,909,1
22494,909,1
22497,909,1
22498,909,1
22504,909,2
22505,909,5
22506,909,3
22512,909,1
22515,909,3
22516,909,1
22519,909,1
22522,909,120
22523,909,23
22524,909,3
22532,909,5
22534,909,1
22539,909,1
22540,909,1
22541,909,1
22545,909,2
22552,909,3
22553,909,8
22557,909,10
22558,909,6
22559,909,2
22565,909,65
22566,909,1
22567,909,1
22568,909,7
22569,909,12
22570,909,2
22576,909,1
22577,909,2
22581,909,2
22582,909,8
22584,909,3
22585,909,5
22586,909,1
22587,909,1
22588,909,3
22603,909,1
22604,909,12
22618,909,1
22621,909,79
22626,909,11
22629,909,3
22641,909,1
22669,909,1
22670,909,4
22671,909,6
22672,909,2
22673,909,3
22674,909,1
22677,909,8
22679,909,7
22680,909,24
22681,909,6
22682,909,1
22683,909,1
22684,909,5
22685,909,2
22686,909,2
22687,909,1
22688,909,5
22689,909,55
22690,909,27
