trade_id,region1,region2,industry1,industry2,amount,total_materials_value,materials_count
2118,AU,JP,BITUM,ELEC1,10280.89,0,0
102089,WM,JP,CRUDE,MOTOR,9966.97,0,0
102078,WM,JP,CRUDE,GASDI,7478.11,0,0
21682,CN,JP,PRIVA,BUSIN,7285.66,0,0
61193,KR,JP,PRIVA,BUSIN,5367.84,0,0
91377,WA,JP,FABRI,CONST,4529.5,0,0
93381,WA,JP,MOTO1,MOTO1,3989.38,0,0
102081,WM,JP,CRUDE,HEAVY,3056.17,0,0
19160,CN,JP,FABRI,CONST,3031.71,0,0
4590,AU,JP,PRIVA,BUSIN,2779.18,0,0
96643,WA,JP,WOODW,WOODW,2380.69,0,0
95581,WA,JP,SEACO,SEACO,2228.98,0,0
57872,KR,JP,BASIC,BASIC,2069.16,0,0
26845,DE,JP,MOTO1,MOTO1,1941.38,0,0
22756,CN,JP,TEXTI,WEARI,1796.2,0,0
102085,WM,JP,CRUDE,KERO1,1746.7,0,0
22679,CN,JP,TEXTI,HEALT,1716.35,0,0
56497,IT,JP,PRIVA,BUSIN,1690.65,0,0
102086,WM,JP,CRUDE,KEROS,1628.42,0,0
83905,US,JP,CEREA,FOOD5,1621.13,0,0
13869,CA,JP,PRIVA,BUSIN,1599.45,0,0
21890,CN,JP,RADIO,OFFIC,1504.76,0,0
96556,WA,JP,WOODW,FURNI,1446.62,0,0
95212,WA,JP,RUBBE,CONST,1406.55,0,0
19736,CN,JP,FURNI,FURNI,1391.16,0,0
102090,WM,JP,CRUDE,NAPHT,1376.67,0,0
90805,WA,JP,CONST,ELECT,1362.84,0,0
22676,CN,JP,TEXTI,FURNI,1329.72,0,0
22216,CN,JP,RUBBE,CONST,1320.82,0,0
19100,CN,JP,ELECT,RADIO,1303.33,0,0
102599,WM,JP,GASDI,CONST,1298.99,0,0
95539,WA,JP,SEACO,MOTOR,1287.07,0,0
20690,CN,JP,MOTO1,MOTO1,1256.73,0,0
75759,RU,JP,PRIVA,BUSIN,1243.15,0,0
81958,TW,JP,PRIVA,BUSIN,1164.99,0,0
85921,US,JP,LIQUE,DIST1,1152.08,0,0
21025,CN,JP,OFFIC,OFFIC,1081.43,0,0
94163,WA,JP,PLAST,RUBBE,1054.56,0,0
91107,WA,JP,CRUDE,MOTOR,1047.64,0,0
95513,WA,JP,SEACO,GASDI,965.71,0,0
87234,US,JP,PLAST,RUBBE,935.31,0,0
19077,CN,JP,ELECT,OFFIC,931.35,0,0
2176,AU,JP,BITUM,PFERT,926.11,0,0
82619,TW,JP,SALEM,MOTO1,922.98,0,0
19061,CN,JP,ELECT,MACHI,916.8,0,0
92997,WA,JP,MEAT4,HOTEL,866.75,0,0
59017,KR,JP,FABRI,CONST,855.03,0,0
47641,ID,JP,PRIVA,BUSIN,854.68,0,0
2180,AU,JP,BITUM,PLAST,844.63,0,0
89953,WA,JP,BASIC,BASIC,840.58,0,0
83791,US,JP,BUSIN,RETA1,826.6,0,0
92119,WA,JP,GLASS,CONST,818.05,0,0
53354,IN,JP,PRIVA,BUSIN,811.96,0,0
91912,WA,JP,FURNI,FURNI,807.6,0,0
19092,CN,JP,ELECT,POSTT,801.0,0,0
91099,WA,JP,CRUDE,GASDI,786.03,0,0
95266,WA,JP,RUBBE,MOTO1,753.26,0,0
83680,US,JP,BUSIN,BUSIN,741.98,0,0
22269,CN,JP,RUBBE,MOTO1,707.35,0,0
90417,WA,JP,CERAM,CONST,696.36,0,0
83014,TW,JP,WHOLE,WHOLE,694.69,0,0
19015,CN,JP,ELECT,CONST,692.92,0,0
91394,WA,JP,FABRI,FABRI,689.51,0,0
23032,CN,JP,WEARI,HEALT,670.45,0,0
86409,US,JP,MOTO1,MOTO1,665.19,0,0
83589,US,JP,BITUM,ELEC1,652.87,0,0
83816,US,JP,BUSIN,WHOLE,647.4,0,0
91070,WA,JP,CROPS,TOBAC,641.72,0,0
13561,CA,JP,OILSE,FOOD5,641.56,0,0
17947,CN,JP,BASIC,BASIC,633.89,0,0
84013,US,JP,CHEM1,HEALT,633.3,0,0
18466,CN,JP,CHEM1,HEALT,629.23,0,0
23089,CN,JP,WEARI,RETA1,622.81,0,0
45736,ID,JP,BITUM,ELEC1,621.32,0,0
89178,US,JP,WHEAT,FOOD5,614.4,0,0
86518,US,JP,NATU1,MOTOR,608.39,0,0
89000,US,JP,TRANS,TRANS,592.81,0,0
95466,WA,JP,SEACO,BASIC,590.14,0,0
95495,WA,JP,SEACO,ELEC2,581.69,0,0
9918,BR,JP,CEREA,FOOD5,574.13,0,0
23349,CN,JP,WOODW,WOODW,571.24,0,0
91360,WA,JP,FABRI,BASIC,561.19,0,0
23028,CN,JP,WEARI,FURNI,557.29,0,0
95258,WA,JP,RUBBE,MACHI,556.45,0,0
102103,WM,JP,CRUDE,RUBBE,551.44,0,0
102680,WM,JP,GASDI,SEACO,551.11,0,0
23079,CN,JP,WEARI,PUBLI,545.42,0,0
59566,KR,JP,GASDI,CONST,541.52,0,0
83693,US,JP,BUSIN,CONST,540.3,0,0
26592,DE,JP,MACHI,MACHI,534.67,0,0
19031,CN,JP,ELECT,ELECT,534.43,0,0
95933,WA,JP,TEXTI,WEARI,534.19,0,0
74850,RU,JP,CRUDE,MOTOR,533.2,0,0
22262,CN,JP,RUBBE,MACHI,522.54,0,0
103546,WM,JP,NATU1,MOTOR,513.49,0,0
102627,WM,JP,GASDI,LANDT,511.52,0,0
95864,WA,JP,TEXTI,HEALT,510.44,0,0
96189,WA,JP,VEGET,FOOD5,507.74,0,0
22748,CN,JP,TEXTI,TEXTI,507.25,0,0
21423,CN,JP,PLAST,RUBBE,503.24,0,0
90321,WA,JP,BUSIN,RETA1,501.34,0,0
19781,CN,JP,FURNI,POSTT,499.37,0,0
13615,CA,JP,OILSE,VEGE1,498.92,0,0
67766,NL,JP,CONST,ELECT,490.29,0,0
92012,WA,JP,GASDI,CONST,484.26,0,0
60908,KR,JP,PLAST,RUBBE,478.32,0,0
23113,CN,JP,WEARI,WHOLE,474.7,0,0
93845,WA,JP,OFFIC,OFFIC,472.8,0,0
18994,CN,JP,ELECT,BASIC,472.53,0,0
19177,CN,JP,FABRI,FABRI,461.51,0,0
40908,GB,JP,MOTO1,MOTO1,457.27,0,0
86509,US,JP,NATU1,GASDI,456.47,0,0
94559,WA,JP,PUBLI,MEDIC,453.89,0,0
83704,US,JP,BUSIN,ELEC2,451.19,0,0
90212,WA,JP,BUSIN,BUSIN,450.02,0,0
10937,BR,JP,PRIVA,BUSIN,447.02,0,0
83961,US,JP,CHEM1,BASIC,445.26,0,0
18414,CN,JP,CHEM1,BASIC,442.4,0,0
26528,DE,JP,MACHI,BASIC,439.38,0,0
81240,TW,JP,CONST,ELECT,439.26,0,0
18335,CN,JP,CERAM,CONST,432.94,0,0
83780,US,JP,BUSIN,PUBLI,432.45,0,0
22700,CN,JP,TEXTI,MOTO1,429.72,0,0
92990,WA,JP,MEAT4,FOOD5,429.61,0,0
86152,US,JP,MEATC,HOTEL,427.34,0,0
58583,KR,JP,CONST,ELECT,425.35,0,0
96299,WA,JP,WEARI,HEALT,422.11,0,0
19880,CN,JP,GLASS,CONST,421.39,0,0
20886,CN,JP,NONME,CONST,415.64,0,0
84612,US,JP,FABRI,CONST,406.76,0,0
83673,US,JP,BUSIN,BASIC,406.0,0,0
82938,TW,JP,WHOLE,FURNI,405.63,0,0
74843,RU,JP,CRUDE,GASDI,400.05,0,0
83790,US,JP,BUSIN,RESEA,397.11,0,0
95861,WA,JP,TEXTI,FURNI,395.46,0,0
95516,WA,JP,SEACO,HEAVY,394.67,0,0
83726,US,JP,BUSIN,HEALT,394.42,0,0
19025,CN,JP,ELECT,ELEC2,393.27,0,0
90346,WA,JP,BUSIN,WHOLE,392.65,0,0
96355,WA,JP,WEARI,RETA1,392.11,0,0
74401,RU,JP,BITUM,ELEC1,386.32,0,0
103537,WM,JP,NATU1,GASDI,385.27,0,0
93593,WA,JP,NONF1,COPP1,377.8,0,0
23081,CN,JP,WEARI,RADIO,377.08,0,0
14710,CA,JP,WHEAT,FOOD5,376.81,0,0
19143,CN,JP,FABRI,BASIC,375.62,0,0
61921,KR,JP,SEACO,SEACO,375.33,0,0
86776,US,JP,OILSE,FOOD5,373.14,0,0
93560,WA,JP,NATU1,MOTOR,370.1,0,0
95404,WA,JP,SALEM,MOTO1,369.42,0,0
83773,US,JP,BUSIN,PLAST,369.42,0,0
66382,MX,JP,PRIVA,BUSIN,368.95,0,0
19709,CN,JP,FURNI,CONST,367.66,0,0
96295,WA,JP,WEARI,FURNI,350.86,0,0
92965,WA,JP,MEAT4,CHEM1,349.11,0,0
20495,CN,JP,MEDIC,HEALT,348.82,0,0
23268,CN,JP,WOODW,FURNI,347.11,0,0
96612,WA,JP,WOODW,REALE,344.47,0,0
96345,WA,JP,WEARI,PUBLI,343.39,0,0
22737,CN,JP,TEXTI,RUBBE,337.4,0,0
23073,CN,JP,WEARI,PLAST,336.76,0,0
96241,WA,JP,VEGET,VEGET,336.74,0,0
102808,WM,JP,HEAVY,PULP5,334.95,0,0
56035,IT,JP,MOTO1,MOTO1,330.1,0,0
