trade_id,region1,region2,industry1,industry2,amount,total_level,factor_count,unique_factors,air_emissions,employment,land,material,water,impact_intensity
3875196,AU,JP,BITUM,ELEC1,10280.89,4820000560.512,7.0,7.0,4819989365.592,77.0,4701.0,6386.0,30.92,468831.060396
3219246,CN,JP,FABRI,CONST,3031.71,4176641507.906,7.0,7.0,4176631996.178,148.0,2538.0,6683.0,142.728,1377652.05376
4436471,WA,JP,SEACO,SEACO,2228.98,3766785650.975,7.0,7.0,3766784901.279,225.0,256.0,253.0,15.696,1689914.512905
4939545,WM,JP,CRUDE,MOTOR,9966.97,3429177264.256,7.0,7.0,3429167962.493,84.0,1228.0,6999.0,990.763,344054.137241
4940456,WM,JP,GASDI,CONST,1298.99,2925434208.307,7.0,7.0,2925429886.873,43.0,1219.0,2806.0,253.434,2252083.702189
3419524,KR,JP,BASIC,BASIC,2069.16,2802863738.506,7.0,7.0,2802860579.361,40.0,610.0,2435.0,74.145,1354590.142138
4434917,WA,JP,FABRI,CONST,4529.5,2748186827.824,7.0,7.0,2748176984.306,442.0,2034.0,7047.0,320.518,606730.726973
4939549,WM,JP,CRUDE,GASDI,7478.11,2572873058.053,7.0,7.0,2572866079.694,63.0,921.0,5251.0,743.359,344053.919781
4436403,WA,JP,SEACO,MOTOR,1287.07,2175045258.048,7.0,7.0,2175044824.985,130.0,148.0,146.0,9.063,1689919.940678
4435263,WA,JP,MOTO1,MOTO1,3989.38,2087393499.801,7.0,7.0,2087385554.061,359.0,1748.0,5669.0,169.74,523237.5707
4434215,WA,JP,CERAM,CONST,696.36,1992827942.097,7.0,7.0,1992823786.898,44.0,824.0,3183.0,104.199,2861778.307337
4434429,WA,JP,BASIC,BASIC,840.58,1919418327.822,7.0,7.0,1919413356.139,45.0,510.0,4305.0,111.683,2283445.154324
3218395,CN,JP,RUBBE,CONST,1320.82,1895828297.88,7.0,7.0,1895820317.038,70.0,2507.0,5323.0,80.842,1435341.907209
3218798,CN,JP,BASIC,BASIC,633.89,1669952189.406,7.0,7.0,1669949845.726,29.0,578.0,1700.0,36.68,2634451.071015
4436407,WA,JP,SEACO,GASDI,965.71,1631978141.359,7.0,7.0,1631977815.559,98.0,111.0,110.0,6.8,1689925.693385
3219419,CN,JP,ELECT,RADIO,1303.33,1630004938.646,7.0,7.0,1629999873.536,60.0,1131.0,3819.0,55.11,1250646.374016
3219939,CN,JP,FURNI,FURNI,1391.16,1439562997.126,7.0,7.0,1439555699.409,44.0,5627.0,1592.0,34.717,1034793.263985
4939603,WM,JP,NATU1,MOTOR,513.49,1379162499.838,7.0,7.0,1379161914.237,6.0,79.0,435.0,65.601,2685860.483822
3420961,KR,JP,SEACO,SEACO,375.33,1345271733.615,7.0,7.0,1345271512.997,7.0,110.0,98.0,5.618,3584237.160938
2953887,US,JP,CEREA,FOOD5,1621.13,1255238346.759,7.0,7.0,1255225345.889,24.0,12150.0,781.0,45.87,774298.38863
4940465,WM,JP,GASDI,SEACO,551.11,1241141600.309,7.0,7.0,1241139767.787,18.0,517.0,1190.0,107.522,2252075.992649
3219728,CN,JP,MOTO1,MOTO1,1256.73,1219186950.473,7.0,7.0,1219182475.104,61.0,1024.0,3348.0,42.369,970126.399842
3219417,CN,JP,ELECT,OFFIC,931.35,1164784144.942,7.0,7.0,1164780525.561,43.0,808.0,2729.0,39.381,1250640.623763
4940463,WM,JP,GASDI,LANDT,511.52,1151976650.812,7.0,7.0,1151974949.015,17.0,480.0,1105.0,99.797,2252065.707718
3219416,CN,JP,ELECT,MACHI,916.8,1146592279.035,7.0,7.0,1146588715.269,42.0,796.0,2687.0,38.766,1250646.028616
4432725,WA,JP,WOODW,WOODW,2380.69,1096780704.78,7.0,7.0,1096770429.662,235.0,2756.0,7176.0,108.118,460698.665
4434131,WA,JP,GLASS,CONST,818.05,1069801561.439,7.0,7.0,1069799659.843,59.0,642.0,1137.0,63.596,1307745.934159
4434024,WA,JP,RUBBE,CONST,1406.55,1069511121.703,7.0,7.0,1069504798.126,172.0,1552.0,4556.0,43.577,760379.027907
3219321,CN,JP,OFFIC,OFFIC,1081.43,1064737788.723,7.0,7.0,1064734193.442,51.0,966.0,2539.0,39.281,984564.686316
3218746,CN,JP,NONME,CONST,415.64,1055945136.233,7.0,7.0,1055943439.649,18.0,300.0,1351.0,27.584,2540528.188415
3422095,KR,JP,PRIVA,BUSIN,5367.84,1053806044.035,7.0,7.0,1053803519.082,97.0,1391.0,991.0,45.953,196318.452867
4939550,WM,JP,CRUDE,HEAVY,3056.17,1051486061.027,7.0,7.0,1051483208.23,26.0,377.0,2146.0,303.797,344053.524845
4939607,WM,JP,NATU1,GASDI,385.27,1034770082.525,7.0,7.0,1034769643.306,4.0,59.0,327.0,49.219,2685830.930322
3218372,CN,JP,RUBBE,MOTO1,707.35,1015280453.732,7.0,7.0,1015276179.438,37.0,1343.0,2851.0,43.294,1435329.686481
2955993,US,JP,LIQUE,DIST1,1152.08,1012926290.668,7.0,7.0,1012925506.317,11.0,183.0,579.0,11.351,879215.237369
3219457,CN,JP,ELECT,POSTT,801.0,1001770971.011,7.0,7.0,1001767858.141,37.0,695.0,2347.0,33.87,1250650.400763
4436430,WA,JP,SEACO,BASIC,590.14,997284120.027,7.0,7.0,997283920.871,60.0,68.0,67.0,4.156,1689911.071995
4435475,WA,JP,FURNI,FURNI,807.6,996304598.253,7.0,7.0,996300422.298,124.0,2534.0,1455.0,62.955,1233660.968614
3216893,CN,JP,TEXTI,WEARI,1796.2,996061862.57,7.0,7.0,996056981.705,92.0,1474.0,3268.0,46.865,554538.393592
4436448,WA,JP,SEACO,ELEC2,581.69,983009136.488,7.0,7.0,983008940.392,59.0,67.0,66.0,4.096,1689919.263677
3216974,CN,JP,TEXTI,HEALT,1716.35,951779593.465,7.0,7.0,951774929.684,88.0,1408.0,3123.0,44.781,554537.007874
4259746,ID,JP,COPP1,COPP1,207.07,944001186.039,7.0,7.0,944001081.18,25.0,24.0,55.0,0.859,4558850.5628
3780822,RU,JP,BITUM,ELEC1,386.32,880732915.727,7.0,7.0,880730766.34,17.0,786.0,1314.0,32.387,2279801.500639
3219444,CN,JP,ELECT,CONST,692.92,866603072.686,7.0,7.0,866600379.386,32.0,601.0,2031.0,29.3,1250653.860021
4431880,WA,JP,MEAT4,HOTEL,866.75,830179897.261,7.0,7.0,830175485.274,65.0,1758.0,2493.0,95.987,957807.784553
3219530,CN,JP,RADIO,OFFIC,1504.76,829977445.3,7.0,7.0,829974574.756,89.0,830.0,1912.0,39.544,551567.987785
3218258,CN,JP,CHEM1,HEALT,629.23,818467229.207,7.0,7.0,818464759.428,29.0,1128.0,1280.0,32.779,1300744.130456
