trade_id,region1,region2,industry1,industry2,amount,total_level,factor_count,unique_factors,material,impact_intensity
3556470,CN,WM,STONE,REALE,0.5,84143.0,1.0,1.0,84143.0,168286.0
3556454,CN,WM,STONE,CHEM1,0.35,59163.0,1.0,1.0,59163.0,169037.142857
3556494,CN,WM,SANDC,REALE,0.13,42471.0,1.0,1.0,42471.0,326700.0
3556457,CN,WM,STONE,NONME,0.22,37666.0,1.0,1.0,37666.0,171209.090909
3556478,CN,WM,STONE,93197,0.19,31793.0,1.0,1.0,31793.0,167331.578947
3556456,CN,WM,STONE,CEMEN,0.17,28964.0,1.0,1.0,28964.0,170376.470588
3556437,CN,WM,STONE,CRUDE,0.16,27572.0,1.0,1.0,27572.0,172325.0
3556486,CN,WM,SANDC,CHEM1,0.07,22160.0,1.0,1.0,22160.0,316571.428571
3556489,CN,WM,SANDC,CEMEN,0.06,21867.0,1.0,1.0,21867.0,364450.0
3556476,CN,WM,STONE,HEALT,0.12,21028.0,1.0,1.0,21028.0,175233.333333
3556440,CN,WM,STONE,PROCE,0.12,20521.0,1.0,1.0,20521.0,171008.333333
3556468,CN,WM,STONE,INSUR,0.12,19592.0,1.0,1.0,19592.0,163266.666667
3556448,CN,WM,STONE,GASDI,0.1,17401.0,1.0,1.0,17401.0,174010.0
3556472,CN,WM,STONE,RESEA,0.1,16865.0,1.0,1.0,16865.0,168650.0
3556475,CN,WM,STONE,EDUCA,0.1,16839.0,1.0,1.0,16839.0,168390.0
3556450,CN,WM,STONE,LIQUE,0.08,14348.0,1.0,1.0,14348.0,179350.0
3556469,CN,WM,STONE,AUXIL,0.08,14029.0,1.0,1.0,14029.0,175362.5
3556479,CN,WM,SANDC,CRUDE,0.04,13551.0,1.0,1.0,13551.0,338775.0
3556488,CN,WM,SANDC,CERAM,0.04,13432.0,1.0,1.0,13432.0,335800.0
3556496,CN,WM,SANDC,93197,0.04,13376.0,1.0,1.0,13376.0,334400.0
3559337,CN,WM,BASIC,CRUDE,9013.64,12439.0,1.0,1.0,12439.0,1.38002
3556467,CN,WM,STONE,FINAN,0.07,11979.0,1.0,1.0,11979.0,171128.571429
3556446,CN,WM,STONE,MOTOR,0.07,11786.0,1.0,1.0,11786.0,168371.428571
4015085,IN,WM,SANDC,REALE,1.14,11559.0,1.0,1.0,11559.0,10139.473684
3556495,CN,WM,SANDC,HEALT,0.03,10771.0,1.0,1.0,10771.0,359033.333333
3556447,CN,WM,STONE,KEROS,0.06,10543.0,1.0,1.0,10543.0,175716.666667
4552396,TR,WM,CEMEN,CONST,729.43,9843.0,1.0,1.0,9843.0,13.494098
3556463,CN,WM,STONE,FURNI,0.05,9219.0,1.0,1.0,9219.0,184380.0
3559757,CN,WM,COPP1,COPP1,417.82,9092.0,1.0,1.0,9092.0,21.760567
3556487,CN,WM,SANDC,GLASS,0.03,8830.0,1.0,1.0,8830.0,294333.333333
5118377,WA,WM,BASIC,CRUDE,2993.65,8617.0,1.0,1.0,8617.0,2.878426
3556449,CN,WM,STONE,HEAVY,0.05,8422.0,1.0,1.0,8422.0,168440.0
3556483,CN,WM,SANDC,GASDI,0.02,8040.0,1.0,1.0,8040.0,402000.0
3556459,CN,WM,STONE,FOUND,0.05,7797.0,1.0,1.0,7797.0,155940.0
3556513,CN,WM,CHEMI,REALE,0.06,7776.0,1.0,1.0,7776.0,129600.0
3560352,CN,WM,RADIO,OFFIC,1037.52,7691.0,1.0,1.0,7691.0,7.412869
3556492,CN,WM,SANDC,INSUR,0.02,7648.0,1.0,1.0,7648.0,382400.0
3556477,CN,WM,STONE,RECRE,0.04,7613.0,1.0,1.0,7613.0,190325.0
3556453,CN,WM,STONE,NFERT,0.04,7498.0,1.0,1.0,7498.0,187450.0
3556480,CN,WM,SANDC,PROCE,0.02,7097.0,1.0,1.0,7097.0,354850.0
3556473,CN,WM,STONE,BUSIN,0.04,6986.0,1.0,1.0,6986.0,174650.0
3556485,CN,WM,SANDC,LIQUE,0.02,6196.0,1.0,1.0,6196.0,309800.0
4552532,TR,WM,BASIC,CRUDE,4812.14,6177.0,1.0,1.0,6177.0,1.283628
4015056,IN,WM,SANDC,CHEM1,0.6,6031.0,1.0,1.0,6031.0,10051.666667
4015062,IN,WM,SANDC,CEMEN,0.59,5951.0,1.0,1.0,5951.0,10086.440678
3556516,CN,WM,CHEMI,EDUCA,0.04,5763.0,1.0,1.0,5763.0,144075.0
3556471,CN,WM,STONE,COMPU,0.03,5663.0,1.0,1.0,5663.0,188766.666667
3556455,CN,WM,STONE,CHARC,0.03,5522.0,1.0,1.0,5522.0,184066.666667
3556481,CN,WM,SANDC,MOTOR,0.02,5357.0,1.0,1.0,5357.0,267850.0
3560354,CN,WM,RADIO,RADIO,696.41,5163.0,1.0,1.0,5163.0,7.413736
3556493,CN,WM,SANDC,AUXIL,0.01,4983.0,1.0,1.0,4983.0,498300.0
3556501,CN,WM,CHEMI,PFERT,0.03,4578.0,1.0,1.0,4578.0,152600.0
4017967,IN,WM,GLASS,REALE,126.12,4576.0,1.0,1.0,4576.0,36.282905
3556482,CN,WM,SANDC,KEROS,0.01,4462.0,1.0,1.0,4462.0,446200.0
4552698,TR,WM,PREC1,PREC1,545.72,4281.0,1.0,1.0,4281.0,7.844682
4552711,TR,WM,PREC1,FURNI,543.89,4267.0,1.0,1.0,4267.0,7.845336
3556515,CN,WM,CHEMI,PUBLI,0.03,4266.0,1.0,1.0,4266.0,142200.0
5388650,WE,WM,BASIC,CRUDE,1068.14,4102.0,1.0,1.0,4102.0,3.840321
3556491,CN,WM,SANDC,FURNI,0.01,4064.0,1.0,1.0,4064.0,406400.0
3558716,CN,WM,CHEM1,HEALT,2386.85,3997.0,1.0,1.0,3997.0,1.674592
3559393,CN,WM,BASIC,FABRI,2871.61,3963.0,1.0,1.0,3963.0,1.380062
3559578,CN,WM,ALUM1,ALUM1,1571.7,3885.0,1.0,1.0,3885.0,2.471846
3556490,CN,WM,SANDC,NONME,0.01,3733.0,1.0,1.0,3733.0,373300.0
3556460,CN,WM,STONE,FABRI,0.02,3714.0,1.0,1.0,3714.0,185700.0
4015035,IN,WM,SANDC,CRUDE,0.36,3688.0,1.0,1.0,3688.0,10244.444444
4015060,IN,WM,SANDC,CERAM,0.36,3656.0,1.0,1.0,3656.0,10155.555556
4015092,IN,WM,SANDC,93197,0.36,3640.0,1.0,1.0,3640.0,10111.111111
3559078,CN,WM,CERAM,CONST,1561.48,3606.0,1.0,1.0,3606.0,2.309348
3556484,CN,WM,SANDC,HEAVY,0.01,3542.0,1.0,1.0,3542.0,354200.0
3556464,CN,WM,STONE,SALEM,0.02,3498.0,1.0,1.0,3498.0,174900.0
3556444,CN,WM,STONE,PAPER,0.02,3413.0,1.0,1.0,3413.0,170650.0
4018221,IN,WM,BASIC,CRUDE,3586.32,3382.0,1.0,1.0,3382.0,0.943028
3559912,CN,WM,FABRI,CRUDE,1796.93,3375.0,1.0,1.0,3375.0,1.878203
3556439,CN,WM,STONE,VEGE1,0.02,3365.0,1.0,1.0,3365.0,168250.0
3556451,CN,WM,STONE,NAPHT,0.02,3354.0,1.0,1.0,3354.0,167700.0
2821915,SE,WM,IRONO,PFERT,33.44,3299.0,1.0,1.0,3299.0,98.654306
5117145,WA,WM,GASDI,FURNI,1856.5,3154.0,1.0,1.0,3154.0,1.698896
3556514,CN,WM,CHEMI,RESEA,0.02,3053.0,1.0,1.0,3053.0,152650.0
3556443,CN,WM,STONE,WOODW,0.02,3000.0,1.0,1.0,3000.0,150000.0
3556506,CN,WM,CHEMI,DISTR,0.02,2944.0,1.0,1.0,2944.0,147200.0
5116532,WA,WM,WOODW,REALE,1075.26,2938.0,1.0,1.0,2938.0,2.732362
3560388,CN,WM,RADIO,RESEA,396.1,2936.0,1.0,1.0,2936.0,7.41227
4015090,IN,WM,SANDC,HEALT,0.29,2931.0,1.0,1.0,2931.0,10106.896552
3556442,CN,WM,STONE,TOBAC,0.02,2883.0,1.0,1.0,2883.0,144150.0
