trade_id,region1,region2,industry1,industry2,amount,total_level,factor_count,unique_factors,impact_intensity
448,JP,JP,BASIC,BASIC,101183.3,136526493440.005,6,6,1349298.683083
4897,JP,JP,MOTO1,MOTO1,122025.24,59629140982.823,6,6,488662.353648
7022,JP,JP,SEACO,SEACO,17546.64,48528375242.05,6,6,2765679.083976
459,JP,JP,BASIC,FABRI,27269.18,36794274934.379,6,6,1349298.913073
6606,JP,JP,RESEA,MOTO1,95149.5,29609161186.502,6,6,311185.672931
3048,JP,JP,FABRI,CONST,65945.17,29300348422.594,6,6,444313.790117
4282,JP,JP,LANDT,CONST,71965.34,27049247359.696,6,6,375864.928307
5244,JP,JP,NONME,CONST,43657.89,26591191325.207,6,6,609081.000598
5747,JP,JP,PLAST,RUBBE,32580.99,23616006058.374,6,6,724840.038881
1192,JP,JP,COKEO,BASIC,7627.06,19441671623.812,6,6,2549038.767731
5556,JP,JP,PAPER,PAPER,23937.92,16520865898.228,6,6,690154.612357
3458,JP,JP,FOUND,MOTO1,18800.5,15597232797.915,6,6,829617.978134
6924,JP,JP,SANDC,CONST,27924.61,14741338876.357,6,6,527897.753142
2206,JP,JP,ELEC1,RESEA,962.33,12451861479.708,6,6,12939284.320044
2114,JP,JP,ELEC1,BASIC,895.06,11581475360.437,6,6,12939328.492433
3373,JP,JP,FOOD5,FOOD5,34221.07,11572225164.293,6,6,338160.822099
2236,JP,JP,ELEC2,BASIC,1290.31,10644753695.668,6,6,8249764.549347
6034,JP,JP,PROCE,FOOD5,15433.89,10625242603.136,6,6,688435.812562
5563,JP,JP,PAPER,PRINT,15380.79,10615125606.35,6,6,690154.771397
2207,JP,JP,ELEC1,RETA1,799.98,10351243705.103,6,6,12939378.115832
6872,JP,JP,RUBBE,RUBBE,22465.65,10185109144.15,6,6,453363.652694
5474,JP,JP,PADDY,PROCE,14437.27,8420660821.642,6,6,583258.526137
3096,JP,JP,FABRI,MOTO1,17311.57,7691769996.539,6,6,444313.831532
463,JP,JP,BASIC,FURNI,5630.53,7597273130.129,6,6,1349299.822597
889,JP,JP,CEMEN,NONME,3975.72,7323741694.073,6,6,1842117.074158
6631,JP,JP,RESEA,RADIO,23229.5,7228687776.782,6,6,311185.681
2211,JP,JP,ELEC1,SANDC,552.11,7143901039.73,6,6,12939271.231693
2332,JP,JP,ELEC2,RESEA,771.04,6360923926.404,6,6,8249797.580416
2183,JP,JP,ELEC1,PAPER,490.36,6344923494.347,6,6,12939317.020856
486,JP,JP,BASIC,TRANS,4617.28,6230087234.855,6,6,1349298.122456
6553,JP,JP,RESEA,CHEM1,19252.81,5991199199.388,6,6,311185.702211
6617,JP,JP,RESEA,OFFIC,19030.08,5921888054.746,6,6,311185.662632
2310,JP,JP,ELEC2,PAPER,706.89,5831739542.114,6,6,8249854.350909
7118,JP,JP,STONE,CONST,13789.83,5616026151.287,6,6,407258.548603
970,JP,JP,CHEM1,CHEM1,13263.98,5584043736.993,6,6,420993.075758
6625,JP,JP,RESEA,PLAST,17793.9,5537207469.571,6,6,311185.713619
3515,JP,JP,FURNI,FURNI,13112.18,5122347690.788,6,6,390655.687368
4307,JP,JP,LANDT,FURNI,13095.24,4922042072.284,6,6,375864.976303
908,JP,JP,CERAM,CONST,5755.1,4904999219.234,6,6,852287.400607
2143,JP,JP,ELEC1,FOOD5,377.26,4881507353.673,6,6,12939371.663238
2135,JP,JP,ELEC1,DISTR,352.11,4556086344.451,6,6,12939383.557556
6934,JP,JP,SANDC,NONME,8602.57,4541274990.588,6,6,527897.476055
2269,JP,JP,ELEC2,FOOD5,543.85,4486686627.973,6,6,8249860.490895
2197,JP,JP,ELEC1,PUBLI,343.65,4446604374.487,6,6,12939340.533936
2189,JP,JP,ELEC1,PLAST,343.17,4440319979.678,6,6,12939126.321293
462,JP,JP,BASIC,FOUND,3290.4,4439726727.977,6,6,1349296.96328
3608,JP,JP,GASDI,CONST,12629.83,4414099452.814,6,6,349497.930915
3491,JP,JP,FURNI,CONST,10975.03,4287457040.23,6,6,390655.610074
6046,JP,JP,PULP5,PAPER,5505.17,4266474079.731,6,6,774994.065529
857,JP,JP,CATTL,MEATC,6695.24,4261170371.246,6,6,636447.74067
7360,JP,JP,TEXTI,TEXTI,13622.12,4149268391.115,6,6,304597.844617
2323,JP,JP,ELEC2,PUBLI,495.4,4086958428.294,6,6,8249815.156023
