trade_id,region1,region2,industry1,industry2,amount,total_employment_value,employment_count
4897,JP,JP,MOTO1,MOTO1,122025.24,0,0
448,JP,JP,BASIC,BASIC,101183.3,0,0
6606,JP,JP,RESEA,MOTO1,95149.5,0,0
4282,JP,JP,LANDT,CONST,71965.34,0,0
3048,JP,JP,FABRI,CONST,65945.17,0,0
5244,JP,JP,NONME,CONST,43657.89,0,0
3373,JP,JP,FOOD5,FOOD5,34221.07,0,0
6273,JP,JP,REALE,CONST,34021.26,0,0
5747,JP,JP,PLAST,RUBBE,32580.99,0,0
6924,JP,JP,SANDC,CONST,27924.61,0,0
6345,JP,JP,REALE,RETA1,27452.55,0,0
459,JP,JP,BASIC,FABRI,27269.18,0,0
6250,JP,JP,REALE,93197,25456.43,0,0
3200,JP,JP,FINAN,FURNI,25135.24,0,0
5556,JP,JP,PAPER,PAPER,23937.92,0,0
3175,JP,JP,FINAN,CONST,23857.53,0,0
6631,JP,JP,RESEA,RADIO,23229.5,0,0
6872,JP,JP,RUBBE,RUBBE,22465.65,0,0
829,JP,JP,BUSIN,RESEA,22446.84,0,0
6272,JP,JP,REALE,COMPU,20493.46,0,0
6355,JP,JP,REALE,SUPPO,19873.41,0,0
6553,JP,JP,RESEA,CHEM1,19252.81,0,0
6617,JP,JP,RESEA,OFFIC,19030.08,0,0
3458,JP,JP,FOUND,MOTO1,18800.5,0,0
5778,JP,JP,POSTT,CONST,17861.51,0,0
6625,JP,JP,RESEA,PLAST,17793.9,0,0
7022,JP,JP,SEACO,SEACO,17546.64,0,0
3096,JP,JP,FABRI,MOTO1,17311.57,0,0
7771,JP,JP,WOODW,CONST,16786.21,0,0
7212,JP,JP,SUPPO,LANDT,16570.99,0,0
751,JP,JP,BUSIN,COMPU,16011.16,0,0
6034,JP,JP,PROCE,FOOD5,15433.89,0,0
5563,JP,JP,PAPER,PRINT,15380.79,0,0
5474,JP,JP,PADDY,PROCE,14437.27,0,0
7158,JP,JP,SUPPO,AIRTR,13833.67,0,0
6298,JP,JP,REALE,HEALT,13811.05,0,0
7118,JP,JP,STONE,CONST,13789.83,0,0
7360,JP,JP,TEXTI,TEXTI,13622.12,0,0
5995,JP,JP,PRINT,PRINT,13591.81,0,0
1341,JP,JP,COMPU,RESEA,13580.41,0,0
970,JP,JP,CHEM1,CHEM1,13263.98,0,0
3515,JP,JP,FURNI,FURNI,13112.18,0,0
4307,JP,JP,LANDT,FURNI,13095.24,0,0
7365,JP,JP,TEXTI,WEARI,13059.4,0,0
6006,JP,JP,PRINT,RESEA,12888.49,0,0
740,JP,JP,BUSIN,BUSIN,12831.4,0,0
3608,JP,JP,GASDI,CONST,12629.83,0,0
6118,JP,JP,RADIO,RADIO,12587.18,0,0
5367,JP,JP,OFFIC,OFFIC,12438.35,0,0
6333,JP,JP,REALE,POSTT,11875.69,0,0
6290,JP,JP,REALE,FINAN,11345.51,0,0
1332,JP,JP,COMPU,PUBLI,11344.09,0,0
3194,JP,JP,FINAN,FINAN,11265.44,0,0
1245,JP,JP,COMPU,BUSIN,11242.54,0,0
6301,JP,JP,REALE,INSUR,11189.05,0,0
3491,JP,JP,FURNI,CONST,10975.03,0,0
6300,JP,JP,REALE,HOTEL,10369.96,0,0
6363,JP,JP,REALE,WHOLE,9909.47,0,0
3632,JP,JP,GASDI,LANDT,9815.92,0,0
5916,JP,JP,PRINT,BUSIN,9775.11,0,0
782,JP,JP,BUSIN,INSUR,9181.97,0,0
4375,JP,JP,LANDT,STONE,8879.03,0,0
3777,JP,JP,HEALT,HEALT,8766.51,0,0
3259,JP,JP,FINAN,RETA1,8758.54,0,0
6934,JP,JP,SANDC,NONME,8602.57,0,0
3735,JP,JP,GLASS,MOTO1,8032.95,0,0
1276,JP,JP,COMPU,FINAN,7783.02,0,0
1192,JP,JP,COKEO,BASIC,7627.06,0,0
1289,JP,JP,COMPU,INSUR,7602.46,0,0
773,JP,JP,BUSIN,FOOD5,7582.92,0,0
3359,JP,JP,FOOD5,BEVER,7538.1,0,0
4358,JP,JP,LANDT,PUBLI,7510.25,0,0
6846,JP,JP,RUBBE,OFFIC,7439.65,0,0
5844,JP,JP,POSTT,POSTT,7403.98,0,0
6757,JP,JP,RETA1,RESEA,7391.18,0,0
770,JP,JP,BUSIN,FINAN,7311.47,0,0
241,JP,JP,ALUM1,ALUM1,7187.63,0,0
1315,JP,JP,COMPU,OFFIC,7146.03,0,0
4991,JP,JP,NAPHT,CHEM1,6759.78,0,0
3676,JP,JP,GASDI,RESEA,6754.11,0,0
7724,JP,JP,WHOLE,WHOLE,6747.8,0,0
857,JP,JP,CATTL,MEATC,6695.24,0,0
6812,JP,JP,RUBBE,FOOD5,6670.93,0,0
