trade_id,region1,region2,industry1,industry2,amount,total_level,factor_count,unique_factors,material,impact_intensity
546737,DE,DE,SANDC,SANDC,8599.57,240308.0,1.0,1.0,240308.0,27.944188
546824,DE,DE,SANDC,CONST,5771.09,161268.0,1.0,1.0,161268.0,27.944115
546787,DE,DE,SANDC,CEMEN,4607.87,128763.0,1.0,1.0,128763.0,27.944148
551257,DE,DE,CEMEN,CONST,23914.62,113554.0,1.0,1.0,113554.0,4.748309
546784,DE,DE,SANDC,GLASS,3370.77,94193.0,1.0,1.0,94193.0,27.94406
546843,DE,DE,SANDC,PUBLI,2801.79,78294.0,1.0,1.0,78294.0,27.944278
546677,DE,DE,STONE,CONST,4993.25,75063.0,1.0,1.0,75063.0,15.032894
546736,DE,DE,SANDC,STONE,1414.48,39526.0,1.0,1.0,39526.0,27.943838
556096,DE,DE,CONST,CONST,38231.38,35533.0,1.0,1.0,35533.0,0.92942
553281,DE,DE,MOTO1,MOTO1,116319.98,21920.0,1.0,1.0,21920.0,0.188446
551219,DE,DE,CEMEN,CEMEN,3897.0,18504.0,1.0,1.0,18504.0,4.748268
546797,DE,DE,SANDC,MACHI,556.54,15552.0,1.0,1.0,15552.0,27.944083
550800,DE,DE,GLASS,GLASS,3515.77,15526.0,1.0,1.0,15526.0,4.416102
556113,DE,DE,CONST,REALE,10851.2,10085.0,1.0,1.0,10085.0,0.92939
552680,DE,DE,MACHI,MACHI,48569.66,9056.0,1.0,1.0,9056.0,0.186454
546842,DE,DE,SANDC,BUSIN,312.25,8725.0,1.0,1.0,8725.0,27.942354
550770,DE,DE,GLASS,WOODW,1848.39,8163.0,1.0,1.0,8163.0,4.416276
546785,DE,DE,SANDC,CERAM,278.28,7776.0,1.0,1.0,7776.0,27.943079
549749,DE,DE,PLAST,RUBBE,39846.27,7769.0,1.0,1.0,7769.0,0.194974
556536,DE,DE,WHOLE,MOTO1,39774.58,7486.0,1.0,1.0,7486.0,0.188211
552519,DE,DE,FABRI,FABRI,37114.34,7157.0,1.0,1.0,7157.0,0.192837
546640,DE,DE,STONE,CEMEN,424.96,6388.0,1.0,1.0,6388.0,15.032003
546648,DE,DE,STONE,FOUND,418.0,6284.0,1.0,1.0,6284.0,15.033493
550841,DE,DE,GLASS,CONST,1385.61,6119.0,1.0,1.0,6119.0,4.416106
546738,DE,DE,SANDC,CHEMI,214.82,6003.0,1.0,1.0,6003.0,27.944325
546641,DE,DE,STONE,NONME,398.98,5998.0,1.0,1.0,5998.0,15.033335
548371,DE,DE,PULP5,PAPER,25196.53,5848.0,1.0,1.0,5848.0,0.232095
556118,DE,DE,CONST,PUBLI,5684.44,5283.0,1.0,1.0,5283.0,0.929379
557956,DE,DE,POSTT,POSTT,55565.87,5257.0,1.0,1.0,5257.0,0.094608
546827,DE,DE,SANDC,WHOLE,186.27,5205.0,1.0,1.0,5205.0,27.943308
