trade_id,region1,region2,industry1,industry2,amount,total_level,factor_count,unique_factors,air_emissions,employment,land,material,water,impact_intensity
30355,CN,DE,ELECT,CONST,3406.35,4173502304.55,7,7,4173488982.494,141.0,3101.0,9953.0,127.056,1225212.413448
113215,NL,DE,ELEC2,DISTR,338.93,2550684341.459,7,7,2550683898.076,2.0,28.0,35.0,378.383,7525696.578819
36355,CZ,DE,ELEC1,DISTR,151.06,2535233699.213,7,7,2535233630.967,3.0,22.0,42.0,1.246,16782958.421905
30507,CN,DE,FABRI,CONST,1457.19,2339140787.037,7,7,2339134114.766,61.0,1833.0,4684.0,94.271,1605240.762726
32999,CN,DE,RUBBE,CONST,1391.67,2238895564.079,7,7,2238890309.585,77.0,3023.0,2079.0,75.494,1608783.3783
166624,WA,DE,SEACO,SANDC,1132.51,2223292431.045,7,7,2223291894.655,86.0,179.0,257.0,14.39,1963154.789843
29817,CN,DE,CHEM1,HEALT,1570.92,2172231499.618,7,7,2172225736.035,61.0,2865.0,2761.0,76.583,1382776.652928
137079,RU,DE,CRUDE,GASDI,3208.1,1913498858.424,7,7,1913497696.456,63.0,518.0,563.0,17.968,596458.607407
166625,WA,DE,SEACO,SEACO,968.54,1901389831.43,7,7,1901389372.124,74.0,153.0,220.0,12.306,1963150.547659
137087,RU,DE,CRUDE,MOTOR,2461.52,1468193296.995,7,7,1468192405.208,48.0,398.0,432.0,13.787,596458.000339
113115,NL,DE,ELEC1,DISTR,34.72,1395460338.031,6,6,1395460233.084,0.0,17.0,26.0,61.947,40191830.012414
30412,CN,DE,ELECT,MOTO1,1097.37,1344505491.005,7,7,1344501200.073,45.0,999.0,3206.0,40.932,1225207.077836
128485,PL,DE,RUBBE,CONST,2140.9,1342525776.734,7,7,1342523273.999,54.0,802.0,1608.0,38.735,627084.766563
124963,PL,DE,FABRI,CONST,1681.19,1272535496.954,7,7,1272533566.529,40.0,434.0,1413.0,43.425,756925.449803
30525,CN,DE,FABRI,FABRI,769.41,1235094014.796,7,7,1235090492.02,32.0,968.0,2473.0,49.776,1605248.196405
30405,CN,DE,ELECT,MACHI,1007.01,1233796578.289,7,7,1233792639.728,42.0,917.0,2942.0,37.561,1225207.871113
126616,PL,DE,MACHI,MACHI,2438.47,1194804834.164,7,7,1194800918.268,76.0,586.0,3230.0,23.896,489981.354769
29863,CN,DE,CHEM1,PLAST,860.85,1190365833.222,7,7,1190362675.255,33.0,1570.0,1513.0,41.967,1382779.616916
126838,PL,DE,MOTO1,MOTO1,3108.72,1162129168.252,7,7,1162127440.408,90.0,534.0,1068.0,35.844,373828.832527
72704,GR,DE,SEACO,SANDC,47.01,1118535944.188,7,7,1118535936.99,1.0,4.0,2.0,0.198,23793574.647692
166644,WA,DE,SEACO,WHOLE,536.46,1053155668.323,7,7,1053155413.507,41.0,85.0,122.0,6.816,1963157.865121
31739,CN,DE,MOTO1,MOTO1,1249.08,1028917137.002,7,7,1028914176.863,56.0,866.0,2009.0,29.139,823739.982229
41956,DK,DE,ELEC1,DISTR,42.9,997388680.012,7,7,997388635.856,1.0,4.0,39.0,0.156,23249153.380233
72705,GR,DE,SEACO,SEACO,40.2,956587104.805,7,7,956587098.636,1.0,3.0,2.0,0.169,23795699.124502
88796,IT,DE,BASIC,FABRI,1483.52,909783493.368,7,7,909782490.453,21.0,206.0,722.0,53.915,613260.012247
57039,FR,DE,BASIC,FABRI,1125.24,883561633.803,7,7,883561077.651,13.0,207.0,323.0,13.152,785220.605207
116920,NL,DE,PLAST,RUBBE,1537.27,865090658.298,7,7,865089320.493,23.0,480.0,816.0,18.805,562744.773721
156660,TW,DE,SEACO,SANDC,183.69,855597166.246,7,7,855597077.693,6.0,36.0,45.0,1.553,4657832.033567
32037,CN,DE,OFFIC,COMPU,1721.23,855554056.128,7,7,855551047.171,90.0,896.0,1994.0,28.957,497059.693433
123427,PL,DE,BASIC,FABRI,627.49,851378162.394,7,7,851377590.419,17.0,130.0,399.0,25.975,1356799.570342
35260,CZ,DE,BASIC,FABRI,397.49,831120837.224,7,7,831120547.739,8.0,101.0,174.0,6.485,2090922.632579
30360,CN,DE,ELECT,DIST1,676.26,828563918.061,7,7,828561272.837,28.0,616.0,1976.0,25.224,1225215.03277
183853,ZA,DE,MOTO1,MOTO1,849.14,789540091.939,7,7,789535486.753,21.0,1159.0,3411.0,14.186,929811.446804
33056,CN,DE,RUBBE,MOTO1,481.41,774478333.627,7,7,774476515.512,27.0,1046.0,719.0,26.115,1608770.76427
113301,NL,DE,ELEC2,TRAN1,97.54,734053618.774,7,7,734053490.88,1.0,8.0,10.0,108.894,7525667.61097
156661,TW,DE,SEACO,SEACO,157.1,731718297.52,7,7,731718221.191,5.0,31.0,39.0,1.329,4657659.436792
36434,CZ,DE,ELEC1,TRAN1,43.47,729607125.286,7,7,729607105.927,1.0,6.0,12.0,0.359,16784152.870623
88833,IT,DE,BASIC,MOTO1,1165.01,714453269.221,7,7,714452480.881,17.0,162.0,567.0,42.34,613259.344745
30558,CN,DE,FABRI,MACHI,443.97,712680288.49,7,7,712678255.768,19.0,558.0,1427.0,28.722,1605244.247337
155282,TW,DE,CONST,CONST,939.92,712184841.457,7,7,712183420.391,49.0,171.0,1186.0,15.066,757707.93414
