trade_id,region1,region2,industry1,industry2,amount,total_level,factor_count,unique_factors,impact_intensity
55942,US,CA,CRUDE,COLLE,8811.28,7249113247.794,7,7,822708.306602
59770,US,CA,PLAST,CHEM1,4518.98,3147689180.511,7,7,696548.597363
61370,US,CA,TRAN2,MACHI,114.7,2460593347.025,7,7,21452426.739538
9093,CN,CA,RUBBE,RUBBE,1623.65,2330479443.567,7,7,1435333.627054
7468,CN,CA,FABRI,CONST,1665.54,2294532831.42,7,7,1377650.990922
60824,US,CA,RUBBE,RUBBE,5255.11,2242843815.773,7,7,426792.934072
58738,US,CA,MOTO1,MOTO1,7513.4,2153039893.665,7,7,286559.998624
54441,US,CA,ALUM1,ALUM1,3349.86,1828459718.78,7,7,545831.682154
54756,US,CA,BASIC,CONST,1985.21,1420701729.665,7,7,715643.045151
56750,US,CA,FABRI,CONST,4926.95,1417335740.612,7,7,287670.006924
59727,US,CA,PFERT,OILSE,595.78,1415089389.488,7,7,2375187.803364
4743,BR,CA,ALUM1,ALUM1,663.84,1264332277.554,7,7,1904573.809282
55464,US,CA,CHEM1,HEALT,3779.39,1188515714.163,7,7,314472.894875
59746,US,CA,PFERT,WHEAT,487.03,1156801465.929,7,7,2375216.035827
7389,CN,CA,ELECT,MOTO1,773.81,967762765.861,7,7,1250646.497023
7408,CN,CA,ELECT,POSTT,732.15,915666685.439,7,7,1250654.4908
6781,CN,CA,ALUM1,ALUM1,324.76,891319735.9,7,7,2744549.008191
54739,US,CA,BASIC,BASIC,1194.06,854516846.47,7,7,715639.789014
8994,CN,CA,RUBBE,CONST,552.73,793354425.494,7,7,1435338.095443
57512,US,CA,GASDI,RAILW,885.49,773551507.888,7,7,873585.820154
60722,US,CA,RUBBE,CONST,1788.97,763521031.102,7,7,426793.647239
62187,WA,CA,BASIC,CONST,332.72,759752931.542,7,7,2283460.361692
58955,US,CA,NATUR,ELEC2,830.36,645145121.438,7,7,776946.290089
57561,US,CA,GLASS,CONST,996.39,639304518.057,7,7,641620.769033
57468,US,CA,GASDI,LANDT,729.37,637172754.039,7,7,873593.31209
30734,IN,CA,BASIC,CONST,157.92,591143594.684,7,7,3743310.503318
6888,CN,CA,BASIC,CONST,216.09,569273809.685,7,7,2634429.217849
59457,US,CA,PAPER,CONST,1383.9,534055123.48,7,7,385905.862765
7134,CN,CA,CHEM1,HEALT,410.47,533919949.057,7,7,1300752.671467
8913,CN,CA,RADIO,COMPU,864.51,476837276.32,7,7,551569.416571
54770,US,CA,BASIC,FABRI,658.32,471123313.046,7,7,715644.843003
57977,US,CA,KEROS,MOTOR,536.4,465001576.79,7,7,866893.319892
62173,WA,CA,BASIC,BASIC,200.12,456972540.305,7,7,2283492.605961
57965,US,CA,KEROS,GASDI,518.63,449599099.78,7,7,866897.595164
61486,US,CA,VEGET,FOOD5,2279.23,432161492.781,7,7,189608.548844
59190,US,CA,NONME,CONST,852.63,421940717.748,7,7,494869.659463
7439,CN,CA,ELECT,WHOLE,336.47,420800357.828,7,7,1250632.620525
55506,US,CA,CHEM1,PFERT,1247.03,392158454.66,7,7,314473.953842
40165,MX,CA,BASIC,CONST,185.9,387694594.062,7,7,2085500.774944
57427,US,CA,GASDI,CONST,430.92,376447052.042,7,7,873589.186025
7336,CN,CA,ELECT,CONST,293.31,366830335.206,7,7,1250657.445044
54802,US,CA,BASIC,MOTO1,503.98,360669424.651,7,7,715642.336305
30722,IN,CA,BASIC,BASIC,94.99,355558207.153,7,7,3743111.981819
65410,WA,CA,RUBBE,RUBBE,466.78,354931692.293,7,7,760383.247553
7736,CN,CA,FURNI,BUSIN,339.78,351607886.897,7,7,1034810.427032
61851,US,CA,WOODW,WOODW,823.91,343588548.392,7,7,417021.942193
6875,CN,CA,BASIC,BASIC,129.97,342404074.75,7,7,2634485.456259
58725,US,CA,MOTO1,LANDT,1190.55,341164271.084,7,7,286560.220977
7340,CN,CA,ELECT,CRUDE,262.21,327926825.792,7,7,1250626.695366
55553,US,CA,COKEO,BASIC,182.98,323146697.93,7,7,1766021.958301
8404,CN,CA,NONME,CONST,126.52,321424532.802,7,7,2540503.736974
7899,CN,CA,GLASS,CONST,289.16,319682278.6,7,7,1105554.982017
55829,US,CA,COPP1,COPP1,1194.18,319052593.849,7,7,267172.95035
54472,US,CA,ALUM1,FABRI,579.98,316571725.728,7,7,545832.142019
68550,WL,CA,COPP1,COPP1,386.95,308436386.325,7,7,797096.230327
9049,CN,CA,RUBBE,MOTO1,214.51,307898598.549,7,7,1435357.785413
7774,CN,CA,FURNI,FURNI,296.55,306869120.241,7,7,1034797.23568
7046,CN,CA,CERAM,MACHI,228.92,299099734.56,7,7,1306568.821248
8513,CN,CA,OFFIC,PUBLI,302.82,298142918.79,7,7,984554.913117
5557,BR,CA,PREC1,FURNI,334.21,297598707.864,7,7,890454.22897
60780,US,CA,RUBBE,MOTO1,694.29,296320343.457,7,7,426796.214056
59823,US,CA,PLAST,NONSP,424.27,295524529.41,7,7,696548.257973
