trade_id,industry_imports_total,source_share,import_intensity,supplier_count,import_concentration_hhi
85490,543.16,7.4e-05,0.002243,45,0.088998
85491,1177.57,5.1e-05,0.004863,47,0.105893
85492,1031.66,2.9e-05,0.00426,47,0.09399
85493,7180.69,8e-06,0.029652,48,0.121421
85494,7309.56,5e-06,0.030184,47,0.385642
85495,4767.63,6e-06,0.019687,48,0.02857
85496,1465.73,7e-06,0.006053,46,0.249795
85497,7180.69,6e-06,0.029652,48,0.121421
85498,1574.72,7.6e-05,0.006503,46,0.170124
85499,959.28,2.1e-05,0.003961,45,0.181892
85500,7180.69,3e-06,0.029652,48,0.121421
85501,775.92,2.6e-05,0.003204,46,0.036384
85502,4356.2,1.4e-05,0.017989,47,0.06907
85503,2798.86,4e-06,0.011558,47,0.082951
85504,3828.47,8e-06,0.015809,48,0.047915
85505,1123.99,9e-06,0.004641,47,0.08235
85506,3440.25,1.2e-05,0.014206,48,0.153779
85507,422.12,2.4e-05,0.001743,44,0.054687
85508,1806.45,1.7e-05,0.00746,48,0.040511
85509,6773.77,1.2e-05,0.027972,48,0.063529
85510,8012.72,2e-06,0.033088,48,0.040082
85511,768.61,1.3e-05,0.003174,46,0.121162
85512,925.4,6.5e-05,0.003821,47,0.115661
85513,7180.69,1.4e-05,0.029652,48,0.121421
85514,4697.33,2.1e-05,0.019397,48,0.061171
85515,768.61,6.5e-05,0.003174,46,0.121162
85516,278.89,7.2e-05,0.001152,43,0.126142
85517,7180.69,6.1e-05,0.029652,48,0.121421
85518,7309.56,5e-06,0.030184,47,0.385642
85519,393.06,2.5e-05,0.001623,44,0.086122
85520,4697.33,4.5e-05,0.019397,48,0.061171
85521,1177.57,5.1e-05,0.004863,47,0.105893
85522,614.3,4.9e-05,0.002537,46,0.208287
85523,1031.66,2.9e-05,0.00426,47,0.09399
85524,7180.69,4e-06,0.029652,48,0.121421
85525,10581.29,2e-06,0.043694,47,0.700834
85526,768.61,2.6e-05,0.003174,46,0.121162
85527,945.75,0.000243,0.003905,46,0.075755
85528,7180.69,2.6e-05,0.029652,48,0.121421
85529,7309.56,1e-06,0.030184,47,0.385642
85530,4697.33,2.1e-05,0.019397,48,0.061171
85531,543.16,3.7e-05,0.002243,45,0.088998
85532,1574.72,1.9e-05,0.006503,46,0.170124
85533,768.61,0.000117,0.003174,46,0.121162
85534,1177.57,0.000297,0.004863,47,0.105893
85535,614.3,0.000472,0.002537,46,0.208287
85536,443.71,0.000563,0.001832,46,0.29829
85537,89.35,0.000336,0.000369,42,0.132742
85538,1031.66,0.000271,0.00426,47,0.09399
85539,925.4,9.7e-05,0.003821,47,0.115661
85540,518.42,3.9e-05,0.002141,42,0.146086
85541,945.75,0.000233,0.003905,46,0.075755
85542,278.89,0.000108,0.001152,43,0.126142
85543,7180.69,0.000116,0.029652,48,0.121421
85544,2175.67,0.00017,0.008984,47,0.058744
