trade_id,region1,region2,industry1,industry2,amount,total_materials_value,materials_count
55942,US,CA,CRUDE,COLLE,8811.28,0,0
58738,US,CA,MOTO1,MOTO1,7513.4,0,0
60824,US,CA,RUBBE,RUBBE,5255.11,0,0
56750,US,CA,FABRI,CONST,4926.95,0,0
59770,US,CA,PLAST,CHEM1,4518.98,0,0
55464,US,CA,CHEM1,HEALT,3779.39,0,0
54441,US,CA,ALUM1,ALUM1,3349.86,0,0
55041,US,CA,BUSIN,BUSIN,2556.78,0,0
56993,US,CA,FINAN,REALE,2363.01,0,0
61486,US,CA,VEGET,FOOD5,2279.23,0,0
54756,US,CA,BASIC,CONST,1985.21,0,0
60722,US,CA,RUBBE,CONST,1788.97,0,0
7468,CN,CA,FABRI,CONST,1665.54,0,0
9093,CN,CA,RUBBE,RUBBE,1623.65,0,0
59457,US,CA,PAPER,CONST,1383.9,0,0
60046,US,CA,PREC1,FURNI,1382.44,0,0
55144,US,CA,BUSIN,PUBLI,1263.79,0,0
55506,US,CA,CHEM1,PFERT,1247.03,0,0
55829,US,CA,COPP1,COPP1,1194.18,0,0
54739,US,CA,BASIC,BASIC,1194.06,0,0
58725,US,CA,MOTO1,LANDT,1190.55,0,0
30655,IE,CA,WHOLE,RETA1,1149.21,0,0
57156,US,CA,FOOD5,HOTEL,1034.29,0,0
57561,US,CA,GLASS,CONST,996.39,0,0
57512,US,CA,GASDI,RAILW,885.49,0,0
8913,CN,CA,RADIO,COMPU,864.51,0,0
59190,US,CA,NONME,CONST,852.63,0,0
58955,US,CA,NATUR,ELEC2,830.36,0,0
55149,US,CA,BUSIN,REALE,825.71,0,0
61851,US,CA,WOODW,WOODW,823.91,0,0
57148,US,CA,FOOD5,FOOD5,795.05,0,0
7389,CN,CA,ELECT,MOTO1,773.81,0,0
70830,WM,CA,CRUDE,COLLE,755.06,0,0
7408,CN,CA,ELECT,POSTT,732.15,0,0
57468,US,CA,GASDI,LANDT,729.37,0,0
59526,US,CA,PAPER,PAPER,706.56,0,0
61516,US,CA,VEGET,VEGET,704.72,0,0
41228,MX,CA,MOTO1,MOTO1,701.16,0,0
60780,US,CA,RUBBE,MOTO1,694.29,0,0
55073,US,CA,BUSIN,FINAN,671.52,0,0
4743,BR,CA,ALUM1,ALUM1,663.84,0,0
54770,US,CA,BASIC,FABRI,658.32,0,0
5939,CH,CA,CHEM1,HEALT,654.7,0,0
55529,US,CA,CHEM1,RUBBE,652.95,0,0
55052,US,CA,BUSIN,COMPU,650.05,0,0
55551,US,CA,CHEM1,WOODW,614.91,0,0
69632,WL,CA,PREC1,FURNI,598.02,0,0
59727,US,CA,PFERT,OILSE,595.78,0,0
54472,US,CA,ALUM1,FABRI,579.98,0,0
37756,KR,CA,MOTO1,MOTO1,557.32,0,0
8994,CN,CA,RUBBE,CONST,552.73,0,0
57977,US,CA,KEROS,MOTOR,536.4,0,0
61744,US,CA,WOODW,CONST,535.12,0,0
