trade_id,import_price_index,export_price_index,exchange_rate,price_year,currency_adjustment_factor
2865294,1.0,1.0,1.0,2020,1.0
2865295,1.0,1.0,1.0,2020,1.0
2865296,1.0,1.0,1.0,2020,1.0
2865297,1.0,1.0,1.0,2020,1.0
2865298,1.0,1.0,1.0,2020,1.0
2865299,1.0,1.0,1.0,2020,1.0
2865300,1.0,1.0,1.0,2020,1.0
2865301,1.0,1.0,1.0,2020,1.0
2865302,1.0,1.0,1.0,2020,1.0
2865303,1.0,1.0,1.0,2020,1.0
2865304,1.0,1.0,1.0,2020,1.0
2865305,1.0,1.0,1.0,2020,1.0
2865306,1.0,1.0,1.0,2020,1.0
2865307,1.0,1.0,1.0,2020,1.0
2865308,1.0,1.0,1.0,2020,1.0
2865309,1.0,1.0,1.0,2020,1.0
2865310,1.0,1.0,1.0,2020,1.0
2865311,1.0,1.0,1.0,2020,1.0
2865312,1.0,1.0,1.0,2020,1.0
2865313,1.0,1.0,1.0,2020,1.0
2865314,1.0,1.0,1.0,2020,1.0
2865315,1.0,1.0,1.0,2020,1.0
2865316,1.0,1.0,1.0,2020,1.0
2865317,1.0,1.0,1.0,2020,1.0
2865318,1.0,1.0,1.0,2020,1.0
2865319,1.0,1.0,1.0,2020,1.0
2865320,1.0,1.0,1.0,2020,1.0
2865321,1.0,1.0,1.0,2020,1.0
2865322,1.0,1.0,1.0,2020,1.0
2865323,1.0,1.0,1.0,2020,1.0
2865324,1.0,1.0,1.0,2020,1.0
2865325,1.0,1.0,1.0,2020,1.0
2865326,1.0,1.0,1.0,2020,1.0
2865327,1.0,1.0,1.0,2020,1.0
2865328,1.0,1.0,1.0,2020,1.0
2865329,1.0,1.0,1.0,2020,1.0
2865330,1.0,1.0,1.0,2020,1.0
2865331,1.0,1.0,1.0,2020,1.0
2865332,1.0,1.0,1.0,2020,1.0
2865333,1.0,1.0,1.0,2020,1.0
2865334,1.0,1.0,1.0,2020,1.0
2865335,1.0,1.0,1.0,2020,1.0
2865336,1.0,1.0,1.0,2020,1.0
2865337,1.0,1.0,1.0,2020,1.0
2865338,1.0,1.0,1.0,2020,1.0
2865339,1.0,1.0,1.0,2020,1.0
2865340,1.0,1.0,1.0,2020,1.0
2865341,1.0,1.0,1.0,2020,1.0
2865342,1.0,1.0,1.0,2020,1.0
2865343,1.0,1.0,1.0,2020,1.0
2865344,1.0,1.0,1.0,2020,1.0
2865345,1.0,1.0,1.0,2020,1.0
2865346,1.0,1.0,1.0,2020,1.0
2865347,1.0,1.0,1.0,2020,1.0
2865348,1.0,1.0,1.0,2020,1.0
2865349,1.0,1.0,1.0,2020,1.0
2865350,1.0,1.0,1.0,2020,1.0
2865351,1.0,1.0,1.0,2020,1.0
2865352,1.0,1.0,1.0,2020,1.0
2865353,1.0,1.0,1.0,2020,1.0
2865354,1.0,1.0,1.0,2020,1.0
2865355,1.0,1.0,1.0,2020,1.0
2865356,1.0,1.0,1.0,2020,1.0
2865357,1.0,1.0,1.0,2020,1.0
2865358,1.0,1.0,1.0,2020,1.0
2865359,1.0,1.0,1.0,2020,1.0
2865360,1.0,1.0,1.0,2020,1.0
2865361,1.0,1.0,1.0,2020,1.0
2865362,1.0,1.0,1.0,2020,1.0
2865363,1.0,1.0,1.0,2020,1.0
2865364,1.0,1.0,1.0,2020,1.0
2865365,1.0,1.0,1.0,2020,1.0
2865366,1.0,1.0,1.0,2020,1.0
2865367,1.0,1.0,1.0,2020,1.0
2865368,1.0,1.0,1.0,2020,1.0
2865369,1.0,1.0,1.0,2020,1.0
2865370,1.0,1.0,1.0,2020,1.0
2865371,1.0,1.0,1.0,2020,1.0
2865372,1.0,1.0,1.0,2020,1.0
2865373,1.0,1.0,1.0,2020,1.0
2865374,1.0,1.0,1.0,2020,1.0
2865375,1.0,1.0,1.0,2020,1.0
2865376,1.0,1.0,1.0,2020,1.0
2865377,1.0,1.0,1.0,2020,1.0
2865378,1.0,1.0,1.0,2020,1.0
2865379,1.0,1.0,1.0,2020,1.0
2865380,1.0,1.0,1.0,2020,1.0
2865381,1.0,1.0,1.0,2020,1.0
2865382,1.0,1.0,1.0,2020,1.0
2865383,1.0,1.0,1.0,2020,1.0
2865384,1.0,1.0,1.0,2020,1.0
2865385,1.0,1.0,1.0,2020,1.0
2865386,1.0,1.0,1.0,2020,1.0
2865387,1.0,1.0,1.0,2020,1.0
2865388,1.0,1.0,1.0,2020,1.0
2865389,1.0,1.0,1.0,2020,1.0
2865390,1.0,1.0,1.0,2020,1.0
2865391,1.0,1.0,1.0,2020,1.0
2865392,1.0,1.0,1.0,2020,1.0
2865393,1.0,1.0,1.0,2020,1.0
2865394,1.0,1.0,1.0,2020,1.0
2865395,1.0,1.0,1.0,2020,1.0
2865396,1.0,1.0,1.0,2020,1.0
2865397,1.0,1.0,1.0,2020,1.0
2865398,1.0,1.0,1.0,2020,1.0
2865399,1.0,1.0,1.0,2020,1.0
2865400,1.0,1.0,1.0,2020,1.0
2865401,1.0,1.0,1.0,2020,1.0
2865402,1.0,1.0,1.0,2020,1.0
2865403,1.0,1.0,1.0,2020,1.0
2865404,1.0,1.0,1.0,2020,1.0
2865405,1.0,1.0,1.0,2020,1.0
2865406,1.0,1.0,1.0,2020,1.0
2865407,1.0,1.0,1.0,2020,1.0
2865408,1.0,1.0,1.0,2020,1.0
2865409,1.0,1.0,1.0,2020,1.0
2865410,1.0,1.0,1.0,2020,1.0
2865411,1.0,1.0,1.0,2020,1.0
2865412,1.0,1.0,1.0,2020,1.0
2865413,1.0,1.0,1.0,2020,1.0
2865414,1.0,1.0,1.0,2020,1.0
2865415,1.0,1.0,1.0,2020,1.0
2865416,1.0,1.0,1.0,2020,1.0
2865417,1.0,1.0,1.0,2020,1.0
2865418,1.0,1.0,1.0,2020,1.0
2865419,1.0,1.0,1.0,2020,1.0
2865420,1.0,1.0,1.0,2020,1.0
2865421,1.0,1.0,1.0,2020,1.0
2865422,1.0,1.0,1.0,2020,1.0
2865423,1.0,1.0,1.0,2020,1.0
2865424,1.0,1.0,1.0,2020,1.0
2865425,1.0,1.0,1.0,2020,1.0
2865426,1.0,1.0,1.0,2020,1.0
2865427,1.0,1.0,1.0,2020,1.0
2865428,1.0,1.0,1.0,2020,1.0
2865429,1.0,1.0,1.0,2020,1.0
2865430,1.0,1.0,1.0,2020,1.0
2865431,1.0,1.0,1.0,2020,1.0
2865432,1.0,1.0,1.0,2020,1.0
2865433,1.0,1.0,1.0,2020,1.0
2865434,1.0,1.0,1.0,2020,1.0
2865435,1.0,1.0,1.0,2020,1.0
2865436,1.0,1.0,1.0,2020,1.0
2865437,1.0,1.0,1.0,2020,1.0
2865438,1.0,1.0,1.0,2020,1.0
2865439,1.0,1.0,1.0,2020,1.0
2865440,1.0,1.0,1.0,2020,1.0
2865441,1.0,1.0,1.0,2020,1.0
2865442,1.0,1.0,1.0,2020,1.0
2865443,1.0,1.0,1.0,2020,1.0
2865444,1.0,1.0,1.0,2020,1.0
2865445,1.0,1.0,1.0,2020,1.0
2865446,1.0,1.0,1.0,2020,1.0
2865447,1.0,1.0,1.0,2020,1.0
2865448,1.0,1.0,1.0,2020,1.0
2865449,1.0,1.0,1.0,2020,1.0
2865450,1.0,1.0,1.0,2020,1.0
2865451,1.0,1.0,1.0,2020,1.0
2865452,1.0,1.0,1.0,2020,1.0
2865453,1.0,1.0,1.0,2020,1.0
2865454,1.0,1.0,1.0,2020,1.0
2865455,1.0,1.0,1.0,2020,1.0
2865456,1.0,1.0,1.0,2020,1.0
2865457,1.0,1.0,1.0,2020,1.0
2865458,1.0,1.0,1.0,2020,1.0
2865459,1.0,1.0,1.0,2020,1.0
2865460,1.0,1.0,1.0,2020,1.0
2865461,1.0,1.0,1.0,2020,1.0
2865462,1.0,1.0,1.0,2020,1.0
2865463,1.0,1.0,1.0,2020,1.0
2865464,1.0,1.0,1.0,2020,1.0
2865465,1.0,1.0,1.0,2020,1.0
2865466,1.0,1.0,1.0,2020,1.0
2865467,1.0,1.0,1.0,2020,1.0
2865468,1.0,1.0,1.0,2020,1.0
2865469,1.0,1.0,1.0,2020,1.0
2865470,1.0,1.0,1.0,2020,1.0
2865471,1.0,1.0,1.0,2020,1.0
2865472,1.0,1.0,1.0,2020,1.0
2865473,1.0,1.0,1.0,2020,1.0
2865474,1.0,1.0,1.0,2020,1.0
2865475,1.0,1.0,1.0,2020,1.0
2865476,1.0,1.0,1.0,2020,1.0
2865477,1.0,1.0,1.0,2020,1.0
2865478,1.0,1.0,1.0,2020,1.0
2865479,1.0,1.0,1.0,2020,1.0
2865480,1.0,1.0,1.0,2020,1.0
2865481,1.0,1.0,1.0,2020,1.0
2865482,1.0,1.0,1.0,2020,1.0
2865483,1.0,1.0,1.0,2020,1.0
2865484,1.0,1.0,1.0,2020,1.0
2865485,1.0,1.0,1.0,2020,1.0
2865486,1.0,1.0,1.0,2020,1.0
2865487,1.0,1.0,1.0,2020,1.0
2865488,1.0,1.0,1.0,2020,1.0
2865489,1.0,1.0,1.0,2020,1.0
2865490,1.0,1.0,1.0,2020,1.0
2865491,1.0,1.0,1.0,2020,1.0
2865492,1.0,1.0,1.0,2020,1.0
2865493,1.0,1.0,1.0,2020,1.0
2865494,1.0,1.0,1.0,2020,1.0
2865495,1.0,1.0,1.0,2020,1.0
2865496,1.0,1.0,1.0,2020,1.0
2865497,1.0,1.0,1.0,2020,1.0
2865498,1.0,1.0,1.0,2020,1.0
2865499,1.0,1.0,1.0,2020,1.0
2865500,1.0,1.0,1.0,2020,1.0
2865501,1.0,1.0,1.0,2020,1.0
2865502,1.0,1.0,1.0,2020,1.0
2865503,1.0,1.0,1.0,2020,1.0
2865504,1.0,1.0,1.0,2020,1.0
2865505,1.0,1.0,1.0,2020,1.0
2865506,1.0,1.0,1.0,2020,1.0
2865507,1.0,1.0,1.0,2020,1.0
2865508,1.0,1.0,1.0,2020,1.0
2865509,1.0,1.0,1.0,2020,1.0
2865510,1.0,1.0,1.0,2020,1.0
2865511,1.0,1.0,1.0,2020,1.0
2865512,1.0,1.0,1.0,2020,1.0
2865513,1.0,1.0,1.0,2020,1.0
2865514,1.0,1.0,1.0,2020,1.0
2865515,1.0,1.0,1.0,2020,1.0
2865516,1.0,1.0,1.0,2020,1.0
2865517,1.0,1.0,1.0,2020,1.0
2865518,1.0,1.0,1.0,2020,1.0
2865519,1.0,1.0,1.0,2020,1.0
2865520,1.0,1.0,1.0,2020,1.0
2865521,1.0,1.0,1.0,2020,1.0
2865522,1.0,1.0,1.0,2020,1.0
2865523,1.0,1.0,1.0,2020,1.0
2865524,1.0,1.0,1.0,2020,1.0
2865525,1.0,1.0,1.0,2020,1.0
2865526,1.0,1.0,1.0,2020,1.0
2865527,1.0,1.0,1.0,2020,1.0
2865528,1.0,1.0,1.0,2020,1.0
2865529,1.0,1.0,1.0,2020,1.0
2865530,1.0,1.0,1.0,2020,1.0
2865531,1.0,1.0,1.0,2020,1.0
2865532,1.0,1.0,1.0,2020,1.0
2865533,1.0,1.0,1.0,2020,1.0
2865534,1.0,1.0,1.0,2020,1.0
2865535,1.0,1.0,1.0,2020,1.0
2865536,1.0,1.0,1.0,2020,1.0
2865537,1.0,1.0,1.0,2020,1.0
2865538,1.0,1.0,1.0,2020,1.0
2865539,1.0,1.0,1.0,2020,1.0
2865540,1.0,1.0,1.0,2020,1.0
2865541,1.0,1.0,1.0,2020,1.0
2865542,1.0,1.0,1.0,2020,1.0
2865543,1.0,1.0,1.0,2020,1.0
2865544,1.0,1.0,1.0,2020,1.0
2865545,1.0,1.0,1.0,2020,1.0
2865546,1.0,1.0,1.0,2020,1.0
2865547,1.0,1.0,1.0,2020,1.0
2865548,1.0,1.0,1.0,2020,1.0
2865549,1.0,1.0,1.0,2020,1.0
2865550,1.0,1.0,1.0,2020,1.0
2865551,1.0,1.0,1.0,2020,1.0
2865552,1.0,1.0,1.0,2020,1.0
2865553,1.0,1.0,1.0,2020,1.0
2865554,1.0,1.0,1.0,2020,1.0
2865555,1.0,1.0,1.0,2020,1.0
2865556,1.0,1.0,1.0,2020,1.0
2865557,1.0,1.0,1.0,2020,1.0
2865558,1.0,1.0,1.0,2020,1.0
2865559,1.0,1.0,1.0,2020,1.0
2865560,1.0,1.0,1.0,2020,1.0
2865561,1.0,1.0,1.0,2020,1.0
2865562,1.0,1.0,1.0,2020,1.0
2865563,1.0,1.0,1.0,2020,1.0
2865564,1.0,1.0,1.0,2020,1.0
2865565,1.0,1.0,1.0,2020,1.0
2865566,1.0,1.0,1.0,2020,1.0
2865567,1.0,1.0,1.0,2020,1.0
2865568,1.0,1.0,1.0,2020,1.0
2865569,1.0,1.0,1.0,2020,1.0
2865570,1.0,1.0,1.0,2020,1.0
2865571,1.0,1.0,1.0,2020,1.0
2865572,1.0,1.0,1.0,2020,1.0
2865573,1.0,1.0,1.0,2020,1.0
2865574,1.0,1.0,1.0,2020,1.0
2865575,1.0,1.0,1.0,2020,1.0
2865576,1.0,1.0,1.0,2020,1.0
2865577,1.0,1.0,1.0,2020,1.0
2865578,1.0,1.0,1.0,2020,1.0
2865579,1.0,1.0,1.0,2020,1.0
2865580,1.0,1.0,1.0,2020,1.0
2865581,1.0,1.0,1.0,2020,1.0
2865582,1.0,1.0,1.0,2020,1.0
2865583,1.0,1.0,1.0,2020,1.0
2865584,1.0,1.0,1.0,2020,1.0
2865585,1.0,1.0,1.0,2020,1.0
2865586,1.0,1.0,1.0,2020,1.0
2865587,1.0,1.0,1.0,2020,1.0
2865588,1.0,1.0,1.0,2020,1.0
2865589,1.0,1.0,1.0,2020,1.0
2865590,1.0,1.0,1.0,2020,1.0
2865591,1.0,1.0,1.0,2020,1.0
2865592,1.0,1.0,1.0,2020,1.0
2865593,1.0,1.0,1.0,2020,1.0
2865594,1.0,1.0,1.0,2020,1.0
2865595,1.0,1.0,1.0,2020,1.0
2865596,1.0,1.0,1.0,2020,1.0
2865597,1.0,1.0,1.0,2020,1.0
2865598,1.0,1.0,1.0,2020,1.0
2865599,1.0,1.0,1.0,2020,1.0
2865600,1.0,1.0,1.0,2020,1.0
2865601,1.0,1.0,1.0,2020,1.0
2865602,1.0,1.0,1.0,2020,1.0
2865603,1.0,1.0,1.0,2020,1.0
2865604,1.0,1.0,1.0,2020,1.0
2865605,1.0,1.0,1.0,2020,1.0
2865606,1.0,1.0,1.0,2020,1.0
2865607,1.0,1.0,1.0,2020,1.0
2865608,1.0,1.0,1.0,2020,1.0
2865609,1.0,1.0,1.0,2020,1.0
2865610,1.0,1.0,1.0,2020,1.0
2865611,1.0,1.0,1.0,2020,1.0
2865612,1.0,1.0,1.0,2020,1.0
2865613,1.0,1.0,1.0,2020,1.0
2865614,1.0,1.0,1.0,2020,1.0
2865615,1.0,1.0,1.0,2020,1.0
2865616,1.0,1.0,1.0,2020,1.0
2865617,1.0,1.0,1.0,2020,1.0
2865618,1.0,1.0,1.0,2020,1.0
2865619,1.0,1.0,1.0,2020,1.0
2865620,1.0,1.0,1.0,2020,1.0
2865621,1.0,1.0,1.0,2020,1.0
2865622,1.0,1.0,1.0,2020,1.0
2865623,1.0,1.0,1.0,2020,1.0
2865624,1.0,1.0,1.0,2020,1.0
2865625,1.0,1.0,1.0,2020,1.0
2865626,1.0,1.0,1.0,2020,1.0
2865627,1.0,1.0,1.0,2020,1.0
2865628,1.0,1.0,1.0,2020,1.0
2865629,1.0,1.0,1.0,2020,1.0
2865630,1.0,1.0,1.0,2020,1.0
2865631,1.0,1.0,1.0,2020,1.0
2865632,1.0,1.0,1.0,2020,1.0
2865633,1.0,1.0,1.0,2020,1.0
2865634,1.0,1.0,1.0,2020,1.0
2865635,1.0,1.0,1.0,2020,1.0
2865636,1.0,1.0,1.0,2020,1.0
2865637,1.0,1.0,1.0,2020,1.0
2865638,1.0,1.0,1.0,2020,1.0
2865639,1.0,1.0,1.0,2020,1.0
2865640,1.0,1.0,1.0,2020,1.0
2865641,1.0,1.0,1.0,2020,1.0
2865642,1.0,1.0,1.0,2020,1.0
2865643,1.0,1.0,1.0,2020,1.0
2865644,1.0,1.0,1.0,2020,1.0
2865645,1.0,1.0,1.0,2020,1.0
2865646,1.0,1.0,1.0,2020,1.0
2865647,1.0,1.0,1.0,2020,1.0
2865648,1.0,1.0,1.0,2020,1.0
2865649,1.0,1.0,1.0,2020,1.0
2865650,1.0,1.0,1.0,2020,1.0
2865651,1.0,1.0,1.0,2020,1.0
2865652,1.0,1.0,1.0,2020,1.0
2865653,1.0,1.0,1.0,2020,1.0
2865654,1.0,1.0,1.0,2020,1.0
2865655,1.0,1.0,1.0,2020,1.0
2865656,1.0,1.0,1.0,2020,1.0
2865657,1.0,1.0,1.0,2020,1.0
2865658,1.0,1.0,1.0,2020,1.0
2865659,1.0,1.0,1.0,2020,1.0
2865660,1.0,1.0,1.0,2020,1.0
2865661,1.0,1.0,1.0,2020,1.0
2865662,1.0,1.0,1.0,2020,1.0
2865663,1.0,1.0,1.0,2020,1.0
2865664,1.0,1.0,1.0,2020,1.0
2865665,1.0,1.0,1.0,2020,1.0
2865666,1.0,1.0,1.0,2020,1.0
2865667,1.0,1.0,1.0,2020,1.0
2865668,1.0,1.0,1.0,2020,1.0
2865669,1.0,1.0,1.0,2020,1.0
2865670,1.0,1.0,1.0,2020,1.0
2865671,1.0,1.0,1.0,2020,1.0
2865672,1.0,1.0,1.0,2020,1.0
2865673,1.0,1.0,1.0,2020,1.0
2865674,1.0,1.0,1.0,2020,1.0
2865675,1.0,1.0,1.0,2020,1.0
2865676,1.0,1.0,1.0,2020,1.0
2865677,1.0,1.0,1.0,2020,1.0
2865678,1.0,1.0,1.0,2020,1.0
2865679,1.0,1.0,1.0,2020,1.0
2865680,1.0,1.0,1.0,2020,1.0
2865681,1.0,1.0,1.0,2020,1.0
2865682,1.0,1.0,1.0,2020,1.0
2865683,1.0,1.0,1.0,2020,1.0
2865684,1.0,1.0,1.0,2020,1.0
2865685,1.0,1.0,1.0,2020,1.0
2865686,1.0,1.0,1.0,2020,1.0
2865687,1.0,1.0,1.0,2020,1.0
2865688,1.0,1.0,1.0,2020,1.0
2865689,1.0,1.0,1.0,2020,1.0
2865690,1.0,1.0,1.0,2020,1.0
2865691,1.0,1.0,1.0,2020,1.0
2865692,1.0,1.0,1.0,2020,1.0
2865693,1.0,1.0,1.0,2020,1.0
2865694,1.0,1.0,1.0,2020,1.0
2865695,1.0,1.0,1.0,2020,1.0
2865696,1.0,1.0,1.0,2020,1.0
2865697,1.0,1.0,1.0,2020,1.0
2865698,1.0,1.0,1.0,2020,1.0
2865699,1.0,1.0,1.0,2020,1.0
2865700,1.0,1.0,1.0,2020,1.0
2865701,1.0,1.0,1.0,2020,1.0
2865702,1.0,1.0,1.0,2020,1.0
2865703,1.0,1.0,1.0,2020,1.0
2865704,1.0,1.0,1.0,2020,1.0
2865705,1.0,1.0,1.0,2020,1.0
2865706,1.0,1.0,1.0,2020,1.0
2865707,1.0,1.0,1.0,2020,1.0
2865708,1.0,1.0,1.0,2020,1.0
2865709,1.0,1.0,1.0,2020,1.0
2865710,1.0,1.0,1.0,2020,1.0
2865711,1.0,1.0,1.0,2020,1.0
2865712,1.0,1.0,1.0,2020,1.0
2865713,1.0,1.0,1.0,2020,1.0
2865714,1.0,1.0,1.0,2020,1.0
2865715,1.0,1.0,1.0,2020,1.0
2865716,1.0,1.0,1.0,2020,1.0
2865717,1.0,1.0,1.0,2020,1.0
2865718,1.0,1.0,1.0,2020,1.0
2865719,1.0,1.0,1.0,2020,1.0
2865720,1.0,1.0,1.0,2020,1.0
2865721,1.0,1.0,1.0,2020,1.0
2865722,1.0,1.0,1.0,2020,1.0
2865723,1.0,1.0,1.0,2020,1.0
2865724,1.0,1.0,1.0,2020,1.0
2865725,1.0,1.0,1.0,2020,1.0
2865726,1.0,1.0,1.0,2020,1.0
2865727,1.0,1.0,1.0,2020,1.0
2865728,1.0,1.0,1.0,2020,1.0
2865729,1.0,1.0,1.0,2020,1.0
2865730,1.0,1.0,1.0,2020,1.0
2865731,1.0,1.0,1.0,2020,1.0
2865732,1.0,1.0,1.0,2020,1.0
2865733,1.0,1.0,1.0,2020,1.0
2865734,1.0,1.0,1.0,2020,1.0
2865735,1.0,1.0,1.0,2020,1.0
2865736,1.0,1.0,1.0,2020,1.0
2865737,1.0,1.0,1.0,2020,1.0
2865738,1.0,1.0,1.0,2020,1.0
